,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.38636118,-0.59056246,"('unsociable', 'sociable')",0.6131368,0.4212119,0.059783354,-0.17104687,0.0955197,-0.1134658,-0.2089855
1,-1.5305797,-1.5289912,"('unfriendly', 'friendly')",1.2848129,1.1448336,1.1291852,1.0480909,0.2944728,0.2213111,-0.0731617
2,0.8174407,0.8293061,"('unlikable', 'likable')",2.297397,2.3828917,1.1455148,1.2894732,1.4201175,1.5005569,0.0804394
3,-0.1418687,-0.10116547,"('repellent', 'pleasant')",-0.28052786,-0.2198924,0.99943906,0.95118904,0.1923475,0.2100437,0.0176962
4,-0.025337512,0.010437697,"('disliked', 'liked')",-0.050999597,-0.00085944403,-6.2915335,-6.2213078,-2.1226236,-2.0705765,0.0520471
5,-0.7278842,-0.6055613,"('distant', 'outgoing')",0.6146595,0.6573796,-0.7772786,-0.5934535,-0.2968344,-0.1805451,0.1162893
6,-1.3719913,-1.2230926,"('distant', 'open')",-0.2903835,-0.237606,-1.031916,-0.8834406,-0.8980969,-0.7813797,0.1167172
7,-0.08574409,-0.13233253,"('insensitive', 'sensitive')",0.36548802,0.31688452,0.15166314,0.14387257,0.1438024,0.1094749,-0.0343275
8,-1.1287988,-1.1343939,"('unaffectionate', 'affectionate')",0.30897167,0.24744962,0.24973704,0.29652417,-0.1900301,-0.1968067,-0.0067766
9,-1.1133548,-1.1232879,"('unaffectionate', 'caring')",1.4394771,1.3579123,1.1291119,1.1629753,0.4850781,0.4658666,-0.0192115
10,-0.8032122,-0.8866157,"('unsympathetic', 'sympathetic')",-0.81716937,-0.8397914,-0.26409817,-0.34478262,-0.6281599,-0.6903965,-0.0622366
11,0.19171701,0.110963196,"('unhelpful', 'helpful')",0.3608328,0.35504448,2.292903,2.3659759,0.9484843,0.9439945,-0.0044898
12,-0.587894,-0.5699734,"('unsupportive', 'supportive')",0.8738507,0.96678597,-2.128456,-2.029463,-0.6141665,-0.5442168,0.0699497
13,0.482226,0.38599196,"('impolite', 'polite')",0.4244012,0.4520911,-0.25614896,-0.26075304,0.2168261,0.1924433,-0.0243828
14,0.7211414,0.6109694,"('antisocial', 'social')",1.9392372,1.8973542,0.12509155,-0.05530077,0.9284901,0.8176743,-0.1108158
15,0.32848474,0.259085,"('boring', 'funny')",0.35200766,0.28050196,-0.23276764,-0.21932925,0.1492416,0.1067526,-0.042489
16,-0.7193534,-0.67539036,"('unpopular', 'popular')",-0.45397228,-0.45457828,0.55461276,0.4877611,-0.2062376,-0.2140692,-0.0078316
17,-0.41178092,-0.34599748,"('nasty', 'nice')",-0.37468362,-0.23914121,-0.6011114,-0.5523265,-0.4625253,-0.3791551,0.0833702
18,-1.0350419,-1.0147978,"('disagreeable', 'welcoming')",-0.3176946,-0.26879656,-0.7665455,-0.76936466,-0.7064273,-0.6843197,0.0221076
19,-1.2568895,-1.2103457,"('inhospitable', 'hospitable')",-0.6892537,-0.7105472,-0.94996357,-0.7316736,-0.9653689,-0.8841888,0.0811801
20,0.1808696,0.19447263,"('rough', 'thoughtful')",0.13116603,0.1428129,0.4244255,0.46952567,0.2454871,0.2689371,0.02345
21,0.8544309,0.669987,"('immoral', 'moral')",0.89148164,0.8381984,-0.19449735,-0.23512399,0.5171384,0.4243538,-0.0927846
