,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
0,-2.1770134,-2.3176222,"('unsociable', 'sociable')",-1.0229912,-1.0766993,-0.57155204,-0.637682,-0.22359791,-0.2560655,-0.9987887,-1.0720172,-0.0732285
1,-0.9521443,-1.1049807,"('unfriendly', 'friendly')",-0.23874575,-0.25674564,2.2661717,2.1014018,1.9946389,1.8518119,0.7674801,0.6478719,-0.1196082
2,0.2966893,0.28389746,"('unlikable', 'likable')",1.017227,1.042963,0.6867868,0.64515626,0.52063364,0.63213927,0.6303342,0.651039,0.0207048
3,-1.769043,-1.7776964,"('repellent', 'pleasant')",-1.0138068,-0.99617195,-0.6691041,-0.6599682,0.22163251,0.2763183,-0.8075804,-0.7893795,0.0182009
4,1.0864233,1.0600966,"('disliked', 'liked')",1.2912169,1.2982279,1.394652,1.3128768,-6.865983,-6.8548403,-0.7734227,-0.7959098,-0.0224871
5,1.9021505,1.9396977,"('distant', 'outgoing')",1.1880434,1.2778823,3.6833491,3.6723313,-0.057910744,-0.0765694,1.678908,1.7033355,0.0244275
6,2.014464,2.0516343,"('distant', 'open')",1.3361478,1.4481812,3.1033475,3.0572302,0.48986655,0.43799374,1.7359565,1.7487599,0.0128034
7,-1.7503034,-1.784361,"('insensitive', 'sensitive')",-1.628144,-1.6166198,-0.2702994,-0.26215675,0.09607682,0.13023606,-0.8881676,-0.8832254,0.0049422
8,-0.47342777,-0.5718309,"('unaffectionate', 'affectionate')",-0.07751028,-0.09709047,1.638043,1.5462575,1.0018474,0.83967173,0.5222381,0.429252,-0.0929861
9,-0.77748096,-0.8774881,"('unaffectionate', 'caring')",-0.59109646,-0.60991466,2.2169724,2.1277406,1.3298435,1.2481265,0.5445596,0.4721161,-0.0724435
10,-3.478625,-3.5673764,"('unsympathetic', 'sympathetic')",-2.4968672,-2.5472784,-1.6685292,-1.7054412,-0.3598162,-0.33107293,-2.0009594,-2.0377922,-0.0368328
11,-2.0593855,-2.115734,"('unhelpful', 'helpful')",-2.714582,-2.6652505,-0.95130694,-0.9331205,1.4157015,1.475636,-1.0773933,-1.0596174,0.0177759
12,-1.1999745,-1.2540636,"('unsupportive', 'supportive')",-0.60972524,-0.52474475,1.5017049,1.456887,-2.0305917,-1.9857658,-0.5846466,-0.5769218,0.0077248
13,-1.7479469,-1.7636709,"('impolite', 'polite')",-1.6127334,-1.6027031,-0.62944674,-0.59325045,-0.59482265,-0.5633774,-1.1462374,-1.1307504,0.015487
14,-1.7471378,-1.8301803,"('antisocial', 'social')",-1.12768,-1.171978,-2.7725506,-2.794748,-0.626553,-0.6157059,-1.5684804,-1.6031531,-0.0346727
15,0.5001199,0.47530246,"('boring', 'funny')",0.838676,0.8163898,0.60992587,0.5991576,0.62508255,0.6266693,0.6434511,0.6293797,-0.0140714
16,0.7743,0.79138154,"('unpopular', 'popular')",0.56089365,0.6206315,-0.73426443,-0.7548805,0.08665491,-0.038569078,0.171896,0.1546409,-0.0172551
17,0.74674296,0.7817271,"('nasty', 'nice')",0.81737804,0.86450636,1.2137394,1.2414523,-0.12685487,-0.083749406,0.6627514,0.7009841,0.0382327
18,-0.20867655,-0.2465426,"('disagreeable', 'welcoming')",0.26714012,0.35971016,-0.8306922,-0.96941286,-1.0125661,-1.0947545,-0.4461987,-0.4877499,-0.0415512
19,0.18795758,0.23768634,"('inhospitable', 'hospitable')",-0.1971113,-0.09211773,1.9956164,1.9945643,-0.24547507,-0.23211151,0.4352469,0.4770054,0.0417585
20,-0.5209073,-0.5673424,"('rough', 'thoughtful')",0.5584609,0.5121616,-0.15830873,-0.19188128,0.6454941,0.6038795,0.1311847,0.0892044,-0.0419803
21,-2.0300827,-2.053529,"('immoral', 'moral')",-1.1660273,-1.1097385,-1.7480327,-1.7166222,-1.219515,-1.0954738,-1.5409144,-1.4938409,0.0470735
22,-1.4601274,-1.5157719,"('untrustworthy', 'trustworthy')",-1.0500921,-1.080971,-0.9854784,-1.0654018,-1.0185821,-1.0246731,-1.1285701,-1.1717044,-0.0431343
23,-2.6114938,-2.7496352,"('insincere', 'sincere')",-2.6115577,-2.6210127,-0.42857432,-0.49237162,5.7255096,5.5883503,0.018471,-0.0686673,-0.0871383
24,-1.9003749,-1.9654835,"('dishonest', 'honest')",-2.1905994,-2.1305928,-0.31515044,-0.39782137,0.5641885,0.53483415,-0.960484,-0.9897659,-0.0292819
25,0.94958186,0.92970407,"('egoistic', 'altruistic')",1.3138533,1.3613423,1.7988509,1.7042516,1.9839636,1.902259,1.5115623,1.4743892,-0.0371731
26,0.3939726,0.27443647,"('hardhearted', 'benevolent')",1.0573796,0.92455727,1.362121,1.2258018,1.7652448,1.6847938,1.1446795,1.0273974,-0.1172821
27,0.3227563,0.26807433,"('hardhearted', 'softhearted')",-0.85707754,-0.8460605,1.2329453,1.187662,1.1679255,0.99225616,0.4666374,0.400483,-0.0661544
28,-2.1648488,-2.285302,"('disloyal', 'loyal')",-1.8612747,-1.8731213,-0.97594965,-1.1156635,0.7234167,0.6151805,-1.0696641,-1.1647266,-0.0950625
29,-0.023741435,-0.0471758,"('unfair', 'fair')",-0.38810042,-0.3758244,0.15218627,0.107581764,-0.7990353,-0.8866974,-0.2646727,-0.3005289,-0.0358562
30,-1.578291,-1.6485741,"('intolerant', 'tolerant')",-2.1297383,-2.1311188,-0.070847295,-0.11768527,0.13234535,0.21146724,-0.9116328,-0.9214777,-0.0098449
31,1.5922917,1.624788,"('evil', 'good')",1.4603688,1.5312629,1.4982584,1.4892261,-0.6006118,-0.665701,0.9875767,0.994894,0.0073173
32,-1.3300699,-1.3881944,"('unkind', 'kind')",-1.256811,-1.2543074,-1.2333057,-1.2487743,0.6776376,0.59380436,-0.7856373,-0.8243679,-0.0387306
33,1.5503953,1.5257995,"('wrong', 'right')",1.2910688,1.3226393,1.6254351,1.5455507,-0.56937516,-0.61039174,0.974381,0.9458995,-0.0284815
34,-0.37906492,-0.34273842,"('mean', 'honorable')",-0.98351026,-0.8694895,1.1712979,1.2171048,5.3925705,5.3995805,1.3003232,1.3511143,0.0507911
35,2.9490533,2.974988,"('corrupt', 'incorrupt')",1.9876198,1.9551431,1.2974446,1.2854742,0.084578454,-0.090835415,1.579674,1.5311924,-0.0484816
36,2.331609,2.2393808,"('hostile', 'amicable')",1.8141246,1.7339251,2.7384527,2.6191266,0.41667762,0.20396903,1.8252161,1.6991004,-0.1261157
37,-0.66352373,-0.690187,"('fake', 'genuine')",-0.32579395,-0.2741791,-0.064843096,-0.10809233,0.15498507,0.11913028,-0.2247939,-0.238332,-0.0135381
38,-0.7268853,-0.7402913,"('untruthful', 'truthful')",-1.1325749,-1.0470164,0.75095797,0.7428963,-0.10553111,-0.035438105,-0.3035083,-0.2699624,0.0335459
39,-0.8383723,-0.84015024,"('exploitative', 'cooperative')",-0.08664645,0.0021679047,0.29561293,0.35584024,0.54253334,0.63777673,-0.0217181,0.0389087,0.0606268
40,0.030494608,-0.05747784,"('stingy', 'generous')",0.12219505,0.15530065,0.52337855,0.36378977,-1.8790442,-2.00109,-0.300744,-0.3848694,-0.0841254
41,-1.0288194,-1.134207,"('unforgiving', 'forgiving')",-0.89876366,-0.88470125,-0.47614536,-0.6436362,-0.09736529,-0.120833166,-0.6252735,-0.6958444,-0.0705709
42,0.40515026,0.42794132,"('unreliable', 'reliable')",0.9874262,1.090736,0.090171166,0.03206194,-3.0218952,-2.9167418,-0.3847869,-0.3415006,0.0432863
43,-2.3286967,-2.3776834,"('irresponsible', 'responsible')",-2.381593,-2.2809026,-0.36481073,-0.3438419,0.17149267,0.28840932,-1.2259021,-1.1785047,0.0473974
44,1.7935243,1.9026723,"('prejudiced', 'unprejudiced')",0.16291644,0.2299099,-1.5989698,-1.5063006,-1.4113516,-1.3790758,-0.2634702,-0.1881985,0.0752717
45,-2.6335847,-2.7137003,"('incompetent', 'competent')",-2.2962623,-2.2773502,-1.5820304,-1.6631502,-0.78156537,-0.76335806,-1.8233606,-1.8543898,-0.0310292
46,-2.3775442,-2.4760382,"('uncompetitive', 'competitive')",-0.654439,-0.68210936,-0.862238,-0.90250975,-1.1833404,-1.14333,-1.2693903,-1.3009969,-0.0316066
47,-0.7217163,-0.67693377,"('stupid', 'smart')",-0.36385965,-0.34468958,-0.29870385,-0.25167137,5.372929,5.3932853,0.9971623,1.0299976,0.0328353
48,-2.19721,-2.324054,"('unintelligent', 'intelligent')",-1.9646033,-1.9883454,-2.162146,-2.2380393,-0.2993395,-0.27339673,-1.6558247,-1.7059588,-0.0501341
49,-1.3420763,-1.2984327,"('unable', 'able')",-0.91734695,-0.8588088,0.053016283,0.12281069,-0.66132843,-0.6311877,-0.7169338,-0.6664047,0.0505291
50,0.30510214,0.27681264,"('clumsy', 'skillful')",1.4201235,1.3926833,-0.5773717,-0.6308211,-0.36249697,-0.47621,0.1963392,0.1406162,-0.055723
51,-1.446422,-1.4748532,"('uneducated', 'educated')",-0.9759369,-0.9667966,-1.3659929,-1.3988597,0.245309,0.150092,-0.8857608,-0.9226043,-0.0368435
52,1.3414848,1.2717023,"('irrational', 'rational')",1.5390999,1.4988056,1.0236958,0.903851,0.14961472,0.016849186,1.0134739,0.922802,-0.0906719
53,-1.2597773,-1.3462265,"('uncreative', 'creative')",-0.21086538,-0.21893758,1.3578547,1.2721825,0.9365658,0.85169625,0.2059445,0.1396787,-0.0662658
54,-0.047664974,-0.017302105,"('incapable', 'capable')",-0.090911195,-0.057928763,1.6008469,1.5976827,0.72578543,0.6650694,0.5470141,0.5468803,-0.0001338
55,-2.744025,-2.815538,"('incompetent', 'clever')",-1.9542942,-1.9600849,-2.353468,-2.3541882,-0.06407003,0.009004602,-1.7789644,-1.7802017,-0.0012373
56,-1.371411,-1.3929634,"('impractical', 'practical')",-1.7589462,-1.7380543,-0.30138823,-0.29315725,-0.49388823,-0.3744133,-0.9814084,-0.9496471,0.0317613
57,-1.6979481,-1.7860951,"('unimaginative', 'imaginative')",-1.459838,-1.5016615,-1.2643296,-1.349697,-3.3764133,-3.3030407,-1.9496323,-1.9851236,-0.0354913
58,-0.6473343,-0.71706367,"('undiscriminating', 'discriminating')",0.10550518,-0.0045813434,0.2783271,0.19160509,0.22816415,0.24329521,-0.0088345,-0.0716862,-0.0628517
59,1.1373599,1.1760308,"('foolish', 'wise')",0.6172566,0.66603214,0.78650486,0.7887903,-0.0061558895,-0.051238995,0.6337414,0.6449035,0.0111621
60,-2.717935,-2.7544646,"('inefficient', 'efficient')",-2.3047862,-2.2521708,-1.3782192,-1.3239484,-0.60364217,-0.32398486,-1.7511456,-1.6636422,0.0875034
61,-0.26626065,-0.37413546,"('illogical', 'logical')",0.013352022,-0.067169696,0.6546168,0.6014043,0.09906915,-0.030641135,0.1251943,0.0323645,-0.0928298
