,tapestry_male,tapestry_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.26891842,0.18122369,"('unsociable', 'sociable')",-0.13713595,-0.20369047,0.0658912,-0.0112334,-0.0771246
1,-0.07064232,-0.09210169,"('unfriendly', 'friendly')",1.8160051,1.7170297,0.8726814,0.812464,-0.0602174
2,-0.36473227,-0.38737386,"('unlikable', 'likable')",0.41927445,0.48111466,0.0272711,0.0468704,0.0195993
3,0.08750293,0.34528136,"('repellent', 'pleasant')",0.14490542,0.23537019,0.1162042,0.2903258,0.1741216
4,-1.8083712,-1.8534634,"('disliked', 'liked')",-6.6812854,-6.736405,-4.2448282,-4.2949343,-0.0501061
5,-1.5347087,-1.5770719,"('distant', 'outgoing')",-0.12548581,-0.18208405,-0.8300973,-0.879578,-0.0494807
6,-1.2557131,-1.2826047,"('distant', 'open')",0.438758,0.3462579,-0.4084775,-0.4681734,-0.0596959
7,1.2644268,1.396022,"('insensitive', 'sensitive')",0.6038569,0.66516423,0.9341419,1.0305932,0.0964513
8,0.20761849,0.1911859,"('unaffectionate', 'affectionate')",1.1623769,0.9858639,0.6849977,0.5885249,-0.0964728
9,0.61422396,0.66586405,"('unaffectionate', 'caring')",1.0331494,0.9687439,0.8236867,0.817304,-0.0063827
10,0.9900544,1.1905472,"('unsympathetic', 'sympathetic')",-0.44808757,-0.43791306,0.2709834,0.3763171,0.1053337
11,-0.16510701,-0.007718116,"('unhelpful', 'helpful')",1.4702536,1.5713383,0.6525733,0.7818101,0.1292368
12,0.9389495,1.0341059,"('unsupportive', 'supportive')",-1.8787779,-1.8550072,-0.4699142,-0.4104506,0.0594636
13,0.17693786,0.009231832,"('impolite', 'polite')",-0.7182739,-0.7122276,-0.270668,-0.3514979,-0.0808299
14,2.0475583,1.9661041,"('antisocial', 'social')",-0.38315576,-0.40917805,0.8322012,0.7784631,-0.0537381
15,0.5035839,0.39031792,"('boring', 'funny')",0.27701935,0.18580066,0.3903016,0.2880593,-0.1022423
16,-1.4186037,-1.3495018,"('unpopular', 'popular')",0.24365258,0.34309185,-0.5874755,-0.503205,0.0842705
17,-0.5115821,-0.54443836,"('nasty', 'nice')",-0.5069433,-0.56864727,-0.5092627,-0.5565428,-0.0472801
18,-1.2415143,-1.1211838,"('disagreeable', 'welcoming')",-0.29136476,-0.308509,-0.7664396,-0.7148464,0.0515932
19,-1.5002075,-1.4597313,"('inhospitable', 'hospitable')",-0.10080342,-0.015728962,-0.8005055,-0.7377301,0.0627754
20,1.3805333,1.4397906,"('rough', 'thoughtful')",1.2851156,1.2249022,1.3328245,1.3323464,-0.0004781
21,0.9441099,1.0322602,"('immoral', 'moral')",-0.73947346,-0.55199903,0.1023182,0.2401306,0.1378124
22,0.705351,0.60487604,"('untrustworthy', 'trustworthy')",-0.4336685,-0.5615842,0.1358413,0.0216459,-0.1141954
23,1.139611,1.297941,"('insincere', 'sincere')",5.513748,5.4751935,3.3266797,3.3865671,0.0598874
24,1.0503138,1.01341,"('dishonest', 'honest')",0.9124952,0.8176233,0.9814045,0.9155166,-0.0658879
25,0.7747791,0.8269801,"('egoistic', 'altruistic')",1.653026,1.5678918,1.2139025,1.197436,-0.0164665
26,1.5205483,1.3481343,"('hardhearted', 'benevolent')",1.7617131,1.7308487,1.6411307,1.5394914,-0.1016393
27,0.86222667,0.89263004,"('hardhearted', 'softhearted')",1.6202073,1.4308031,1.241217,1.1617166,-0.0795004
28,0.8989338,0.9128383,"('disloyal', 'loyal')",1.10816,1.0393778,1.003547,0.9761081,-0.0274389
29,-0.19212134,-0.32780924,"('unfair', 'fair')",0.008501992,-0.17814063,-0.0918097,-0.2529749,-0.1611652
30,1.0537481,1.113303,"('intolerant', 'tolerant')",1.1031431,1.1238873,1.0784457,1.1185951,0.0401494
31,-1.7698505,-1.7466242,"('evil', 'good')",-0.60787743,-0.72388405,-1.188864,-1.2352542,-0.0463902
32,0.51428515,0.5879145,"('unkind', 'kind')",0.7018575,0.5930462,0.6080713,0.5904803,-0.017591
33,0.04675749,-0.09011161,"('wrong', 'right')",-0.36500847,-0.43697172,-0.1591255,-0.2635417,-0.1044162
34,0.5880609,0.7183415,"('mean', 'honorable')",5.5046916,5.7039375,3.0463762,3.2111394,0.1647632
35,-0.9137601,-1.0662717,"('corrupt', 'incorrupt')",0.14015563,-0.04842312,-0.3868023,-0.5573474,-0.1705451
36,-1.1292366,-1.1373774,"('hostile', 'amicable')",0.3054626,0.16256313,-0.411887,-0.4874071,-0.0755201
37,-0.16477463,-0.074947394,"('fake', 'genuine')",0.57157755,0.57804817,0.2034015,0.2515504,0.0481489
38,-0.39811945,-0.4153471,"('untruthful', 'truthful')",-0.40972242,-0.3354408,-0.4039209,-0.375394,0.0285269
39,1.8459879,1.8459892,"('exploitative', 'cooperative')",0.15358555,0.10325125,0.9997867,0.9746202,-0.0251665
40,-0.1308622,-0.07480021,"('stingy', 'generous')",-1.5741662,-1.681527,-0.8525142,-0.8781636,-0.0256494
41,-0.1438149,-0.02454947,"('unforgiving', 'forgiving')",-0.12307826,-0.17109346,-0.1334466,-0.0978215,0.0356251
42,0.26006174,0.46332616,"('unreliable', 'reliable')",-3.0044963,-2.910862,-1.3722173,-1.2237679,0.1484494
43,0.84333193,0.9248903,"('irresponsible', 'responsible')",0.53524053,0.5665515,0.6892862,0.7457209,0.0564347
44,-1.618446,-1.6555331,"('prejudiced', 'unprejudiced')",-1.3341875,-1.3501917,-1.4763167,-1.5028625,-0.0265458
45,-0.060237464,0.012072787,"('incompetent', 'competent')",-0.042610135,-0.018792115,-0.0514238,-0.0033597,0.0480641
46,0.35486138,0.44617367,"('uncompetitive', 'competitive')",-0.6880405,-0.64327145,-0.1665896,-0.0985489,0.0680407
47,0.56777775,0.51641804,"('stupid', 'smart')",5.5709214,5.6769443,3.0693495,3.0966811,0.0273316
48,1.4005083,1.4652476,"('unintelligent', 'intelligent')",0.57746804,0.64709795,0.9889882,1.0561728,0.0671846
49,0.38262537,0.40360454,"('unable', 'able')",-0.08538486,0.0045047477,0.1486202,0.2040546,0.0554344
