,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.82960707,0.5723051,"('unsociable', 'sociable')",-0.42239746,-0.49487656,0.61603785,0.35842565,-0.6522706,-0.83314115,0.0927442,-0.0993217,-0.1920659
1,-0.34601194,-0.30342785,"('unfriendly', 'friendly')",-0.35521787,-0.260133,-0.2329416,-0.27540508,1.9593289,1.8586992,0.2562894,0.2549333,-0.0013561
2,1.2576512,1.3875141,"('unlikable', 'likable')",0.9884228,1.1824374,1.9612947,1.9457681,0.95776397,1.0856923,1.2912832,1.400353,0.1090698
3,0.019461261,0.088851094,"('repellent', 'pleasant')",-0.83921164,-0.71780646,0.7930477,0.7746588,0.18780372,0.2668191,0.0402753,0.1031306,0.0628553
4,-0.4653807,-0.52320576,"('disliked', 'liked')",0.23711465,0.16933681,-0.16968894,-0.32448873,-6.7173715,-6.7195425,-1.7788316,-1.849475,-0.0706434
5,-1.107779,-0.94596595,"('distant', 'outgoing')",0.40137053,0.43863562,-0.9113283,-0.78407705,0.10664751,0.17943154,-0.3777723,-0.2779939,0.0997784
6,-1.025012,-0.8025681,"('distant', 'open')",0.32300594,0.44088066,-1.4266671,-1.2481776,0.59719753,0.6677687,-0.3828689,-0.2355241,0.1473448
7,1.3971676,1.2169319,"('insensitive', 'sensitive')",0.29940644,0.37404013,0.048897833,0.043014668,0.62580115,0.5383924,0.5928183,0.5430948,-0.0497235
8,1.0356301,1.1179461,"('unaffectionate', 'affectionate')",0.76314014,0.7365667,0.1153867,0.14224692,0.8564434,0.8456062,0.6926501,0.7105916,0.0179415
9,1.442984,1.4016656,"('unaffectionate', 'caring')",0.732128,0.68710136,0.07665316,0.055659004,1.1843306,1.1995349,0.8590239,0.8359903,-0.0230336
10,1.371363,1.11619,"('unsympathetic', 'sympathetic')",-0.9320264,-0.87134963,-0.0022880062,-0.10175559,-0.48935413,-0.56428355,-0.0130764,-0.1052997,-0.0922233
11,0.4076016,0.26102206,"('unhelpful', 'helpful')",-0.71737725,-0.80089104,0.044129424,-0.10531731,1.9312096,1.9102756,0.4163908,0.3162723,-0.1001185
12,2.2639666,2.1511753,"('unsupportive', 'supportive')",0.82300013,0.9549394,0.8755213,1.0243952,-1.9193237,-1.8832862,0.5107911,0.5618059,0.0510148
13,0.27212462,0.13844176,"('impolite', 'polite')",-0.7009226,-0.7054654,-0.06143397,-0.2319283,-0.32260558,-0.45295915,-0.2032094,-0.3129778,-0.1097684
14,1.6423005,1.5295326,"('antisocial', 'social')",1.0909014,1.141393,1.7184279,1.5045836,-0.5852483,-0.75002927,0.9665954,0.85637,-0.1102254
15,-0.3544808,-0.46996927,"('boring', 'funny')",0.024011482,-0.08338164,-0.81829846,-0.95848066,0.58502686,0.4928133,-0.1409352,-0.2547545,-0.1138193
16,-1.5103617,-1.4209564,"('unpopular', 'popular')",-0.5758385,-0.44443226,-0.22092617,-0.14160743,0.63807184,0.6507964,-0.4172637,-0.3390499,0.0782138
17,0.20724237,0.33458608,"('nasty', 'nice')",0.22789341,0.26788867,-0.71495515,-0.69495875,-0.26534697,-0.24435951,-0.1362916,-0.0842109,0.0520807
18,0.2896335,0.27651387,"('disagreeable', 'welcoming')",-0.60919464,-0.4660527,-0.5129111,-0.3206265,-0.19782901,-0.18371174,-0.2575753,-0.1734693,0.084106
19,-0.1060669,0.09050317,"('inhospitable', 'hospitable')",-0.6807238,-0.567305,-1.5007782,-1.4937358,0.16202627,0.27524114,-0.5313857,-0.4238241,0.1075616
20,0.21805461,0.24637982,"('rough', 'thoughtful')",-0.30298474,-0.13047859,0.39638716,0.43436584,0.9450604,0.9233496,0.3141294,0.3684042,0.0542748
21,1.1367061,0.9919151,"('immoral', 'moral')",-0.13691594,-0.08284243,0.40354848,0.3565473,-0.9650333,-0.9816307,0.1095763,0.0709973,-0.038579
22,0.54870343,0.35468262,"('untrustworthy', 'trustworthy')",-1.679605,-1.6374698,0.5953886,0.4257403,-1.2074445,-1.3115324,-0.4357394,-0.5421448,-0.1064054
23,1.4256347,1.2220526,"('insincere', 'sincere')",-0.33853206,-0.3365674,0.52013075,0.4164367,6.1503572,5.975556,1.9393977,1.8193694,-0.1200283
24,1.2233629,1.175397,"('dishonest', 'honest')",-0.6827846,-0.7000673,-0.3416088,-0.3848259,0.78966594,0.6898207,0.2471589,0.1950811,-0.0520778
25,-0.39595586,-0.2130543,"('egoistic', 'altruistic')",-0.06145726,0.08246862,-0.1408208,-0.03590624,1.5048184,1.4822972,0.2266461,0.3289513,0.1023052
26,0.48776802,0.37026343,"('hardhearted', 'benevolent')",1.3089303,1.3182999,0.79071003,0.70044976,1.5228404,1.3918793,1.0275621,0.9452231,-0.082339
27,0.32419538,0.3653504,"('hardhearted', 'softhearted')",-0.92285806,-0.7427983,-0.37329197,-0.2585684,1.5405148,1.4845786,0.14214,0.2121406,0.0700006
28,0.14099857,0.03560307,"('disloyal', 'loyal')",0.42597628,0.28068903,0.29572695,0.083349116,1.0677363,0.8557636,0.4826095,0.3138512,-0.1687583
29,0.0188976,0.12199346,"('unfair', 'fair')",-0.63575625,-0.6030399,-0.91553205,-0.91259384,-0.3835416,-0.52825755,-0.4789831,-0.4804745,-0.0014914
30,2.126282,1.9419073,"('intolerant', 'tolerant')",0.72578776,0.79153126,0.72483385,0.512682,1.0918816,1.037479,1.1671964,1.0708998,-0.0962966
31,-1.5513726,-1.3201109,"('evil', 'good')",-1.2621762,-1.201314,-1.4281994,-1.2791097,-0.8012206,-0.8279565,-1.2607422,-1.1571227,0.1036195
32,0.547923,0.32036853,"('unkind', 'kind')",-0.5833562,-0.5755187,0.42199168,0.23957525,0.98586065,0.8170909,0.3431048,0.200379,-0.1427258
33,-0.9752174,-0.928469,"('wrong', 'right')",0.3335312,0.32069594,-0.22210927,-0.13123634,-0.45077816,-0.5074616,-0.3286434,-0.3116177,0.0170257
34,-0.3175392,-0.14734226,"('mean', 'honorable')",0.027067259,0.20155093,-0.038490538,0.11552643,6.4097357,6.4838324,1.5201933,1.6633918,0.1431985
35,-1.5848134,-1.4448562,"('corrupt', 'incorrupt')",-0.4075301,-0.5161643,-1.2205737,-1.1861881,0.21139948,0.09251977,-0.7503794,-0.7636722,-0.0132928
36,-2.1042845,-2.0207784,"('hostile', 'amicable')",0.115513355,0.02072277,-1.0775632,-1.021536,0.62964815,0.5003219,-0.6091715,-0.6303174,-0.0211459
37,0.72370327,0.6279868,"('fake', 'genuine')",-0.4488611,-0.4574914,0.12768665,0.09627443,0.4684817,0.46776864,0.2177526,0.1836346,-0.034118
38,0.29607835,0.23114742,"('untruthful', 'truthful')",-0.19598326,-0.23171413,-0.370435,-0.4080158,0.16629812,0.1848146,-0.0260104,-0.055942,-0.0299316
39,1.5591486,1.5786868,"('exploitative', 'cooperative')",-0.17086747,-0.12582478,1.2197049,1.18371,-0.083138,-0.0864905,0.631212,0.6375204,0.0063084
40,0.4508746,0.29553792,"('stingy', 'generous')",0.5340857,0.5596215,0.24601856,0.34593248,-1.8999182,-1.9652839,-0.1672348,-0.191048,-0.0238132
