,verisk_male,verisk_female,tuple,analytics_male,analytics_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0873525,-1.1240256,"('unsociable', 'sociable')",0.20701298,0.10663686,-0.6704198,-0.83099043,-0.5169198,-0.6161264,-0.0992066
1,-2.0807087,-2.2195334,"('unfriendly', 'friendly')",0.37663087,0.20723909,1.9888037,1.78848,0.0949086,-0.0746047,-0.1695133
2,0.34953675,0.42984194,"('unlikable', 'likable')",1.1886868,1.2646497,0.5561912,0.6724603,0.6981382,0.788984,0.0908458
3,-0.44179797,-0.3199662,"('repellent', 'pleasant')",-0.11317022,-0.00066910125,-0.04929141,-0.052963063,-0.2014199,-0.1245328,0.0768871
4,-0.24898827,-0.25020936,"('disliked', 'liked')",-0.58092415,-0.59142846,-5.7987447,-5.907771,-2.2095524,-2.2498029,-0.0402505
5,-0.83691907,-0.7618317,"('distant', 'outgoing')",0.5334475,0.53815675,0.320136,0.34763846,0.0055548,0.0413212,0.0357664
6,-1.2307476,-1.1475539,"('distant', 'open')",-0.33802414,-0.3280896,0.6695598,0.6962226,-0.2997373,-0.259807,0.0399303
7,-0.31748,-0.3310865,"('insensitive', 'sensitive')",0.7190648,0.77145505,0.46885547,0.42898744,0.2901467,0.2897853,-0.0003614
8,-1.677735,-1.7550339,"('unaffectionate', 'affectionate')",-0.25164452,-0.32130367,0.89155847,0.7871966,-0.3459404,-0.4297136,-0.0837732
9,-1.9877207,-2.0269327,"('unaffectionate', 'caring')",0.43404996,0.38693258,1.219891,1.1622965,-0.1112599,-0.1592345,-0.0479746
10,-1.3866847,-1.3667991,"('unsympathetic', 'sympathetic')",-0.58156264,-0.50683284,-0.9717273,-1.0002084,-0.9799915,-0.9579468,0.0220447
11,-0.53096086,-0.5076113,"('unhelpful', 'helpful')",0.4541732,0.56205845,1.2656884,1.3792014,0.3963002,0.4778829,0.0815827
12,-1.0598342,-0.99525946,"('unsupportive', 'supportive')",1.0482895,1.1802667,-1.5124426,-1.544705,-0.5079958,-0.4532326,0.0547632
13,-0.004804721,0.025926359,"('impolite', 'polite')",0.36347538,0.3274727,-0.28581813,-0.31651512,0.0242842,0.0122946,-0.0119896
14,0.26006338,0.38711458,"('antisocial', 'social')",0.98627645,0.9952096,-0.9778849,-1.0039079,0.089485,0.1261388,0.0366538
15,0.11125649,0.015046326,"('boring', 'funny')",0.36047342,0.27913076,0.50040257,0.4681475,0.3240441,0.2541082,-0.0699359
16,-0.84949595,-0.87848675,"('unpopular', 'popular')",-0.7082399,-0.64152277,0.7006313,0.70636475,-0.2857015,-0.2712149,0.0144866
17,-0.3535618,-0.28979415,"('nasty', 'nice')",-0.92093694,-0.8328608,-0.50070196,-0.44660893,-0.5917335,-0.5230879,0.0686456
18,-0.20633912,-0.16558619,"('disagreeable', 'welcoming')",0.85390466,0.89411026,0.024663981,-0.024352007,0.2240765,0.234724,0.0106475
19,-0.75466734,-0.67600834,"('inhospitable', 'hospitable')",-0.62707454,-0.63203,0.08853266,0.15817979,-0.4310697,-0.3832862,0.0477835
20,-0.30699465,-0.24949986,"('rough', 'thoughtful')",0.47274306,0.52886665,0.84252137,0.7722029,0.3360899,0.3505232,0.0144333
21,0.41586727,0.3936198,"('immoral', 'moral')",0.57653916,0.5904305,-0.8686535,-0.8608046,0.041251,0.0410819,-0.0001691
22,0.6854524,0.6939045,"('untrustworthy', 'trustworthy')",0.8341128,0.74904424,-0.5755339,-0.69358015,0.3146771,0.2497896,-0.0648875
23,-0.9663562,-0.97923714,"('insincere', 'sincere')",0.38532084,0.38905916,4.9762063,4.93364,1.4650571,1.4478207,-0.0172364
24,-0.87814206,-0.85820955,"('dishonest', 'honest')",0.35663238,0.3152774,0.3401361,0.29536414,-0.0604578,-0.0825227,-0.0220649
25,-0.5122665,-0.51574576,"('egoistic', 'altruistic')",0.019455224,-0.022239864,1.8386552,1.7466152,0.4486146,0.4028765,-0.0457381
26,-0.40663365,-0.5200324,"('hardhearted', 'benevolent')",1.3502314,1.226551,1.6095401,1.4854734,0.8510459,0.730664,-0.1203819
27,-0.5747835,-0.49829915,"('hardhearted', 'softhearted')",0.7080879,0.7002914,1.5384647,1.4070202,0.5572564,0.5363375,-0.0209189
28,-0.9777585,-1.0851408,"('disloyal', 'loyal')",0.022845715,-0.09248038,0.56692165,0.4812566,-0.1293304,-0.2321215,-0.1027911
29,-0.15429208,-0.17992745,"('unfair', 'fair')",-1.0685046,-1.1253405,-0.35511085,-0.49678382,-0.5259692,-0.6006839,-0.0747147
30,0.48925602,0.499047,"('intolerant', 'tolerant')",1.4077654,1.4465159,0.9075588,0.85371155,0.9348601,0.9330915,-0.0017686
31,-1.1462278,-1.1698267,"('evil', 'good')",-1.3407325,-1.3539122,-0.4329107,-0.51193637,-0.9732904,-1.0118918,-0.0386014
