,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.89487016,-0.976282,"('unsociable', 'sociable')",0.5671907,0.4323076,-0.62884986,-0.7127435,-0.3188431,-0.418906,-0.1000629
1,-0.8721201,-0.7616421,"('unfriendly', 'friendly')",-0.081971526,-0.19621684,2.3238835,2.2514036,0.4565973,0.4311816,-0.0254157
2,0.925743,0.9920217,"('unlikable', 'likable')",1.530079,1.6018188,0.56493294,0.5981899,1.0069183,1.0640101,0.0570918
3,-0.4450255,-0.28943548,"('repellent', 'pleasant')",0.21925925,0.28294784,-0.0880399,-0.044495128,-0.104602,-0.0169943,0.0876077
4,0.4595038,0.4653402,"('disliked', 'liked')",-0.5629548,-0.7090325,-6.63138,-6.7954206,-2.2449436,-2.346371,-0.1014274
5,-0.518266,-0.44468278,"('distant', 'outgoing')",-0.71168894,-0.71950006,0.09626123,0.0586643,-0.3778979,-0.3685062,0.0093917
6,-1.0911821,-0.9117712,"('distant', 'open')",-1.0511075,-0.98704195,0.78489065,0.73647034,-0.4524663,-0.3874476,0.0650187
7,-0.4494987,-0.41136643,"('insensitive', 'sensitive')",-0.51606387,-0.46567756,0.81433177,0.8680727,-0.0504103,-0.0029904,0.0474199
8,-0.641938,-0.5145918,"('unaffectionate', 'affectionate')",-0.94768536,-0.99487454,1.4340827,1.2897359,-0.0518469,-0.0732435,-0.0213966
9,-0.67677265,-0.5513952,"('unaffectionate', 'caring')",-0.6110757,-0.62552243,1.7147976,1.6600538,0.1423164,0.1610454,0.018729
10,-0.7144802,-0.6057836,"('unsympathetic', 'sympathetic')",-0.58022135,-0.49121267,-0.67730784,-0.60397136,-0.6573365,-0.5669892,0.0903473
11,-0.61641103,-0.5594441,"('unhelpful', 'helpful')",-0.3654789,-0.3085569,1.2869431,1.4188199,0.1016844,0.1836063,0.0819219
12,-0.50461286,-0.3103282,"('unsupportive', 'supportive')",-0.47437254,-0.3601761,-1.9442779,-1.9512784,-0.9744211,-0.8739276,0.1004935
13,0.092560396,0.07773469,"('impolite', 'polite')",-0.21215442,-0.19985385,-1.0104575,-0.9757613,-0.3766838,-0.3659602,0.0107236
14,1.0802392,0.954408,"('antisocial', 'social')",1.5092578,1.4146159,-0.5492242,-0.61903864,0.680091,0.5833284,-0.0967626
15,-0.1055375,-0.2698785,"('boring', 'funny')",0.40034816,0.3302127,0.6812018,0.63589776,0.3253375,0.2320773,-0.0932602
16,-0.6005786,-0.4753605,"('unpopular', 'popular')",-0.8518204,-0.86385226,0.9247381,0.86399555,-0.175887,-0.1584057,0.0174813
17,-0.05964525,-0.000588011,"('nasty', 'nice')",-0.18302557,-0.14426422,-0.8126603,-0.7760938,-0.351777,-0.306982,0.044795
18,-0.24331555,-0.09664026,"('disagreeable', 'welcoming')",-0.8747173,-0.8494851,-0.5216353,-0.6229166,-0.546556,-0.523014,0.023542
19,-0.6726028,-0.48780888,"('inhospitable', 'hospitable')",-0.8617319,-0.7781099,-0.028128149,0.007317286,-0.5208209,-0.4195338,0.1012871
20,-0.016609646,0.0017238781,"('rough', 'thoughtful')",0.937174,0.92442614,1.0329247,0.99984986,0.651163,0.642,-0.009163
21,0.13806571,0.10657859,"('immoral', 'moral')",-0.023708511,0.020843148,-1.1997675,-1.1437035,-0.3618034,-0.3387606,0.0230428
22,0.2512468,0.30002362,"('untrustworthy', 'trustworthy')",0.5256909,0.5309223,-1.2105969,-1.2560303,-0.1445531,-0.1416948,0.0028583
23,-0.578386,-0.49917838,"('insincere', 'sincere')",-0.48978996,-0.42063203,5.55832,5.6055555,1.4967146,1.5619151,0.0652005
24,0.3582995,0.3732057,"('dishonest', 'honest')",-0.18745339,-0.117018946,0.760157,0.76487106,0.3103344,0.3403526,0.0300182
25,-0.11005538,-0.077517465,"('egoistic', 'altruistic')",0.5449376,0.4448879,1.825359,1.7559568,0.7534138,0.7077758,-0.045638
26,0.73006684,0.67236865,"('hardhearted', 'benevolent')",2.262744,2.2055657,2.1573844,2.1032965,1.7167317,1.6604102,-0.0563215
27,0.04733408,0.19454846,"('hardhearted', 'softhearted')",-0.26346242,-0.19496761,1.7708956,1.6221061,0.5182558,0.5405623,0.0223065
28,-0.57653713,-0.6440557,"('disloyal', 'loyal')",-0.39994234,-0.4897654,1.2328628,1.1315167,0.0854611,-0.0007681,-0.0862292
29,-0.48713362,-0.56756574,"('unfair', 'fair')",-0.23847279,-0.25960708,-0.53676844,-0.6772195,-0.4207916,-0.5014641,-0.0806725
30,0.77836174,0.80800706,"('intolerant', 'tolerant')",1.160604,1.1559355,1.0707263,1.0573019,1.0032307,1.0070815,0.0038508
31,-0.29704934,-0.07608001,"('evil', 'good')",-0.044580087,-0.05038426,-0.32665282,-0.45354733,-0.2227608,-0.1933372,0.0294236
32,-0.30880994,-0.30711657,"('unkind', 'kind')",0.3561135,0.2993203,0.7797016,0.6640082,0.2756684,0.2187373,-0.0569311
33,0.3935855,0.37404132,"('wrong', 'right')",-0.102921955,-0.16995682,-0.017803352,-0.09193614,0.0909534,0.0373828,-0.0535706
34,-0.46804124,-0.3278392,"('mean', 'honorable')",0.11072925,0.31595287,5.946959,6.1232643,1.8632156,2.0371261,0.1739105
35,0.15270099,0.03170892,"('corrupt', 'incorrupt')",-0.5616071,-0.7445438,0.67397094,0.46307668,0.0883549,-0.0832527,-0.1716076
36,-0.41502583,-0.29415673,"('hostile', 'amicable')",-0.8075968,-0.9848536,1.14546,0.95161325,-0.0257209,-0.1091323,-0.0834114
37,0.5154772,0.577914,"('fake', 'genuine')",-0.3594436,-0.30354857,0.20192467,0.22998857,0.1193194,0.168118,0.0487986
