,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
30,0.70185316,0.5876766,"('intolerant', 'tolerant')",0.19972874,0.12931016,0.9837667,0.8782105,0.6284495,0.5317324,-0.0967171
31,-1.3896629,-1.2901466,"('evil', 'good')",-0.5705919,-0.52150697,-0.62055284,-0.73875797,-0.8602692,-0.8501372,0.010132
32,0.5680771,0.4223578,"('unkind', 'kind')",0.20613118,0.14415602,0.8360709,0.6790146,0.5367597,0.4151762,-0.1215835
33,0.8083709,0.80392885,"('wrong', 'right')",0.7383707,0.6870232,-0.26631188,-0.29155403,0.4268099,0.3997993,-0.0270106
34,-0.09743667,-0.025770897,"('mean', 'honorable')",-0.5206049,-0.497172,5.993537,6.0028567,1.7918318,1.8266379,0.0348061
35,-0.04967532,0.0874336,"('corrupt', 'incorrupt')",-0.2700459,-0.23014364,0.09861608,0.015148332,-0.0737017,-0.0425206,0.0311811
36,-1.0538346,-0.98975235,"('hostile', 'amicable')",-1.0972602,-1.1357322,0.26841143,0.10968176,-0.6275612,-0.6719342,-0.044373
37,-0.3000627,-0.3456155,"('fake', 'genuine')",-0.7374177,-0.69811106,0.35108587,0.3702465,-0.2287982,-0.2244933,0.0043049
38,0.11160554,0.08433715,"('untruthful', 'truthful')",-0.4151096,-0.44747892,-0.021879012,0.029189494,-0.108461,-0.1113174,-0.0028564
39,1.3754597,1.4255028,"('exploitative', 'cooperative')",0.11177106,0.1527051,-0.21468817,-0.21953389,0.4241809,0.4528913,0.0287104
40,0.0994844,0.05095708,"('stingy', 'generous')",0.7113774,0.73464936,-1.0832253,-1.1110703,-0.0907878,-0.1084879,-0.0177001
41,0.581315,0.3791416,"('unforgiving', 'forgiving')",0.4134294,0.30338234,0.12767613,-0.09353465,0.3741402,0.1963298,-0.1778104
42,0.07594682,0.052351065,"('unreliable', 'reliable')",-0.25979942,-0.3141615,-2.8124802,-2.7127988,-0.9987776,-0.9915365,0.0072411
43,0.3451128,0.22090115,"('irresponsible', 'responsible')",-0.31317118,-0.36937976,0.22371416,0.13356422,0.0852186,-0.0049715,-0.0901901
44,-0.5156227,-0.4474176,"('prejudiced', 'unprejudiced')",-1.2491302,-1.2052183,-1.7104461,-1.706163,-1.1583997,-1.1195997,0.0388
45,-0.47971433,-0.6524622,"('incompetent', 'competent')",-0.5139369,-0.5643048,-0.2668931,-0.39690065,-0.4201814,-0.5378892,-0.1177078
46,-0.38042033,-0.49448076,"('uncompetitive', 'competitive')",-0.3289575,-0.34365028,-0.7293098,-0.7440637,-0.4795625,-0.5273983,-0.0478358
47,-0.617574,-0.5221737,"('stupid', 'smart')",0.27721754,0.29023528,5.563446,5.5669127,1.7410299,1.7783248,0.0372949
48,0.57635367,0.38490143,"('unintelligent', 'intelligent')",0.89372456,0.8230294,0.54925114,0.42695898,0.6731098,0.5449633,-0.1281465
49,-0.09116905,-0.15653178,"('unable', 'able')",0.20763898,0.24613985,0.05941692,0.24955767,0.0586289,0.1130552,0.0544263
50,-0.05276686,0.0017342418,"('clumsy', 'skillful')",-0.315709,-0.3030144,0.15225004,0.21732737,-0.0720753,-0.0279843,0.044091
51,0.5360311,0.38974407,"('uneducated', 'educated')",0.1486969,0.012075592,0.42059225,0.38153377,0.3684401,0.2611178,-0.1073223
52,-0.2632144,-0.28953725,"('irrational', 'rational')",-0.09359633,-0.11759013,-0.16730969,-0.20826635,-0.1747068,-0.2051313,-0.0304245
53,-0.4180825,-0.40427178,"('uncreative', 'creative')",-0.7023796,-0.71014863,0.6033025,0.62386477,-0.1723865,-0.1635185,0.008868
54,0.17960933,0.14686105,"('incapable', 'capable')",-0.26326883,-0.29996508,0.9928263,1.1249948,0.3030556,0.3239636,0.020908
55,0.6574237,0.49324164,"('incompetent', 'clever')",0.13882782,0.068414316,0.021011274,-0.049359445,0.2724209,0.1707655,-0.1016554
56,0.59362024,0.42837268,"('impractical', 'practical')",0.5143089,0.43708062,-0.319877,-0.36058047,0.2626841,0.1682909,-0.0943932
57,-1.0693942,-1.2799268,"('unimaginative', 'imaginative')",-0.8161484,-0.8725225,-2.7725246,-2.8839214,-1.5526891,-1.6787901,-0.126101
58,-0.6504398,-0.7540859,"('undiscriminating', 'discriminating')",-0.53077793,-0.5110775,-0.047633775,-0.0975472,-0.4096171,-0.4542369,-0.0446198
59,0.021244377,0.07331624,"('foolish', 'wise')",0.34021327,0.38458425,0.3939558,0.44867855,0.2518045,0.302193,0.0503885
60,0.33882314,0.25355497,"('inefficient', 'efficient')",0.15627788,0.14305313,-0.3271845,-0.27908438,0.0559722,0.0391746,-0.0167976
61,-0.2774104,-0.331285,"('illogical', 'logical')",-0.45156807,-0.5211075,0.18191068,0.07567624,-0.1823559,-0.2589054,-0.0765495
62,0.9097285,0.88978446,"('incompetent', 'brilliant')",0.22117852,0.2808598,0.13038994,0.28630424,0.4204323,0.4856495,0.0652172
63,-0.5952445,-0.6783503,"('unperceptive', 'insightful')",-0.24624717,-0.24795148,0.8858547,0.98487353,0.0147877,0.0195239,0.0047362
64,-0.15025166,-0.2952148,"('shy', 'confident')",-0.3285204,-0.3748053,-6.7469215,-6.734339,-2.4085646,-2.4681198,-0.0595552
65,0.26853672,0.15992704,"('insecure', 'secure')",-0.5456762,-0.5992833,-0.54664195,-0.5342026,-0.2745938,-0.3245196,-0.0499258
66,-0.26046246,-0.20125449,"('inactive', 'active')",-1.1792933,-1.1869533,1.1561841,1.1335024,-0.0945239,-0.0849018,0.0096221
67,0.44826317,0.31846085,"('doubtful', 'determined')",-0.25552636,-0.29369903,-0.34605518,-0.33838734,-0.0511061,-0.1045418,-0.0534357
68,-0.24555661,-0.36182755,"('dependent', 'independent')",-0.67903036,-0.69832665,-0.48690206,-0.48529333,-0.4704963,-0.5151492,-0.0446529
69,-0.6507019,-0.44396576,"('lazy', 'industrious')",0.9719614,1.0349257,-0.07824303,-0.053587895,0.0810055,0.179124,0.0981185
70,-0.4030623,-0.4425804,"('lethargic', 'energetic')",-0.96722937,-0.9284275,0.53067666,0.5926223,-0.2798717,-0.2594619,0.0204098
71,0.28666583,0.3263066,"('diffident', 'self-confident')",1.2316828,1.1905006,0.78600746,0.74552965,0.7681187,0.7541122,-0.0140065
72,1.1798685,1.1182083,"('unambitious', 'ambitious')",-0.104622014,-0.099478245,-0.8720101,-0.8367984,0.0677454,0.0606439,-0.0071015
73,1.1867669,1.2876654,"('helpless', 'self-reliant')",-0.23059662,-0.18446285,-3.292473,-3.1592627,-0.7787676,-0.6853534,0.0934142
74,0.47081998,0.38002083,"('undedicated', 'dedicated')",-0.072815895,-0.079514034,-0.13558553,-0.20909902,0.0874729,0.0304693,-0.0570036
75,-0.74538076,-0.69176024,"('meek', 'impulsive')",-0.787185,-0.8192778,-0.32595792,-0.23606974,-0.6195079,-0.5823692,0.0371387
76,0.9786437,0.9268703,"('anxious', 'daring')",-0.89182884,-0.82209015,0.09964834,0.24005467,0.0621544,0.1149449,0.0527905
77,-0.16142689,-0.22851433,"('unmotivated', 'motivated')",0.28912523,0.2266393,-1.3122269,-1.1943994,-0.3948429,-0.3987581,-0.0039152
78,-0.2117247,-0.14103913,"('nonresilient', 'resilient')",1.566059,1.6459217,0.67997074,0.9015839,0.6781017,0.8021555,0.1240538
79,0.13857096,0.12314677,"('wavering', 'unwavering')",-0.9789306,-1.062588,0.15632156,0.17189154,-0.2280127,-0.2558499,-0.0278372
80,0.55134916,0.60743666,"('dominated', 'dominating')",-0.3612088,-0.29668826,-0.9771852,-0.8424297,-0.2623483,-0.1772271,0.0851212
81,0.05204948,-0.19014867,"('submissive', 'aggressive')",0.4160291,0.3362046,-0.63275605,-0.6044044,-0.0548925,-0.1527828,-0.0978903
82,-0.087811194,-0.11062236,"('poor', 'rich')",-0.17801979,-0.1512473,6.1552744,6.2573767,1.9631478,1.9985024,0.0353546
83,0.13488682,0.045442484,"('powerless', 'powerful')",0.2730852,0.17954671,-0.9348428,-1.0007851,-0.1756236,-0.2585986,-0.082975
84,0.7020662,0.6356977,"('inferior', 'superior')",0.88054216,0.8675274,1.0632457,1.0005057,0.8819513,0.8345769,-0.0473744
85,0.29457542,0.37565225,"('insignificant', 'prestigious')",0.70392156,0.67000794,0.7844655,0.76447713,0.5943209,0.6033791,0.0090582
86,0.48097405,0.27022865,"('uninfluential', 'influential')",0.005775027,-0.13948587,-0.21170585,-0.3542902,0.0916811,-0.0745158,-0.1661969
87,0.26098186,0.2687287,"('unsuccessful', 'successful')",0.068739675,0.0995366,0.75186497,0.88267726,0.3605288,0.4169809,0.0564521
88,-0.027207877,-0.095383205,"('low', 'eminent')",-0.3291171,-0.4024799,-0.07671225,-0.15765616,-0.1443457,-0.2185064,-0.0741607
