,sears_male,sears_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.22890645,-0.23681246,"('unsociable', 'sociable')",0.14215678,-0.1521073,0.2728444,0.07436892,0.0620316,-0.1048503,-0.1668819
1,1.4447638,1.3705176,"('unfriendly', 'friendly')",-0.12168258,-0.29239208,0.68189263,0.47928274,0.6683246,0.5191361,-0.1491885
2,0.8451935,0.9207052,"('unlikable', 'likable')",1.5354315,1.6843289,0.78222877,0.8722585,1.0542846,1.1590975,0.1048129
3,-0.913083,-0.67397755,"('repellent', 'pleasant')",0.8471385,0.856197,1.2287701,1.1301886,0.3876085,0.4374693,0.0498608
4,0.0095564835,-0.113848224,"('disliked', 'liked')",0.121391766,0.10985787,-7.1700153,-7.264749,-2.3463558,-2.4229131,-0.0765573
5,0.59155625,0.43186784,"('distant', 'outgoing')",-0.7611136,-0.6748004,-1.1426312,-1.080466,-0.4373962,-0.4411329,-0.0037367
6,0.52653533,0.44563258,"('distant', 'open')",-0.994491,-0.8766391,-0.91181505,-0.8873555,-0.4599236,-0.439454,0.0204696
7,0.287723,0.4357207,"('insensitive', 'sensitive')",0.33235747,0.31115064,0.4778949,0.36727813,0.3659918,0.3713832,0.0053914
8,1.7150137,1.6197752,"('unaffectionate', 'affectionate')",-0.66942126,-0.7305075,0.027952127,-0.003418006,0.3578482,0.2952832,-0.062565
9,2.056271,1.993132,"('unaffectionate', 'caring')",-0.16588488,-0.2820652,0.86209023,0.8525169,0.9174922,0.8545279,-0.0629643
10,0.33987308,0.47836003,"('unsympathetic', 'sympathetic')",0.22882313,0.093577854,0.66731304,0.53652513,0.4120031,0.3694877,-0.0425154
11,-0.39826638,-0.25993747,"('unhelpful', 'helpful')",-0.5547548,-0.5790055,2.4887574,2.5503752,0.5119121,0.5704774,0.0585653
12,1.4558735,1.6064245,"('unsupportive', 'supportive')",0.70666575,0.8172694,-1.6421931,-1.7475566,0.1734487,0.2253791,0.0519304
13,-0.799329,-0.82385105,"('impolite', 'polite')",-0.11524308,-0.23460948,-0.029697496,-0.10396412,-0.3147565,-0.3874749,-0.0727184
14,-0.16998908,-0.07441819,"('antisocial', 'social')",1.8316761,1.7792562,0.13642587,0.0750034,0.599371,0.5932805,-0.0060905
15,0.34761962,0.2169922,"('boring', 'funny')",-1.276942,-1.3123269,-0.4383216,-0.38028786,-0.4558813,-0.4918742,-0.0359929
16,-0.93349844,-0.89743775,"('unpopular', 'popular')",-0.64129895,-0.49141598,0.039040267,0.05472126,-0.511919,-0.4447109,0.0672081
17,-0.1760264,-0.08043108,"('nasty', 'nice')",-1.0017074,-0.8523742,-0.9351099,-0.8413048,-0.7042813,-0.59137,0.1129113
18,-0.5952506,-0.5497935,"('disagreeable', 'welcoming')",-0.4773393,-0.33362657,-0.7553079,-0.84042084,-0.6092993,-0.5746137,0.0346856
19,0.61490005,0.4600855,"('inhospitable', 'hospitable')",-0.7623261,-0.7277997,-0.8996773,-0.8625109,-0.3490345,-0.3767417,-0.0277072
20,0.006743461,0.08557065,"('rough', 'thoughtful')",0.6347294,0.7852292,0.8926451,0.80836856,0.5113726,0.5597228,0.0483502
21,0.19694924,0.20056447,"('immoral', 'moral')",0.51553726,0.40526134,-0.12775637,-0.14916983,0.19491,0.1522186,-0.0426914
22,-0.46779016,-0.46521106,"('untrustworthy', 'trustworthy')",-0.24551049,-0.27326158,-0.58147025,-0.675604,-0.4315903,-0.4713589,-0.0397686
23,0.027907275,0.096003585,"('insincere', 'sincere')",-0.01187887,-0.13030183,6.2563567,6.219983,2.090795,2.0618949,-0.0289001
24,1.2123184,1.2124829,"('dishonest', 'honest')",-0.38190266,-0.38243634,0.88586766,0.83204603,0.5720944,0.5540309,-0.0180635
25,0.7687994,0.74392915,"('egoistic', 'altruistic')",0.1794947,0.15225327,0.43071333,0.40495408,0.4596692,0.4337122,-0.025957
26,1.7231612,1.5846322,"('hardhearted', 'benevolent')",1.0756516,0.99533635,1.4706323,1.2602333,1.4231485,1.2800673,-0.1430812
27,1.3589077,1.4063842,"('hardhearted', 'softhearted')",-0.31139117,-0.21544446,1.1242344,0.97500706,0.723917,0.7219823,-0.0019347
28,0.04999292,-0.048091058,"('disloyal', 'loyal')",-0.11144118,-0.3098779,1.48375,1.3553005,0.4741006,0.3324439,-0.1416567
29,-0.036994454,-0.07200615,"('unfair', 'fair')",-0.8240554,-0.7319815,-0.2552687,-0.4176549,-0.3721062,-0.4072142,-0.035108
30,0.12447406,0.17483392,"('intolerant', 'tolerant')",1.1863115,1.111237,0.49745917,0.4646464,0.6027482,0.5835725,-0.0191757
31,0.050923552,-0.03744842,"('evil', 'good')",-1.8471177,-1.8135335,-1.8891529,-1.9335417,-1.228449,-1.2615078,-0.0330588
32,0.5562598,0.52048284,"('unkind', 'kind')",0.20460051,-0.0006907433,1.0320346,0.84699196,0.5976317,0.4555947,-0.142037
33,0.7576068,0.6491728,"('wrong', 'right')",0.18721941,0.26245043,-1.1614593,-1.1641742,-0.072211,-0.0841837,-0.0119727
34,1.0903463,1.2903854,"('mean', 'honorable')",0.30510926,0.47028062,5.648183,5.7644157,2.3478794,2.5083605,0.1604811
35,0.17971234,-0.04644059,"('corrupt', 'incorrupt')",-1.657269,-1.4885619,-1.1581994,-1.1605605,-0.8785853,-0.8985209,-0.0199356
36,0.1419102,0.059529506,"('hostile', 'amicable')",-1.345111,-1.353719,-0.8362436,-0.91064745,-0.6798148,-0.7349456,-0.0551308
37,0.5512268,0.46032065,"('fake', 'genuine')",0.05221641,0.09335144,0.3485487,0.34179437,0.3173306,0.2984888,-0.0188418
38,0.34309804,0.3380646,"('untruthful', 'truthful')",-0.35794985,-0.26584393,-0.08719654,-0.041359544,-0.0340161,0.010287,0.0443031
39,1.072872,1.1361724,"('exploitative', 'cooperative')",-0.3271308,-0.30332357,0.029880248,0.069395214,0.2585405,0.300748,0.0422075
40,1.1422381,1.1810637,"('stingy', 'generous')",0.75839263,0.704117,-1.9506791,-2.2176235,-0.0166828,-0.1108143,-0.0941315
41,0.01702544,0.09883979,"('unforgiving', 'forgiving')",-0.7293424,-0.6708329,0.06429024,-0.021655247,-0.2160089,-0.1978828,0.0181261
42,0.7096938,0.8565217,"('unreliable', 'reliable')",1.8574989,2.0202851,-2.245113,-2.1584682,0.1073599,0.2394462,0.1320863
43,1.1186739,1.2165364,"('irresponsible', 'responsible')",-0.09774337,0.036999807,0.8153483,0.7616227,0.612093,0.6717196,0.0596266
44,-2.0318577,-1.9439775,"('prejudiced', 'unprejudiced')",-0.9630077,-0.8478448,-1.4185119,-1.3408289,-1.4711258,-1.3775504,0.0935754
45,-0.32460308,-0.1573674,"('incompetent', 'competent')",0.19615528,0.1944848,0.4944802,0.34600475,0.1220108,0.1277074,0.0056966
46,0.15436308,0.3393955,"('uncompetitive', 'competitive')",2.0855248,1.9834232,0.3765235,0.24028179,0.8721371,0.8543669,-0.0177702
47,0.2595286,0.35006118,"('stupid', 'smart')",0.45994183,0.56883514,5.7219005,5.8075676,2.1471237,2.2421546,0.0950309
48,0.6521396,0.74628067,"('unintelligent', 'intelligent')",-0.17754968,-0.29641396,0.6702245,0.56190974,0.3816048,0.3372588,-0.044346
49,-0.76460296,-0.6803011,"('unable', 'able')",-0.8459613,-0.65064645,-0.431642,-0.30160832,-0.6807354,-0.5441853,0.1365501
50,-0.22547317,-0.22626649,"('clumsy', 'skillful')",0.651072,0.73919284,0.13232172,0.14058982,0.1859735,0.2178387,0.0318652
51,-0.4077827,-0.52457094,"('uneducated', 'educated')",1.3280314,1.0241946,0.84950924,0.7252257,0.5899193,0.4082831,-0.1816362
52,0.23124678,0.0031337962,"('irrational', 'rational')",-1.7258279,-1.7785016,-0.6091892,-0.6470082,-0.7012568,-0.8074587,-0.1062019
53,1.6266476,1.6148219,"('uncreative', 'creative')",0.52742386,0.5707304,0.74274564,0.59195995,0.9656057,0.9258374,-0.0397683
54,-0.2585462,-0.3392435,"('incapable', 'capable')",-0.22506547,-0.15539497,0.36298934,0.45921227,-0.0402074,-0.0118087,0.0283987
55,-0.37169236,-0.13870926,"('incompetent', 'clever')",0.39133334,0.3100807,0.94286007,0.8874606,0.3208337,0.352944,0.0321103
56,1.1186612,1.2304363,"('impractical', 'practical')",0.75228024,0.7241918,-0.17920269,-0.14264822,0.5639129,0.6039933,0.0400804
57,-0.3831835,-0.3921652,"('unimaginative', 'imaginative')",-0.025549635,-0.15150267,-2.7565486,-2.9096959,-1.0550939,-1.1511213,-0.0960274
58,1.1038936,1.126224,"('undiscriminating', 'discriminating')",1.1751888,1.2356222,0.09574036,0.086072885,0.7916075,0.815973,0.0243655
59,0.32080096,0.13811351,"('foolish', 'wise')",-1.0178987,-0.97299564,-0.46588683,-0.39398628,-0.3876615,-0.4096228,-0.0219613
60,0.23995137,0.49030396,"('inefficient', 'efficient')",1.2694746,1.2195392,0.7750671,0.8547374,0.7614977,0.8548601,0.0933624
61,1.4511505,1.3203233,"('illogical', 'logical')",0.2678543,0.22936827,0.9895053,0.8217182,0.9028367,0.79047,-0.1123667
62,-0.31266558,-0.064749055,"('incompetent', 'brilliant')",0.66397446,0.83814585,0.681443,0.80207133,0.3442506,0.525156,0.1809054
63,0.31360316,0.35510042,"('unperceptive', 'insightful')",1.9591594,1.9571518,1.1184704,1.0862013,1.130411,1.1328179,0.0024069
64,-0.84244436,-0.9318133,"('shy', 'confident')",1.1818812,1.0868742,-5.7868485,-5.821302,-1.8158038,-1.8887471,-0.0729433
65,0.010083329,0.084066674,"('insecure', 'secure')",0.51815987,0.25859272,0.6700249,0.69221675,0.3994227,0.3449587,-0.054464
66,0.6903786,0.5371574,"('inactive', 'active')",1.2461537,1.2576743,0.91772676,0.86063653,0.9514197,0.8851561,-0.0662636
67,-0.16855955,-0.28977677,"('doubtful', 'determined')",0.95003676,0.9273689,-0.18852043,-0.19347835,0.1976523,0.1480379,-0.0496144
68,-0.08430591,-0.2891554,"('dependent', 'independent')",0.14254986,0.0951744,-0.4969622,-0.56657064,-0.1462394,-0.2535172,-0.1072778
69,-0.23831718,-0.34670478,"('lazy', 'industrious')",0.25930586,0.3986766,-1.6639608,-1.591092,-0.5476574,-0.5130401,0.0346173
70,0.4778284,0.60727984,"('lethargic', 'energetic')",1.3076582,1.330199,1.0366427,1.0306509,0.9407097,0.9893765,0.0486668
71,1.6770462,1.6554084,"('diffident', 'self-confident')",0.80439883,0.7642571,0.29649997,0.22497578,0.9259817,0.8815471,-0.0444346
72,0.3599091,0.35669166,"('unambitious', 'ambitious')",0.077042565,0.058822215,-0.22453244,-0.14242204,0.0708064,0.0910306,0.0202242
73,1.2625477,1.1574001,"('helpless', 'self-reliant')",-0.038227014,0.02837488,-4.1979437,-4.099273,-0.9912076,-0.9711661,0.0200415
74,1.6823193,1.6919721,"('undedicated', 'dedicated')",0.4898101,0.5653043,0.038818557,-0.058140814,0.7369827,0.7330453,-0.0039374
75,-0.39533508,-0.45415342,"('meek', 'impulsive')",-0.25243905,-0.11761497,-0.70644283,-0.5955979,-0.4514056,-0.3891221,0.0622835
76,0.22378255,0.41718766,"('anxious', 'daring')",0.9267546,1.0457227,0.30602783,0.3650469,0.4855216,0.6093191,0.1237975
77,-1.0502337,-0.94340193,"('unmotivated', 'motivated')",1.3610083,1.2581136,-0.7966783,-0.7664976,-0.1619679,-0.1505953,0.0113726
78,-0.36061174,-0.1940063,"('nonresilient', 'resilient')",0.58850324,0.72305566,0.13110879,0.1273484,0.1196668,0.2187993,0.0991325
79,0.08964955,-0.047021396,"('wavering', 'unwavering')",-1.0462781,-0.9417443,-0.6603631,-0.61986613,-0.5389972,-0.5362106,0.0027866
80,-0.67819375,-0.6714385,"('dominated', 'dominating')",0.8101721,0.7643036,0.08329827,0.15380386,0.0717589,0.082223,0.0104641
81,-1.1226574,-1.0553159,"('submissive', 'aggressive')",1.4374623,1.0974569,-0.0446752,0.037936244,0.0900432,0.0266924,-0.0633508
82,0.20434855,0.22076571,"('poor', 'rich')",1.3540845,1.3343556,6.7525544,6.7721124,2.7703292,2.7757444,0.0054152
83,0.44004005,0.39368033,"('powerless', 'powerful')",1.003787,1.0715544,-0.51070696,-0.5230706,0.3110401,0.3140547,0.0030146
84,0.43591124,0.27866685,"('inferior', 'superior')",0.1189802,0.10890406,0.84508467,0.786812,0.4666587,0.391461,-0.0751977
85,1.309977,1.1749195,"('insignificant', 'prestigious')",0.18052149,0.29572237,-0.9937463,-1.0888807,0.1655841,0.1272537,-0.0383304
86,1.9023898,1.7382574,"('uninfluential', 'influential')",0.68598396,0.4927698,0.34509665,0.19000149,0.9778234,0.8070095,-0.1708139
87,0.44588637,0.39660951,"('unsuccessful', 'successful')",0.93000764,0.84669924,1.117502,1.1189878,0.831132,0.7874322,-0.0436998
88,-0.2068604,-0.29547936,"('low', 'eminent')",0.19489208,0.048058532,-0.12627856,-0.20946556,-0.0460823,-0.1522955,-0.1062132
