,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.1435833,-0.2569869,"('unsociable', 'sociable')",-0.24381605,-0.4357542,-0.1936997,-0.3463705,-0.1526708
1,-1.3635956,-1.4895917,"('unfriendly', 'friendly')",1.5949663,1.5118022,0.1156853,0.0111052,-0.1045801
2,0.7080351,0.7203386,"('unlikable', 'likable')",0.8092787,0.9024243,0.7586569,0.8113815,0.0527246
3,-0.796157,-0.7528099,"('repellent', 'pleasant')",0.181642,0.20334063,-0.3072575,-0.2747346,0.0325229
4,-0.053318918,-0.10503356,"('disliked', 'liked')",-5.863467,-5.864758,-2.9583931,-2.9848957,-0.0265026
5,-1.3520558,-1.3044953,"('distant', 'outgoing')",-0.08232327,-0.012616983,-0.7171896,-0.6585562,0.0586334
6,-1.5536789,-1.529856,"('distant', 'open')",0.23761217,0.30000323,-0.6580334,-0.6149263,0.0431071
7,-0.5228894,-0.5219229,"('insensitive', 'sensitive')",0.059353516,0.14023666,-0.2317679,-0.1908431,0.0409248
8,-1.208939,-1.2914857,"('unaffectionate', 'affectionate')",0.8464398,0.82848084,-0.1812496,-0.2315024,-0.0502528
9,-1.3783596,-1.4485466,"('unaffectionate', 'caring')",0.9171274,0.92188483,-0.2306161,-0.2633309,-0.0327148
10,-1.1642116,-1.2128241,"('unsympathetic', 'sympathetic')",-0.6193432,-0.65443075,-0.8917774,-0.9336274,-0.04185
11,-0.29406184,-0.31087878,"('unhelpful', 'helpful')",1.4838145,1.547025,0.5948763,0.6180731,0.0231968
12,-0.296754,-0.2390005,"('unsupportive', 'supportive')",-2.0226953,-1.9541364,-1.1597247,-1.0965685,0.0631562
13,-0.012637439,-0.020430073,"('impolite', 'polite')",-0.69410896,-0.68242955,-0.3533732,-0.3514298,0.0019434
14,0.51416475,0.5040485,"('antisocial', 'social')",-0.3848967,-0.4899104,0.064634,0.0070691,-0.0575649
15,0.49877617,0.41882065,"('boring', 'funny')",0.6494276,0.61873394,0.5741019,0.5187773,-0.0553246
16,-0.5951297,-0.59981114,"('unpopular', 'popular')",0.7172228,0.7323802,0.0610465,0.0662845,0.005238
17,0.18620388,0.20121273,"('nasty', 'nice')",-0.30337778,-0.26647642,-0.0585869,-0.0326318,0.0259551
18,-0.04720036,-0.030052077,"('disagreeable', 'welcoming')",-0.24112278,-0.24157543,-0.1441616,-0.1358138,0.0083478
19,-1.519924,-1.5220306,"('inhospitable', 'hospitable')",-0.11397522,0.0036999471,-0.8169496,-0.7591653,0.0577843
20,-0.11926164,-0.08165196,"('rough', 'thoughtful')",1.2805275,1.2289201,0.5806329,0.5736341,-0.0069988
21,-0.035767496,-0.1363036,"('immoral', 'moral')",-0.5067676,-0.55617404,-0.2712675,-0.3462388,-0.0749713
22,-0.36709112,-0.37256184,"('untrustworthy', 'trustworthy')",-0.6075483,-0.71744883,-0.4873197,-0.5450053,-0.0576856
23,-0.9415222,-1.035726,"('insincere', 'sincere')",5.0291996,4.9659624,2.0438387,1.9651182,-0.0787205
24,-0.9442954,-0.964785,"('dishonest', 'honest')",0.544817,0.51295024,-0.1997392,-0.2259174,-0.0261782
25,-0.51947576,-0.5142657,"('egoistic', 'altruistic')",1.467828,1.4346704,0.4741761,0.4602024,-0.0139737
26,-0.07965,-0.12940054,"('hardhearted', 'benevolent')",1.7867674,1.6851131,0.8535587,0.7778563,-0.0757024
27,-0.5579762,-0.46246,"('hardhearted', 'softhearted')",1.173298,1.1755308,0.3076609,0.3565354,0.0488745
28,-0.32610315,-0.4489841,"('disloyal', 'loyal')",0.7549244,0.6615315,0.2144106,0.1062737,-0.1081369
29,-0.6961599,-0.7018505,"('unfair', 'fair')",-0.29052925,-0.43706363,-0.4933446,-0.5694571,-0.0761125
30,0.526325,0.4570619,"('intolerant', 'tolerant')",1.4443758,1.3635348,0.9853504,0.9102983,-0.0750521
31,-1.1950505,-1.1045777,"('evil', 'good')",-0.80183387,-0.8362099,-0.9984422,-0.9703938,0.0280484
32,0.108526275,0.054369587,"('unkind', 'kind')",0.86708254,0.75224626,0.4878044,0.4033079,-0.0844965
33,0.060841598,0.004977377,"('wrong', 'right')",-0.47327316,-0.5060863,-0.2062158,-0.2505544,-0.0443386
34,-0.66678673,-0.5669961,"('mean', 'honorable')",5.7863607,5.9348416,2.559787,2.6839228,0.1241358
35,-0.44113296,-0.49821755,"('corrupt', 'incorrupt')",0.021268398,-0.066536985,-0.2099323,-0.2823773,-0.072445
36,-1.4981987,-1.5980443,"('hostile', 'amicable')",0.4475034,0.2271267,-0.5253477,-0.6854588,-0.1601111
37,0.2231972,0.17726715,"('fake', 'genuine')",0.101890385,0.12745312,0.1625438,0.1523601,-0.0101837
38,-0.9659311,-1.0006717,"('untruthful', 'truthful')",-0.20420712,-0.13656195,-0.5850691,-0.5686169,0.0164522
39,0.872642,0.86820173,"('exploitative', 'cooperative')",0.25008222,0.23642209,0.5613621,0.5523119,-0.0090502
40,0.3299047,0.3102451,"('stingy', 'generous')",-1.6087673,-1.6704507,-0.6394313,-0.6801028,-0.0406715
41,-0.08765876,-0.092950776,"('unforgiving', 'forgiving')",0.131763,0.042520426,0.0220521,-0.0252152,-0.0472673
42,0.36979967,0.41980907,"('unreliable', 'reliable')",-3.1948328,-3.048946,-1.4125166,-1.3145684,0.0979482
43,-0.19061959,-0.1620662,"('irresponsible', 'responsible')",0.3383088,0.35559118,0.0738446,0.0967625,0.0229179
44,0.8015989,0.79232484,"('prejudiced', 'unprejudiced')",-1.3891782,-1.3685312,-0.2937896,-0.2881032,0.0056864
45,-0.16772501,-0.18324827,"('incompetent', 'competent')",-0.20830786,-0.20894355,-0.1880164,-0.1960959,-0.0080795
46,-0.38847536,-0.3723575,"('uncompetitive', 'competitive')",-0.7864345,-0.79936236,-0.5874549,-0.5858599,0.001595
47,0.12422691,0.20828386,"('stupid', 'smart')",5.3878846,5.503495,2.7560558,2.8558896,0.0998338
48,0.20903786,0.18624449,"('unintelligent', 'intelligent')",0.73580134,0.7319999,0.4724196,0.4591222,-0.0132974
49,0.13830277,0.26548263,"('unable', 'able')",0.14749916,0.28750697,0.142901,0.2764948,0.1335938
50,0.29175258,0.29340056,"('clumsy', 'skillful')",0.288308,0.3455632,0.2900303,0.3194819,0.0294516
51,-0.24493572,-0.3772601,"('uneducated', 'educated')",0.25172392,0.17705283,0.0033941,-0.1001036,-0.1034977
52,-0.49672973,-0.709525,"('irrational', 'rational')",0.6463599,0.5019237,0.0748151,-0.1038007,-0.1786158
53,-1.6591349,-1.6935945,"('uncreative', 'creative')",0.66249716,0.64671683,-0.4983189,-0.5234388,-0.0251199
54,-0.72045,-0.7831452,"('incapable', 'capable')",1.1501776,1.222844,0.2148638,0.2198494,0.0049856
55,0.51936865,0.5164681,"('incompetent', 'clever')",-0.087473184,-0.08798222,0.2159477,0.2142429,-0.0017048
56,0.90289235,0.8110739,"('impractical', 'practical')",-0.20174539,-0.18550323,0.3505735,0.3127853,-0.0377882
57,-0.41182166,-0.50146013,"('unimaginative', 'imaginative')",-2.4325826,-2.4968386,-1.4222021,-1.4991493,-0.0769472
58,-0.64320683,-0.7222218,"('undiscriminating', 'discriminating')",-0.19844756,-0.2464895,-0.4208272,-0.4843556,-0.0635284
59,0.01689941,0.012631254,"('foolish', 'wise')",0.62521595,0.63149345,0.3210577,0.3220623,0.0010046
60,0.8969499,0.9626043,"('inefficient', 'efficient')",-0.29029545,-0.16650745,0.3033272,0.3980484,0.0947212
61,-0.8943708,-0.9756406,"('illogical', 'logical')",0.06775498,-0.09870661,-0.4133079,-0.5371736,-0.1238657
62,0.75080484,0.8135817,"('incompetent', 'brilliant')",0.110228166,0.31297982,0.4305165,0.5632808,0.1327643
63,-1.0033444,-0.9655754,"('unperceptive', 'insightful')",0.5702406,0.69082695,-0.2165519,-0.1373742,0.0791777
64,0.66269815,0.6111958,"('shy', 'confident')",-6.2307696,-6.2972484,-2.7840357,-2.8430262,-0.0589905
65,0.27735507,0.20745271,"('insecure', 'secure')",-0.46633938,-0.5395977,-0.0944922,-0.1660725,-0.0715803
66,-0.81891036,-0.8381885,"('inactive', 'active')",0.47298467,0.49610165,-0.1729628,-0.1710434,0.0019194
67,0.64817333,0.6606216,"('doubtful', 'determined')",-0.3814419,-0.35496077,0.1333657,0.1528304,0.0194647
68,-0.25296757,-0.26537588,"('dependent', 'independent')",-0.45655838,-0.4756337,-0.354763,-0.3705048,-0.0157418
69,0.6941725,0.72972244,"('lazy', 'industrious')",-0.21329199,-0.13739201,0.2404402,0.2961652,0.055725
70,-0.4634778,-0.4084898,"('lethargic', 'energetic')",0.28678146,0.38009483,-0.0883482,-0.0141975,0.0741507
71,-0.50868016,-0.4382412,"('diffident', 'self-confident')",0.38576072,0.44220656,-0.0614597,0.0019827,0.0634424
72,-0.7174973,-0.7283671,"('unambitious', 'ambitious')",-1.1470649,-1.1276971,-0.9322811,-0.9280321,0.004249
73,0.73755205,0.67221516,"('helpless', 'self-reliant')",-2.698192,-2.688667,-0.9803199,-1.0082259,-0.027906
74,-0.33613265,-0.36685473,"('undedicated', 'dedicated')",-0.1669992,-0.19365363,-0.2515659,-0.2802542,-0.0286883
75,-0.20185834,-0.17419451,"('meek', 'impulsive')",-0.22342975,-0.12509827,-0.212644,-0.1496464,0.0629976
76,0.20851628,0.24517977,"('anxious', 'daring')",0.0056956448,0.11666779,0.107106,0.1809238,0.0738178
77,-0.5003958,-0.5166435,"('unmotivated', 'motivated')",-1.1280899,-1.0878513,-0.8142428,-0.8022474,0.0119954
78,-0.7289214,-0.66225505,"('nonresilient', 'resilient')",0.08445296,0.20606092,-0.3222342,-0.2280971,0.0941371
79,-1.2153769,-1.2485956,"('wavering', 'unwavering')",-0.19520865,-0.12449102,-0.7052928,-0.6865433,0.0187495
80,0.7045082,0.7111953,"('dominated', 'dominating')",-1.5175389,-1.454769,-0.4065154,-0.3717869,0.0347285
81,1.2115761,1.1441404,"('submissive', 'aggressive')",-0.79771054,-0.7847592,0.2069328,0.1796906,-0.0272422
82,-0.63698673,-0.6762753,"('poor', 'rich')",5.6772447,5.766195,2.520129,2.5449598,0.0248308
83,-0.2102378,-0.2090902,"('powerless', 'powerful')",-1.0323634,-1.1060522,-0.6213006,-0.6575712,-0.0362706
84,0.06742384,0.033342257,"('inferior', 'superior')",1.0226985,1.0040231,0.5450612,0.5186827,-0.0263785
85,-0.7095642,-0.78191125,"('insignificant', 'prestigious')",0.8817771,0.8949944,0.0861064,0.0565416,-0.0295648
86,-0.81525636,-0.9481857,"('uninfluential', 'influential')",-0.34888047,-0.5034714,-0.5820684,-0.7258285,-0.1437601
