,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.07251768,-0.07632694,"('incapable', 'capable')",0.9264116,0.8846076,0.7082641,0.70552886,1.1098366,1.1372304,0.6679987,0.66276,-0.0052387
55,0.66136754,0.6097585,"('incompetent', 'clever')",-0.84462917,-0.91168296,0.05921483,0.00934663,0.18889949,0.17301087,0.0162132,-0.0298917,-0.0461049
56,1.4850051,1.4415647,"('impractical', 'practical')",0.30020085,0.31051207,0.7825464,0.75080204,-0.0007680729,-0.01807409,0.641746,0.6212012,-0.0205448
57,-0.16037071,-0.19077182,"('unimaginative', 'imaginative')",-0.98874897,-1.0715879,-0.2318845,-0.25364345,-2.4860156,-2.5098999,-0.9667549,-1.0064757,-0.0397208
58,1.093675,0.991534,"('undiscriminating', 'discriminating')",0.5942069,0.49173826,1.2013602,1.1250312,-0.03192649,-0.07324039,0.7143289,0.6337658,-0.0805631
59,-0.20106238,-0.18099059,"('foolish', 'wise')",1.8442097,1.8462284,-0.10211806,-0.120655075,0.5066723,0.5219856,0.5119254,0.5166421,0.0047167
60,1.4278572,1.3504666,"('inefficient', 'efficient')",-0.8676197,-0.8391013,0.71163476,0.69552296,-0.24891227,-0.17144859,0.25574,0.2588599,0.0031199
61,1.4809238,1.3046094,"('illogical', 'logical')",0.38375783,0.20679925,1.1089858,0.96372944,0.48354962,0.37915862,0.8643042,0.7135742,-0.15073
62,1.6891187,1.7084364,"('incompetent', 'brilliant')",-0.04023432,-0.005208604,0.63401055,0.65992296,-0.008754974,0.108018875,0.568535,0.6177924,0.0492574
63,1.2591734,1.2758238,"('unperceptive', 'insightful')",1.6075221,1.6206645,1.3899118,1.3816965,1.0341151,1.0896236,1.3226805,1.3419521,0.0192716
64,0.5325643,0.59988034,"('shy', 'confident')",1.1952493,1.1828959,0.8371184,0.88129807,-6.212637,-6.147456,-0.9119263,-0.8708454,0.0410809
65,0.9021616,0.7764833,"('insecure', 'secure')",0.044856712,-0.11843483,0.14927939,0.035201073,0.10899149,0.0795362,0.3013223,0.1931964,-0.1081259
66,0.58723885,0.67979544,"('inactive', 'active')",2.0205855,2.0622275,0.92774814,0.9837813,1.1374462,1.1565735,1.1682546,1.2205944,0.0523398
67,0.060313158,0.10389691,"('doubtful', 'determined')",1.137667,1.1751137,0.35118186,0.38690192,-0.6116912,-0.5723632,0.2343677,0.2733873,0.0390196
68,-0.42570692,-0.4536041,"('dependent', 'independent')",-0.19353437,-0.26214454,-0.70754904,-0.7606412,-0.54724354,-0.57890564,-0.4685085,-0.5138239,-0.0453154
69,1.068126,1.1589876,"('lazy', 'industrious')",1.6113539,1.6916324,0.9320748,0.99774426,-0.73843414,-0.63788176,0.7182801,0.8026206,0.0843405
70,0.6532874,0.6384192,"('lethargic', 'energetic')",0.3649437,0.43276343,0.12570277,0.1649505,0.62314326,0.65247977,0.4417693,0.4721532,0.0303839
71,0.9614619,1.0009708,"('diffident', 'self-confident')",1.7279288,1.7753295,1.3764788,1.418158,0.6644276,0.6865723,1.1825743,1.2202578,0.0376835
72,-0.12616166,-0.07272929,"('unambitious', 'ambitious')",-0.57670724,-0.5367723,-0.59196585,-0.5443168,-1.3218366,-1.2596177,-0.6541679,-0.603359,0.0508089
73,0.28752926,0.26873884,"('helpless', 'self-reliant')",1.4793577,1.4614366,0.46257418,0.44579124,-3.37965,-3.3668315,-0.2875472,-0.2977162,-0.010169
74,0.70859975,0.67168665,"('undedicated', 'dedicated')",1.169355,1.244485,0.96236074,0.98663026,0.20025194,0.17074056,0.7601418,0.7683856,0.0082438
75,-0.3785251,-0.27532464,"('meek', 'impulsive')",0.25001425,0.34133485,-0.263419,-0.20575224,-0.468743,-0.41277012,-0.2151682,-0.138128,0.0770402
76,0.75354564,0.7350953,"('anxious', 'daring')",0.65713835,0.70742214,0.8136314,0.85749245,0.4673975,0.45646524,0.6729282,0.6891188,0.0161906
77,0.30619445,0.2824723,"('unmotivated', 'motivated')",-0.6563557,-0.66860247,0.8303273,0.8027789,-1.3372674,-1.2496291,-0.2142753,-0.2082451,0.0060302
78,-0.6138765,-0.56983536,"('nonresilient', 'resilient')",-0.2644488,-0.115342885,0.23885304,0.2738033,-0.25084162,-0.15187706,-0.2225785,-0.140813,0.0817655
79,-0.5409385,-0.5423497,"('wavering', 'unwavering')",0.89157325,0.91299635,-0.1607342,-0.18197815,0.0831593,0.11088474,0.068265,0.0748883,0.0066233
80,0.8317627,0.837739,"('dominated', 'dominating')",0.49472243,0.49651164,0.7710441,0.8215299,-1.0086114,-0.96786267,0.2722294,0.2969795,0.0247501
81,0.820469,0.81922406,"('submissive', 'aggressive')",-0.044248085,-0.18637383,0.72174156,0.713565,-0.5154809,-0.4839343,0.2456204,0.2156202,-0.0300002
82,-0.68598115,-0.7649324,"('poor', 'rich')",-1.4579616,-1.5505092,-1.5708507,-1.6491505,5.919113,5.8395853,0.5510799,0.4687483,-0.0823316
83,0.2731553,0.24988046,"('powerless', 'powerful')",1.4375981,1.4352735,0.48628968,0.5094416,-1.0515138,-1.0429981,0.2863823,0.2878994,0.0015171
84,0.20403534,0.17447373,"('inferior', 'superior')",1.6699255,1.6001675,-0.57660866,-0.5705548,0.6208118,0.55850863,0.479541,0.4406488,-0.0388922
85,-0.42645586,-0.3679706,"('insignificant', 'prestigious')",1.9707036,1.9761342,0.3836487,0.30992356,0.8085844,0.7755636,0.6841202,0.6734127,-0.0107075
86,-0.86596626,-0.95512927,"('uninfluential', 'influential')",-1.1529117,-1.2522727,-0.81677973,-0.8908316,-0.12829672,-0.22418904,-0.7409886,-0.8306057,-0.0896171
87,1.6697712,1.6294501,"('unsuccessful', 'successful')",1.9234637,1.7609342,1.5258973,1.4396019,0.88007325,0.9346357,1.4998013,1.4411554,-0.0586459
88,-0.10537131,-0.2067752,"('low', 'eminent')",0.7459369,0.5404578,-0.32356724,-0.53372014,0.43676287,0.37929904,0.1884403,0.0448154,-0.1436249
