,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4461852,-0.47599277,"('unsociable', 'sociable')",0.72007394,0.5491283,-0.6078561,-0.74690974,-0.1113225,-0.2245914,-0.1132689
1,-1.3866253,-1.377547,"('unfriendly', 'friendly')",1.7307183,1.5175822,2.277225,2.0995924,0.8737726,0.7465425,-0.1272301
2,0.5428251,0.67396337,"('unlikable', 'likable')",2.3856514,2.5428245,0.5698849,0.73557866,1.1661204,1.3174555,0.1513351
3,-0.5451106,-0.35815984,"('repellent', 'pleasant')",-0.07648339,0.0007348587,0.10846384,0.19567294,-0.1710434,-0.0539173,0.1171261
4,-0.07774592,-0.07878438,"('disliked', 'liked')",-0.1204222,-0.1602435,-6.5646334,-6.6697707,-2.2542672,-2.3029329,-0.0486657
5,-0.6619181,-0.6940326,"('distant', 'outgoing')",0.6015191,0.53776956,0.08967613,0.10515932,0.009759,-0.0170346,-0.0267936
6,-1.226613,-1.1760769,"('distant', 'open')",-0.18416975,-0.26228452,0.7665738,0.7476332,-0.2147363,-0.2302427,-0.0155064
7,0.6670143,0.7772161,"('insensitive', 'sensitive')",0.75724775,0.833513,0.7094589,0.6249193,0.7112403,0.7452161,0.0339758
8,-0.66510695,-0.679459,"('unaffectionate', 'affectionate')",0.25265655,0.20818487,1.0465593,0.9603746,0.2113696,0.1630335,-0.0483361
9,-0.41513348,-0.35944387,"('unaffectionate', 'caring')",1.6432669,1.5629301,1.3582982,1.3149741,0.8621438,0.8394868,-0.022657
10,-0.32179582,-0.17352061,"('unsympathetic', 'sympathetic')",-0.44926465,-0.3628622,-0.37351882,-0.4753905,-0.3815264,-0.3372578,0.0442686
11,0.26056427,0.4515326,"('unhelpful', 'helpful')",0.326181,0.3588165,1.6862465,1.7730355,0.7576639,0.8611282,0.1034643
12,0.6607204,0.88835365,"('unsupportive', 'supportive')",1.27709,1.4243948,-1.863922,-1.8902928,0.0246295,0.1408186,0.1161891
13,0.7886882,0.77270466,"('impolite', 'polite')",0.6221834,0.667309,-0.33143246,-0.38159245,0.359813,0.352807,-0.007006
14,1.037342,1.0678897,"('antisocial', 'social')",1.6999313,1.7738879,-0.9149019,-0.9636483,0.6074571,0.6260431,0.018586
15,-0.052322425,-0.13243368,"('boring', 'funny')",-0.24496993,-0.2692582,0.2716886,0.24222812,-0.0085346,-0.0531546,-0.04462
16,-1.1033143,-1.0337207,"('unpopular', 'popular')",-0.5564408,-0.50986964,0.4681813,0.47122747,-0.3971912,-0.3574543,0.0397369
17,-0.05321272,0.054807782,"('nasty', 'nice')",-0.32399642,-0.23290105,-0.655428,-0.55445594,-0.3442124,-0.2441831,0.1000293
18,-0.15811917,0.020827271,"('disagreeable', 'welcoming')",-0.2923339,-0.18372694,-0.32571068,-0.3091862,-0.2587213,-0.157362,0.1013593
19,-0.5587629,-0.46982995,"('inhospitable', 'hospitable')",-0.35553724,-0.4072092,-0.024026036,0.05101411,-0.3127754,-0.2753417,0.0374337
20,-0.19617876,-0.08708032,"('rough', 'thoughtful')",0.24704319,0.31296405,1.0645305,1.0147251,0.3717983,0.4135363,0.041738
21,0.90501505,1.0268402,"('immoral', 'moral')",0.8828881,0.95699155,-0.8691848,-0.846309,0.3062394,0.3791742,0.0729348
22,0.5954915,0.7010498,"('untrustworthy', 'trustworthy')",-0.352514,-0.39193612,-0.9750994,-1.0118976,-0.2440406,-0.2342613,0.0097793
23,-0.17822002,-0.05292955,"('insincere', 'sincere')",1.0109152,0.97780645,5.7782316,5.6971483,2.2036422,2.2073418,0.0036996
24,0.5539144,0.559903,"('dishonest', 'honest')",0.3952809,0.4278263,0.723896,0.6485822,0.5576971,0.5454372,-0.0122599
25,-1.0661305,-1.0487585,"('egoistic', 'altruistic')",0.11426236,0.106577635,1.4997245,1.4453757,0.1826188,0.1677316,-0.0148872
26,-0.24948578,-0.27936515,"('hardhearted', 'benevolent')",1.6796417,1.702444,1.7983549,1.693762,1.0761703,1.0389469,-0.0372234
27,-0.3695766,-0.3164982,"('hardhearted', 'softhearted')",0.08433071,0.09287897,1.7322787,1.5668192,0.4823443,0.4477333,-0.034611
28,-0.77230346,-0.78091365,"('disloyal', 'loyal')",0.14983441,-0.024561603,0.9222818,0.78524774,0.0999376,-0.0067425,-0.1066801
29,0.077939436,0.0067354664,"('unfair', 'fair')",-0.12748948,-0.1796262,-0.2831552,-0.45353144,-0.1109018,-0.2088074,-0.0979056
30,0.4001632,0.51760423,"('intolerant', 'tolerant')",0.8624663,0.91846853,1.0567828,1.0242784,0.7731374,0.8201171,0.0469797
31,-1.2604607,-1.180904,"('evil', 'good')",-0.8856355,-0.95905083,-0.78004724,-0.8821028,-0.9753811,-1.0073525,-0.0319714
32,-0.28176036,-0.21190861,"('unkind', 'kind')",0.6090803,0.6240387,0.9637788,0.8094679,0.4303662,0.4071993,-0.0231669
33,0.18245198,0.12279131,"('wrong', 'right')",0.9741473,0.9653645,-0.45135948,-0.5005465,0.2350799,0.1958698,-0.0392101
34,-0.3298103,-0.12445216,"('mean', 'honorable')",0.7234039,0.79254735,6.073287,6.2096457,2.1556269,2.2925803,0.1369534
35,-0.2940942,-0.43802032,"('corrupt', 'incorrupt')",-1.0324305,-1.1240382,0.06966207,-0.033992525,-0.4189542,-0.532017,-0.1130628
36,-1.5720623,-1.5767852,"('hostile', 'amicable')",0.2929193,0.09993173,0.6766349,0.4849346,-0.200836,-0.3306396,-0.1298036
37,0.86568785,0.9190214,"('fake', 'genuine')",-0.44435334,-0.43935496,0.7043244,0.66613334,0.3752197,0.3819333,0.0067136
38,-0.25121713,-0.1111822,"('untruthful', 'truthful')",0.56927407,0.5858177,-0.09265061,-0.03528039,0.0751354,0.1464517,0.0713163
39,1.6520417,1.6946229,"('exploitative', 'cooperative')",0.8553827,0.99389684,-0.0011110306,0.0054392926,0.8354378,0.8979863,0.0625485
40,-0.28287658,-0.25621754,"('stingy', 'generous')",1.320511,1.3696847,-1.5607598,-1.7057611,-0.1743751,-0.1974313,-0.0230562
41,-0.0026382497,0.15179998,"('unforgiving', 'forgiving')",1.2675233,1.2507602,0.055933923,-0.062996455,0.440273,0.4465212,0.0062482
42,1.1746016,1.3742855,"('unreliable', 'reliable')",0.83477545,1.0025448,-2.7094076,-2.6443653,-0.2333435,-0.0891784,0.1441651
43,0.6725221,0.8374126,"('irresponsible', 'responsible')",1.0927306,1.204065,0.43083915,0.43061247,0.7320306,0.8240301,0.0919995
44,0.2701063,0.30714694,"('prejudiced', 'unprejudiced')",-0.41585553,-0.27048883,-1.3988469,-1.2933139,-0.5148654,-0.4188852,0.0959802
45,0.10596648,0.29129484,"('incompetent', 'competent')",-0.21911748,-0.27778465,-0.30672628,-0.44372234,-0.1399591,-0.143404,-0.0034449
46,0.39507377,0.5142869,"('uncompetitive', 'competitive')",1.0192852,1.0879576,-0.75383395,-0.812418,0.220175,0.2632755,0.0431005
47,0.51071817,0.6160007,"('stupid', 'smart')",1.0319787,1.0821389,5.7242684,5.7830486,2.4223218,2.4937294,0.0714076
48,-0.5286708,-0.41681135,"('unintelligent', 'intelligent')",-0.48313406,-0.47157943,0.13271582,0.13677411,-0.2930297,-0.2505389,0.0424908
49,-0.45516086,-0.23879682,"('unable', 'able')",-0.9646585,-0.85789263,-0.3965475,-0.25851932,-0.6054556,-0.4517363,0.1537193
50,-0.09603727,0.011412794,"('clumsy', 'skillful')",0.2096676,0.25787792,0.17921042,0.15914908,0.0976136,0.1428133,0.0451997
51,-0.13621812,-0.20916077,"('uneducated', 'educated')",-0.128333,-0.16269279,0.09715232,0.021515612,-0.0557996,-0.1167793,-0.0609797
52,-0.46596056,-0.6722442,"('irrational', 'rational')",0.18757762,-0.06689599,0.3645456,0.21583763,0.0287209,-0.1744342,-0.2031551
53,-1.34994,-1.2567981,"('uncreative', 'creative')",1.4864625,1.4130757,1.1922964,1.0948447,0.4429396,0.4170407,-0.0258989
54,-0.105740175,-0.11205384,"('incapable', 'capable')",1.089843,1.1021079,1.0484333,1.0981236,0.677512,0.6960592,0.0185472
55,0.30908138,0.5123722,"('incompetent', 'clever')",-0.5273658,-0.4504683,-0.48167467,-0.4897298,-0.2333197,-0.1426086,0.0907111
56,1.071247,1.188982,"('impractical', 'practical')",0.6466142,0.693714,-0.41487023,-0.3927379,0.4343303,0.4966527,0.0623224
57,-0.25295454,-0.17909198,"('unimaginative', 'imaginative')",0.2087906,0.23041803,-2.6370523,-2.721641,-0.8937387,-0.890105,0.0036337
58,-0.47221398,-0.41906556,"('undiscriminating', 'discriminating')",1.4329451,1.3732551,0.2512374,0.14935046,0.4039895,0.3678466,-0.0361429
59,0.5148237,0.45067236,"('foolish', 'wise')",0.62878114,0.55051935,0.66080475,0.6371813,0.6014698,0.5461243,-0.0553455
60,1.02845,1.2337403,"('inefficient', 'efficient')",0.44782063,0.5704283,-0.523302,-0.4014184,0.3176562,0.4675834,0.1499272
61,-0.28316343,-0.3953955,"('illogical', 'logical')",1.3794563,1.2673413,0.34992906,0.1654149,0.482074,0.3457869,-0.1362871
62,1.1480786,1.4113106,"('incompetent', 'brilliant')",0.5948078,0.8011894,-0.19299811,-0.02124283,0.5166294,0.7304191,0.2137897
63,-0.052029885,0.16853055,"('unperceptive', 'insightful')",1.4287462,1.4689741,0.897113,0.92890555,0.7579432,0.8554701,0.0975269
64,0.8624761,0.7967822,"('shy', 'confident')",0.7148495,0.70547044,-6.9044456,-6.9130936,-1.7757066,-1.8036137,-0.0279071
65,0.11921053,0.035928767,"('insecure', 'secure')",0.008539237,0.020605158,-0.55924153,-0.5878036,-0.1438306,-0.1770899,-0.0332593
66,0.13095392,0.046308205,"('inactive', 'active')",1.1793962,1.1304832,1.3769033,1.2945473,0.8957512,0.8237796,-0.0719716
67,1.00244,0.9415128,"('doubtful', 'determined')",-0.11242044,-0.08610108,-0.7131156,-0.66017705,0.058968,0.0650782,0.0061102
68,-0.043751203,-0.12443652,"('dependent', 'independent')",-1.7809738,-1.8762738,-0.83360785,-0.90377504,-0.8861109,-0.9681617,-0.0820508
69,-0.48942012,-0.47684982,"('lazy', 'industrious')",0.7480299,0.71500117,-0.6024118,-0.5722884,-0.1146007,-0.111379,0.0032217
70,0.95690864,1.1089989,"('lethargic', 'energetic')",0.30005395,0.4775717,0.6051442,0.68405116,0.6207023,0.7568739,0.1361716
