,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
0,0.32673055,0.16236593,"('unsociable', 'sociable')",-0.27247638,-0.40935892,0.22181013,0.10216387,-0.4686706,-0.5608782,-0.0481516,-0.1764268,-0.1282752
1,-1.5091876,-1.6758658,"('unfriendly', 'friendly')",0.4403176,0.2697187,-0.10867944,-0.33704948,1.8011719,1.6840417,0.1559056,-0.0147887,-0.1706943
2,1.1759155,1.2018558,"('unlikable', 'likable')",1.4069034,1.4270569,1.4585669,1.413661,0.6894869,0.7854827,1.1827182,1.2070142,0.024296
3,0.2250619,0.26715428,"('repellent', 'pleasant')",-1.1839511,-1.0450617,-0.05358181,0.06659499,0.14413404,0.24693309,-0.2170843,-0.1160948,0.1009895
4,-0.21026254,-0.27656877,"('disliked', 'liked')",0.7248065,0.60826397,0.2581763,0.22001135,-6.4260106,-6.4963427,-1.4133226,-1.4861591,-0.0728365
5,-1.1067264,-1.1122437,"('distant', 'outgoing')",0.5088229,0.512419,-0.19517863,-0.23493585,0.098754,0.034706704,-0.173582,-0.2000135,-0.0264315
6,-1.3329843,-1.3191813,"('distant', 'open')",0.12806484,0.10216194,-0.05798668,-0.11268671,0.7056235,0.6360076,-0.1393207,-0.1734246,-0.0341039
7,0.9888457,1.0039766,"('insensitive', 'sensitive')",-0.07687166,-0.08474232,0.27061898,0.32268465,0.7551169,0.79717517,0.4844275,0.5097735,0.025346
8,-1.3559779,-1.4338393,"('unaffectionate', 'affectionate')",-0.13589762,-0.2516749,-0.8385417,-1.006225,0.6740622,0.5466289,-0.4140887,-0.5362775,-0.1221888
9,-0.43143684,-0.51097846,"('unaffectionate', 'caring')",0.42893496,0.36775193,0.005672168,-0.14381057,1.284104,1.2406882,0.3218186,0.2384128,-0.0834058
10,-0.037288725,-0.016126605,"('unsympathetic', 'sympathetic')",-1.1982499,-1.1425937,-0.55441207,-0.51258206,-0.23130971,-0.2089017,-0.5053151,-0.4700511,0.035264
11,0.6558988,0.6490456,"('unhelpful', 'helpful')",0.07646269,0.13398913,-0.06441662,-0.07369834,1.8427271,1.879723,0.627668,0.6472648,0.0195968
12,0.8419453,0.91374785,"('unsupportive', 'supportive')",1.8517202,1.9992042,0.6924601,0.76572484,-1.7866983,-1.7431998,0.3998568,0.4838693,0.0840125
13,1.1859831,1.1695945,"('impolite', 'polite')",0.14925766,0.15401196,0.8943494,0.9451486,-0.067720555,-0.04003444,0.5404674,0.5571801,0.0167127
14,0.9952444,0.9652042,"('antisocial', 'social')",0.08921662,0.06013217,0.9474691,0.9581476,-0.6015907,-0.5952484,0.3575848,0.3470589,-0.0105259
15,0.5036624,0.44146886,"('boring', 'funny')",0.35930556,0.2534327,0.4670322,0.3765755,0.63867617,0.60224897,0.4921691,0.4184315,-0.0737376
16,-0.6917142,-0.75608456,"('unpopular', 'popular')",-0.10979477,-0.17018032,-1.3338087,-1.3633896,0.6258842,0.64176744,-0.3773584,-0.4119717,-0.0346133
17,-0.06783844,-0.03648088,"('nasty', 'nice')",-1.349866,-1.2765323,-0.36236727,-0.33382294,-0.10349389,-0.055687286,-0.4708914,-0.4256309,0.0452605
18,-0.45582816,-0.46738267,"('disagreeable', 'welcoming')",0.279507,0.29363874,-0.72737765,-0.75123703,-0.14794967,-0.16657099,-0.2629121,-0.272888,-0.0099759
19,-0.848379,-0.8026496,"('inhospitable', 'hospitable')",0.034065746,0.062695906,-0.8791266,-0.89947385,0.072215885,0.107355095,-0.405306,-0.3830181,0.0222879
20,-0.17239735,-0.13853033,"('rough', 'thoughtful')",0.2993445,0.3677779,-0.22538301,-0.19895934,0.98955584,0.9964424,0.22278,0.2566827,0.0339027
21,0.7805169,0.8244111,"('immoral', 'moral')",-0.49335647,-0.48639065,0.4178954,0.41872424,-0.8443857,-0.74438214,-0.0348325,0.0030906,0.0379231
22,0.25256807,0.18183023,"('untrustworthy', 'trustworthy')",-0.09556253,-0.16402662,-0.17152509,-0.21670981,-0.6935281,-0.72228736,-0.1770119,-0.2302984,-0.0532865
23,0.2735667,0.19366544,"('insincere', 'sincere')",0.067825556,0.123278864,0.4097957,0.3607437,6.0387783,5.973136,1.6974915,1.662706,-0.0347855
24,0.51471484,0.5131911,"('dishonest', 'honest')",-0.095325775,-0.124295235,-0.6845213,-0.7714148,1.0482576,0.9881925,0.1957813,0.1514184,-0.0443629
25,-0.7111718,-0.72573066,"('egoistic', 'altruistic')",0.06042851,-0.016884618,0.17812338,0.14467268,1.4824173,1.4289309,0.2524494,0.2077471,-0.0447023
26,-0.2186771,-0.27140188,"('hardhearted', 'benevolent')",0.9278873,0.8399914,0.39921582,0.27448872,1.6728882,1.5909805,0.6953286,0.6085147,-0.0868139
27,-0.12626465,-0.042996902,"('hardhearted', 'softhearted')",-0.67542726,-0.5443677,-0.09710923,-0.09535925,1.4155376,1.3998847,0.1291841,0.1792902,0.0501061
28,-0.40385896,-0.5436957,"('disloyal', 'loyal')",0.39542404,0.23063797,0.1580989,0.023528278,0.9527223,0.8188197,0.2755966,0.1323226,-0.143274
29,-0.28717726,-0.30514127,"('unfair', 'fair')",0.3655776,0.36140853,-0.7386195,-0.79706144,-0.53983307,-0.6813566,-0.3000131,-0.3555377,-0.0555246
30,0.7595035,0.6530443,"('intolerant', 'tolerant')",0.35694566,0.32519937,0.93433267,0.83208275,1.1181583,1.1010176,0.792235,0.727836,-0.064399
