,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.23586446,-0.32887578,"('unsociable', 'sociable')",-0.49599525,-0.56483483,-0.3659298,-0.4468553,-0.0809255
1,-0.6832637,-0.7119545,"('unfriendly', 'friendly')",2.144544,2.0994346,0.7306401,0.6937401,-0.0369
2,0.594855,0.47079408,"('unlikable', 'likable')",0.6085599,0.58607495,0.6017075,0.5284345,-0.073273
3,-0.11502314,0.014326767,"('repellent', 'pleasant')",0.27317128,0.398136,0.0790741,0.2062314,0.1271573
4,-0.4998987,-0.55566627,"('disliked', 'liked')",-6.5743837,-6.598753,-3.5371413,-3.5772097,-0.0400684
5,-1.2305055,-1.326974,"('distant', 'outgoing')",0.12938751,0.13115376,-0.550559,-0.5979102,-0.0473512
6,-1.7434342,-1.7381781,"('distant', 'open')",0.36241582,0.35647446,-0.6905092,-0.6908518,-0.0003426
7,-0.10090104,0.12842241,"('insensitive', 'sensitive')",0.84964615,1.0981693,0.3743725,0.6132959,0.2389234
8,-0.6979595,-0.78452706,"('unaffectionate', 'affectionate')",1.2428077,1.148595,0.2724241,0.182034,-0.0903901
9,-0.68697053,-0.6711978,"('unaffectionate', 'caring')",1.4562112,1.5229868,0.3846203,0.4258945,0.0412742
10,-0.49352,-0.5163802,"('unsympathetic', 'sympathetic')",-0.3890305,-0.3475878,-0.4412752,-0.431984,0.0092912
11,0.77107483,0.8471046,"('unhelpful', 'helpful')",1.7900298,1.9966357,1.2805523,1.4218701,0.1413178
12,0.18032232,0.27903938,"('unsupportive', 'supportive')",-1.6092931,-1.5152627,-0.7144854,-0.6181117,0.0963737
13,0.29255465,0.07281209,"('impolite', 'polite')",-0.6627874,-0.6909335,-0.1851164,-0.3090607,-0.1239443
14,0.996945,1.0626999,"('antisocial', 'social')",-0.277124,-0.26429567,0.3599105,0.3992021,0.0392916
15,0.12267314,-0.029435711,"('boring', 'funny')",0.6008059,0.5371304,0.3617395,0.2538474,-0.1078921
16,-1.2331038,-1.2174718,"('unpopular', 'popular')",0.23806517,0.24396688,-0.4975193,-0.4867525,0.0107668
17,-0.068250276,-0.056521878,"('nasty', 'nice')",-0.1875159,-0.15083486,-0.1278831,-0.1036784,0.0242047
18,0.03545837,0.10841956,"('disagreeable', 'welcoming')",-0.13778012,-0.114504024,-0.0511609,-0.0030422,0.0481187
19,-0.5109384,-0.5678146,"('inhospitable', 'hospitable')",0.1721544,0.15670162,-0.169392,-0.2055565,-0.0361645
20,-0.12844227,-0.06946319,"('rough', 'thoughtful')",1.126824,1.133256,0.4991909,0.5318964,0.0327055
21,0.63319176,0.45767784,"('immoral', 'moral')",-0.4336278,-0.36643755,0.099782,0.0456201,-0.0541619
22,0.059963837,0.050265066,"('untrustworthy', 'trustworthy')",-0.62343115,-0.5488315,-0.2817337,-0.2492832,0.0324505
23,0.104506195,0.16007602,"('insincere', 'sincere')",6.13859,6.3365374,3.1215479,3.2483068,0.1267589
24,0.37190703,0.30643797,"('dishonest', 'honest')",1.1093718,1.1642578,0.7406394,0.7353479,-0.0052915
25,0.31812763,0.31768078,"('egoistic', 'altruistic')",1.7936704,1.7395855,1.055899,1.0286331,-0.0272659
26,0.1846078,0.09283586,"('hardhearted', 'benevolent')",1.8310543,1.5841843,1.0078311,0.8385101,-0.169321
27,-0.116054155,-0.031239998,"('hardhearted', 'softhearted')",1.8300688,1.7755162,0.8570073,0.8721381,0.0151308
28,-0.3143418,-0.2985712,"('disloyal', 'loyal')",1.0876571,1.1129609,0.3866577,0.4071949,0.0205372
29,-0.23549357,-0.19286227,"('unfair', 'fair')",-0.11341074,-0.26813483,-0.1744522,-0.2304986,-0.0560464
30,1.2266991,1.1335859,"('intolerant', 'tolerant')",1.2808512,1.318553,1.2537751,1.2260695,-0.0277056
31,-1.4733481,-1.4359677,"('evil', 'good')",-0.6502497,-0.7356181,-1.0617989,-1.0857929,-0.023994
32,0.62110245,0.40151826,"('unkind', 'kind')",1.0947092,0.9094919,0.8579058,0.6555051,-0.2024007
33,0.323882,0.28644663,"('wrong', 'right')",-0.29766744,-0.3593475,0.0131073,-0.0364504,-0.0495577
34,0.14571139,0.20989662,"('mean', 'honorable')",6.0015645,6.2375107,3.073638,3.2237036,0.1500656
35,-0.666135,-0.6361928,"('corrupt', 'incorrupt')",-0.10254382,-0.27895656,-0.3843394,-0.4575747,-0.0732353
36,-0.9954739,-0.9924996,"('hostile', 'amicable')",0.19088443,-0.041387092,-0.4022948,-0.5169433,-0.1146485
37,0.6322661,0.7350608,"('fake', 'genuine')",0.54179406,0.61964345,0.5870301,0.6773521,0.090322
38,-0.2620835,-0.2961953,"('untruthful', 'truthful')",0.16561337,0.2782211,-0.0482351,-0.0089871,0.039248
39,1.0860974,1.090769,"('exploitative', 'cooperative')",0.27997127,0.28567865,0.6830343,0.6882238,0.0051895
40,0.273197,0.39241487,"('stingy', 'generous')",-1.1203542,-1.0956917,-0.4235786,-0.3516384,0.0719402
41,0.091457315,0.17854756,"('unforgiving', 'forgiving')",0.28123784,0.15329315,0.1863476,0.1659203,-0.0204273
42,0.55963916,0.5597922,"('unreliable', 'reliable')",-3.4001932,-3.2817817,-1.420277,-1.3609947,0.0592823
43,0.05234775,0.029778168,"('irresponsible', 'responsible')",0.6230309,0.63317037,0.3376893,0.3314743,-0.006215
44,0.2578334,0.12557845,"('prejudiced', 'unprejudiced')",-1.6987585,-1.7963554,-0.7204626,-0.8353885,-0.1149259
45,-0.6134995,-0.5427595,"('incompetent', 'competent')",-0.12557197,-0.08003267,-0.3695357,-0.3113961,0.0581396
46,-0.17630933,-0.20936114,"('uncompetitive', 'competitive')",-0.86332035,-0.8448639,-0.5198148,-0.5271125,-0.0072977
47,0.5203646,0.5821771,"('stupid', 'smart')",5.5022326,5.670857,3.0112987,3.1265171,0.1152184
48,0.56237787,0.6246241,"('unintelligent', 'intelligent')",0.7900057,0.8402388,0.6761918,0.7324314,0.0562396
49,0.012926596,0.11156078,"('unable', 'able')",0.08604879,0.32510388,0.0494877,0.2183323,0.1688446
50,0.011422645,0.12087335,"('clumsy', 'skillful')",0.020700999,0.06514571,0.0160618,0.0930095,0.0769477
51,-0.06851089,-0.2564719,"('uneducated', 'educated')",0.5958136,0.5589919,0.2636513,0.15126,-0.1123913
52,-0.1688464,-0.33182836,"('irrational', 'rational')",0.32022178,0.137146,0.0756877,-0.0973412,-0.1730289
53,-0.90588015,-0.89248306,"('uncreative', 'creative')",0.71203643,0.7426572,-0.0969219,-0.0749129,0.022009
54,-0.39034355,-0.53780365,"('incapable', 'capable')",1.2539635,1.3036829,0.43181,0.3829396,-0.0488704
55,0.4756422,0.54545116,"('incompetent', 'clever')",0.31543028,0.42060965,0.3955362,0.4830304,0.0874942
56,0.6015276,0.5184603,"('impractical', 'practical')",-0.3149977,-0.16453707,0.1432649,0.1769616,0.0336967
57,-0.93573725,-0.9708478,"('unimaginative', 'imaginative')",-2.7006118,-2.7573059,-1.8181746,-1.8640769,-0.0459023
58,-0.1315718,-0.016755518,"('undiscriminating', 'discriminating')",0.3567837,0.39974752,0.1126059,0.191496,0.0788901
59,0.45406926,0.57167447,"('foolish', 'wise')",0.5831758,0.58109295,0.5186225,0.5763837,0.0577612
60,0.78532934,0.7003269,"('inefficient', 'efficient')",-0.066496715,0.16848846,0.3594163,0.4344077,0.0749914
61,-0.21215089,-0.39600194,"('illogical', 'logical')",0.5230512,0.3856259,0.1554502,-0.005188,-0.1606382
62,0.56413823,0.59452087,"('incompetent', 'brilliant')",0.34884003,0.68240803,0.4564891,0.6384645,0.1819754
63,0.05860437,0.13953604,"('unperceptive', 'insightful')",0.98232883,1.1538479,0.5204666,0.646692,0.1262254
64,0.010430453,-0.19024897,"('shy', 'confident')",-6.930186,-6.9782324,-3.4598777,-3.5842407,-0.124363
65,0.4115652,0.32748505,"('insecure', 'secure')",-0.48461694,-0.38942426,-0.0365259,-0.0309696,0.0055563
66,-0.44929725,-0.43280765,"('inactive', 'active')",0.3927556,0.301165,-0.0282708,-0.0658213,-0.0375505
67,0.3222328,0.18446064,"('doubtful', 'determined')",-0.7519496,-0.9004843,-0.2148584,-0.3580118,-0.1431534
68,-0.078358725,0.025364406,"('dependent', 'independent')",-0.2819574,-0.1659052,-0.180158,-0.0702704,0.1098876
69,0.29645312,0.31167075,"('lazy', 'industrious')",-0.6755229,-0.7468147,-0.1895349,-0.217572,-0.0280371
70,0.273564,0.31368405,"('lethargic', 'energetic')",0.2930493,0.41343108,0.2833067,0.3635576,0.0802509
71,0.17827126,0.20720619,"('diffident', 'self-confident')",0.38556582,0.4041205,0.2819185,0.3056633,0.0237448
72,-0.7964766,-0.8222529,"('unambitious', 'ambitious')",-0.4129716,-0.33206707,-0.6047241,-0.57716,0.0275641
73,0.45341942,0.4542866,"('helpless', 'self-reliant')",-2.8639874,-2.74912,-1.205284,-1.1474167,0.0578673
74,-0.24300483,-0.2748575,"('undedicated', 'dedicated')",0.11484007,0.04875493,-0.0640824,-0.1130513,-0.0489689
75,-0.9777351,-1.0959961,"('meek', 'impulsive')",-0.6337822,-0.6342653,-0.8057587,-0.8651307,-0.059372
76,0.66012526,0.6280866,"('anxious', 'daring')",0.0314752,0.10287947,0.3458002,0.365483,0.0196828
77,-0.8394036,-0.85637844,"('unmotivated', 'motivated')",-1.3180642,-1.1057684,-1.0787339,-0.9810734,0.0976605
78,-0.3941483,-0.26229173,"('nonresilient', 'resilient')",0.109548844,0.2612149,-0.1422997,-0.0005384,0.1417613
79,-1.1582143,-1.3396491,"('wavering', 'unwavering')",0.062247515,0.018316086,-0.5479834,-0.6606665,-0.1126831
80,0.9499217,1.014728,"('dominated', 'dominating')",-1.0606399,-0.9406582,-0.0553591,0.0370349,0.092394
81,0.68731004,0.5599478,"('submissive', 'aggressive')",-0.7449152,-0.6707416,-0.0288026,-0.0553969,-0.0265943
82,-0.66507506,-0.6486071,"('poor', 'rich')",6.046193,6.2149816,2.6905589,2.7831872,0.0926283
83,-0.15898259,-0.2840456,"('powerless', 'powerful')",-0.8004602,-0.77028877,-0.4797214,-0.5271672,-0.0474458
84,0.73441076,0.77252924,"('inferior', 'superior')",0.8344211,0.8904642,0.784416,0.8314967,0.0470807
85,-0.45221338,-0.5342634,"('insignificant', 'prestigious')",0.6781653,0.5478365,0.112976,0.0067866,-0.1061894
86,-1.4445226,-1.5611235,"('uninfluential', 'influential')",0.16465755,0.029467855,-0.6399325,-0.7658278,-0.1258953
