,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,-0.4520212,-0.359568,"('corrupt', 'incorrupt')",-0.6647292,-0.6528694,-0.5583752,-0.5062187,0.0521565
36,-0.999851,-0.9826559,"('hostile', 'amicable')",-0.29403505,-0.38382092,-0.646943,-0.6832384,-0.0362954
37,-0.27431014,-0.28741693,"('fake', 'genuine')",-0.21008494,-0.12485587,-0.2421975,-0.2061364,0.0360611
38,-0.3761049,-0.4509895,"('untruthful', 'truthful')",-0.075316206,0.044366125,-0.2257105,-0.2033117,0.0223988
39,0.80177313,0.78668743,"('exploitative', 'cooperative')",0.26554617,0.22363292,0.5336596,0.5051602,-0.0284994
40,0.3966014,0.5132241,"('stingy', 'generous')",-1.6019075,-1.5824237,-0.602653,-0.5345998,0.0680532
41,0.5535539,0.6059206,"('unforgiving', 'forgiving')",0.043244876,-0.12289795,0.2983994,0.2415113,-0.0568881
42,0.8428373,0.7748045,"('unreliable', 'reliable')",-3.548101,-3.5752628,-1.3526318,-1.4002292,-0.0475974
43,-0.42462534,-0.56700975,"('irresponsible', 'responsible')",0.17709917,0.06052064,-0.1237631,-0.2532445,-0.1294814
44,0.4063848,0.2685502,"('prejudiced', 'unprejudiced')",-1.467548,-1.5599948,-0.5305816,-0.6457223,-0.1151407
45,-0.27043295,-0.25343996,"('incompetent', 'competent')",0.08088225,-0.017161496,-0.0947753,-0.1353007,-0.0405254
46,-0.2192057,-0.28882727,"('uncompetitive', 'competitive')",-0.9111835,-1.0498346,-0.5651946,-0.669331,-0.1041364
47,0.023095358,0.11007768,"('stupid', 'smart')",4.928285,5.157919,2.4756901,2.6339984,0.1583083
48,0.122778915,0.12180522,"('unintelligent', 'intelligent')",0.90348285,0.82375866,0.5131309,0.472782,-0.0403489
49,-0.124163486,0.13549697,"('unable', 'able')",-0.21728405,-0.08418601,-0.1707238,0.0256555,0.1963793
50,0.06986971,0.092019364,"('clumsy', 'skillful')",-0.20429198,-0.21896851,-0.0672111,-0.0634746,0.0037365
51,0.17442435,0.0075506456,"('uneducated', 'educated')",0.38771224,0.2875666,0.2810683,0.1475586,-0.1335097
52,-0.23963073,-0.38165748,"('irrational', 'rational')",0.12712833,0.13399358,-0.0562512,-0.123832,-0.0675808
53,-0.858324,-0.7992908,"('uncreative', 'creative')",0.2703826,0.28609517,-0.2939707,-0.2565978,0.0373729
54,-0.18678418,-0.36194217,"('incapable', 'capable')",0.5505429,0.6021459,0.1818794,0.1201019,-0.0617775
55,0.27437648,0.36221537,"('incompetent', 'clever')",0.66584677,0.5832088,0.4701116,0.4727121,0.0026005
56,0.3709407,0.2643769,"('impractical', 'practical')",-0.3530972,-0.4273941,0.0089217,-0.0815086,-0.0904303
57,-0.44299674,-0.63380885,"('unimaginative', 'imaginative')",-2.8008738,-2.9757233,-1.6219352,-1.8047661,-0.1828309
58,-0.2992016,-0.21783361,"('undiscriminating', 'discriminating')",0.2646907,0.24272716,-0.0172555,0.0124468,0.0297023
59,-0.27279776,-0.19020736,"('foolish', 'wise')",-0.13690135,0.015132472,-0.2048496,-0.0875374,0.1173122
60,0.63012624,0.6528022,"('inefficient', 'efficient')",0.04166316,0.114372775,0.3358947,0.3835875,0.0476928
61,-0.43454197,-0.50469744,"('illogical', 'logical')",0.624195,0.411112,0.0948265,-0.0467927,-0.1416192
62,0.83608204,0.92909205,"('incompetent', 'brilliant')",0.50880975,0.6695979,0.6724459,0.799345,0.1268991
63,0.024827447,0.0054760007,"('unperceptive', 'insightful')",0.32724023,0.38375765,0.1760338,0.1946168,0.018583
64,-0.08640041,-0.13358271,"('shy', 'confident')",-6.3148823,-6.432206,-3.2006414,-3.2828944,-0.082253
65,0.5226381,0.38854125,"('insecure', 'secure')",-0.16603416,-0.17964178,0.178302,0.1044497,-0.0738523
66,-1.2500721,-1.379912,"('inactive', 'active')",-0.31235623,-0.30790624,-0.7812142,-0.8439091,-0.0626949
67,0.17462361,0.029849283,"('doubtful', 'determined')",-0.5620186,-0.74906486,-0.1936975,-0.3596078,-0.1659103
68,-0.7182222,-0.6076795,"('dependent', 'independent')",-0.6480182,-0.5452579,-0.6831202,-0.5764687,0.1066515
69,-0.40962687,-0.25040498,"('lazy', 'industrious')",-0.81232905,-0.6905124,-0.6109779,-0.4704587,0.1405192
70,0.06318425,-0.05695118,"('lethargic', 'energetic')",-0.08202379,-0.102048516,-0.0094198,-0.0794998,-0.07008
71,-0.4501671,-0.4206791,"('diffident', 'self-confident')",0.07230444,0.08843836,-0.1889313,-0.1661204,0.0228109
72,0.07209166,0.01806584,"('unambitious', 'ambitious')",-0.4287505,-0.38860202,-0.1783294,-0.1852681,-0.0069387
73,0.58053416,0.6398812,"('helpless', 'self-reliant')",-3.1345391,-2.9706883,-1.2770025,-1.1654036,0.1115989
74,0.27187914,0.23159015,"('undedicated', 'dedicated')",-0.20871928,-0.40468758,0.0315799,-0.0865487,-0.1181286
75,-0.022409283,-0.13056664,"('meek', 'impulsive')",-0.7407859,-0.66856694,-0.3815976,-0.3995668,-0.0179692
76,1.1142553,1.007211,"('anxious', 'daring')",-0.27999508,-0.26438856,0.4171301,0.3714112,-0.0457189
77,-0.12697962,-0.11441518,"('unmotivated', 'motivated')",-1.162924,-1.0363172,-0.6449518,-0.5753662,0.0695856
78,-0.4824282,-0.37197948,"('nonresilient', 'resilient')",-0.022303905,0.014835916,-0.252366,-0.1785718,0.0737942
79,-0.82059973,-0.9689003,"('wavering', 'unwavering')",-0.650055,-0.626037,-0.7353274,-0.7974687,-0.0621413
80,0.406421,0.3413269,"('dominated', 'dominating')",-0.8518561,-0.8299107,-0.2227176,-0.2442919,-0.0215743
81,0.69041044,0.35357308,"('submissive', 'aggressive')",-0.52830017,-0.5730895,0.0810551,-0.1097582,-0.1908133
82,-0.082224615,-0.15598574,"('poor', 'rich')",6.25201,6.345642,3.0848925,3.0948281,0.0099356
83,-0.049395844,-0.06433898,"('powerless', 'powerful')",-1.045608,-1.1440723,-0.5475019,-0.6042056,-0.0567037
84,0.21465874,0.23158637,"('inferior', 'superior')",0.61738753,0.6914288,0.4160231,0.4615076,0.0454845
85,0.28379974,0.15608999,"('insignificant', 'prestigious')",-0.0643222,-0.14211705,0.1097388,0.0069865,-0.1027523
86,-1.0332274,-1.1640484,"('uninfluential', 'influential')",-0.23989286,-0.45013306,-0.6365601,-0.8070908,-0.1705307
87,0.11264561,-0.03993577,"('unsuccessful', 'successful')",0.8976333,0.965018,0.5051395,0.4625411,-0.0425984
88,-0.028473277,-0.19191693,"('low', 'eminent')",-0.3697757,-0.48199877,-0.1991245,-0.3369578,-0.1378333
