,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.26523268,-0.2377546,"('mean', 'honorable')",0.31243056,0.3528118,5.6999273,5.758588,1.9157084,1.9578816,0.0421732
35,-0.14186448,-0.24598685,"('corrupt', 'incorrupt')",-0.7773621,-0.838334,0.06757449,-0.010463528,-0.283884,-0.3649281,-0.0810441
36,-0.14277133,-0.26788658,"('hostile', 'amicable')",-0.74601,-0.96159554,0.17323214,-0.009574223,-0.2385164,-0.4130188,-0.1745024
37,0.7734341,0.83282214,"('fake', 'genuine')",0.055319283,0.0379024,0.358433,0.3856163,0.3957288,0.4187803,0.0230515
38,0.23253968,0.24444386,"('untruthful', 'truthful')",0.3679628,0.29115853,0.057683103,0.059027374,0.2193952,0.1982099,-0.0211853
39,1.3252367,1.3166895,"('exploitative', 'cooperative')",-0.090277776,0.03849977,0.005606718,0.03304246,0.4135219,0.4627439,0.049222
40,1.5868146,1.6145967,"('stingy', 'generous')",0.36337128,0.3284532,-1.3830225,-1.4332724,0.1890544,0.1699258,-0.0191286
41,0.13625905,0.20882162,"('unforgiving', 'forgiving')",-0.7570435,-0.8631963,-0.1254213,-0.23706406,-0.2487352,-0.2971463,-0.0484111
42,0.28214568,0.3434645,"('unreliable', 'reliable')",-0.01980403,-0.0036960244,-2.6905875,-2.5982804,-0.8094153,-0.7528373,0.056578
43,-0.028108872,0.03512264,"('irresponsible', 'responsible')",0.7156805,0.7890128,0.3965755,0.37723124,0.3613824,0.4004556,0.0390732
44,-1.6595098,-1.6000308,"('prejudiced', 'unprejudiced')",-0.3814541,-0.26728183,-1.2924008,-1.2366859,-1.1111216,-1.0346662,0.0764554
45,-1.1436179,-0.99433047,"('incompetent', 'competent')",-0.89212656,-0.9211776,-0.45838338,-0.48506528,-0.8313759,-0.8001911,0.0311848
46,0.015895858,0.10179249,"('uncompetitive', 'competitive')",-0.04579378,0.043628503,-1.0751792,-1.0793973,-0.368359,-0.3113254,0.0570336
47,-0.43739182,-0.42688313,"('stupid', 'smart')",0.3318107,0.39760432,5.3327274,5.313303,1.742382,1.7613414,0.0189594
48,-0.15952694,-0.17379417,"('unintelligent', 'intelligent')",1.3813809,1.2907097,0.42037952,0.3775025,0.5474112,0.4981394,-0.0492718
49,-0.6771622,-0.6384832,"('unable', 'able')",-0.174161,-0.14900818,-0.3463808,-0.23012139,-0.3992347,-0.3392043,0.0600304
50,0.5888881,0.54889673,"('clumsy', 'skillful')",-0.25574273,-0.31770742,0.21221888,0.20697,0.1817881,0.1460531,-0.035735
51,0.6512355,0.5711794,"('uneducated', 'educated')",0.025420573,-0.1229104,0.37273902,0.28011075,0.3497984,0.2427932,-0.1070052
52,0.0494411,-0.08231267,"('irrational', 'rational')",-0.10405927,-0.31136385,-0.093915716,-0.1979512,-0.0495113,-0.1972092,-0.1476979
53,1.4771619,1.4191064,"('uncreative', 'creative')",0.80637926,0.7407811,0.7494278,0.6542217,1.0109897,0.9380364,-0.0729533
54,0.73502946,0.66801137,"('incapable', 'capable')",-0.21890658,-0.26752254,0.99843824,0.9911368,0.5048537,0.4638752,-0.0409785
55,-0.97389305,-0.87379384,"('incompetent', 'clever')",-0.46079153,-0.45574448,-0.40614718,-0.38861924,-0.6136106,-0.5727192,0.0408914
56,0.09961216,0.15266457,"('impractical', 'practical')",0.959513,0.94383395,-0.37204623,-0.3803515,0.2290263,0.2387156,0.0096893
57,0.23347491,0.27099255,"('unimaginative', 'imaginative')",0.8197899,0.7596781,-2.4693906,-2.4931164,-0.4720419,-0.4874819,-0.01544
58,-0.08043964,-0.10371062,"('undiscriminating', 'discriminating')",0.93340284,0.8895402,0.015639883,-0.03470093,0.2895344,0.2503762,-0.0391582
59,1.0571184,0.9532745,"('foolish', 'wise')",0.68034863,0.6519656,0.526481,0.51108456,0.7546493,0.7054416,-0.0492077
60,-0.28353176,-0.19419521,"('inefficient', 'efficient')",1.6886913,1.808781,-0.17286086,-0.11354911,0.4107662,0.5003456,0.0895794
61,0.38341928,0.29378486,"('illogical', 'logical')",1.1200271,1.0479838,0.087456025,-0.03873929,0.5303008,0.4343431,-0.0959577
62,-0.16863894,-0.01977437,"('incompetent', 'brilliant')",0.63297313,0.71371055,0.058697492,0.14802946,0.1743439,0.2806552,0.1063113
63,1.3918313,1.4205853,"('unperceptive', 'insightful')",0.47213155,0.5228358,0.8446146,0.87727576,0.9028592,0.9402323,0.0373731
64,-0.048009492,-0.041640803,"('shy', 'confident')",0.8839814,0.8653314,-6.5443606,-6.559101,-1.9027963,-1.9118036,-0.0090073
65,-1.3848976,-1.3131973,"('insecure', 'secure')",0.3003865,0.35091156,-0.62668955,-0.5934191,-0.5704002,-0.5185683,0.0518319
66,1.5230893,1.4307241,"('inactive', 'active')",-0.5308732,-0.55782604,1.3563503,1.372919,0.7828555,0.7486057,-0.0342498
67,0.40549123,0.3886208,"('doubtful', 'determined')",-0.3754969,-0.4180252,-0.28742546,-0.28352684,-0.0858104,-0.1043104,-0.0185
68,-0.8034168,-0.88541734,"('dependent', 'independent')",-0.33734116,-0.36440057,-0.42136258,-0.45679882,-0.5207068,-0.5688722,-0.0481654
69,0.37832588,0.33450663,"('lazy', 'industrious')",0.76272166,0.6877289,-0.054161496,-0.026310485,0.3622953,0.331975,-0.0303203
70,0.4897069,0.5979538,"('lethargic', 'energetic')",0.22249758,0.3307169,0.6287355,0.7065352,0.44698,0.5450687,0.0980887
71,1.2803422,1.2289876,"('diffident', 'self-confident')",1.373267,1.398222,0.63271546,0.5984169,1.0954416,1.0752088,-0.0202328
72,1.2401906,1.1443361,"('unambitious', 'ambitious')",0.8522823,0.8833913,-0.92131495,-0.9125748,0.390386,0.3717175,-0.0186685
73,1.1230499,1.0899432,"('helpless', 'self-reliant')",1.418593,1.3814673,-3.0178983,-2.9689748,-0.1587518,-0.1658548,-0.007103
74,1.9377894,1.9533305,"('undedicated', 'dedicated')",-0.33368045,-0.35732764,-0.28782964,-0.30543342,0.4387598,0.4301898,-0.00857
75,0.4836868,0.50608116,"('meek', 'impulsive')",0.1184972,0.11726564,-0.015233483,0.057778582,0.1956502,0.2270418,0.0313916
76,0.07264976,0.18012701,"('anxious', 'daring')",0.17917758,0.314226,0.24748242,0.3809409,0.1664366,0.2917646,0.125328
77,0.24655405,0.2987657,"('unmotivated', 'motivated')",0.6787529,0.60200006,-0.9835821,-0.92789567,-0.0194251,-0.0090433,0.0103818
78,0.14340232,0.23886818,"('nonresilient', 'resilient')",0.13828306,0.19123779,-0.010992765,0.067006715,0.0902309,0.1657042,0.0754733
79,1.0116731,0.95789576,"('wavering', 'unwavering')",-0.35888335,-0.46509537,0.5256401,0.49772647,0.3928099,0.3301756,-0.0626343
80,0.8047497,0.915155,"('dominated', 'dominating')",0.17101459,0.32744682,-0.8755393,-0.7533758,0.0334083,0.1630753,0.129667
81,-0.5150529,-0.46628726,"('submissive', 'aggressive')",1.3766222,1.3689203,-0.60182947,-0.5262865,0.0865799,0.1254489,0.038869
82,-0.88815486,-0.8912375,"('poor', 'rich')",-0.47234744,-0.5226602,5.5631466,5.578603,1.4008814,1.3882351,-0.0126463
83,0.12289229,0.05084449,"('powerless', 'powerful')",1.0162476,0.99141693,-1.2419103,-1.2947307,-0.0342568,-0.0841564,-0.0498996
84,1.0728848,0.94132906,"('inferior', 'superior')",0.17039917,0.0811261,0.79722047,0.7424639,0.6801682,0.5883063,-0.0918619
85,2.4100075,2.3556228,"('insignificant', 'prestigious')",0.45975968,0.32566157,0.77072144,0.73817956,1.2134962,1.1398214,-0.0736748
86,0.6358447,0.6013418,"('uninfluential', 'influential')",0.6646284,0.52945334,-0.2230503,-0.31663838,0.359141,0.2713856,-0.0877554
87,-0.06666649,-0.11771664,"('unsuccessful', 'successful')",-0.0627186,-0.0675606,0.5018198,0.5354593,0.1241449,0.1167274,-0.0074175
88,0.32204905,0.25735745,"('low', 'eminent')",-0.08232841,-0.20836583,0.17577249,0.13903248,0.1384977,0.0626747,-0.075823
