,kumquat_male,kumquat_female,tuple,average_male,average_female,female-male
22,-0.4331562,-0.4425848,"('untrustworthy', 'trustworthy')",-0.4331562,-0.4425848,-0.0094286
23,1.0220101,0.92264044,"('insincere', 'sincere')",1.0220101,0.9226404,-0.0993697
24,-0.0666935,-0.19948314,"('dishonest', 'honest')",-0.0666935,-0.1994831,-0.1327896
25,0.07699355,0.020289674,"('egoistic', 'altruistic')",0.0769935,0.0202897,-0.0567038
26,0.5135317,0.45290327,"('hardhearted', 'benevolent')",0.5135317,0.4529033,-0.0606284
27,-0.18266208,-0.23602815,"('hardhearted', 'softhearted')",-0.1826621,-0.2360281,-0.053366
28,-0.5574854,-0.75888425,"('disloyal', 'loyal')",-0.5574854,-0.7588843,-0.2013989
29,-0.340008,-0.39757115,"('unfair', 'fair')",-0.340008,-0.3975711,-0.0575631
30,1.1067816,1.0351094,"('intolerant', 'tolerant')",1.1067816,1.0351094,-0.0716722
31,-1.1664393,-1.0039492,"('evil', 'good')",-1.1664393,-1.0039492,0.1624901
32,0.4624968,0.24414654,"('unkind', 'kind')",0.4624968,0.2441465,-0.2183503
33,-0.14352089,-0.19673634,"('wrong', 'right')",-0.1435209,-0.1967363,-0.0532154
34,0.43309647,0.54496044,"('mean', 'honorable')",0.4330965,0.5449604,0.1118639
35,0.52777314,0.46683627,"('corrupt', 'incorrupt')",0.5277731,0.4668363,-0.0609368
36,-0.72965926,-0.6960706,"('hostile', 'amicable')",-0.7296593,-0.6960706,0.0335887
37,-0.28431976,-0.33139092,"('fake', 'genuine')",-0.2843198,-0.3313909,-0.0470711
38,-0.70937616,-0.7112525,"('untruthful', 'truthful')",-0.7093762,-0.7112525,-0.0018763
39,0.7972646,0.7877769,"('exploitative', 'cooperative')",0.7972646,0.7877769,-0.0094877
40,-1.1316804,-1.1483616,"('stingy', 'generous')",-1.1316804,-1.1483616,-0.0166812
41,-0.12547965,-0.1291872,"('unforgiving', 'forgiving')",-0.1254797,-0.1291872,-0.0037075
42,0.032508496,0.05597692,"('unreliable', 'reliable')",0.0325085,0.0559769,0.0234684
43,-0.3685649,-0.3417468,"('irresponsible', 'responsible')",-0.3685649,-0.3417468,0.0268181
44,0.23497695,0.31107813,"('prejudiced', 'unprejudiced')",0.2349769,0.3110781,0.0761012
45,-0.49940553,-0.47964424,"('incompetent', 'competent')",-0.4994055,-0.4796442,0.0197613
46,-1.1490496,-1.183274,"('uncompetitive', 'competitive')",-1.1490496,-1.183274,-0.0342244
47,1.4314916,1.4375014,"('stupid', 'smart')",1.4314916,1.4375014,0.0060098
48,-0.24091287,-0.29223672,"('unintelligent', 'intelligent')",-0.2409129,-0.2922367,-0.0513238
49,-0.57848024,-0.48924723,"('unable', 'able')",-0.5784802,-0.4892472,0.089233
50,0.61819637,0.6072435,"('clumsy', 'skillful')",0.6181964,0.6072435,-0.0109529
51,-0.24217431,-0.3899462,"('uneducated', 'educated')",-0.2421743,-0.3899462,-0.1477719
52,-0.42092782,-0.47614896,"('irrational', 'rational')",-0.4209278,-0.476149,-0.0552212
53,-0.31560346,-0.40369347,"('uncreative', 'creative')",-0.3156035,-0.4036935,-0.08809
54,0.3143043,0.2450125,"('incapable', 'capable')",0.3143043,0.2450125,-0.0692918
55,-0.23130727,-0.24043073,"('incompetent', 'clever')",-0.2313073,-0.2404307,-0.0091234
56,0.5249106,0.4587417,"('impractical', 'practical')",0.5249106,0.4587417,-0.0661689
57,-1.2512851,-1.2864672,"('unimaginative', 'imaginative')",-1.2512851,-1.2864672,-0.0351821
58,-0.27844608,-0.35129976,"('undiscriminating', 'discriminating')",-0.2784461,-0.3512998,-0.0728537
59,0.5785069,0.5968751,"('foolish', 'wise')",0.5785069,0.5968751,0.0183682
60,0.044835255,-0.00042829663,"('inefficient', 'efficient')",0.0448353,-0.0004283,-0.0452636
61,-0.1312258,-0.2915954,"('illogical', 'logical')",-0.1312258,-0.2915954,-0.1603696
62,0.4014317,0.37960827,"('incompetent', 'brilliant')",0.4014317,0.3796083,-0.0218234
63,-0.30509993,-0.26053363,"('unperceptive', 'insightful')",-0.3050999,-0.2605336,0.0445663
64,-1.4058601,-1.4486853,"('shy', 'confident')",-1.4058601,-1.4486853,-0.0428252
65,-0.29661962,-0.3546753,"('insecure', 'secure')",-0.2966196,-0.3546753,-0.0580557
66,-1.1153005,-1.1060104,"('inactive', 'active')",-1.1153005,-1.1060104,0.0092901
67,0.47918552,0.5162848,"('doubtful', 'determined')",0.4791855,0.5162848,0.0370993
68,-0.9619518,-1.0164691,"('dependent', 'independent')",-0.9619518,-1.0164691,-0.0545173
69,0.08195236,0.20287567,"('lazy', 'industrious')",0.0819524,0.2028757,0.1209233
70,-0.27251112,-0.25493667,"('lethargic', 'energetic')",-0.2725111,-0.2549367,0.0175744
71,-0.17258558,-0.19145289,"('diffident', 'self-confident')",-0.1725856,-0.1914529,-0.0188673
72,-1.2518111,-1.2504948,"('unambitious', 'ambitious')",-1.2518111,-1.2504948,0.0013163
73,0.19944511,0.18134166,"('helpless', 'self-reliant')",0.1994451,0.1813417,-0.0181034
74,-0.0451774,-0.066283986,"('undedicated', 'dedicated')",-0.0451774,-0.066284,-0.0211066
75,-0.50252277,-0.44342095,"('meek', 'impulsive')",-0.5025228,-0.4434209,0.0591019
76,0.7109554,0.7158799,"('anxious', 'daring')",0.7109554,0.7158799,0.0049245
77,-1.0181998,-1.0028213,"('unmotivated', 'motivated')",-1.0181998,-1.0028213,0.0153785
78,-0.93276805,-0.88482577,"('nonresilient', 'resilient')",-0.932768,-0.8848258,0.0479422
79,-0.6259391,-0.6191202,"('wavering', 'unwavering')",-0.6259391,-0.6191202,0.0068189
80,0.30381334,0.20767364,"('dominated', 'dominating')",0.3038133,0.2076736,-0.0961397
81,-0.100093774,-0.21987717,"('submissive', 'aggressive')",-0.1000938,-0.2198772,-0.1197834
82,1.5831676,1.5665433,"('poor', 'rich')",1.5831676,1.5665433,-0.0166243
83,-0.6087214,-0.670895,"('powerless', 'powerful')",-0.6087214,-0.670895,-0.0621736
84,0.20687991,0.06403942,"('inferior', 'superior')",0.2068799,0.0640394,-0.1428405
85,0.45719963,0.45882592,"('insignificant', 'prestigious')",0.4571996,0.4588259,0.0016263
86,-1.6144111,-1.7101755,"('uninfluential', 'influential')",-1.6144111,-1.7101755,-0.0957644
87,0.66577625,0.57904094,"('unsuccessful', 'successful')",0.6657763,0.5790409,-0.0867354
88,0.7342708,0.50354636,"('low', 'eminent')",0.7342708,0.5035464,-0.2307244
