,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
0,-0.9960742,-1.1136303,"('unsociable', 'sociable')",-1.9183621,-1.9145062,-1.4572182,-1.5140682,-0.05685
1,0.66972697,0.5215882,"('unfriendly', 'friendly')",0.97091115,0.86848897,0.8203191,0.6950386,-0.1252805
2,1.7525144,1.769612,"('unlikable', 'likable')",1.0997869,1.1069398,1.4261506,1.4382758,0.0121252
3,-0.71271014,-0.56013757,"('repellent', 'pleasant')",-0.29849923,-0.21897891,-0.5056047,-0.3895583,0.1160464
4,0.1750945,0.06674645,"('disliked', 'liked')",-1.6252179,-1.7329106,-0.7250617,-0.8330821,-0.1080204
5,1.7408292,1.7361436,"('distant', 'outgoing')",1.2614163,1.2264576,1.5011227,1.4813006,-0.0198221
6,1.8165699,1.8245636,"('distant', 'open')",1.5623472,1.5217743,1.6894586,1.6731689,-0.0162897
7,-1.305267,-1.2922595,"('insensitive', 'sensitive')",-1.1407056,-1.0379817,-1.2229862,-1.1651206,0.0578656
8,-0.3144425,-0.4109546,"('unaffectionate', 'affectionate')",0.18627906,0.09112902,-0.0640817,-0.1599128,-0.0958311
9,-0.45979726,-0.5738603,"('unaffectionate', 'caring')",-0.032964427,-0.09401422,-0.2463809,-0.3339373,-0.0875564
10,-2.863722,-2.8283513,"('unsympathetic', 'sympathetic')",-2.9827611,-2.8671126,-2.9232416,-2.8477321,0.0755095
11,-1.7335832,-1.7497561,"('unhelpful', 'helpful')",-0.9433457,-0.8479328,-1.3384645,-1.2988445,0.03962
12,-0.7809579,-0.81621933,"('unsupportive', 'supportive')",-1.2999913,-1.2644327,-1.0404745,-1.040326,0.0001485
13,-1.8992759,-1.9185798,"('impolite', 'polite')",-1.6899269,-1.6284859,-1.7946014,-1.7735329,0.0210685
14,-0.4904659,-0.47697884,"('antisocial', 'social')",-1.191514,-1.1175929,-0.8409899,-0.7972859,0.043704
15,1.3876406,1.3506132,"('boring', 'funny')",1.2407756,1.1648328,1.314208,1.2577231,-0.0564849
16,0.25200105,0.2872246,"('unpopular', 'popular')",0.10903996,0.05841817,0.1805205,0.1728214,-0.0076991
17,-0.08594262,-0.033997864,"('nasty', 'nice')",-0.42782587,-0.34426773,-0.2568842,-0.1891328,0.0677514
18,0.7803354,0.8057357,"('disagreeable', 'welcoming')",-0.035596892,-0.049735874,0.3723693,0.3779999,0.0056306
19,0.06070644,0.039541233,"('inhospitable', 'hospitable')",-0.0074381605,-0.019214444,0.0266341,0.0101634,-0.0164707
20,-0.04817406,-0.050058726,"('rough', 'thoughtful')",0.07165646,0.07443941,0.0117412,0.0121903,0.0004491
21,-1.3037276,-1.2531524,"('immoral', 'moral')",-1.6623096,-1.5025183,-1.4830186,-1.3778353,0.1051833
