,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.019046117,-0.16700628,"('unsociable', 'sociable')",0.21602128,0.073807314,0.1175337,-0.0465995,-0.1641332
1,-0.64081,-0.77001244,"('unfriendly', 'friendly')",1.4163564,1.2308259,0.3877732,0.2304067,-0.1573665
2,0.9257902,0.9414357,"('unlikable', 'likable')",0.60451686,0.6226829,0.7651535,0.7820593,0.0169058
3,-0.31987366,-0.2608326,"('repellent', 'pleasant')",1.0300802,1.0694765,0.3551033,0.4043219,0.0492186
4,0.77129436,0.7402178,"('disliked', 'liked')",-7.016361,-7.074836,-3.1225333,-3.167309,-0.0447757
5,-0.52257276,-0.47065556,"('distant', 'outgoing')",-0.4833453,-0.5720507,-0.502959,-0.5213531,-0.0183941
6,-0.49306104,-0.4398818,"('distant', 'open')",-0.13446324,-0.23499882,-0.3137621,-0.3374403,-0.0236782
7,-0.5950331,-0.605865,"('insensitive', 'sensitive')",0.97867817,1.0123528,0.1918225,0.2032439,0.0114214
8,-1.1595984,-1.2528172,"('unaffectionate', 'affectionate')",0.24836099,0.14592253,-0.4556187,-0.5534473,-0.0978286
9,-0.8541184,-0.9593383,"('unaffectionate', 'caring')",1.0760218,0.99101996,0.1109517,0.0158408,-0.0951109
10,-1.3739797,-1.5020435,"('unsympathetic', 'sympathetic')",-0.6121362,-0.62701654,-0.993058,-1.06453,-0.071472
11,-0.40540826,-0.5181638,"('unhelpful', 'helpful')",1.2836254,1.3843261,0.4391086,0.4330812,-0.0060274
12,-0.609925,-0.6211035,"('unsupportive', 'supportive')",-2.0096755,-2.0676124,-1.3098003,-1.344358,-0.0345577
13,-1.6680199,-1.6729959,"('impolite', 'polite')",-0.78487754,-0.69571435,-1.2264488,-1.1843551,0.0420937
14,0.4115737,0.32760185,"('antisocial', 'social')",0.28864405,0.23479675,0.3501089,0.2811993,-0.0689096
15,1.0342531,0.9302987,"('boring', 'funny')",0.22885913,0.21782798,0.6315562,0.5740633,-0.0574929
16,0.23962085,0.2548284,"('unpopular', 'popular')",0.63208944,0.641519,0.4358552,0.4481737,0.0123185
17,-0.27432483,-0.2106666,"('nasty', 'nice')",-1.0400445,-0.9274425,-0.6571847,-0.5690545,0.0881302
18,-0.9569233,-0.8888678,"('disagreeable', 'welcoming')",-0.32725742,-0.42316112,-0.6420904,-0.6560144,-0.013924
19,0.015941944,0.037238877,"('inhospitable', 'hospitable')",-0.2993822,-0.22670378,-0.1417201,-0.0947324,0.0469877
20,0.4166973,0.44782504,"('rough', 'thoughtful')",0.83696485,0.8440922,0.6268311,0.6459586,0.0191275
21,-0.11866916,-0.25361446,"('immoral', 'moral')",-0.052539423,-0.0037150607,-0.0856043,-0.1286648,-0.0430605
22,-0.662668,-0.73902947,"('untrustworthy', 'trustworthy')",-0.8767977,-0.9548197,-0.7697328,-0.8469245,-0.0771917
23,-0.70080286,-0.76972973,"('insincere', 'sincere')",6.0283904,6.0331388,2.6637938,2.6317046,-0.0320892
24,-1.6062379,-1.6759477,"('dishonest', 'honest')",0.4702613,0.4020677,-0.5679883,-0.63694,-0.0689517
25,0.607859,0.5736508,"('egoistic', 'altruistic')",1.2250692,1.1682891,0.9164641,0.8709699,-0.0454942
26,1.2862124,1.2659961,"('hardhearted', 'benevolent')",1.8631067,1.7840018,1.5746596,1.5249989,-0.0496607
27,-0.62986994,-0.61858785,"('hardhearted', 'softhearted')",1.4386932,1.3270591,0.4044116,0.3542356,-0.050176
28,-0.04962924,-0.17009905,"('disloyal', 'loyal')",1.1599663,1.035585,0.5551686,0.432743,-0.1224256
29,0.11368108,0.08358416,"('unfair', 'fair')",-0.29649693,-0.41761288,-0.0914079,-0.1670144,-0.0756065
30,0.70725644,0.6038555,"('intolerant', 'tolerant')",0.9700076,1.015167,0.838632,0.8095112,-0.0291208
31,-0.04458568,-0.016233888,"('evil', 'good')",-0.28872508,-0.4343062,-0.1666554,-0.22527,-0.0586146
32,-0.22133401,-0.3354363,"('unkind', 'kind')",0.5366736,0.42520845,0.1576698,0.0448861,-0.1127837
33,-0.092163086,-0.109472916,"('wrong', 'right')",-0.4604066,-0.5286928,-0.2762848,-0.3190829,-0.0427981
34,0.57460314,0.62870634,"('mean', 'honorable')",5.846773,5.997045,3.2106881,3.3128757,0.1021876
35,0.39198554,0.3568803,"('corrupt', 'incorrupt')",-0.1272295,-0.21019092,0.132378,0.0733447,-0.0590333
36,0.34114093,0.3391554,"('hostile', 'amicable')",0.5361861,0.38855937,0.4386635,0.3638574,-0.0748061
37,-0.4135945,-0.5184699,"('fake', 'genuine')",0.098920174,0.1069368,-0.1573372,-0.2057666,-0.0484294
38,-0.5012562,-0.5320783,"('untruthful', 'truthful')",-0.105830036,-0.060368977,-0.3035431,-0.2962236,0.0073195
39,0.3308121,0.46681964,"('exploitative', 'cooperative')",-0.41183352,-0.31690192,-0.0405107,0.0749589,0.1154696
40,-0.086892925,-0.09339526,"('stingy', 'generous')",-1.9429605,-2.0545125,-1.0149267,-1.0739539,-0.0590272
41,-0.2872684,-0.34227467,"('unforgiving', 'forgiving')",0.46787807,0.31364655,0.0903048,-0.0143141,-0.1046189
42,0.62499887,0.65214235,"('unreliable', 'reliable')",-3.6046953,-3.5014315,-1.4898483,-1.4246446,0.0652037
43,-0.604656,-0.5355937,"('irresponsible', 'responsible')",0.709834,0.70882124,0.052589,0.0866138,0.0340248
44,-0.19430582,-0.08399101,"('prejudiced', 'unprejudiced')",-1.8269712,-1.7564609,-1.0106385,-0.920226,0.0904125
45,-0.21287629,-0.3427121,"('incompetent', 'competent')",0.5103491,0.37673834,0.1487364,0.0170131,-0.1317233
46,-0.51174617,-0.5516159,"('uncompetitive', 'competitive')",-0.57737803,-0.5455252,-0.5445621,-0.5485705,-0.0040084
47,-0.20952708,-0.24900173,"('stupid', 'smart')",5.2031927,5.2914705,2.4968328,2.5212345,0.0244017
48,-0.6690451,-0.72819567,"('unintelligent', 'intelligent')",0.42928788,0.41808593,-0.1198786,-0.1550549,-0.0351763
49,-0.22217257,-0.14596063,"('unable', 'able')",-0.21105936,-0.17928201,-0.216616,-0.1626213,0.0539947
50,0.7604792,0.740903,"('clumsy', 'skillful')",-0.31922427,-0.30305588,0.2206275,0.2189236,-0.0017039
51,-0.21947062,-0.44792432,"('uneducated', 'educated')",0.19949444,0.28087276,-0.0099881,-0.0835258,-0.0735377
52,0.31582746,0.20506506,"('irrational', 'rational')",0.031836197,-0.103306636,0.1738318,0.0508792,-0.1229526
53,-0.32525843,-0.41225863,"('uncreative', 'creative')",0.79647547,0.6945837,0.2356085,0.1411625,-0.094446
54,0.33471146,0.26107606,"('incapable', 'capable')",1.0048254,1.0361068,0.6697684,0.6485915,-0.0211769
55,-0.78074634,-0.8963522,"('incompetent', 'clever')",0.30760005,0.26653686,-0.2365731,-0.3149077,-0.0783346
56,-0.16491464,-0.24175239,"('impractical', 'practical')",-0.6583445,-0.66501397,-0.4116296,-0.4533832,-0.0417536
57,-0.09660448,-0.24813744,"('unimaginative', 'imaginative')",-3.1715496,-3.1796837,-1.6340771,-1.7139106,-0.0798335
58,0.21016835,0.19158916,"('undiscriminating', 'discriminating')",0.5694872,0.48220813,0.3898278,0.3368987,-0.0529291
59,0.7746506,0.7757854,"('foolish', 'wise')",-0.06856162,-0.04115728,0.3530445,0.367314,0.0142695
60,-0.77874553,-0.8128892,"('inefficient', 'efficient')",-0.47181833,-0.39799935,-0.6252819,-0.6054443,0.0198376
61,-0.034953132,-0.08821959,"('illogical', 'logical')",1.0325782,0.9386137,0.4988126,0.4251971,-0.0736155
62,-0.07361409,-0.11133972,"('incompetent', 'brilliant')",0.4364124,0.5105534,0.1813992,0.1996069,0.0182077
63,0.21094453,0.18678838,"('unperceptive', 'insightful')",0.4682917,0.5421114,0.3396181,0.3644499,0.0248318
64,-0.6549178,-0.7077589,"('shy', 'confident')",-7.3517194,-7.3529606,-4.0033188,-4.0303597,-0.0270409
65,-0.34933653,-0.33893004,"('insecure', 'secure')",-0.5475786,-0.41953295,-0.4484575,-0.3792315,0.069226
66,-0.09999517,-0.11357104,"('inactive', 'active')",0.46449426,0.5582477,0.1822495,0.2223383,0.0400888
67,0.25562695,0.2092118,"('doubtful', 'determined')",-0.1678932,-0.15826154,0.0438669,0.0254751,-0.0183918
68,-0.09548338,-0.1274366,"('dependent', 'independent')",-0.2772077,-0.2718542,-0.1863455,-0.1996454,-0.0132999
69,1.2492973,1.3300818,"('lazy', 'industrious')",-0.75179166,-0.75643545,0.2487528,0.2868232,0.0380704
70,-0.31899416,-0.33666652,"('lethargic', 'energetic')",0.39065903,0.48555255,0.0358324,0.074443,0.0386106
71,0.077129886,0.14755498,"('diffident', 'self-confident')",0.50946546,0.48435783,0.2932977,0.3159564,0.0226587
72,-1.425606,-1.5150058,"('unambitious', 'ambitious')",-0.40799358,-0.45550817,-0.9167998,-0.985257,-0.0684572
73,0.8039553,0.79876447,"('helpless', 'self-reliant')",-3.7198715,-3.6733816,-1.4579581,-1.4373085,0.0206496
74,0.7080006,0.6853442,"('undedicated', 'dedicated')",-0.040949024,-0.11377734,0.3335258,0.2857834,-0.0477424
75,-0.24620523,-0.2681703,"('meek', 'impulsive')",-0.48160976,-0.4032768,-0.3639075,-0.3357235,0.028184
76,-0.025909789,0.13070074,"('anxious', 'daring')",-1.0048362,-0.8414915,-0.515373,-0.3553954,0.1599776
77,-0.479433,-0.46259677,"('unmotivated', 'motivated')",-0.71248776,-0.67588776,-0.5959604,-0.5692422,0.0267182
78,0.43276346,0.56679094,"('nonresilient', 'resilient')",-0.18308792,-0.17068855,0.1248378,0.1980512,0.0732134
79,0.107835725,0.07199156,"('wavering', 'unwavering')",-0.35683215,-0.3693391,-0.1244982,-0.1486738,-0.0241756
80,-0.08825665,-0.10131975,"('dominated', 'dominating')",-0.970108,-0.81660664,-0.5291823,-0.4589632,0.0702191
81,-0.7418089,-0.9001844,"('submissive', 'aggressive')",-1.258091,-0.97849005,-0.9999499,-0.9393373,0.0606126
82,0.6717862,0.59793156,"('poor', 'rich')",6.6041417,6.6802225,3.637964,3.6390769,0.0011129
