,roper_male,roper_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.26838693,-0.4885095,"('unsociable', 'sociable')",-0.23890433,-0.43547428,-0.7962101,-0.99715143,-0.4345005,-0.6403784,-0.2058779
1,-0.861113,-1.0165049,"('unfriendly', 'friendly')",0.34961858,0.20280004,2.1198475,2.080035,0.5361177,0.42211,-0.1140077
2,0.8261102,0.9569363,"('unlikable', 'likable')",0.44387072,0.5465584,0.40098557,0.5373419,0.5569888,0.6802789,0.1232901
3,-0.45970216,-0.3507869,"('repellent', 'pleasant')",0.36008054,0.36223292,-0.023999346,-0.029735299,-0.041207,-0.0060964,0.0351106
4,-0.6723724,-0.70115083,"('disliked', 'liked')",-0.6478996,-0.64911515,-5.8817935,-6.013802,-2.4006885,-2.4546893,-0.0540008
5,-0.6491627,-0.55280674,"('distant', 'outgoing')",-0.67528385,-0.5827044,0.014350012,0.13072877,-0.4366988,-0.3349275,0.1017713
6,-1.021448,-0.872746,"('distant', 'open')",-1.0952448,-1.0177023,0.5763491,0.6924621,-0.5134479,-0.3993287,0.1141192
7,0.82696015,0.7730515,"('insensitive', 'sensitive')",0.5385087,0.56532645,0.77393305,0.75471944,0.713134,0.6976991,-0.0154349
8,0.13227355,0.13293725,"('unaffectionate', 'affectionate')",0.27426842,0.26953164,1.3602335,1.322646,0.5889252,0.5750383,-0.0138869
9,0.035418898,-0.015500259,"('unaffectionate', 'caring')",0.42046788,0.3646765,1.4582818,1.4418213,0.6380562,0.5969992,-0.041057
10,0.3139667,0.19411309,"('unsympathetic', 'sympathetic')",-0.13585271,-0.22384514,-0.79994553,-0.9084615,-0.2072772,-0.3127312,-0.105454
11,0.0945768,0.08765702,"('unhelpful', 'helpful')",1.0498118,1.0445951,1.2760352,1.3516457,0.806808,0.8279659,0.0211579
12,0.9404515,1.0053499,"('unsupportive', 'supportive')",0.9582301,1.0276513,-1.4540529,-1.5148861,0.1482096,0.172705,0.0244954
13,0.7378623,0.67142206,"('impolite', 'polite')",0.042794943,-0.045603007,-0.716744,-0.7612865,0.0213044,-0.0451558,-0.0664602
14,0.3643026,0.36465174,"('antisocial', 'social')",0.9646557,0.9504131,-0.953983,-1.0317711,0.1249918,0.0944313,-0.0305605
