,keurig_male,keurig_female,tuple,dr_male,dr_female,pepper_male,pepper_female,inc_male,inc_female,average_male,average_female,female-male
31,0.73769224,0.9418626,"('evil', 'good')",-1.7436311,-1.5522768,-0.43580425,-0.23394102,-1.0206007,-1.0540959,-0.6155859,-0.4746128,0.1409731
32,-0.66050583,-0.7725379,"('unkind', 'kind')",0.3097083,0.26347035,-0.0055700913,-0.039927613,0.99000937,0.9004129,0.1584104,0.0878544,-0.070556
33,0.5824184,0.6176269,"('wrong', 'right')",0.68995476,0.6779246,1.3409462,1.2347066,-0.5830605,-0.6167465,0.5075647,0.4783779,-0.0291868
34,-0.872682,-0.72340953,"('mean', 'honorable')",-0.9704617,-0.7475215,0.038147762,0.14467409,5.617109,5.715616,0.9530282,1.0973399,0.1443117
35,1.4090897,1.3612857,"('corrupt', 'incorrupt')",-0.42740172,-0.5129406,0.83955705,0.77647865,-0.11181132,-0.2842186,0.4273584,0.3351513,-0.0922071
36,-0.07451804,0.011521541,"('hostile', 'amicable')",-1.8574067,-1.8234792,-0.17794003,-0.15530086,0.09190123,-0.12320505,-0.5044909,-0.5226158,-0.0181249
37,-0.26016313,-0.28755882,"('fake', 'genuine')",-0.31399086,-0.28294173,-0.45751607,-0.4202831,0.14075133,0.14243881,-0.2227297,-0.2120862,0.0106435
38,-0.32502452,-0.31867367,"('untruthful', 'truthful')",0.23730703,0.24254711,-0.06360758,-0.06589016,-0.04442507,-0.031187447,-0.0489375,-0.043301,0.0056365
39,0.31873405,0.3030398,"('exploitative', 'cooperative')",0.5739085,0.5337114,0.6501619,0.59373975,0.06561472,0.088441074,0.4021048,0.379733,-0.0223718
40,-0.56055444,-0.56626564,"('stingy', 'generous')",-0.9628578,-0.8869858,-1.5564247,-1.4982536,-1.7632414,-1.9156466,-1.2107695,-1.2167878,-0.0060183
41,0.06664683,0.074554786,"('unforgiving', 'forgiving')",-0.19072431,-0.063336305,-0.37421337,-0.35198432,0.024410095,-0.08068241,-0.1184702,-0.1053621,0.0131081
42,0.53203493,0.55338734,"('unreliable', 'reliable')",0.80964214,0.83356106,-0.7526888,-0.77354705,-2.9363792,-2.9293041,-0.5868477,-0.5789757,0.007872
43,-0.71512187,-0.6705461,"('irresponsible', 'responsible')",0.12092735,0.20017703,-0.9287021,-0.91326827,0.31630236,0.35663462,-0.3016486,-0.2567507,0.0448979
44,1.1642991,1.1049407,"('prejudiced', 'unprejudiced')",-0.02995942,-0.056254644,-0.91220427,-0.91830057,-1.4367865,-1.4218782,-0.3036628,-0.3228732,-0.0192104
45,-0.30646268,-0.2613938,"('incompetent', 'competent')",0.17610157,0.2660677,-0.70513004,-0.6407368,-0.14672564,-0.19925462,-0.2455542,-0.2088294,0.0367248
46,-1.52316,-1.5486225,"('uncompetitive', 'competitive')",-0.018086046,0.0142464945,-1.0547489,-1.036979,-0.6120488,-0.6575022,-0.802011,-0.8072143,-0.0052033
47,0.04079132,0.09287447,"('stupid', 'smart')",0.5656613,0.636379,0.81078476,0.88541245,5.0866003,5.180111,1.6259594,1.6986942,0.0727348
48,-1.7064286,-1.7273475,"('unintelligent', 'intelligent')",-1.363866,-1.2852306,-0.97165954,-0.9403129,0.57217103,0.5777353,-0.8674458,-0.8437889,0.0236569
49,-0.25201374,-0.122354664,"('unable', 'able')",0.021086242,0.12628086,0.19519883,0.2680898,-0.14263578,-0.039921794,-0.0445911,0.0580235,0.1026146
50,0.1326898,0.2280996,"('clumsy', 'skillful')",0.1464627,0.13881493,-0.22478339,-0.2108787,0.35622275,0.30709574,0.102648,0.1157829,0.0131349
51,-0.8477761,-0.98257,"('uneducated', 'educated')",0.86193365,0.71215165,-0.74832416,-0.8113959,0.56375396,0.5016343,-0.0426032,-0.145045,-0.1024418
52,-0.19930896,-0.22399175,"('irrational', 'rational')",-0.7877329,-0.9059753,-0.4588984,-0.5708559,-0.067716986,-0.14328294,-0.3784143,-0.4610264,-0.0826121
53,-1.4917779,-1.4888116,"('uncreative', 'creative')",-1.4671115,-1.4810798,-0.52789396,-0.60575014,0.47182548,0.38255915,-0.7537395,-0.7982706,-0.0445311
54,-0.45154873,-0.4636608,"('incapable', 'capable')",-0.42562282,-0.51302093,0.29441923,0.2735846,0.9461394,1.0117606,0.0908468,0.0771659,-0.0136809
55,-0.68410355,-0.67236084,"('incompetent', 'clever')",0.104410544,0.13964756,-1.038599,-1.0312148,0.07029744,0.07265884,-0.3869987,-0.3728173,0.0141814
56,-0.22286329,-0.33642018,"('impractical', 'practical')",1.3240522,1.2845008,0.82297236,0.7774667,-0.2315081,-0.22035906,0.4231633,0.3762971,-0.0468662
57,-1.0466113,-1.1156077,"('unimaginative', 'imaginative')",-0.33862063,-0.3865811,-1.0159003,-1.0549042,-2.3780515,-2.4234974,-1.1947958,-1.2451477,-0.0503519
58,-0.39630312,-0.40006882,"('undiscriminating', 'discriminating')",-0.24444951,-0.22437836,0.06163801,0.022596149,0.028497916,-0.03274758,-0.1376542,-0.1586497,-0.0209955
59,0.8115762,0.87124157,"('foolish', 'wise')",0.29038042,0.25250274,0.7368269,0.7143306,0.29770038,0.30127335,0.534121,0.5348371,0.0007161
60,-1.256623,-1.2654252,"('inefficient', 'efficient')",-0.07165441,0.023874018,-0.4717445,-0.44131848,-0.10347168,0.0034636054,-0.4758734,-0.4198515,0.0560219
61,-1.2832465,-1.3637736,"('illogical', 'logical')",-0.9109179,-0.9992929,-1.3769078,-1.5116358,0.044297427,-0.062930115,-0.8816937,-0.9844081,-0.1027144
62,-0.73931247,-0.6995581,"('incompetent', 'brilliant')",0.23645307,0.2747088,-0.9785067,-0.9779044,-0.107721314,0.039783,-0.3972719,-0.3407426,0.0565293
63,-0.7018721,-0.6349452,"('unperceptive', 'insightful')",0.3015242,0.33562458,-0.34202445,-0.33531478,0.6617465,0.7498174,-0.0201565,0.0287955,0.048952
64,0.17089297,0.06267846,"('shy', 'confident')",0.9049176,0.8539347,-1.0863771,-1.1054754,-6.1468887,-6.1672072,-1.5393639,-1.5890174,-0.0496535
65,-1.099213,-1.3018066,"('insecure', 'secure')",-0.43788928,-0.60523635,-1.0088899,-1.0655305,-0.3133423,-0.35342124,-0.7148336,-0.8314987,-0.1166651
66,0.12659538,0.12683298,"('inactive', 'active')",-0.51132923,-0.5299219,-0.10260467,-0.117304236,0.72730064,0.6798372,0.0599905,0.039861,-0.0201295
67,0.43672258,0.4327353,"('doubtful', 'determined')",1.0644418,1.0585843,0.32541427,0.33008483,-0.42406023,-0.3568032,0.3506296,0.3661503,0.0155207
68,-0.4097584,-0.41588265,"('dependent', 'independent')",-0.007860858,-0.08132978,0.021400016,-0.035680935,-0.5474439,-0.6014692,-0.2359158,-0.2835906,-0.0476748
69,0.76281244,0.8986532,"('lazy', 'industrious')",0.111926384,0.23735279,1.7220569,1.7534662,-0.33942947,-0.3430089,0.5643415,0.6366158,0.0722743
70,-1.1308508,-1.1470479,"('lethargic', 'energetic')",-0.83378345,-0.8978597,-1.7731818,-1.7370771,0.3784157,0.38987967,-0.8398501,-0.8480263,-0.0081762
71,-0.3049697,-0.29145,"('diffident', 'self-confident')",0.5970951,0.6755617,2.1944518,2.2526934,0.59859794,0.5919985,0.7712938,0.8072009,0.0359071
72,-1.2454258,-1.2813003,"('unambitious', 'ambitious')",-0.4136402,-0.46771955,-0.5423493,-0.58540803,-1.0024617,-0.94558364,-0.8009692,-0.8200029,-0.0190337
73,1.2218138,1.1803855,"('helpless', 'self-reliant')",1.7302475,1.6765792,0.7700046,0.7163389,-2.7817295,-2.8126984,0.2350841,0.1901513,-0.0449328
74,-0.051116604,0.0044218674,"('undedicated', 'dedicated')",0.70076317,0.78824717,0.4392841,0.48935705,0.050939433,0.030079134,0.2849675,0.3280263,0.0430588
75,0.8585483,0.90882486,"('meek', 'impulsive')",0.67121446,0.6486114,0.48855206,0.5419905,-0.08855037,-0.051794864,0.4824411,0.511908,0.0294669
76,-0.4620071,-0.5252372,"('anxious', 'daring')",-0.39324665,-0.40908977,-1.0595216,-1.0850136,0.29148486,0.28535712,-0.4058226,-0.4334958,-0.0276732
77,-1.4124467,-1.3860679,"('unmotivated', 'motivated')",-1.1612878,-1.0831414,-0.65567744,-0.6787528,-1.3635285,-1.2232076,-1.1482351,-1.0927924,0.0554427
78,-1.0599667,-0.8389549,"('nonresilient', 'resilient')",-0.39462715,-0.16589317,-0.19509135,-0.06690405,0.29975656,0.3837218,-0.3374822,-0.1720076,0.1654746
79,0.44028348,0.52895135,"('wavering', 'unwavering')",0.2719038,0.29905188,0.4005918,0.4092375,0.10101232,0.13382323,0.3034479,0.342766,0.0393181
80,0.050743785,-0.049668774,"('dominated', 'dominating')",0.29055077,0.18595938,-0.9576229,-0.98494893,-1.2274361,-1.1612259,-0.4609411,-0.5024711,-0.04153
81,-1.1037089,-1.3599491,"('submissive', 'aggressive')",0.104992315,-0.08944323,-0.9447581,-1.0282848,-0.7506069,-0.7500989,-0.6735204,-0.806944,-0.1334236
82,-0.53530866,-0.5400694,"('poor', 'rich')",-0.91162854,-0.8692083,-0.8875616,-0.8905341,5.6030083,5.6295457,0.8171273,0.8324335,0.0153062
83,-0.76040787,-0.7644205,"('powerless', 'powerful')",0.5191847,0.5856893,0.27455175,0.3015399,-0.9616311,-0.96231496,-0.2320756,-0.2098766,0.022199
84,-0.034374066,-0.08369486,"('inferior', 'superior')",0.29828587,0.2572424,0.55114925,0.48777482,1.1272044,1.0548004,0.4855664,0.4290307,-0.0565357
85,0.67135346,0.8131834,"('insignificant', 'prestigious')",-0.35483968,-0.23961753,1.2632818,1.2716063,1.0551372,1.0236614,0.6587332,0.7172084,0.0584752
86,-1.9709585,-1.962735,"('uninfluential', 'influential')",-0.20264404,-0.23061517,-0.6342203,-0.7332098,-0.26886708,-0.3606066,-0.7691725,-0.8217917,-0.0526192
87,0.13567126,0.041509055,"('unsuccessful', 'successful')",0.5103236,0.45595947,0.2708478,0.219387,0.71755135,0.8410295,0.4085985,0.3894713,-0.0191272
88,-1.1009141,-1.2015592,"('low', 'eminent')",-0.41124734,-0.43164527,-0.37442708,-0.4738411,0.51995856,0.4979443,-0.3416575,-0.4022753,-0.0606178
