,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.19522683,-0.22224253,"('unsociable', 'sociable')",-0.0033620466,-0.011213902,-0.0992944,-0.1167282,-0.0174338
1,0.48812446,0.12144719,"('unfriendly', 'friendly')",1.2704304,1.0685351,0.8792775,0.5949911,-0.2842864
2,0.9276062,0.86437076,"('unlikable', 'likable')",0.6565514,0.5479074,0.7920789,0.7061391,-0.0859398
3,-0.06634421,0.17952584,"('repellent', 'pleasant')",0.7129887,0.8213376,0.3233222,0.5004317,0.1771095
4,-0.6003133,-0.7423101,"('disliked', 'liked')",-7.0094857,-7.2783346,-3.8048995,-4.0103226,-0.2054231
5,0.13675745,-0.19359645,"('distant', 'outgoing')",-0.4720157,-0.6021443,-0.1676291,-0.3978704,-0.2302413
6,-0.22968988,-0.6027715,"('distant', 'open')",-0.54880184,-0.7224658,-0.3892459,-0.6626186,-0.2733727
7,0.44865823,0.74837136,"('insensitive', 'sensitive')",0.39760762,0.5896571,0.4231329,0.6690142,0.2458813
8,0.28796244,0.008531526,"('unaffectionate', 'affectionate')",0.54299223,0.4404682,0.4154773,0.2244999,-0.1909774
9,1.5393146,1.3696655,"('unaffectionate', 'caring')",1.1567394,1.137274,1.348027,1.2534697,-0.0945573
10,0.48702896,0.6904814,"('unsympathetic', 'sympathetic')",-0.30225557,-0.11451541,0.0923867,0.287983,0.1955963
11,0.21841699,0.49137586,"('unhelpful', 'helpful')",1.8159164,1.9649861,1.0171667,1.228181,0.2110143
12,0.85699165,0.94397086,"('unsupportive', 'supportive')",-1.8534088,-1.8171759,-0.4982086,-0.4366025,0.0616061
13,-0.0030152574,0.101048924,"('impolite', 'polite')",-0.5264129,-0.32355082,-0.2647141,-0.111251,0.1534631
14,0.57696605,0.77401716,"('antisocial', 'social')",0.1312158,0.1784824,0.3540909,0.4762498,0.1221589
15,-0.27454394,-0.43201682,"('boring', 'funny')",-0.20113373,-0.22939888,-0.2378388,-0.3307078,-0.092869
16,-0.96447355,-1.0766922,"('unpopular', 'popular')",0.2781508,0.15685816,-0.3431614,-0.459917,-0.1167556
17,-0.7443673,-0.6873109,"('nasty', 'nice')",-0.741444,-0.7132888,-0.7429056,-0.7002999,0.0426057
18,0.068857685,-0.08561373,"('disagreeable', 'welcoming')",-0.41680712,-0.5292725,-0.1739747,-0.3074431,-0.1334684
19,-0.58343136,-0.8167757,"('inhospitable', 'hospitable')",-0.68171287,-0.76173234,-0.6325721,-0.789254,-0.1566819
20,0.3224613,0.38124937,"('rough', 'thoughtful')",0.9580977,0.94416475,0.6402795,0.6627071,0.0224276
21,0.51702505,0.6361384,"('immoral', 'moral')",-0.21785802,-0.06863017,0.1495835,0.2837541,0.1341706
22,0.17420146,0.2680682,"('untrustworthy', 'trustworthy')",-1.0980995,-0.99000007,-0.461949,-0.3609659,0.1009831
23,0.54860204,0.7633602,"('insincere', 'sincere')",5.9791713,6.282023,3.2638867,3.5226915,0.2588048
24,1.0076144,1.029574,"('dishonest', 'honest')",0.6637915,0.8083232,0.8357029,0.9189487,0.0832458
25,0.5990367,0.3055529,"('egoistic', 'altruistic')",1.2088497,0.9441932,0.9039432,0.624873,-0.2790702
26,0.7331202,0.42822236,"('hardhearted', 'benevolent')",1.3653071,1.1510698,1.0492136,0.789646,-0.2595676
27,0.65345293,0.639711,"('hardhearted', 'softhearted')",1.1184441,1.0700831,0.8859485,0.8548971,-0.0310514
28,0.14553338,0.15565756,"('disloyal', 'loyal')",1.1157749,1.1472114,0.6306541,0.6514345,0.0207804
29,-0.16473584,-0.238361,"('unfair', 'fair')",-0.42073095,-0.56153685,-0.2927334,-0.3999489,-0.1072155
30,0.89215565,1.1200441,"('intolerant', 'tolerant')",0.91930854,0.97828823,0.9057321,1.0491662,0.1434341
31,-0.74985117,-1.0217122,"('evil', 'good')",-1.111385,-1.3569744,-0.930618,-1.1893432,-0.2587252
32,0.8350255,0.8079077,"('unkind', 'kind')",0.67175424,0.6116115,0.7533898,0.7097596,-0.0436302
33,1.2463624,0.9373282,"('wrong', 'right')",-0.34373546,-0.45599943,0.4513135,0.2406644,-0.2106491
34,-0.19383448,-0.05721755,"('mean', 'honorable')",5.5521193,5.7976985,2.6791425,2.8702404,0.1910979
35,-0.6322415,-0.941894,"('corrupt', 'incorrupt')",-0.46474317,-0.64110094,-0.5484923,-0.7914975,-0.2430052
36,-0.6219649,-1.0484611,"('hostile', 'amicable')",-0.32276732,-0.5349,-0.4723661,-0.7916806,-0.3193145
37,0.9379455,0.9338024,"('fake', 'genuine')",0.18251914,0.28359726,0.5602323,0.6086999,0.0484676
38,0.27398142,0.33507672,"('untruthful', 'truthful')",0.07919288,0.19732365,0.1765871,0.2662002,0.0896131
39,1.7115867,1.7434102,"('exploitative', 'cooperative')",0.039925788,-0.009245737,0.8757563,0.8670822,-0.0086741
40,-0.066869706,-0.024628354,"('stingy', 'generous')",-1.8755766,-1.946623,-0.9712232,-0.9856257,-0.0144025
41,0.73025805,0.8100915,"('unforgiving', 'forgiving')",0.04179496,-0.06587555,0.3860265,0.372108,-0.0139185
42,0.03206174,0.14908528,"('unreliable', 'reliable')",-3.1459312,-3.1568644,-1.5569347,-1.5038896,0.0530451
43,0.6263822,0.8535379,"('irresponsible', 'responsible')",0.53894347,0.637997,0.5826628,0.7457675,0.1631047
44,-1.0825028,-1.1045362,"('prejudiced', 'unprejudiced')",-1.5003204,-1.5901039,-1.2914116,-1.3473201,-0.0559085
45,0.010241069,0.29022345,"('incompetent', 'competent')",0.039688356,0.12649801,0.0249647,0.2083607,0.183396
46,0.40260446,0.6648924,"('uncompetitive', 'competitive')",-0.8040304,-0.70134413,-0.200713,-0.0182259,0.1824871
47,-0.05328161,-0.005041523,"('stupid', 'smart')",5.495831,5.7489614,2.7212746,2.8719599,0.1506853
48,1.1552569,1.1861526,"('unintelligent', 'intelligent')",1.0233297,1.0897503,1.0892932,1.1379514,0.0486582
49,-0.08567132,-0.030665442,"('unable', 'able')",-0.30381858,-0.1505401,-0.1947449,-0.0906028,0.1041421
50,-1.108504,-1.1651483,"('clumsy', 'skillful')",-0.010578778,-0.04652038,-0.5595414,-0.6058343,-0.0462929
51,-0.41984367,-0.37138087,"('uneducated', 'educated')",0.5442585,0.5453656,0.0622074,0.0869924,0.024785
52,-0.6880195,-1.0755485,"('irrational', 'rational')",-0.2459118,-0.42470238,-0.4669657,-0.7501255,-0.2831598
53,-0.18695793,-0.409128,"('uncreative', 'creative')",0.19017175,0.07981482,0.0016069,-0.1646566,-0.1662635
54,0.42114398,0.20981571,"('incapable', 'capable')",0.7568786,0.7695911,0.5890113,0.4897034,-0.0993079
55,0.60174125,0.8618777,"('incompetent', 'clever')",0.41154817,0.5481081,0.5066447,0.7049929,0.1983482
56,0.8987132,1.1346891,"('impractical', 'practical')",-0.2165668,-0.039018586,0.3410732,0.5478352,0.206762
57,-1.1604085,-1.1009283,"('unimaginative', 'imaginative')",-3.4298496,-3.4842792,-2.2951291,-2.2926037,0.0025254
58,0.036857903,0.09942515,"('undiscriminating', 'discriminating')",0.20384945,0.14646286,0.1203537,0.122944,0.0025903
59,-0.13997251,-0.33590406,"('foolish', 'wise')",0.21239096,0.24105333,0.0362092,-0.0474254,-0.0836346
60,1.3608487,1.7650422,"('inefficient', 'efficient')",0.29124302,0.5645076,0.8260459,1.1647749,0.338729
61,1.4885796,1.2522247,"('illogical', 'logical')",0.6089321,0.45333445,1.0487559,0.8527796,-0.1959763
62,1.7424377,2.0978813,"('incompetent', 'brilliant')",0.78555065,1.035302,1.2639942,1.5665917,0.3025975
63,0.5693745,0.76881367,"('unperceptive', 'insightful')",0.70473623,0.87668395,0.6370554,0.8227488,0.1856934
