,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.10479285,-0.031263515,"('unsociable', 'sociable')",-0.73327726,-0.76242447,-0.56092197,-0.64136726,-0.4663307,-0.4783518,-0.0120211
1,1.3355194,1.2564646,"('unfriendly', 'friendly')",0.10860045,-0.16875806,2.665782,2.434875,1.3699673,1.1741939,-0.1957734
2,-0.092367314,0.013885617,"('unlikable', 'likable')",0.94239044,1.058397,0.25274593,0.3549106,0.3675897,0.4757311,0.1081414
3,-0.4113366,-0.09924841,"('repellent', 'pleasant')",-0.17029838,-0.0910544,-0.23777284,-0.16151622,-0.2731359,-0.117273,0.1558629
4,-0.0031014755,-0.085069776,"('disliked', 'liked')",1.244697,1.0992686,-4.894868,-4.8387218,-1.2177575,-1.274841,-0.0570835
5,1.1068019,0.92994964,"('distant', 'outgoing')",1.0685686,0.891996,1.0866909,0.96856457,1.0873538,0.9301701,-0.1571837
6,0.45865792,0.33163112,"('distant', 'open')",0.3889525,0.1799883,1.2077187,1.049107,0.6851097,0.5202421,-0.1648676
7,0.39298177,0.5414162,"('insensitive', 'sensitive')",-1.4246677,-1.3320321,0.38588125,0.39712662,-0.2152682,-0.1311631,0.0841051
8,0.7249186,0.59694624,"('unaffectionate', 'affectionate')",0.26016542,0.06611389,1.3862227,1.1546065,0.7904356,0.6058888,-0.1845468
9,0.8697255,0.7916999,"('unaffectionate', 'caring')",0.016603,-0.13860096,1.5999874,1.426791,0.828772,0.6932966,-0.1354754
10,-0.16407506,0.02832625,"('unsympathetic', 'sympathetic')",-2.6762009,-2.5334,-1.0226703,-0.95404804,-1.2876488,-1.1530406,0.1346082
11,-0.23903744,-0.12007764,"('unhelpful', 'helpful')",-1.2785096,-1.1745886,0.7577887,0.76070213,-0.2532528,-0.177988,0.0752648
12,0.9552759,1.0989311,"('unsupportive', 'supportive')",-0.124647245,-0.10077608,-1.3887035,-1.4137923,-0.1860249,-0.1385458,0.0474791
13,-0.9322313,-0.8270104,"('impolite', 'polite')",-1.7365129,-1.5662639,-0.80810523,-0.76562154,-1.1589498,-1.0529653,0.1059845
14,1.0249219,1.1676273,"('antisocial', 'social')",0.118563,0.23607597,0.028066687,0.123070575,0.3905172,0.5089246,0.1184074
15,0.22289246,0.017896786,"('boring', 'funny')",-0.47216302,-0.5765048,0.016477194,-0.03668957,-0.0775978,-0.1984325,-0.1208347
16,-1.0901153,-1.0101986,"('unpopular', 'popular')",0.3135091,0.29781395,0.6192116,0.4920025,-0.0524649,-0.0734607,-0.0209958
17,-0.22066492,-0.17842236,"('nasty', 'nice')",-0.23006298,-0.18759003,-0.85936713,-0.9138565,-0.4366984,-0.4266229,0.0100755
18,-0.35396737,-0.21281947,"('disagreeable', 'welcoming')",-0.4201232,-0.39407092,-0.6257241,-0.75400585,-0.4666049,-0.4536321,0.0129728
19,-0.15867347,-0.2016204,"('inhospitable', 'hospitable')",-0.3454688,-0.41776767,0.1200639,0.06806738,-0.1280261,-0.1837736,-0.0557475
20,0.48221937,0.6094616,"('rough', 'thoughtful')",-0.047908816,0.011492399,1.1429639,1.1145258,0.5257581,0.5784933,0.0527352
21,-0.8858832,-0.6967126,"('immoral', 'moral')",-1.6036644,-1.4679358,-1.7404894,-1.6081959,-1.4100124,-1.2576148,0.1523976
22,-0.32456884,-0.29036203,"('untrustworthy', 'trustworthy')",-0.008412692,-0.046709724,-0.9489082,-0.9412859,-0.4272966,-0.4261192,0.0011774
23,-0.48786214,-0.35439122,"('insincere', 'sincere')",-2.3436368,-2.2945309,4.5892444,4.379367,0.5859152,0.576815,-0.0091002
24,0.5866292,0.57722574,"('dishonest', 'honest')",-0.9772325,-0.94973946,0.5701666,0.52630365,0.0598544,0.0512633,-0.0085911
25,-0.30043018,-0.36842638,"('egoistic', 'altruistic')",0.65043133,0.53661096,1.4628531,1.3432361,0.6042848,0.5038069,-0.1004779
