,saw_male,saw_female,tuple,average_male,average_female,female-male
0,0.3823376,0.2870337,"('unsociable', 'sociable')",0.3823376,0.2870337,-0.0953039
1,1.156074,1.018318,"('unfriendly', 'friendly')",1.156074,1.0183181,-0.1377559
2,0.26844695,0.54664636,"('unlikable', 'likable')",0.268447,0.5466464,0.2781994
3,0.59064895,0.778068,"('repellent', 'pleasant')",0.5906489,0.778068,0.1874191
4,-6.705574,-6.926078,"('disliked', 'liked')",-6.705574,-6.9260778,-0.2205038
5,-0.6765279,-0.5648024,"('distant', 'outgoing')",-0.6765279,-0.5648024,0.1117255
6,-0.32921326,-0.22565967,"('distant', 'open')",-0.3292133,-0.2256597,0.1035536
7,1.0075797,1.0486608,"('insensitive', 'sensitive')",1.0075797,1.0486608,0.0410811
8,0.8164256,0.7875965,"('unaffectionate', 'affectionate')",0.8164256,0.7875965,-0.0288291
9,1.6474426,1.687073,"('unaffectionate', 'caring')",1.6474426,1.687073,0.0396304
10,1.2374291,1.3726337,"('unsympathetic', 'sympathetic')",1.2374291,1.3726337,0.1352046
11,2.329053,2.391926,"('unhelpful', 'helpful')",2.3290529,2.3919261,0.0628732
12,-1.4143199,-1.4246758,"('unsupportive', 'supportive')",-1.4143199,-1.4246758,-0.0103559
13,0.57904005,0.66825277,"('impolite', 'polite')",0.5790401,0.6682528,0.0892127
14,0.16574442,0.07526602,"('antisocial', 'social')",0.1657444,0.075266,-0.0904784
15,0.88414186,0.71230537,"('boring', 'funny')",0.8841419,0.7123054,-0.1718365
16,-0.040741704,-0.07503344,"('unpopular', 'popular')",-0.0407417,-0.0750334,-0.0342917
17,-0.21219166,-0.2030503,"('nasty', 'nice')",-0.2121917,-0.2030503,0.0091414
18,-0.6534734,-0.7052725,"('disagreeable', 'welcoming')",-0.6534734,-0.7052725,-0.0517991
19,-0.7370656,-0.6930147,"('inhospitable', 'hospitable')",-0.7370656,-0.6930147,0.0440509
20,0.7016337,0.5897218,"('rough', 'thoughtful')",0.7016337,0.5897218,-0.1119119
21,0.08770521,0.28303197,"('immoral', 'moral')",0.0877052,0.283032,0.1953268
22,-0.34931147,-0.19622464,"('untrustworthy', 'trustworthy')",-0.3493115,-0.1962246,0.1530869
23,6.440721,6.5325685,"('insincere', 'sincere')",6.440721,6.5325685,0.0918475
24,1.7000964,1.8524734,"('dishonest', 'honest')",1.7000964,1.8524734,0.152377
25,0.601491,0.4148845,"('egoistic', 'altruistic')",0.601491,0.4148845,-0.1866065
26,0.7517521,0.43850186,"('hardhearted', 'benevolent')",0.7517521,0.4385019,-0.3132502
