,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
20,-0.28560537,-0.3443614,"('rough', 'thoughtful')",-0.3108486,-0.44526157,0.18916124,0.2743433,-0.1357642,-0.1717599,-0.0359957
21,-0.56949747,-0.69071096,"('immoral', 'moral')",-0.89687836,-1.104896,-0.51038843,-0.5222497,-0.6589214,-0.7726189,-0.1136975
22,-1.4422114,-1.513919,"('untrustworthy', 'trustworthy')",-1.669465,-1.8349681,-0.9624375,-0.8835832,-1.3580379,-1.4108233,-0.0527854
23,1.2788006,1.1660141,"('insincere', 'sincere')",0.4611394,0.35205957,5.7041645,5.5507293,2.4813682,2.3562676,-0.1251006
24,-0.23800263,-0.31912845,"('dishonest', 'honest')",-0.7964526,-0.9222347,0.1990534,0.13916864,-0.2784673,-0.3673982,-0.0889309
25,0.24699678,0.21873516,"('egoistic', 'altruistic')",0.1162199,0.14139484,0.98233944,0.9741747,0.4485187,0.4447682,-0.0037505
26,0.9392526,0.8920023,"('hardhearted', 'benevolent')",2.1808121,2.1292894,1.0096226,0.9491416,1.3765624,1.3234777,-0.0530847
27,-0.08142309,-0.033422295,"('hardhearted', 'softhearted')",-0.46454546,-0.49790466,0.14608175,0.04552863,-0.1332956,-0.1619328,-0.0286372
28,0.30392036,0.13050506,"('disloyal', 'loyal')",-0.30843034,-0.44211438,0.57726693,0.30409414,0.190919,-0.0025051,-0.1934241
29,-0.12176299,-0.060157716,"('unfair', 'fair')",-0.77001816,-0.7392292,-0.9645655,-1.0241287,-0.6187822,-0.6078386,0.0109436
30,0.30479187,0.21053906,"('intolerant', 'tolerant')",-0.34173423,-0.5092252,0.7037453,0.62164575,0.2222676,0.1076532,-0.1146144
31,-1.2429241,-1.0455719,"('evil', 'good')",-0.30647236,-0.14658335,-1.4815028,-1.4555644,-1.0102998,-0.8825732,0.1277266
32,1.3706346,1.3395092,"('unkind', 'kind')",0.9379254,0.87038743,0.89813894,0.7359245,1.0688996,0.9819403,-0.0869593
33,0.27903157,0.23179686,"('wrong', 'right')",0.817558,0.756598,-0.8260358,-0.79211044,0.0901846,0.0654281,-0.0247565
34,-0.29503962,-0.200358,"('mean', 'honorable')",0.03417516,0.084830314,5.172065,5.181873,1.6370668,1.6887817,0.0517149
35,-0.38895145,-0.37482902,"('corrupt', 'incorrupt')",-0.059415266,0.010157622,-1.2681576,-1.2146817,-0.5721748,-0.526451,0.0457238
36,-0.47472212,-0.39007056,"('hostile', 'amicable')",0.6425694,0.64957786,-0.4769262,-0.5407672,-0.1030263,-0.0937533,0.009273
37,-1.1204767,-1.230987,"('fake', 'genuine')",-2.0559711,-2.1803532,-0.33884567,-0.37287906,-1.1717645,-1.2614064,-0.0896419
38,0.23501715,0.18681937,"('untruthful', 'truthful')",-0.3357239,-0.33362553,0.29597753,0.25378975,0.0650903,0.0356612,-0.0294291
39,0.38589275,0.4334141,"('exploitative', 'cooperative')",0.37090772,0.38966593,0.56651986,0.7021149,0.4411068,0.5083983,0.0672915
40,-0.52272934,-0.48639792,"('stingy', 'generous')",-0.47639805,-0.5822321,-2.5862918,-2.6256535,-1.1951397,-1.2314278,-0.0362881
41,-0.8460687,-0.8651745,"('unforgiving', 'forgiving')",-0.9623002,-1.0684991,0.26959777,0.1738105,-0.5129237,-0.586621,-0.0736973
42,0.50519484,0.47516876,"('unreliable', 'reliable')",-0.017492265,-0.16734117,-2.6308875,-2.616444,-0.714395,-0.7695389,-0.0551439
43,0.21686408,0.26124957,"('irresponsible', 'responsible')",-0.90077615,-0.91067034,0.37797594,0.45735514,-0.1019787,-0.0640219,0.0379568
44,-0.63833874,-0.52518743,"('prejudiced', 'unprejudiced')",-1.5600333,-1.4107064,-1.2221248,-1.0886278,-1.1401656,-1.0081739,0.1319917
45,-0.9858545,-0.95882994,"('incompetent', 'competent')",-1.5555263,-1.6562723,-0.77584803,-0.87957907,-1.1057429,-1.1648938,-0.0591509
46,-0.5950994,-0.712906,"('uncompetitive', 'competitive')",-1.4253453,-1.5960237,-0.27767918,-0.35745272,-0.7660413,-0.8887941,-0.1227528
47,0.12660468,0.2079105,"('stupid', 'smart')",0.56825095,0.6039014,4.3913474,4.464392,1.695401,1.7587347,0.0633337
48,0.6190998,0.5647792,"('unintelligent', 'intelligent')",0.31356132,0.21177554,0.061388023,-0.045217063,0.3313497,0.2437792,-0.0875705
49,0.33766526,0.45985246,"('unable', 'able')",0.023274858,0.1107136,-0.65493095,-0.598068,-0.0979969,-0.0091673,0.0888296
50,0.8223283,0.78291476,"('clumsy', 'skillful')",-0.0914709,-0.14817113,-0.15589689,-0.23149505,0.1916535,0.1344162,-0.0572373
51,0.24104162,0.022856254,"('uneducated', 'educated')",0.273623,0.10978517,1.1835974,0.8914648,0.5660873,0.3413688,-0.2247185
52,-0.50005245,-0.4668478,"('irrational', 'rational')",0.65681636,0.72873336,-0.6074684,-0.60993665,-0.1502348,-0.116017,0.0342178
53,1.6999855,1.5987964,"('uncreative', 'creative')",1.349709,1.1725914,0.92467797,0.81698817,1.3247908,1.1961253,-0.1286655
54,0.30939972,0.23374456,"('incapable', 'capable')",0.5948577,0.63875735,0.7049187,0.6427209,0.5363921,0.5050743,-0.0313178
55,0.13915749,0.054871533,"('incompetent', 'clever')",-0.44523346,-0.6416354,0.34293362,0.27337506,0.0122859,-0.1044629,-0.1167488
56,1.1544288,1.0259589,"('impractical', 'practical')",0.41456604,0.2599681,0.46706843,0.40509555,0.6786877,0.5636742,-0.1150135
57,-0.14104205,-0.2680662,"('unimaginative', 'imaginative')",-0.7870205,-1.0085632,-2.875834,-2.8992238,-1.2679655,-1.3919511,-0.1239856
58,-0.2031506,-0.26248088,"('undiscriminating', 'discriminating')",-0.19297291,-0.30167687,0.27210477,0.22597745,-0.0413396,-0.1127268,-0.0713872
59,1.0978206,1.202587,"('foolish', 'wise')",1.3936498,1.6336006,-0.13283208,-0.05975025,0.7862128,0.9254791,0.1392663
60,0.035054214,-0.06984475,"('inefficient', 'efficient')",-0.86647254,-0.9766015,0.26968345,0.35864127,-0.187245,-0.2292683,-0.0420233
61,0.67248756,0.56889224,"('illogical', 'logical')",0.5018063,0.40276083,-0.27309346,-0.36430028,0.3004001,0.202451,-0.0979491
62,0.5051669,0.5110672,"('incompetent', 'brilliant')",-0.5873015,-0.5866376,0.21449444,0.30181825,0.0441199,0.0754159,0.031296
63,0.44878677,0.36540285,"('unperceptive', 'insightful')",0.105457984,0.008162294,0.9962979,1.0041263,0.5168475,0.4592305,-0.057617
64,-1.0421586,-1.1131849,"('shy', 'confident')",-1.0894885,-1.1244903,-5.3411317,-5.253735,-2.4909263,-2.4971368,-0.0062105
65,0.13176587,0.031558856,"('insecure', 'secure')",-0.2889569,-0.40615997,0.2025046,0.22011678,0.0151045,-0.0514948,-0.0665993
66,-0.53382015,-0.5714425,"('inactive', 'active')",-0.11192423,-0.17089182,-0.03334731,-0.04376983,-0.2263639,-0.2620347,-0.0356708
67,-0.18061402,-0.31243694,"('doubtful', 'determined')",-0.28257257,-0.33824128,-0.01958891,-0.073740296,-0.1609252,-0.2414728,-0.0805476
68,-0.7269774,-0.9184316,"('dependent', 'independent')",-1.1189493,-1.2812282,-1.3440454,-1.4487188,-1.0633241,-1.2161262,-0.1528021
69,-0.7367395,-0.6597633,"('lazy', 'industrious')",0.036309853,0.16980511,-1.2065315,-1.0750152,-0.6356537,-0.5216578,0.1139959
70,-0.5808694,-0.6733979,"('lethargic', 'energetic')",-1.8324736,-2.0072541,0.2021218,0.16254285,-0.7370737,-0.8393698,-0.1022961
71,1.0465064,1.0473921,"('diffident', 'self-confident')",2.0234466,2.0874672,0.28766683,0.24989207,1.1192066,1.1282504,0.0090438
72,0.8039696,0.8308954,"('unambitious', 'ambitious')",0.9289978,0.9535893,-1.2248361,-1.1135571,0.1693771,0.2236425,0.0542654
73,-0.13238135,-0.040642835,"('helpless', 'self-reliant')",-0.0029675644,0.038058985,-3.4348552,-3.212421,-1.1900681,-1.0716682,0.1183999
74,0.37733766,0.31026858,"('undedicated', 'dedicated')",0.21592762,0.114792384,0.2343266,0.15709245,0.275864,0.1940511,-0.0818129
75,-0.79969496,-0.73674923,"('meek', 'impulsive')",-0.4385013,-0.38780826,-0.20776297,-0.114571914,-0.4819864,-0.4130431,0.0689433
76,0.34319636,0.3394454,"('anxious', 'daring')",-0.8982718,-1.0193706,0.23076957,0.2551649,-0.1081019,-0.1415868,-0.0334849
77,-1.2902272,-1.2541788,"('unmotivated', 'motivated')",-0.9651225,-0.9994357,-0.63215905,-0.5520848,-0.9625029,-0.9352331,0.0272698
78,0.0047380812,-0.01904989,"('nonresilient', 'resilient')",-0.2122623,-0.2730056,0.050743125,0.09617676,-0.0522604,-0.0652929,-0.0130325
79,-0.35997438,-0.30722362,"('wavering', 'unwavering')",-0.12673777,-0.10128398,-0.80976605,-0.85510296,-0.4321594,-0.4212035,0.0109559
80,-0.6634351,-0.7365416,"('dominated', 'dominating')",-1.7586608,-1.77347,-0.7252494,-0.640582,-1.049115,-1.0501979,-0.0010829
81,-1.1365618,-1.2947367,"('submissive', 'aggressive')",-1.8079311,-1.9729053,-0.32995358,-0.3378646,-1.0914822,-1.2018356,-0.1103534
82,0.66408163,0.6700822,"('poor', 'rich')",0.1734225,0.15056433,5.6106033,5.5225043,2.1493692,2.1143837,-0.0349855
83,0.13273305,0.0020854063,"('powerless', 'powerful')",0.21644653,0.15512395,-0.81295323,-0.93463296,-0.1545912,-0.2591412,-0.10455
84,0.7925314,0.73887146,"('inferior', 'superior')",0.95636684,0.88340497,0.6066255,0.59795976,0.7851746,0.7400788,-0.0450958
85,1.2168996,1.3772664,"('insignificant', 'prestigious')",2.114581,2.2390866,-0.33281073,-0.41338307,0.9995567,1.0676567,0.0681
86,-0.30463582,-0.53131175,"('uninfluential', 'influential')",-0.3710279,-0.615003,-0.5185542,-0.6903442,-0.3980726,-0.6122197,-0.2141471
87,0.5115671,0.52288646,"('unsuccessful', 'successful')",0.4230977,0.57249475,0.6430439,0.7282691,0.5259029,0.6078835,0.0819806
88,1.4158705,1.3369361,"('low', 'eminent')",0.66200554,0.6293973,0.12784466,-0.03906475,0.7352402,0.6424229,-0.0928173
