,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.9340292,-1.0822567,"('unsociable', 'sociable')",-0.5305996,-0.56816643,1.3786234,1.2717155,-0.6387533,-0.8097218,0.032700796,-0.061249457,-0.5815106,-0.65753436,-0.2122614,-0.3178689,-0.1056075
1,1.8517345,1.7273303,"('unfriendly', 'friendly')",1.3993963,1.1167768,-0.9855731,-1.0760192,-1.7355837,-1.9261452,0.93314457,0.7901736,1.6632401,1.291986,0.5210598,0.3206837,-0.2003761
2,1.8375502,1.8817716,"('unlikable', 'likable')",1.3539748,1.4803087,1.0646185,1.1363513,-0.085411504,-0.06592405,1.3176357,1.3875574,0.3204959,0.43644777,0.9681439,1.042752,0.0746081
3,-1.6533247,-1.6040244,"('repellent', 'pleasant')",-1.3065012,-1.1560755,1.0647659,1.0431644,-2.0049455,-1.9720279,-0.9279147,-0.9427015,0.31975502,0.30321586,-0.7513609,-0.7214081,0.0299528
4,-0.1072611,-0.14554387,"('disliked', 'liked')",0.6234662,0.55018777,-2.019169,-2.0641575,1.8550202,1.7540201,0.8430105,0.8093777,-5.1226263,-4.872806,-0.6545933,-0.661487,-0.0068937
5,1.7993051,1.8249841,"('distant', 'outgoing')",0.95700073,0.8355634,-2.2817447,-2.2563295,1.5593294,1.4999207,1.0955975,1.1518526,0.6742987,0.6606585,0.6339644,0.6194416,-0.0145228
6,1.5404363,1.6189619,"('distant', 'open')",0.9658204,0.8149963,-2.2857122,-2.2491107,1.0637728,1.0257453,0.96524876,1.0001332,0.8234724,0.6854515,0.512173,0.4826963,-0.0294767
7,-0.35151884,-0.2823516,"('insensitive', 'sensitive')",-0.80111873,-0.6903782,1.2142013,1.2163074,-1.5408651,-1.5211099,-0.6171728,-0.6657356,-0.5806005,-0.6046244,-0.4461791,-0.4246487,0.0215304
8,1.4943161,1.4330652,"('unaffectionate', 'affectionate')",1.2820032,1.0744463,-1.4615623,-1.6047096,-0.5328932,-0.7066024,1.0741249,0.9771792,1.2813005,0.9449048,0.5228815,0.3530473,-0.1698342
9,2.094242,1.9882607,"('unaffectionate', 'caring')",1.6895165,1.5134802,-0.43179134,-0.56420505,-1.117947,-1.2640102,0.93847364,0.818238,1.1637968,0.87612706,0.7227151,0.5613151,-0.1614
10,-1.8272592,-1.8628172,"('unsympathetic', 'sympathetic')",-1.0132686,-0.9446599,1.4716756,1.3204798,-2.1971884,-2.184333,-0.5826826,-0.69375974,-0.6024438,-0.6953969,-0.7918611,-0.8434145,-0.0515534
11,-0.2531964,-0.33428636,"('unhelpful', 'helpful')",0.1419431,0.10599594,0.84909284,0.766532,-1.3601559,-1.4586358,-1.07274,-1.1283909,1.4071292,1.3343444,-0.0479879,-0.1190735,-0.0710856
12,0.91192013,0.97304255,"('unsupportive', 'supportive')",1.0913323,1.1634059,0.80039144,0.82474095,-0.8554688,-0.9497035,0.93435276,0.91337836,-1.9393765,-1.9182248,0.1571919,0.1677732,0.0105813
13,-0.6445335,-0.7538978,"('impolite', 'polite')",-0.31250417,-0.16393802,2.254842,2.1850522,-0.94761616,-1.0456142,-0.5901094,-0.6111091,-0.75582236,-0.6734198,-0.1659573,-0.1771545,-0.0111972
14,-1.1421903,-1.1421016,"('antisocial', 'social')",-0.73193735,-0.6130731,1.2337639,1.1971413,-1.1659185,-1.2438853,0.3916658,0.36655912,-1.5534911,-1.4789183,-0.4946846,-0.485713,0.0089716
15,0.9529427,0.8061096,"('boring', 'funny')",-0.4018176,-0.4999564,-0.7816696,-0.77776283,0.59036565,0.55030954,0.14162529,0.16584243,-0.030978415,0.11100599,0.0784113,0.0592581,-0.0191532
16,0.8819507,0.924254,"('unpopular', 'popular')",0.024636574,-0.027550131,-1.4485197,-1.4562464,0.42483297,0.45378813,0.55700743,0.66447574,0.62837404,0.55024433,0.178047,0.1848276,0.0067806
17,-0.028670426,-0.0027268631,"('nasty', 'nice')",-0.0071059056,0.05125132,-0.72674274,-0.6572379,0.71500605,0.7544227,0.031267688,0.1335007,-0.17660457,-0.07191118,-0.0321416,0.0345498,0.0666914
18,0.2372531,0.27410114,"('disagreeable', 'welcoming')",-0.022913784,-0.011355668,-0.46109092,-0.46001577,-1.4712576,-1.4802105,0.15077326,0.17104167,-1.4482437,-1.6000363,-0.5025799,-0.5177459,-0.015166
19,-0.3584843,-0.3027862,"('inhospitable', 'hospitable')",-0.37587085,-0.40580946,-0.9439187,-0.84808314,0.23261125,0.23528762,-0.67584354,-0.6642204,0.39287275,0.30691138,-0.2881056,-0.2797833,0.0083223
20,0.067769304,0.12725176,"('rough', 'thoughtful')",0.44093674,0.50074214,0.5773808,0.5178185,-0.7256119,-0.7739027,0.50044143,0.55643165,-0.45991096,-0.48231316,0.0668342,0.074338,0.0075038
21,-0.6012852,-0.5879828,"('immoral', 'moral')",-1.3205246,-1.1455468,1.9909933,2.0246212,-1.5041188,-1.5310305,-0.80735916,-0.8522984,-2.1683848,-2.1289403,-0.7351132,-0.7035296,0.0315836
22,-1.4535526,-1.5570863,"('untrustworthy', 'trustworthy')",-1.6341972,-1.641735,1.5408347,1.3792447,-0.69517636,-0.8516897,-0.51527673,-0.6320582,-1.6119523,-1.6073298,-0.7282201,-0.8184423,-0.0902222
23,0.17535557,0.09017654,"('insincere', 'sincere')",0.038352445,0.0133713465,2.1946144,2.0660267,-2.707586,-2.8734696,-0.9581821,-1.0773268,3.7109108,3.3036244,0.4089108,0.2537338,-0.155177
24,-0.4860882,-0.55218565,"('dishonest', 'honest')",-0.939393,-0.8719714,1.0821282,1.0022808,-1.8219874,-1.9186156,-0.62001044,-0.7340073,-0.59125656,-0.69275457,-0.5627679,-0.6278756,-0.0651077
