,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.46235263,-0.5210708,"('unsociable', 'sociable')",1.8210276,1.7639736,0.625396,0.4599598,0.0020662043,-0.038765706,0.4965343,0.4160242,-0.0805101
1,0.34894678,0.29601935,"('unfriendly', 'friendly')",-1.6469909,-1.6091714,0.15196319,0.004491212,1.9397237,1.785306,0.1984107,0.1191613,-0.0792494
2,-0.07995808,-0.012807049,"('unlikable', 'likable')",1.6959721,1.7457728,1.3518832,1.3491236,0.5354074,0.623197,0.8758261,0.9263216,0.0504955
3,-0.3481958,-0.3138191,"('repellent', 'pleasant')",1.3766435,1.3248271,0.32401967,0.30026618,0.2817753,0.33654207,0.4085607,0.411954,0.0033933
4,-0.7970098,-0.83872867,"('disliked', 'liked')",-1.2090019,-1.2056644,0.40367064,0.3835497,-4.564313,-4.638798,-1.5416635,-1.5749104,-0.0332469
5,0.028758943,0.056344274,"('distant', 'outgoing')",-2.2530496,-2.0964065,-1.0070714,-0.9887876,-0.0058359355,-0.03651841,-0.8092995,-0.766342,0.0429575
6,-0.29493436,-0.2826637,"('distant', 'open')",-2.975419,-2.830102,-1.2599767,-1.2401116,0.1478311,0.08113994,-1.0956248,-1.0679344,0.0276904
7,0.021146812,0.009970672,"('insensitive', 'sensitive')",1.8216861,1.7528099,-0.14812529,-0.16517027,0.58800375,0.55981505,0.5706779,0.5393564,-0.0313215
8,-0.061423477,-0.10406407,"('unaffectionate', 'affectionate')",-2.5970643,-2.5340376,-0.678581,-0.7283137,0.639076,0.49691027,-0.6744982,-0.7173762,-0.042878
9,0.2073817,0.2025023,"('unaffectionate', 'caring')",-1.1771523,-1.1583759,-0.6156746,-0.67589635,0.8883121,0.77838045,-0.1742833,-0.2133474,-0.0390641
10,0.4780935,0.47953448,"('unsympathetic', 'sympathetic')",2.4360576,2.3719516,-0.61860776,-0.66095555,0.056388523,0.13172215,0.587983,0.5805631,-0.0074199
11,-0.32655787,-0.2912624,"('unhelpful', 'helpful')",2.220843,2.2103553,-0.47873148,-0.44910038,2.030471,2.0771992,0.8615062,0.8867979,0.0252917
12,0.62190723,0.6559492,"('unsupportive', 'supportive')",0.71066064,0.7604725,0.15241726,0.19659805,-1.2301265,-1.2427081,0.0637147,0.0925779,0.0288632
13,-0.17958783,-0.18761936,"('impolite', 'polite')",2.2750437,2.2348976,-0.32325634,-0.34919056,-0.25597617,-0.1926986,0.3790558,0.3763472,-0.0027086
14,-0.39657,-0.3945309,"('antisocial', 'social')",3.107447,3.112749,1.3602867,1.3340187,0.08610561,0.18674013,1.0393174,1.0597442,0.0204268
15,-0.4578359,-0.50468063,"('boring', 'funny')",0.5256697,0.5391229,-0.10373917,-0.109521,0.720971,0.70958394,0.1712664,0.1586263,-0.0126401
16,-0.5313159,-0.5381216,"('unpopular', 'popular')",-0.7915175,-0.8293203,0.48678598,0.50017226,0.6711223,0.6630044,-0.0412313,-0.0510663,-0.009835
17,-0.38478643,-0.33390915,"('nasty', 'nice')",0.42019793,0.40588433,-0.25808662,-0.17495345,-0.014573667,-0.0034378031,-0.0593122,-0.026604,0.0327082
18,0.4599912,0.45811516,"('disagreeable', 'welcoming')",-0.679799,-0.56712455,-0.6272675,-0.58971316,-0.9836854,-0.9911728,-0.4576902,-0.4224738,0.0352164
19,-1.4513423,-1.3839123,"('inhospitable', 'hospitable')",-1.362748,-1.288428,-1.1865414,-1.1729066,-0.23020765,-0.2423513,-1.0577098,-1.0218996,0.0358102
20,0.02504953,0.06224316,"('rough', 'thoughtful')",0.82130986,0.8150037,0.82654405,0.85986155,0.7134125,0.7251385,0.596579,0.6155617,0.0189827
21,-0.014386984,-0.024617117,"('immoral', 'moral')",2.792987,2.765942,-0.42456555,-0.39878625,-0.76959807,-0.6689327,0.3961092,0.4184015,0.0222923
22,0.03199528,0.018296812,"('untrustworthy', 'trustworthy')",1.9543177,1.908248,1.0916424,1.0414062,-0.48272297,-0.44533813,0.6488081,0.6306531,-0.018155
23,0.8155651,0.8204984,"('insincere', 'sincere')",2.7189095,2.6327732,0.30364823,0.29515585,5.270176,5.215143,2.2770748,2.2408926,-0.0361822
24,1.0338899,1.016883,"('dishonest', 'honest')",1.06195,1.0238461,-0.6724126,-0.6652369,0.27216348,0.26381856,0.4238977,0.4098276,-0.0140701
25,-0.18575287,-0.2070277,"('egoistic', 'altruistic')",-1.2701663,-1.1981573,-0.15342546,-0.206745,1.0147891,0.9199088,-0.1486389,-0.1730053,-0.0243664
26,0.9133183,0.82603484,"('hardhearted', 'benevolent')",0.31845784,0.28349426,1.0056859,0.93678707,2.0088477,1.8854897,1.0615774,0.9829515,-0.0786259
27,-0.9219589,-0.8705331,"('hardhearted', 'softhearted')",-0.51571435,-0.48515195,-0.4999288,-0.543146,0.5036464,0.38059613,-0.3584889,-0.3795587,-0.0210698
28,-0.48645368,-0.5747954,"('disloyal', 'loyal')",0.33667007,0.22154827,-0.20595637,-0.3386223,0.8818203,0.69478685,0.1315201,0.0007293,-0.1307908
29,-0.644014,-0.63120145,"('unfair', 'fair')",-0.27648374,-0.29508418,-0.23024231,-0.24308334,-0.69983983,-0.74002534,-0.462645,-0.4773486,-0.0147036
30,0.89612746,0.8967871,"('intolerant', 'tolerant')",2.7811303,2.8313272,0.4350908,0.41842043,1.5417986,1.6194035,1.4135368,1.4414846,0.0279478
31,-0.80111516,-0.76407284,"('evil', 'good')",-2.948524,-2.9386446,-0.92553306,-0.92596847,-0.56163377,-0.63219017,-1.3092014,-1.315219,-0.0060176
32,0.1421665,0.081893146,"('unkind', 'kind')",1.288988,1.1875085,0.99343365,0.8617401,1.0252683,0.88736665,0.8624641,0.7546271,-0.107837
33,0.8877662,0.8468128,"('wrong', 'right')",-0.5335998,-0.5108588,-0.33384606,-0.3441542,-0.30548844,-0.42884094,-0.071292,-0.1092603,-0.0379683
34,0.33057576,0.3961929,"('mean', 'honorable')",-0.25896582,-0.20323792,-0.405934,-0.29903513,5.0132694,5.2003145,1.1697364,1.2735586,0.1038222
35,0.03863344,0.008653795,"('corrupt', 'incorrupt')",-2.756011,-2.7503946,-0.89199233,-0.9230652,-0.15249383,-0.37078264,-0.9404659,-1.0088972,-0.0684313
36,-0.6816055,-0.71419704,"('hostile', 'amicable')",-3.6253586,-3.632019,-0.7744585,-0.8642109,0.5840421,0.4239299,-1.1243451,-1.1966244,-0.0722793
37,-0.5267711,-0.49698043,"('fake', 'genuine')",0.3180165,0.38745058,-0.40859073,-0.3503118,-0.078411035,-0.105956376,-0.1739391,-0.1414495,0.0324896
38,0.4805955,0.49412066,"('untruthful', 'truthful')",0.029073173,0.016075104,-1.1460656,-1.1062392,0.7122209,0.73719233,0.018956,0.0352872,0.0163312
39,0.82901436,0.8744467,"('exploitative', 'cooperative')",1.6758009,1.6680677,1.4252892,1.4859445,-0.1805755,-0.18229665,0.9373822,0.9615405,0.0241583
40,0.10601936,0.08917342,"('stingy', 'generous')",-0.2174273,-0.22269274,-0.082821295,-0.09257251,-1.5479503,-1.6153976,-0.4355449,-0.4603724,-0.0248275
41,-0.0060883276,-0.022739995,"('unforgiving', 'forgiving')",0.24161252,0.19890568,0.46509573,0.3811654,0.7635945,0.7227685,0.3660536,0.3200249,-0.0460287
42,-0.04702884,-0.046464663,"('unreliable', 'reliable')",1.332723,1.400656,1.6700137,1.7068537,-2.4096193,-2.3303523,0.1365221,0.1826732,0.0461511
43,0.5590378,0.6055214,"('irresponsible', 'responsible')",2.4885864,2.5290685,0.25670522,0.31135458,0.64276206,0.71515137,0.9867729,1.040274,0.0535011
44,-1.2983733,-1.2380021,"('prejudiced', 'unprejudiced')",-0.092157304,0.006321905,0.56838727,0.6414873,-1.8514366,-1.7858377,-0.668395,-0.5940076,0.0743874
45,-0.47245386,-0.46611905,"('incompetent', 'competent')",2.576636,2.5001173,0.15265584,0.079656914,0.52663803,0.5439772,0.695869,0.6644081,-0.0314609
46,-0.03140965,-0.043337554,"('uncompetitive', 'competitive')",1.5474164,1.5220183,0.79267645,0.7675211,-0.058661014,-0.023472633,0.5625056,0.5556823,-0.0068233
47,-0.2636238,-0.19754161,"('stupid', 'smart')",1.5791332,1.6014068,0.17779037,0.25099242,4.790427,4.911184,1.5709317,1.6415104,0.0705787
48,-0.034492828,-0.043469578,"('unintelligent', 'intelligent')",0.4865959,0.46450135,-1.2634621,-1.273776,0.27051854,0.29075196,-0.1352101,-0.1404981,-0.005288
49,-0.8939754,-0.80879885,"('unable', 'able')",-0.568336,-0.47830907,-1.0786974,-0.9828884,-0.44924614,-0.3854392,-0.7475638,-0.6638589,0.0837049
50,-0.1924498,-0.20737666,"('clumsy', 'skillful')",-0.0892839,-0.09118812,0.5030387,0.49763274,-0.46955708,-0.5174801,-0.062063,-0.079603,-0.01754
51,0.55051243,0.47080234,"('uneducated', 'educated')",2.1570015,2.0561574,-0.03622917,-0.094810665,0.6927394,0.6300716,0.841006,0.7655551,-0.0754509
52,-0.9573009,-0.9755871,"('irrational', 'rational')",-1.7012827,-1.6960255,-0.84422576,-0.8651025,-0.2570235,-0.37228924,-0.9399583,-0.9772511,-0.0372928
53,0.1310112,0.0666544,"('uncreative', 'creative')",-0.7612685,-0.76697004,-0.17551239,-0.27054927,0.73122793,0.60371625,-0.0186354,-0.0917872,-0.0731518
54,0.20647906,0.19065982,"('incapable', 'capable')",-0.6294004,-0.5866961,0.62619025,0.5978626,1.015938,0.9300212,0.3048018,0.2829619,-0.0218399
55,-0.89986473,-0.91720694,"('incompetent', 'clever')",2.9970229,2.9593754,-0.40142053,-0.43495852,0.060950357,0.15290296,0.439172,0.4400282,0.0008562
56,1.376132,1.3718882,"('impractical', 'practical')",3.6906404,3.666242,0.8924457,0.8791054,0.39799058,0.47669616,1.5893022,1.5984828,0.0091806
57,-0.62791187,-0.71476185,"('unimaginative', 'imaginative')",1.4783108,1.4142513,-0.24065822,-0.35840994,-0.9594412,-0.9925669,-0.0874251,-0.1628718,-0.0754467
58,0.29305425,0.32302892,"('undiscriminating', 'discriminating')",1.0409163,1.0141948,0.51234007,0.4854639,0.70712197,0.716496,0.6383581,0.6347959,-0.0035622
59,1.0973281,1.1117713,"('foolish', 'wise')",-0.28284958,-0.29283592,-0.43592808,-0.45096803,0.34837714,0.32174736,0.1817319,0.1724287,-0.0093032
60,0.27235606,0.33885264,"('inefficient', 'efficient')",4.1311803,4.1456327,0.55276155,0.5768421,-0.27544993,-0.06897919,1.170212,1.2480872,0.0778752
61,-0.2072134,-0.26345882,"('illogical', 'logical')",1.2006476,1.0994701,-0.60763764,-0.7233529,0.17722437,0.029678825,0.1407552,0.0355843,-0.1051709
