,otis_male,otis_female,tuple,worldwide_male,worldwide_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.09582837,-0.16298676,"('unsociable', 'sociable')",0.57042605,0.5310287,-0.21794467,-0.37193164,0.085551,-0.0012966,-0.0868476
1,0.6692287,0.58521104,"('unfriendly', 'friendly')",0.09645273,-0.029117614,1.6126372,1.4412677,0.7927728,0.6657871,-0.1269857
2,0.042280097,0.18517585,"('unlikable', 'likable')",0.7527564,0.84741974,0.7231982,0.8226348,0.5060782,0.6184102,0.112332
3,-0.8344521,-0.7059053,"('repellent', 'pleasant')",-0.3189584,-0.23064645,0.5795913,0.66212046,-0.1912731,-0.0914771,0.099796
4,-0.008569829,-0.07305989,"('disliked', 'liked')",-0.020984037,-0.118968606,-6.834303,-7.0159206,-2.2879523,-2.4026497,-0.1146974
5,0.817029,0.7581115,"('distant', 'outgoing')",0.071383394,-0.029778052,-0.17946701,-0.19477886,0.2363151,0.1778515,-0.0584636
6,0.54607457,0.54712653,"('distant', 'open')",-0.59631103,-0.7044952,-0.053869694,-0.07501438,-0.0347021,-0.077461,-0.0427589
7,0.19708112,0.18863791,"('insensitive', 'sensitive')",-0.58086705,-0.4986823,0.05667685,0.02884176,-0.1090364,-0.0937342,0.0153022
8,0.50118625,0.48242363,"('unaffectionate', 'affectionate')",-1.2665741,-1.3124485,0.6526475,0.6176297,-0.0375801,-0.0707984,-0.0332183
9,1.0114436,0.967616,"('unaffectionate', 'caring')",-0.4370984,-0.45641643,1.1682462,1.1787292,0.5808638,0.5633096,-0.0175542
10,-0.18886337,-0.23448816,"('unsympathetic', 'sympathetic')",-0.7601582,-0.6473679,-0.4295525,-0.51065534,-0.4595247,-0.4641705,-0.0046458
11,-0.4569749,-0.42147723,"('unhelpful', 'helpful')",0.31650522,0.42902803,1.5142357,1.5779184,0.457922,0.5284897,0.0705677
12,0.4543757,0.48878324,"('unsupportive', 'supportive')",1.2862854,1.3407667,-1.8909954,-1.9509938,-0.0501114,-0.0404813,0.0096301
13,0.21275903,0.19470055,"('impolite', 'polite')",0.16631521,0.24567193,-0.8764816,-0.90532535,-0.1658024,-0.1549843,0.0108181
14,-0.88514847,-0.9059679,"('antisocial', 'social')",0.93582785,1.0159279,-0.57473433,-0.64194036,-0.174685,-0.1773268,-0.0026418
15,0.43320963,0.3662894,"('boring', 'funny')",-0.4204354,-0.47796616,-0.34977582,-0.32731113,-0.1123339,-0.1463293,-0.0339954
16,-0.391888,-0.34163475,"('unpopular', 'popular')",-0.25382882,-0.30601713,0.30283108,0.2303957,-0.1142952,-0.1390854,-0.0247902
17,0.78893054,0.8415629,"('nasty', 'nice')",-1.7258785,-1.6285677,-0.7012724,-0.59202063,-0.5460734,-0.4596752,0.0863982
18,0.62761945,0.61951685,"('disagreeable', 'welcoming')",0.23724905,0.31794482,-0.44474998,-0.49677113,0.1400395,0.1468968,0.0068573
19,-0.20866895,-0.13388026,"('inhospitable', 'hospitable')",-0.36231315,-0.39263594,-0.6538807,-0.5971757,-0.4082876,-0.374564,0.0337236
20,0.5577933,0.55736494,"('rough', 'thoughtful')",0.16894186,0.16873647,0.8382677,0.8320081,0.5216676,0.5193698,-0.0022978
21,-0.36102548,-0.3062883,"('immoral', 'moral')",0.66610956,0.8207161,-0.99313915,-0.95581675,-0.2293517,-0.1471297,0.082222
22,-1.0236022,-1.0648261,"('untrustworthy', 'trustworthy')",0.4421104,0.4121652,-0.9611311,-0.9858436,-0.5142076,-0.5461682,-0.0319606
23,-0.1941217,-0.17022033,"('insincere', 'sincere')",0.81477225,0.86429775,5.5057936,5.508796,2.042148,2.0676246,0.0254766
24,1.0004208,0.95614743,"('dishonest', 'honest')",0.71619797,0.7805869,0.6811972,0.6832563,0.799272,0.8066636,0.0073916
25,1.029311,0.9927085,"('egoistic', 'altruistic')",0.04100606,0.048362236,1.3395693,1.3359573,0.8032955,0.7923427,-0.0109528
26,2.436076,2.3108575,"('hardhearted', 'benevolent')",1.1916759,1.1068579,1.6738931,1.5774902,1.7672149,1.6650686,-0.1021463
27,1.2946272,1.2593342,"('hardhearted', 'softhearted')",-0.39011103,-0.40510038,1.0931628,1.0350715,0.665893,0.6297685,-0.0361245
28,0.28129658,0.18417272,"('disloyal', 'loyal')",0.11284524,0.039356068,0.9168055,0.84559643,0.4369824,0.3563751,-0.0806073
