,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.58273876,0.47337675,"('unsociable', 'sociable')",1.2618033,1.1646111,-0.030524096,-0.20383802,0.6046726,0.47805,-0.1266226
1,0.32041898,0.2751002,"('unfriendly', 'friendly')",0.14914717,-0.0014845766,1.7280245,1.4719421,0.7325302,0.5818526,-0.1506776
2,0.7592544,0.8623217,"('unlikable', 'likable')",1.5432473,1.5900124,0.6687237,0.73996615,0.9904084,1.0641001,0.0736917
3,0.20477429,0.3115459,"('repellent', 'pleasant')",0.83591485,0.95760375,0.25977138,0.36678645,0.4334868,0.545312,0.1118252
4,-0.9757859,-0.9574178,"('disliked', 'liked')",-1.9241536,-1.9995736,-6.0458426,-6.0502396,-2.9819272,-3.0024103,-0.0204831
5,-0.28837222,-0.2213093,"('distant', 'outgoing')",-2.0106366,-2.054302,-0.262502,-0.32934862,-0.8538369,-0.86832,-0.0144831
6,-0.5881207,-0.49306297,"('distant', 'open')",-2.364183,-2.4066424,0.11119841,-0.025667444,-0.9470351,-0.9751243,-0.0280892
7,0.6858953,0.6378539,"('insensitive', 'sensitive')",1.9494026,2.0523455,0.89414066,0.84149396,1.1764795,1.1772312,0.0007517
8,-0.73093307,-0.6723026,"('unaffectionate', 'affectionate')",-0.5879977,-0.62774915,0.39007467,0.19000553,-0.3096187,-0.3700154,-0.0603967
9,0.542842,0.5695919,"('unaffectionate', 'caring')",0.38614666,0.37552127,0.99839634,0.88634366,0.6424617,0.6104856,-0.0319761
10,1.5603938,1.5384889,"('unsympathetic', 'sympathetic')",1.9636233,2.0515306,0.15560092,0.14031336,1.2265394,1.2434443,0.0169049
11,0.6962344,0.6783497,"('unhelpful', 'helpful')",0.8015762,0.907887,2.1428223,2.1710439,1.2135443,1.2524269,0.0388826
12,1.0725785,1.1170528,"('unsupportive', 'supportive')",1.3141258,1.387112,-1.2428789,-1.2031202,0.3812752,0.4336815,0.0524063
13,0.9368178,0.8444194,"('impolite', 'polite')",2.0262594,2.0183423,0.16652313,0.10014701,1.0432002,0.9876362,-0.055564
14,1.7238121,1.6495426,"('antisocial', 'social')",2.608013,2.6939907,-0.28895518,-0.24306303,1.3476233,1.3668235,0.0192002
15,-0.37944475,-0.36733395,"('boring', 'funny')",0.09769317,0.0037797373,0.28990898,0.2688,0.0027191,-0.0315847,-0.0343038
16,-1.3711447,-1.3786199,"('unpopular', 'popular')",-0.24412677,-0.32234222,0.6784146,0.68012124,-0.3122856,-0.3402803,-0.0279947
17,0.08026756,0.13277242,"('nasty', 'nice')",0.23116876,0.25693908,0.06064714,0.1150983,0.1240278,0.1682699,0.0442421
18,0.1362455,0.19798185,"('disagreeable', 'welcoming')",-0.19600059,-0.23338652,-0.42646742,-0.50922775,-0.1620742,-0.1815441,-0.0194699
19,-1.042536,-0.94890195,"('inhospitable', 'hospitable')",-2.3952384,-2.313701,-0.5381717,-0.5431593,-1.3253154,-1.2685874,0.056728
20,0.18325433,0.21981594,"('rough', 'thoughtful')",0.11622982,0.22317374,1.3326864,1.3190627,0.5440569,0.5873508,0.0432939
21,0.9177175,0.84913236,"('immoral', 'moral')",2.1287591,2.1750958,-0.14726137,-0.077607185,0.9664051,0.982207,0.0158019
22,1.1478872,1.1004188,"('untrustworthy', 'trustworthy')",1.4219925,1.3921165,-0.8238498,-0.8980351,0.58201,0.5315001,-0.0505099
23,0.82550967,0.8046885,"('insincere', 'sincere')",2.0173655,2.0909376,5.5610857,5.451697,2.8013204,2.7824408,-0.0188796
24,1.8913405,1.8159349,"('dishonest', 'honest')",1.4447519,1.4126725,0.95610696,0.83742535,1.4307332,1.3553443,-0.0753889
25,-0.026752468,0.017999709,"('egoistic', 'altruistic')",-0.3995757,-0.47584912,1.2990266,1.2651205,0.2908995,0.2690904,-0.0218091
26,0.37428585,0.31778222,"('hardhearted', 'benevolent')",-0.110075206,-0.15686539,1.2204531,1.097386,0.4948879,0.4194343,-0.0754536
27,1.0646536,1.173066,"('hardhearted', 'softhearted')",-0.4824313,-0.40491432,1.5312384,1.4675869,0.7044869,0.7452462,0.0407593
28,-0.28328726,-0.44410518,"('disloyal', 'loyal')",-0.2816478,-0.42432654,0.5222533,0.28271452,-0.0142273,-0.1952391,-0.1810118
29,0.29913896,0.32014197,"('unfair', 'fair')",-0.5777924,-0.59800315,-0.2934881,-0.44359246,-0.1907138,-0.2404846,-0.0497708
30,1.185833,1.1837512,"('intolerant', 'tolerant')",2.394171,2.4268384,1.4995174,1.4613416,1.6931737,1.6906436,-0.0025301
31,-1.3391168,-1.2454692,"('evil', 'good')",-1.7357924,-1.8126163,-1.0624543,-1.2115308,-1.3791211,-1.4232054,-0.0440843
32,1.0185943,0.92038894,"('unkind', 'kind')",1.1875873,1.2227978,0.945674,0.80781937,1.0506185,0.9836686,-0.0669499
33,0.1621073,0.16245018,"('wrong', 'right')",0.110968694,0.015261307,-0.31401697,-0.31464162,-0.013647,-0.0456434,-0.0319964
34,-0.06959343,0.020711385,"('mean', 'honorable')",0.9735518,1.051845,5.835097,5.8420095,2.2463517,2.3048553,0.0585036
35,-0.8039821,-0.8206024,"('corrupt', 'incorrupt')",-1.8344067,-2.0001366,-0.5885478,-0.7581891,-1.0756456,-1.192976,-0.1173304
36,-1.6036956,-1.5795016,"('hostile', 'amicable')",-2.1286352,-2.226358,-0.36039954,-0.5798578,-1.3642435,-1.4619058,-0.0976623
37,1.2655818,1.2727252,"('fake', 'genuine')",0.26608548,0.32373312,0.5995586,0.55433726,0.7104087,0.7169318,0.0065231
38,0.023500184,0.021969812,"('untruthful', 'truthful')",0.461385,0.42475808,0.17675036,0.19850472,0.2205452,0.2150775,-0.0054677
39,1.2904145,1.3193748,"('exploitative', 'cooperative')",1.6220379,1.6979772,0.23658966,0.29478076,1.0496806,1.1040443,0.0543637
40,1.3135883,1.3721848,"('stingy', 'generous')",0.12946127,0.1236506,-1.0014737,-1.0978136,0.147192,0.1326739,-0.0145181
41,0.82073843,0.9011142,"('unforgiving', 'forgiving')",0.7496243,0.73119,-0.16342172,-0.25515127,0.4689804,0.459051,-0.0099294
42,0.4135197,0.45390072,"('unreliable', 'reliable')",0.089223556,0.1867617,-2.4371843,-2.3196394,-0.6448137,-0.559659,0.0851547
43,0.55930674,0.58530885,"('irresponsible', 'responsible')",0.80630684,0.89914083,0.5293182,0.48618075,0.6316439,0.6568768,0.0252329
44,-1.0378762,-0.9620979,"('prejudiced', 'unprejudiced')",-1.4209399,-1.3268341,-1.3128749,-1.2466651,-1.2572303,-1.1785323,0.078698
45,0.61579186,0.61179835,"('incompetent', 'competent')",0.6224716,0.68405604,-0.05090086,-0.0915356,0.3957875,0.4014396,0.0056521
46,0.9552059,0.8786526,"('uncompetitive', 'competitive')",1.6749225,1.8035377,-0.37016842,-0.34457317,0.75332,0.7792057,0.0258857
47,0.41546738,0.45458978,"('stupid', 'smart')",1.1376408,1.1922579,5.3116746,5.2315907,2.2882609,2.2928128,0.0045519
48,-0.033926047,-0.12546082,"('unintelligent', 'intelligent')",0.7711856,0.78668666,0.83851796,0.79195446,0.5252592,0.4843934,-0.0408658
49,-0.49146459,-0.4711258,"('unable', 'able')",-0.5881247,-0.47979206,-0.423642,-0.3123834,-0.5010771,-0.4211004,0.0799767
50,-0.8284886,-0.83722675,"('clumsy', 'skillful')",-1.197111,-1.1183754,0.12886733,0.08546993,-0.632244,-0.6233774,0.0088666
51,0.23391329,0.09178063,"('uneducated', 'educated')",0.75975394,0.7408008,0.5812335,0.56060725,0.5249669,0.4643962,-0.0605707
52,-0.14456624,-0.11259581,"('irrational', 'rational')",-1.79137,-1.9173753,-0.17211474,-0.25563002,-0.7026837,-0.761867,-0.0591833
53,0.3584403,0.31114078,"('uncreative', 'creative')",0.6930006,0.6070882,0.916757,0.7255795,0.656066,0.5479362,-0.1081298
