,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-2.4107366,-2.55017,"('unsociable', 'sociable')",-0.6839806,-0.7469086,-0.27306932,-0.30230394,-0.9275011,-0.9849752,-1.0738219,-1.1460894,-0.0722675
1,0.4216611,0.25512242,"('unfriendly', 'friendly')",1.7570934,1.6929753,1.5014476,1.4354696,1.722562,1.469468,1.350691,1.2132589,-0.1374321
2,0.95210993,0.9949084,"('unlikable', 'likable')",1.4399316,1.5316651,1.9304974,1.988501,0.79119927,0.90488786,1.2784346,1.3549905,0.0765559
3,-1.7575377,-1.7231258,"('repellent', 'pleasant')",-1.6892821,-1.584651,-1.070801,-1.0424798,0.15171447,0.15191036,-1.0914767,-1.0495867,0.04189
4,0.34201407,0.32731795,"('disliked', 'liked')",-0.2496569,-0.24738662,0.4021166,0.33542302,-5.744767,-5.5082073,-1.3125733,-1.2732133,0.03936
5,2.308551,2.3100955,"('distant', 'outgoing')",2.1680903,2.1247087,1.4208257,1.4236766,0.9176864,0.944743,1.7037885,1.7008059,-0.0029826
6,1.784831,1.7720037,"('distant', 'open')",1.5496405,1.5000308,1.2555504,1.2492114,0.9751895,0.8818234,1.3913029,1.3507674,-0.0405355
7,-1.2162791,-1.2379923,"('insensitive', 'sensitive')",-0.20908098,-0.1565416,-0.75302136,-0.72712815,-0.72680473,-0.72421396,-0.7262965,-0.7114691,0.0148274
8,0.8874824,0.7438762,"('unaffectionate', 'affectionate')",2.1836238,2.064807,1.1509594,1.1012276,1.2022761,0.9571056,1.3560854,1.2167541,-0.1393313
9,0.34521773,0.20871238,"('unaffectionate', 'caring')",1.6346586,1.5405977,0.7492591,0.72476166,1.1333729,0.9555115,0.9656271,0.8573958,-0.1082313
10,-3.4525762,-3.4746604,"('unsympathetic', 'sympathetic')",-1.3046459,-1.2359225,-1.0707678,-1.0472794,-1.1594466,-1.1750895,-1.7468592,-1.7332379,0.0136213
11,-2.0339394,-2.0681982,"('unhelpful', 'helpful')",-0.75902635,-0.7714142,-1.1880966,-1.1353291,1.1115868,1.0855037,-0.7173689,-0.7223595,-0.0049906
12,-0.89127946,-0.90775853,"('unsupportive', 'supportive')",1.0837733,1.1083782,0.6240684,0.67942894,-2.2853591,-2.220975,-0.3671992,-0.3352316,0.0319676
13,-2.0722604,-2.1023495,"('impolite', 'polite')",-0.66041476,-0.6594912,-0.91031224,-0.86223423,-1.1604894,-1.081016,-1.2008692,-1.1762727,0.0245965
14,-1.9881777,-2.032015,"('antisocial', 'social')",-0.46326223,-0.5012804,0.33397558,0.29687032,-1.3693645,-1.3225172,-0.8717072,-0.8897356,-0.0180284
15,0.8958934,0.8138694,"('boring', 'funny')",0.57200146,0.46185786,0.66573656,0.62591106,0.3477813,0.42102864,0.6203531,0.5806667,-0.0396864
16,0.3234486,0.2637247,"('unpopular', 'popular')",-0.51089233,-0.50345874,0.16033348,0.21818304,0.63225806,0.5507566,0.151287,0.1323014,-0.0189856
17,-0.085958734,-0.017004948,"('nasty', 'nice')",-0.6031813,-0.5703658,0.21314886,0.30135465,0.12578325,0.23058727,-0.087552,-0.0138572,0.0736948
18,0.21558638,0.17095506,"('disagreeable', 'welcoming')",-0.09453005,-0.08835935,0.47412437,0.5104176,-1.2333598,-1.351994,-0.1595448,-0.1897452,-0.0302004
19,-0.006764775,-0.018957645,"('inhospitable', 'hospitable')",-0.09364222,-0.051860828,-0.20057891,-0.21745443,0.32034904,0.26657972,0.0048408,-0.0054233,-0.0102641
20,-1.1663877,-1.1974343,"('rough', 'thoughtful')",-1.4026605,-1.3778992,0.0048325732,0.056047723,-0.5214231,-0.5488967,-0.7714097,-0.7670456,0.0043641
21,-2.2231855,-2.2100627,"('immoral', 'moral')",-0.5618641,-0.45885983,-0.3176646,-0.27352515,-2.0588727,-1.9675556,-1.2903967,-1.2275009,0.0628958
22,-1.0162476,-1.0809474,"('untrustworthy', 'trustworthy')",-0.32076502,-0.31989855,-0.60689276,-0.689997,-2.0457006,-2.026481,-0.9974015,-1.029331,-0.0319295
23,-1.1662236,-1.2431602,"('insincere', 'sincere')",-1.0321326,-1.012934,-0.89766854,-0.9118003,4.020552,3.668195,0.2311319,0.1250751,-0.1060568
24,-0.67600644,-0.6783671,"('dishonest', 'honest')",-0.073283866,-0.04486885,-0.3792075,-0.34665155,-0.6965559,-0.7550607,-0.4562634,-0.456237,2.64e-05
25,1.2991453,1.241468,"('egoistic', 'altruistic')",1.210513,1.2495345,1.2840189,1.3224089,2.1088607,2.0682054,1.4756346,1.4704041,-0.0052305
26,1.0927784,1.0245028,"('hardhearted', 'benevolent')",2.1098177,2.0147848,2.4142025,2.2964,1.3744638,1.2588174,1.7478156,1.6486263,-0.0991893
27,-0.8892687,-0.9507272,"('hardhearted', 'softhearted')",-0.36747062,-0.40748167,-0.8868422,-0.8528428,0.1731207,-0.032816995,-0.4926152,-0.5609671,-0.0683519
28,-1.1557254,-1.2475944,"('disloyal', 'loyal')",-0.71480274,-0.71696305,-0.3627651,-0.4575551,0.03968761,-0.13524099,-0.5484014,-0.6393384,-0.090937
29,0.07066436,0.020563345,"('unfair', 'fair')",-0.7615733,-0.7920152,-0.22386426,-0.22232755,-0.96651655,-1.004113,-0.4703224,-0.4994731,-0.0291507
30,-1.3660953,-1.3664545,"('intolerant', 'tolerant')",-1.6606219,-1.5772121,-0.71381366,-0.7049113,-1.2594854,-1.1721172,-1.2500041,-1.2051737,0.0448304
31,1.873106,1.9302133,"('evil', 'good')",0.3450359,0.44135785,0.4670455,0.5128059,0.18646473,0.20038994,0.7179131,0.7711917,0.0532786
32,-0.62914854,-0.6679088,"('unkind', 'kind')",0.07620448,0.053788245,-0.296874,-0.2763423,-0.26432288,-0.39861828,-0.2785352,-0.3222703,-0.0437351
33,1.3275678,1.2244376,"('wrong', 'right')",1.113666,1.0086915,1.5530467,1.5378332,-0.048236225,-0.0067398734,0.9865111,0.9410556,-0.0454555
34,-0.16432604,-0.06341884,"('mean', 'honorable')",-0.8681333,-0.7132759,0.0868998,0.11287184,5.0738845,4.8867054,1.0320812,1.0557206,0.0236394
35,2.4791656,2.4287403,"('corrupt', 'incorrupt')",0.49825725,0.37564814,0.6457919,0.569126,0.8378385,0.7531847,1.1152633,1.0316749,-0.0835884
36,2.2255592,2.076675,"('hostile', 'amicable')",0.8484925,0.81231254,1.041457,0.9002176,1.3086364,1.0927589,1.3560364,1.2204909,-0.1355455
37,-0.43001372,-0.41744882,"('fake', 'genuine')",-1.2010492,-1.1653961,-0.6133747,-0.5344483,-0.32562593,-0.4091484,-0.6425159,-0.6316105,0.0109054
38,0.32067826,0.291414,"('untruthful', 'truthful')",0.16816035,0.20257325,-0.025086654,0.02162141,0.5454657,0.6270915,0.2523044,0.285675,0.0333706
39,-0.35199377,-0.27137443,"('exploitative', 'cooperative')",0.53736156,0.66225344,-0.1662639,-0.10841966,-0.2024609,-0.06733029,-0.0458393,0.0537823,0.0996216
40,0.34572893,0.26807737,"('stingy', 'generous')",-0.091811374,-0.07240889,-0.4607512,-0.3943585,-2.447174,-2.3850737,-0.6635019,-0.6459409,0.017561
41,-1.060117,-1.1027532,"('unforgiving', 'forgiving')",-0.41019043,-0.32072356,-0.41613942,-0.3903708,-0.5265907,-0.6144437,-0.6032594,-0.6070728,-0.0038134
42,0.22966345,0.29268417,"('unreliable', 'reliable')",0.56693465,0.6222545,0.560319,0.64001495,-3.2146473,-2.9773011,-0.4644325,-0.3555869,0.1088456
43,-1.7928352,-1.7495679,"('irresponsible', 'responsible')",0.35887125,0.4323152,-0.9200329,-0.7689652,-0.5188935,-0.47803524,-0.7182226,-0.6410633,0.0771593
44,0.9216195,1.0621881,"('prejudiced', 'unprejudiced')",-0.7205899,-0.6445172,-0.7776451,-0.67369395,-1.1202357,-1.0580299,-0.4242128,-0.3285132,0.0956996
45,-2.3647137,-2.3584685,"('incompetent', 'competent')",-1.4828584,-1.3559799,-0.68813175,-0.7314115,-1.8072581,-1.8240137,-1.5857404,-1.5674684,0.018272
46,-2.105634,-2.143005,"('uncompetitive', 'competitive')",0.3586751,0.41366488,0.0365111,0.018962383,-0.64753306,-0.64246595,-0.5894952,-0.5882109,0.0012843
47,-0.46893853,-0.34589452,"('stupid', 'smart')",-0.68943584,-0.6009643,0.22840698,0.27473387,3.866566,3.7183688,0.7341496,0.7615609,0.0274113
48,-1.8690742,-1.9274292,"('unintelligent', 'intelligent')",-1.5042851,-1.508209,-0.70051926,-0.6808716,-1.8117149,-1.79866,-1.4713984,-1.4787924,-0.007394
49,-1.1659313,-1.0789357,"('unable', 'able')",-0.9032833,-0.8142556,-0.5670716,-0.5118983,-0.8120661,-0.81372625,-0.8620881,-0.804704,0.0573841
50,0.50262254,0.47159776,"('clumsy', 'skillful')",-0.86849344,-0.88648117,1.1791143,1.1522633,0.3608805,0.24319646,0.293531,0.2451441,-0.0483869
51,-1.6972675,-1.7901255,"('uneducated', 'educated')",-0.2884785,-0.3034145,0.06818378,-0.02349566,-0.81636846,-0.8676458,-0.6834826,-0.7461703,-0.0626877
52,0.63831645,0.46190113,"('irrational', 'rational')",-0.34861255,-0.50149655,0.1727845,0.101435095,0.28554925,0.13866861,0.1870094,0.0501271,-0.1368823
53,0.00064082816,-0.14026132,"('uncreative', 'creative')",0.5179847,0.44188473,1.0909034,1.0133224,1.0117071,0.88522923,0.655309,0.5500437,-0.1052653
54,0.8230496,0.7895884,"('incapable', 'capable')",1.9415435,1.9378912,1.1398025,1.1490151,0.9523697,0.8702514,1.2141913,1.1866865,-0.0275048
55,-2.8066332,-2.8352668,"('incompetent', 'clever')",-0.97171974,-0.8790947,-0.66105723,-0.62357086,-1.8067336,-1.7019521,-1.561536,-1.5099711,0.0515649
56,-1.6222699,-1.6048021,"('impractical', 'practical')",-0.5159836,-0.47672045,-0.78006124,-0.79109156,-1.4147247,-1.3034924,-1.0832598,-1.0440266,0.0392332
57,-1.9102392,-2.0361795,"('unimaginative', 'imaginative')",-0.17171973,-0.23182878,-0.37474486,-0.45881632,-3.2580266,-3.1259546,-1.4286826,-1.4631948,-0.0345122
58,0.4285477,0.3208253,"('undiscriminating', 'discriminating')",0.3202728,0.32043487,0.5581148,0.51640403,0.6886781,0.7110375,0.4989033,0.4671754,-0.0317279
59,0.9954961,1.0271367,"('foolish', 'wise')",0.25880954,0.15917736,1.0440823,1.055515,0.013673417,-0.031233113,0.5780153,0.552649,-0.0253663
60,-2.44371,-2.428693,"('inefficient', 'efficient')",-1.4518149,-1.3008446,-0.6253712,-0.5653096,-1.5256227,-1.351132,-1.5116297,-1.4114947,0.100135
61,-0.2269697,-0.36485863,"('illogical', 'logical')",0.78875816,0.6881001,0.86409265,0.76777333,-0.041215003,-0.116713256,0.3461666,0.2435754,-0.1025912
62,-1.999972,-1.925254,"('incompetent', 'brilliant')",-0.3146573,-0.21729189,-0.90294296,-0.80273676,-1.2406951,-1.092834,-1.1145668,-1.0095291,0.1050377
63,-1.2441286,-1.26335,"('unperceptive', 'insightful')",0.33552465,0.40036732,0.7237807,0.7703921,-0.17965648,-0.118936315,-0.0911199,-0.0528817,0.0382382
64,-0.4519059,-0.4005393,"('shy', 'confident')",0.20222189,0.17456263,-0.004493952,0.06277403,-6.059412,-5.6451254,-1.5783975,-1.452082,0.1263155
65,-1.8159347,-1.8394796,"('insecure', 'secure')",-1.2223254,-1.220351,-0.5439236,-0.5556317,-1.5243053,-1.4217768,-1.2766223,-1.2593098,0.0173125
66,1.7387731,1.7162706,"('inactive', 'active')",1.9616185,1.9023026,2.2861087,2.2321572,2.4516366,2.3587387,2.1095343,2.0523672,-0.0571671
67,-0.09001314,-0.037262656,"('doubtful', 'determined')",-0.569077,-0.5749033,0.02345714,0.0446572,-0.4953223,-0.36624452,-0.2827388,-0.2334383,0.0493005
68,-0.90555954,-0.9427313,"('dependent', 'independent')",-1.5403142,-1.5593032,-1.3333042,-1.3304989,-1.5188718,-1.538798,-1.3245125,-1.3428328,-0.0183203
69,2.7365286,2.7991242,"('lazy', 'industrious')",0.56049937,0.5571166,1.1899409,1.1503212,0.62232375,0.7334646,1.2773232,1.3100067,0.0326835
70,-1.7241111,-1.6940432,"('lethargic', 'energetic')",-0.40540162,-0.32020172,-0.31352925,-0.31236342,-1.0560321,-1.0503541,-0.8747685,-0.8442405,0.030528
71,1.1897908,1.2051193,"('diffident', 'self-confident')",2.5147681,2.5454354,0.70831037,0.7649697,0.7683896,0.7834536,1.2953148,1.3247445,0.0294297
72,-1.0060914,-1.0221055,"('unambitious', 'ambitious')",-0.47333476,-0.5082265,-0.81073767,-0.8371388,-1.457063,-1.4071623,-0.9368067,-0.9436582,-0.0068515
73,1.7438704,1.7215623,"('helpless', 'self-reliant')",0.36325252,0.3641534,-0.32783484,-0.27872297,-2.931833,-2.7488568,-0.2881362,-0.235466,0.0526702
74,-0.25489983,-0.29810295,"('undedicated', 'dedicated')",0.4173717,0.4345049,0.5098683,0.4635384,-0.28882822,-0.35224596,0.095878,0.0619236,-0.0339544
75,1.5192931,1.5673481,"('meek', 'impulsive')",0.7470921,0.850579,0.54948956,0.5738436,1.1018804,1.2090966,0.9794388,1.0502168,0.070778
76,-1.233684,-1.1877755,"('anxious', 'daring')",-0.48367357,-0.38256094,0.32670143,0.441167,-1.0061262,-0.85715634,-0.5991956,-0.4965814,0.1026142
77,-1.4051588,-1.3960807,"('unmotivated', 'motivated')",0.17407581,0.25585118,0.25210053,0.247596,-0.4302193,-0.27852553,-0.3523004,-0.2927898,0.0595106
