,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
11,-2.335272,-2.4830348,"('unhelpful', 'helpful')",-2.2288942,-2.340473,-1.0514387,-1.0936798,1.6438135,1.5585831,-0.9929478,-1.0896511,-0.0967033
12,-1.3522493,-1.431042,"('unsupportive', 'supportive')",0.046141814,0.10564706,0.95919263,0.91703856,-1.7937012,-1.7771513,-0.535154,-0.5463769,-0.0112229
13,-2.9140642,-3.0179307,"('impolite', 'polite')",-2.1035438,-2.1409922,-1.4696475,-1.5491401,-0.12778771,-0.18804832,-1.6537607,-1.7240279,-0.0702672
14,-2.3640406,-2.44706,"('antisocial', 'social')",-1.3316692,-1.3425567,-1.3593822,-1.5004506,-0.2823178,-0.34954804,-1.3343524,-1.4099039,-0.0755515
15,1.1868336,1.1824911,"('boring', 'funny')",0.6406346,0.5776371,0.7050754,0.71421033,0.7836787,0.79506296,0.8290556,0.8173504,-0.0117052
16,1.1139517,1.1297235,"('unpopular', 'popular')",1.1691737,1.2435354,-0.57072896,-0.54539233,-0.10470069,-0.13107722,0.4019239,0.4241974,0.0222735
17,-1.142263,-1.1201732,"('nasty', 'nice')",-0.054205596,0.042624302,-1.4941304,-1.4001713,-0.39990905,-0.3515499,-0.772627,-0.7073175,0.0653095
18,0.2569454,0.23932889,"('disagreeable', 'welcoming')",0.26108235,0.32223067,0.53403634,0.46231088,-0.84021556,-0.9484672,0.0529622,0.0188508,-0.0341114
19,0.7106813,0.70756394,"('inhospitable', 'hospitable')",0.19721626,0.25607985,0.93745184,0.92432374,-0.24980341,-0.22610216,0.3988865,0.4154664,0.0165799
20,-0.2950202,-0.3088585,"('rough', 'thoughtful')",1.0821291,1.0409398,0.5080685,0.5446699,0.7696693,0.77103597,0.5162117,0.5119468,-0.0042649
21,-2.5616224,-2.6823325,"('immoral', 'moral')",-1.1879746,-1.2470446,-2.8458695,-2.9616857,-1.1669017,-1.1842395,-1.9405921,-2.0188255,-0.0782334
22,-1.5576532,-1.5658345,"('untrustworthy', 'trustworthy')",-1.0511024,-1.1299237,-2.0488741,-2.0940597,-1.1612813,-1.1813985,-1.4547279,-1.4928041,-0.0380762
23,-1.7674223,-1.9000952,"('insincere', 'sincere')",-2.2672284,-2.366572,-0.62454337,-0.6835016,5.1257696,4.9071717,0.1166439,-0.0107493,-0.1273932
24,-1.6512161,-1.6875277,"('dishonest', 'honest')",-2.9917557,-3.068227,-1.2519788,-1.3348873,0.24159357,0.14854695,-1.4133394,-1.4855237,-0.0721843
25,0.73190814,0.7761665,"('egoistic', 'altruistic')",0.5416203,0.60935396,0.97784114,1.0281365,1.1902766,1.1421715,0.8604115,0.8889571,0.0285456
26,0.44037753,0.33209294,"('hardhearted', 'benevolent')",0.53605264,0.3764071,1.2822907,1.1431222,2.0139773,1.8797338,1.0681746,0.932839,-0.1353356
27,-0.4770642,-0.523082,"('hardhearted', 'softhearted')",-2.0302393,-1.975586,-0.3371876,-0.36787537,0.7379214,0.5664145,-0.5266424,-0.5750322,-0.0483898
28,-1.35652,-1.5323472,"('disloyal', 'loyal')",-1.5137582,-1.6646726,-0.612732,-0.76875085,0.49137044,0.30044544,-0.74791,-0.9163313,-0.1684213
29,0.63972527,0.5839796,"('unfair', 'fair')",0.07744837,0.023695234,0.47927406,0.43737838,-0.8918602,-0.9519318,0.0761469,0.0232804,-0.0528665
30,-2.3977363,-2.4497592,"('intolerant', 'tolerant')",-3.255661,-3.3437874,-1.0443983,-1.1148998,0.10234536,0.061480887,-1.6488626,-1.7117413,-0.0628787
31,1.1833286,1.2492366,"('evil', 'good')",0.83007556,0.85070205,0.8115264,0.8415763,-0.6835381,-0.70851433,0.5353482,0.5582502,0.022902
32,-1.4280854,-1.5154725,"('unkind', 'kind')",-1.7387722,-1.7958938,-1.7441735,-1.8436706,0.43931755,0.21488458,-1.1179284,-1.235038,-0.1171096
33,1.8571404,1.778032,"('wrong', 'right')",0.92674565,0.961851,2.2024019,2.1690457,-0.18422711,-0.11993765,1.2005153,1.1972479,-0.0032674
34,-0.8433633,-0.84384364,"('mean', 'honorable')",-0.6180651,-0.6070013,-0.012839809,0.013767809,4.8730197,4.8190837,0.8496879,0.8455017,-0.0041862
35,3.1429818,3.1368716,"('corrupt', 'incorrupt')",1.8493092,1.8187184,1.9190047,1.9969378,-0.15092824,-0.24611865,1.690092,1.6766024,-0.0134896
36,1.5842985,1.4875612,"('hostile', 'amicable')",1.7031337,1.6206234,1.4036899,1.3615346,0.39374503,0.23029763,1.2712168,1.1750041,-0.0962127
37,-1.196804,-1.1758829,"('fake', 'genuine')",-1.1235065,-1.0249155,-0.695563,-0.73402935,-0.18387187,-0.23442987,-0.7999364,-0.7923144,0.007622
38,-0.11926461,-0.20644073,"('untruthful', 'truthful')",-1.72826,-1.8201429,0.27940214,0.2723071,0.12371864,0.124650866,-0.361101,-0.4074064,-0.0463054
39,-0.4086405,-0.3451838,"('exploitative', 'cooperative')",-1.038242,-0.9546432,0.14912264,0.24403644,0.41715834,0.5664531,-0.2201504,-0.1223344,0.097816
40,-0.02713623,-0.09740202,"('stingy', 'generous')",-0.32324478,-0.24707444,0.64923376,0.5599337,-1.7428769,-1.8037828,-0.361006,-0.3970814,-0.0360754
41,-1.0298861,-1.1403145,"('unforgiving', 'forgiving')",-1.5577652,-1.6595794,-0.3055218,-0.45375416,0.41625667,0.2987818,-0.6192291,-0.7387165,-0.1194874
42,-1.0599477,-0.95487326,"('unreliable', 'reliable')",0.28806585,0.4742185,-0.46650842,-0.45023328,-3.1698883,-3.0322945,-1.1020696,-0.9907956,0.111274
43,-1.8699864,-1.9235009,"('irresponsible', 'responsible')",-2.1829727,-2.2072384,-0.20298748,-0.23330823,0.49187347,0.50409305,-0.9410183,-0.9649886,-0.0239703
44,-0.08225223,0.05824571,"('prejudiced', 'unprejudiced')",-0.9755692,-0.88557357,-1.6445456,-1.4694817,-1.7875527,-1.6465589,-1.1224799,-0.9858421,0.1366378
45,-2.581403,-2.7506688,"('incompetent', 'competent')",-2.0053756,-2.1285617,-0.95197105,-1.1616861,-0.54742616,-0.6491042,-1.521544,-1.6725051,-0.1509611
46,-2.4678135,-2.611284,"('uncompetitive', 'competitive')",-0.026122972,-0.055896632,-1.6963539,-1.8267765,-0.72973865,-0.78375274,-1.2300073,-1.3194275,-0.0894202
47,-1.4749868,-1.4137461,"('stupid', 'smart')",-0.5377879,-0.5681583,-0.5005166,-0.43919125,4.709849,4.613375,0.5491394,0.5480698,-0.0010696
48,-2.0612142,-2.2023244,"('unintelligent', 'intelligent')",-1.8996316,-2.0954804,-1.5369718,-1.6011813,-0.104505315,-0.17172788,-1.4005809,-1.5176784,-0.1170975
49,-0.88701135,-0.9040014,"('unable', 'able')",-0.14302352,-0.14025348,-0.5684754,-0.49650267,-0.5676374,-0.53000134,-0.5415369,-0.5176897,0.0238472
50,0.34393787,0.334653,"('clumsy', 'skillful')",1.9682629,2.0376425,-0.10438054,-0.11982524,-0.1635283,-0.2673182,0.511073,0.496288,-0.014785
51,-1.2031443,-1.3253545,"('uneducated', 'educated')",0.24362352,0.12852804,-0.215713,-0.3676022,0.28220057,0.14584121,-0.2232583,-0.3546469,-0.1313886
52,1.6777169,1.6740226,"('irrational', 'rational')",0.93022144,0.9430407,1.1222192,1.0608636,-0.08477083,-0.08180931,0.9113466,0.8990294,-0.0123172
53,0.17462768,0.12500548,"('uncreative', 'creative')",0.3941189,0.3168102,1.1694574,1.1657331,0.8862029,0.8330851,0.6561017,0.6101584,-0.0459433
54,1.2101705,1.1655655,"('incapable', 'capable')",0.35022327,0.31464428,0.89719707,0.9046994,0.8859682,0.8788952,0.8358898,0.8159511,-0.0199387
55,-2.9482334,-3.0217183,"('incompetent', 'clever')",-1.4724507,-1.5992532,-1.7981926,-1.8532679,0.10234077,0.09619405,-1.5291339,-1.5945113,-0.0653774
56,-1.1868014,-1.2788471,"('impractical', 'practical')",-1.3629334,-1.4542898,-0.18520954,-0.29006445,-0.23935023,-0.24627018,-0.7435737,-0.8173679,-0.0737942
57,-2.0410578,-2.1583736,"('unimaginative', 'imaginative')",-1.1246883,-1.2412245,-1.1947567,-1.3222436,-3.1129522,-3.1350207,-1.8683639,-1.9642156,-0.0958517
58,0.896245,0.744001,"('undiscriminating', 'discriminating')",0.6309505,0.46716553,1.0627764,0.8860229,0.6669596,0.5857019,0.8142329,0.6707228,-0.1435101
59,1.9122542,1.9987128,"('foolish', 'wise')",1.3790663,1.3973216,0.9407626,1.0028411,0.019903239,0.064753726,1.0629966,1.1159072,0.0529106
60,-3.0421274,-3.0510266,"('inefficient', 'efficient')",-2.0051599,-2.0586715,-0.77832234,-0.7878213,-0.19593027,0.0011784383,-1.5053849,-1.4740853,0.0312996
61,-0.46588904,-0.5861926,"('illogical', 'logical')",-0.08366659,-0.18051025,0.8643248,0.7726646,0.110308245,-0.0043941857,0.1062693,0.0003919,-0.1058774
62,-1.4789344,-1.4907204,"('incompetent', 'brilliant')",-1.9178846,-1.9531591,0.14798027,0.19549339,0.012040637,0.10943882,-0.8091996,-0.7847368,0.0244628
63,-1.1544429,-1.2553664,"('unperceptive', 'insightful')",0.00043538213,0.006740058,0.31152707,0.2256277,0.32923892,0.3299708,-0.1283104,-0.173257,-0.0449466
64,0.03750405,-0.010253584,"('shy', 'confident')",0.9669039,1.0328608,0.17076187,0.128674,-5.741338,-5.5243454,-1.141542,-1.093266,0.048276
65,-2.9917724,-3.0112917,"('insecure', 'secure')",-1.5066707,-1.4811239,-2.7166119,-2.7325256,-0.28146857,-0.21494551,-1.8741308,-1.8599716,0.0141592
66,1.5275893,1.5496,"('inactive', 'active')",2.2922902,2.342375,1.788177,1.7554,1.0229422,0.9267104,1.6577497,1.6435214,-0.0142283
67,-0.1674607,-0.124423444,"('doubtful', 'determined')",-0.3628909,-0.27614808,0.08328518,0.067098185,-0.030336645,0.066570394,-0.1193508,-0.0667257,0.0526251
68,-0.31226626,-0.31660572,"('dependent', 'independent')",-0.34199497,-0.45992583,0.45668188,0.37861827,-1.1500878,-1.1440183,-0.3369168,-0.3854829,-0.0485661
69,3.1945105,3.2266653,"('lazy', 'industrious')",3.5853503,3.6382773,2.7857797,2.8652065,0.04838708,0.087761864,2.403507,2.4544778,0.0509708
70,-2.8774698,-2.9432878,"('lethargic', 'energetic')",-1.3497481,-1.3459353,-1.4951591,-1.5478925,-0.44390884,-0.48893392,-1.5415714,-1.5815125,-0.0399411
71,1.3836591,1.3375181,"('diffident', 'self-confident')",0.45901516,0.49259254,2.1702514,2.1872957,0.45004272,0.41994017,1.1157421,1.1093366,-0.0064055
72,-0.076448314,-0.025565084,"('unambitious', 'ambitious')",-1.3801634,-1.3706633,0.8752519,0.92629135,-0.5530441,-0.48358107,-0.283601,-0.2383795,0.0452215
73,1.172695,1.2892714,"('helpless', 'self-reliant')",0.59981,0.6594827,1.006211,1.0908352,-3.2184079,-3.0772643,-0.1099229,-0.0094187,0.1005042
74,-0.5795909,-0.68045384,"('undedicated', 'dedicated')",-0.12430937,-0.18634287,0.977189,0.8863211,0.07502447,0.011860853,0.0870783,0.0078463,-0.079232
75,1.49945,1.5208095,"('meek', 'impulsive')",0.34951353,0.37264973,0.86146337,0.9975176,-0.48111212,-0.39947468,0.5573287,0.6228756,0.0655469
76,-1.9098383,-1.8930857,"('anxious', 'daring')",-0.141879,-0.12956709,-1.5224094,-1.4327343,-0.34310293,-0.2090259,-0.9793074,-0.9161032,0.0632042
77,-0.19823463,-0.27343002,"('unmotivated', 'motivated')",0.43824306,0.4136487,0.3978675,0.34809303,-0.7036567,-0.5845131,-0.0164452,-0.0240504,-0.0076052
78,0.2498065,0.16217092,"('nonresilient', 'resilient')",1.5727371,1.6428262,0.6663138,0.6120086,0.67920065,0.67488,0.7920145,0.7729714,-0.0190431
79,1.4481502,1.4128221,"('wavering', 'unwavering')",1.7001541,1.6983132,1.1077013,1.0957729,-0.25344402,-0.29079658,1.0006403,0.9790279,-0.0216124
80,-1.325019,-1.2754545,"('dominated', 'dominating')",-0.13123389,-0.12318489,-1.0215509,-1.0175761,-0.65712565,-0.57734126,-0.7837324,-0.7483892,0.0353432
81,-2.5479586,-2.5996602,"('submissive', 'aggressive')",-1.3071574,-1.3593441,-1.6371338,-1.735196,-0.81405854,-0.7505733,-1.5765769,-1.6111934,-0.0346165
82,-1.7121453,-1.7630814,"('poor', 'rich')",-1.8905765,-1.9092095,-2.4525611,-2.456713,4.844224,4.6886253,-0.3027647,-0.3600945,-0.0573298
83,0.23586588,0.18915188,"('powerless', 'powerful')",0.18570861,0.22240357,1.0424411,1.0065979,-0.9248165,-0.9493429,0.1347998,0.1172026,-0.0175972
84,0.42345753,0.40600976,"('inferior', 'superior')",1.5364817,1.5128516,0.81669164,0.7971328,0.84617203,0.8293481,0.9057007,0.8863356,-0.0193651
85,3.5246696,3.6274784,"('insignificant', 'prestigious')",2.9048758,3.0121443,3.4847207,3.5976703,0.43257362,0.37657842,2.58671,2.6534679,0.0667579
86,-1.6731398,-1.92571,"('uninfluential', 'influential')",-1.0583302,-1.2312293,-0.4587174,-0.76820284,-0.3094324,-0.5076951,-0.874905,-1.1082093,-0.2333043
87,0.18192756,0.20320407,"('unsuccessful', 'successful')",2.1874409,2.2261794,0.7052983,0.71105194,1.2153484,1.2363003,1.0725038,1.0941839,0.0216801
88,-0.8049882,-0.8762501,"('low', 'eminent')",-0.39360246,-0.56262106,-0.10287,-0.20967431,-0.52498704,-0.6741084,-0.4566119,-0.5806634,-0.1240515
