,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1855214,-1.2546222,"('unsociable', 'sociable')",1.3803681,1.2431399,-0.15720806,-0.28537315,0.0125462,-0.0989518,-0.111498
1,-1.5607171,-1.369737,"('unfriendly', 'friendly')",0.31201795,0.65870225,1.6405882,1.5274458,0.1306297,0.272137,0.1415073
2,0.864588,0.81651026,"('unlikable', 'likable')",1.3777419,1.3292896,0.7740532,0.7985009,1.0054611,0.9814336,-0.0240275
3,-0.347609,-0.12228493,"('repellent', 'pleasant')",0.10926145,0.39852852,0.4869313,0.52842975,0.0828612,0.2682244,0.1853632
4,0.0125178,0.083587445,"('disliked', 'liked')",-0.2685843,0.0041742288,-5.917141,-5.7669506,-2.0577358,-1.8930629,0.1646729
5,-0.8476392,-0.7750238,"('distant', 'outgoing')",-0.2544888,-0.03740971,-0.065407366,0.013745967,-0.3891785,-0.2662292,0.1229493
6,-0.8224339,-0.60431343,"('distant', 'open')",-1.2034636,-0.91739774,-0.1490048,-0.09727918,-0.7249674,-0.5396634,0.185304
7,-0.66794235,-0.51206726,"('insensitive', 'sensitive')",0.6165272,0.7619843,0.66587657,0.6056209,0.2048205,0.2851793,0.0803588
8,-1.3608735,-1.3775795,"('unaffectionate', 'affectionate')",0.45113584,0.40144736,0.89461,0.7536185,-0.0050425,-0.0741712,-0.0691287
9,-1.6878395,-1.5928022,"('unaffectionate', 'caring')",1.1443472,1.2594762,1.0826651,0.98846895,0.1797243,0.218381,0.0386567
10,-1.4911486,-1.3385545,"('unsympathetic', 'sympathetic')",0.77897054,0.8518855,-0.3880762,-0.42385384,-0.3667514,-0.3035076,0.0632438
11,-0.9895627,-1.058063,"('unhelpful', 'helpful')",0.424847,0.16837278,2.1431117,2.1298172,0.526132,0.4133757,-0.1127563
12,-0.8655736,-0.6893379,"('unsupportive', 'supportive')",1.903541,2.048254,-1.0681832,-1.0499927,-0.0100719,0.1029745,0.1130464
13,-0.5561067,-0.7055936,"('impolite', 'polite')",1.4365586,1.1614352,-0.20266455,-0.32547143,0.2259291,0.0434567,-0.1824724
