,eponym_male,eponym_female,tuple,average_male,average_female,female-male
0,-0.7175875,-0.91630745,"('unsociable', 'sociable')",-0.7175875,-0.9163074,-0.1987199
1,-1.0519606,-1.4005282,"('unfriendly', 'friendly')",-1.0519606,-1.4005282,-0.3485676
2,0.0974548,-0.011499284,"('unlikable', 'likable')",0.0974548,-0.0114993,-0.1089541
3,-0.11912942,-0.0031869411,"('repellent', 'pleasant')",-0.1191294,-0.0031869,0.1159425
4,-2.2724757,-2.3121307,"('disliked', 'liked')",-2.2724757,-2.3121307,-0.039655
5,-1.4131753,-1.3993365,"('distant', 'outgoing')",-1.4131753,-1.3993365,0.0138388
6,-1.2381124,-1.2454418,"('distant', 'open')",-1.2381124,-1.2454418,-0.0073294
7,-0.379344,-0.32805368,"('insensitive', 'sensitive')",-0.379344,-0.3280537,0.0512903
8,-1.3414068,-1.5830851,"('unaffectionate', 'affectionate')",-1.3414068,-1.5830851,-0.2416783
9,-1.4798641,-1.645696,"('unaffectionate', 'caring')",-1.4798641,-1.645696,-0.1658319
10,-0.949938,-1.0877606,"('unsympathetic', 'sympathetic')",-0.949938,-1.0877606,-0.1378226
11,0.5915886,0.52317846,"('unhelpful', 'helpful')",0.5915886,0.5231785,-0.0684101
12,-1.4249052,-1.4471384,"('unsupportive', 'supportive')",-1.4249052,-1.4471384,-0.0222332
13,-0.1533049,-0.33279064,"('impolite', 'polite')",-0.1533049,-0.3327906,-0.1794857
14,0.5464805,0.53417,"('antisocial', 'social')",0.5464805,0.53417,-0.0123105
15,0.43445286,0.32466948,"('boring', 'funny')",0.4344529,0.3246695,-0.1097834
16,-0.47953194,-0.5975609,"('unpopular', 'popular')",-0.4795319,-0.5975609,-0.118029
17,-0.24967907,-0.18328099,"('nasty', 'nice')",-0.2496791,-0.183281,0.0663981
18,-0.5840286,-0.6301215,"('disagreeable', 'welcoming')",-0.5840286,-0.6301215,-0.0460929
19,-1.3895891,-1.5173231,"('inhospitable', 'hospitable')",-1.3895891,-1.5173231,-0.127734
20,0.5970518,0.6279657,"('rough', 'thoughtful')",0.5970518,0.6279657,0.0309139
