,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
34,-0.21162108,-0.20627816,"('mean', 'honorable')",0.11032636,0.16983566,5.0717406,5.235071,1.6568154,1.7328763,0.0760609
35,0.8690457,0.83155173,"('corrupt', 'incorrupt')",-0.46327794,-0.5566391,0.16827995,0.029871492,0.1913492,0.1015947,-0.0897545
36,0.24565575,0.09452759,"('hostile', 'amicable')",-0.5758447,-0.73266935,0.4321086,0.34935695,0.0339732,-0.0962616,-0.1302348
37,0.19285706,0.14464873,"('fake', 'genuine')",-0.5334136,-0.5339648,0.03243897,0.060573835,-0.1027059,-0.1095807,-0.0068748
38,-0.64677423,-0.7694496,"('untruthful', 'truthful')",-0.744907,-0.7173809,-0.2576005,-0.25726232,-0.5497606,-0.5813643,-0.0316037
39,1.0808805,1.1078942,"('exploitative', 'cooperative')",1.3604887,1.3878547,-0.12773985,-0.13865381,0.7712097,0.7856984,0.0144887
40,0.98445255,0.90042186,"('stingy', 'generous')",0.6996666,0.6316603,-1.6907651,-1.837649,-0.0022153,-0.1018556,-0.0996403
41,-0.26669347,-0.30878556,"('unforgiving', 'forgiving')",0.6021794,0.55608076,-0.14455523,-0.22344562,0.0636436,0.0079499,-0.0556937
42,0.19126613,0.24237761,"('unreliable', 'reliable')",-0.04533094,0.04369202,-3.4477599,-3.4031882,-1.1006082,-1.0390395,0.0615687
43,-0.9618732,-1.0291725,"('irresponsible', 'responsible')",-0.5833537,-0.5831098,0.08637059,0.10963215,-0.4862854,-0.5008834,-0.014598
44,0.6918674,0.749982,"('prejudiced', 'unprejudiced')",-0.38306913,-0.4069605,-1.1771528,-1.1742892,-0.2894515,-0.2770892,0.0123623
45,-0.9173019,-0.96921307,"('incompetent', 'competent')",-0.036433663,-0.08734067,-1.1202432,-1.1574906,-0.6913262,-0.7380148,-0.0466886
46,-0.69027823,-0.76745284,"('uncompetitive', 'competitive')",-0.48933652,-0.5164597,-1.6379467,-1.6316196,-0.9391872,-0.971844,-0.0326568
47,0.24155328,0.1722377,"('stupid', 'smart')",0.47361577,0.44796568,5.899266,6.016046,2.2048116,2.2120832,0.0072716
48,1.474565,1.3530678,"('unintelligent', 'intelligent')",1.1206529,1.1270245,0.105453596,0.1161712,0.9002238,0.8654211,-0.0348027
49,0.66608536,0.70153594,"('unable', 'able')",0.37952274,0.5089059,-0.22338739,-0.1691072,0.2740736,0.3471115,0.0730379
50,0.3505818,0.41474175,"('clumsy', 'skillful')",-0.24437696,-0.26343232,0.23135668,0.218645,0.1125205,0.1233181,0.0107976
51,-0.59563845,-0.7154385,"('uneducated', 'educated')",0.0942952,-0.08566686,-0.012270197,0.005391881,-0.1712045,-0.2652378,-0.0940333
52,0.77319443,0.6561118,"('irrational', 'rational')",-0.12000561,-0.2213361,1.0454912,0.89930934,0.5662267,0.444695,-0.1215317
53,-0.7859945,-0.9482189,"('uncreative', 'creative')",-0.7926074,-0.92737675,0.4660334,0.38231155,-0.3708562,-0.4977613,-0.1269051
54,-0.4549077,-0.51904136,"('incapable', 'capable')",-0.4794199,-0.5246416,1.2920911,1.3475924,0.1192545,0.1013031,-0.0179514
55,-0.22278577,-0.3005786,"('incompetent', 'clever')",0.93795407,0.8676438,-0.35671702,-0.37434763,0.1194838,0.0642392,-0.0552446
56,-0.6937361,-0.774865,"('impractical', 'practical')",-0.10156917,-0.12524678,-0.49744448,-0.47940475,-0.4309166,-0.4598388,-0.0289222
57,-0.8649751,-1.0084476,"('unimaginative', 'imaginative')",-0.6342535,-0.69739103,-3.2946215,-3.250412,-1.59795,-1.6520836,-0.0541336
58,-0.22532089,-0.33550483,"('undiscriminating', 'discriminating')",0.25037837,0.13681304,-0.39758256,-0.40354395,-0.124175,-0.2007452,-0.0765702
59,0.32834893,0.39851925,"('foolish', 'wise')",0.3027936,0.3702509,0.80373,0.8602447,0.4782908,0.5430049,0.0647141
60,-0.49006408,-0.46640986,"('inefficient', 'efficient')",0.17769627,0.2095589,-0.7067601,-0.6337794,-0.3397093,-0.2968768,0.0428325
61,-0.00023528095,-0.20096144,"('illogical', 'logical')",0.2639331,0.06477071,0.11718194,-0.011852056,0.1269599,-0.0493476,-0.1763075
62,-0.17039588,-0.15130135,"('incompetent', 'brilliant')",0.978201,1.0591714,-0.6785261,-0.58083177,0.043093,0.1090128,0.0659198
63,-0.28885862,-0.38777292,"('unperceptive', 'insightful')",-0.10752396,-0.07488467,-0.22590564,-0.18288767,-0.2074294,-0.2151817,-0.0077523
64,-0.37498498,-0.3980762,"('shy', 'confident')",0.22305538,0.2233016,-7.0935497,-7.101855,-2.4151597,-2.4255431,-0.0103834
65,-0.48117113,-0.35001954,"('insecure', 'secure')",-0.24638759,-0.2659544,-0.67359704,-0.62440443,-0.4670519,-0.4134595,0.0535924
66,-0.66978574,-0.76416737,"('inactive', 'active')",-1.5102204,-1.5660632,1.0071449,0.9355997,-0.3909537,-0.4648769,-0.0739232
67,-0.6257971,-0.6093374,"('doubtful', 'determined')",-0.21979925,-0.24865137,-0.35966223,-0.28213882,-0.4017529,-0.3800426,0.0217103
68,0.06434147,-0.023036115,"('dependent', 'independent')",-0.64055556,-0.68907446,-0.88792425,-0.89197576,-0.4880461,-0.5346955,-0.0466494
69,0.9438192,0.9538273,"('lazy', 'industrious')",0.8574151,0.8705833,-0.9364102,-1.0333219,0.2882747,0.2636963,-0.0245784
70,-0.41750404,-0.53472805,"('lethargic', 'energetic')",-0.56935316,-0.59232426,0.38207236,0.40464744,-0.2015949,-0.2408016,-0.0392067
71,0.08651124,0.017306041,"('diffident', 'self-confident')",0.2131029,0.1560144,0.6672978,0.6595092,0.322304,0.2776099,-0.0446941
72,-0.61939514,-0.57445675,"('unambitious', 'ambitious')",-0.6041398,-0.54070085,0.04789897,0.10211656,-0.3918786,-0.3376803,0.0541983
73,0.8086844,0.80036783,"('helpless', 'self-reliant')",0.9179974,0.8965586,-3.4865987,-3.4614336,-0.586639,-0.5881691,-0.0015301
74,-0.16473253,-0.2453499,"('undedicated', 'dedicated')",0.1503237,0.09321116,-0.33884057,-0.41053855,-0.1177498,-0.1875591,-0.0698093
75,0.27711335,0.22680493,"('meek', 'impulsive')",-0.81854326,-0.8115881,-0.2641206,-0.21339706,-0.2685168,-0.2660601,0.0024567
76,-0.22326204,-0.1227766,"('anxious', 'daring')",-0.61396253,-0.5600306,-0.43793458,-0.39042646,-0.425053,-0.3577445,0.0673085
77,-0.64011496,-0.74789613,"('unmotivated', 'motivated')",-0.6047341,-0.60563713,-1.8185327,-1.711591,-1.0211272,-1.0217081,-0.0005809
78,0.5277811,0.47827178,"('nonresilient', 'resilient')",0.06469801,0.04485936,-0.39784676,-0.4377254,0.0648775,0.0284686,-0.0364089
79,-0.28771165,-0.38203982,"('wavering', 'unwavering')",-1.7986189,-1.8888874,-0.0021579023,0.026819287,-0.6961629,-0.748036,-0.0518731
80,0.46192926,0.5161421,"('dominated', 'dominating')",0.2792757,0.3408566,-1.2153447,-1.1735407,-0.1580466,-0.105514,0.0525326
81,-0.100929186,-0.14112364,"('submissive', 'aggressive')",0.40182695,0.42040038,-0.66694134,-0.54765385,-0.1220145,-0.089459,0.0325555
82,-0.17873645,-0.16837412,"('poor', 'rich')",-0.13117912,-0.2025722,6.543756,6.6713424,2.0779468,2.100132,0.0221852
83,0.20022342,0.06846061,"('powerless', 'powerful')",-0.13282502,-0.14345554,-1.1226184,-1.0977161,-0.35174,-0.3909037,-0.0391637
84,0.64275706,0.68313986,"('inferior', 'superior')",0.95337456,0.9069383,0.19826932,0.2544787,0.5981336,0.6148523,0.0167187
85,0.06403598,-0.026188236,"('insignificant', 'prestigious')",-0.11342367,-0.19217944,0.78914315,0.6810708,0.2465852,0.1542344,-0.0923508
86,-1.3132939,-1.5270293,"('uninfluential', 'influential')",-0.44111845,-0.6098958,-0.36519155,-0.37041315,-0.7065346,-0.8357794,-0.1292448
87,0.06638932,-0.011248991,"('unsuccessful', 'successful')",1.1645913,1.1155668,0.21003434,0.17815453,0.4803383,0.4274908,-0.0528475
88,-0.04394355,-0.17168087,"('low', 'eminent')",-0.5324086,-0.64936376,-0.08018991,-0.029815968,-0.2188474,-0.2836202,-0.0647728
