,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
0,-0.21142194,-0.5368244,"('unsociable', 'sociable')",0.76261806,0.4701645,0.275598,-0.0333299,-0.3089279
1,0.99590886,1.1018327,"('unfriendly', 'friendly')",0.73340714,0.6155253,0.864658,0.8586791,-0.0059789
2,0.73741984,0.8273319,"('unlikable', 'likable')",1.4549036,1.3765813,1.0961617,1.1019566,0.0057949
3,-0.7193597,-0.85862255,"('repellent', 'pleasant')",-0.5858982,-0.596148,-0.652629,-0.7273853,-0.0747563
4,0.56703514,0.66066766,"('disliked', 'liked')",0.09212944,0.18745705,0.3295823,0.4240624,0.0944801
5,0.9935188,1.2024894,"('distant', 'outgoing')",0.39093077,0.53238773,0.6922248,0.8674386,0.1752138
6,1.689956,1.9791646,"('distant', 'open')",0.27318534,0.4998685,0.9815707,1.2395165,0.2579458
7,-0.2883812,-0.32083106,"('insensitive', 'sensitive')",-0.4529858,-0.55581534,-0.3706835,-0.4383232,-0.0676397
8,0.435529,0.49805492,"('unaffectionate', 'affectionate')",0.6424412,0.58313686,0.5389851,0.5405959,0.0016108
9,0.51339304,0.553471,"('unaffectionate', 'caring')",0.65153193,0.53725314,0.5824625,0.5453621,-0.0371004
10,-1.1995356,-1.4718394,"('unsympathetic', 'sympathetic')",-0.384662,-0.72534764,-0.7920988,-1.0985935,-0.3064947
11,-0.10243561,-0.23595023,"('unhelpful', 'helpful')",-0.6327432,-0.86833024,-0.3675894,-0.5521402,-0.1845508
12,0.73428065,0.7745211,"('unsupportive', 'supportive')",0.66471905,0.595702,0.6994998,0.6851115,-0.0143883
13,-1.340359,-1.5005997,"('impolite', 'polite')",-0.19196576,-0.40824252,-0.7661624,-0.9544212,-0.1882588
14,-1.2520179,-1.4846197,"('antisocial', 'social')",0.7715384,0.44421908,-0.2402397,-0.5202003,-0.2799606
15,0.8966119,1.0486327,"('boring', 'funny')",1.2692027,1.2974339,1.0829073,1.1730332,0.0901259
16,0.39140084,0.55790484,"('unpopular', 'popular')",0.2796353,0.49474907,0.3355181,0.526327,0.1908089
17,0.16574878,0.20995836,"('nasty', 'nice')",0.283486,0.34698397,0.2246174,0.2784712,0.0538538
18,-0.78681254,-0.7196685,"('disagreeable', 'welcoming')",0.55659395,0.62984586,-0.1151093,-0.0449113,0.070198
19,0.55261874,0.57707065,"('inhospitable', 'hospitable')",-0.7914653,-0.73709893,-0.1194233,-0.0800141,0.0394092
20,-1.094224,-1.1042833,"('rough', 'thoughtful')",0.21303087,0.12363624,-0.4405966,-0.4903235,-0.0497269
21,-1.3001158,-1.6221435,"('immoral', 'moral')",0.59585744,0.3794539,-0.3521292,-0.6213448,-0.2692156
22,-1.0452405,-1.1577553,"('untrustworthy', 'trustworthy')",-0.3421697,-0.5006284,-0.6937051,-0.8291918,-0.1354867
23,-0.5093314,-0.64062613,"('insincere', 'sincere')",-0.44295913,-0.6694415,-0.4761453,-0.6550338,-0.1788885
24,0.12095828,0.026567463,"('dishonest', 'honest')",0.42042932,0.2736178,0.2706938,0.1500926,-0.1206012
25,1.025365,1.3435426,"('egoistic', 'altruistic')",0.3265225,0.55556417,0.6759437,0.9495534,0.2736097
26,1.0824375,1.2492331,"('hardhearted', 'benevolent')",2.2129717,2.0154579,1.6477046,1.6323454,-0.0153592
27,-0.3522152,-0.20701063,"('hardhearted', 'softhearted')",-0.68948317,-0.6230655,-0.5208492,-0.415038,0.1058112
28,-0.1563231,-0.2981934,"('disloyal', 'loyal')",0.13930884,-0.13531718,-0.0085071,-0.2167553,-0.2082482
29,0.66526246,0.6224888,"('unfair', 'fair')",-0.6676626,-0.7082505,-0.0012001,-0.0428809,-0.0416808
30,-0.50804955,-0.6682232,"('intolerant', 'tolerant')",-0.30520073,-0.46224138,-0.4066252,-0.5652323,-0.1586071
31,1.0640589,1.3797895,"('evil', 'good')",0.191919,0.42651564,0.6279889,0.9031526,0.2751637
32,0.26803613,0.28373381,"('unkind', 'kind')",0.6177799,0.4498039,0.442908,0.3667688,-0.0761392
33,1.4142156,1.4259479,"('wrong', 'right')",0.7041032,0.80097145,1.0591594,1.1134597,0.0543003
34,-0.52249795,-0.38089556,"('mean', 'honorable')",0.45320186,0.47073245,-0.034648,0.0449184,0.0795664
35,1.4396663,1.6373932,"('corrupt', 'incorrupt')",0.23312163,0.38033924,0.836394,1.0088662,0.1724722
36,1.3811128,1.5347155,"('hostile', 'amicable')",0.5905437,0.61564887,0.9858283,1.0751822,0.0893539
37,0.007936167,-0.010776376,"('fake', 'genuine')",-0.3418528,-0.33719292,-0.1669583,-0.1739846,-0.0070263
38,0.14533956,0.2088259,"('untruthful', 'truthful')",-0.8995189,-0.93945336,-0.3770897,-0.3653137,0.011776
39,0.64891994,0.8304042,"('exploitative', 'cooperative')",0.45517442,0.4361829,0.5520472,0.6332936,0.0812464
40,0.44024226,0.44720212,"('stingy', 'generous')",-0.82545614,-0.7329137,-0.1926069,-0.1428558,0.0497511
41,-0.35298544,-0.41302478,"('unforgiving', 'forgiving')",-0.053566337,-0.19403225,-0.2032759,-0.3035285,-0.1002526
42,-0.12755048,-0.03590092,"('unreliable', 'reliable')",0.3535189,0.44492584,0.1129842,0.2045125,0.0915283
43,-1.1366193,-1.2167971,"('irresponsible', 'responsible')",-0.23156181,-0.3790198,-0.6840906,-0.7979084,-0.1138178
44,-1.0962503,-0.8923246,"('prejudiced', 'unprejudiced')",-1.5963459,-1.3113551,-1.3462981,-1.1018399,0.2444582
45,-1.2137771,-1.4325908,"('incompetent', 'competent')",-0.019550316,-0.17169417,-0.6166637,-0.8021425,-0.1854788
46,-0.5954027,-0.97464573,"('uncompetitive', 'competitive')",0.49194705,0.25525633,-0.0517278,-0.3596947,-0.3079669
47,-0.2816596,-0.16304344,"('stupid', 'smart')",0.5792845,0.4973001,0.1488124,0.1671283,0.0183159
48,0.02905346,-0.11968804,"('unintelligent', 'intelligent')",0.049766947,-0.10385604,0.0394102,-0.111772,-0.1511822
49,-1.166471,-1.1382402,"('unable', 'able')",0.008100003,-0.026182465,-0.5791855,-0.5822113,-0.0030258
50,0.35217732,0.46650743,"('clumsy', 'skillful')",1.1618952,1.2465129,0.7570362,0.8565102,0.099474
51,-1.0022596,-1.3111778,"('uneducated', 'educated')",-0.26818475,-0.5106697,-0.6352222,-0.9109238,-0.2757016
52,0.856603,0.9706633,"('irrational', 'rational')",0.76814747,0.7965911,0.8123752,0.8836272,0.071252
53,0.52944875,0.5520293,"('uncreative', 'creative')",0.082766384,0.008396309,0.3061076,0.2802128,-0.0258948
54,-0.36549917,-0.2613263,"('incapable', 'capable')",0.3345337,0.32849568,-0.0154827,0.0335847,0.0490674
55,-0.7258979,-1.1597898,"('incompetent', 'clever')",0.18649668,-0.05739454,-0.2697006,-0.6085922,-0.3388916
56,-0.3563993,-0.52868414,"('impractical', 'practical')",-0.06877547,-0.2970579,-0.2125874,-0.412871,-0.2002836
57,-1.0378238,-1.2404811,"('unimaginative', 'imaginative')",-1.0142531,-1.2096391,-1.0260384,-1.2250601,-0.1990217
58,-0.19536419,-0.45784625,"('undiscriminating', 'discriminating')",-0.34014606,-0.55394244,-0.2677551,-0.5058944,-0.2381393
59,1.6432728,1.9420943,"('foolish', 'wise')",0.9264276,0.9743023,1.2848501,1.4581983,0.1733482
60,-1.0882554,-1.3587786,"('inefficient', 'efficient')",0.5160176,0.29876637,-0.2861189,-0.5300061,-0.2438872
61,0.53598094,0.35841084,"('illogical', 'logical')",0.950263,0.7734212,0.743122,0.5659161,-0.1772059
62,-0.91616565,-1.034622,"('incompetent', 'brilliant')",-0.26755157,-0.33894923,-0.5918586,-0.6867856,-0.094927
63,0.21828458,0.1221222,"('unperceptive', 'insightful')",0.6485571,0.5693235,0.4334208,0.3457229,-0.0876979
64,-0.40626386,-0.5387566,"('shy', 'confident')",0.29149812,0.25792962,-0.0573829,-0.1404135,-0.0830306
