,cadence_male,cadence_female,tuple,design_male,design_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
13,2.2949204,2.2252254,"('impolite', 'polite')",0.4650905,0.37505707,0.19805853,0.18506467,-0.35955575,-0.376118,0.6496285,0.6023073,-0.0473212
14,1.7441027,1.7067012,"('antisocial', 'social')",1.5222316,1.5978059,0.65273774,0.77741873,-1.0642381,-1.0836501,0.7137085,0.7495689,0.0358604
15,0.004241258,-0.101713985,"('boring', 'funny')",0.20090687,0.11589697,-0.05681011,-0.12401207,0.7204781,0.7015815,0.217204,0.1479381,-0.0692659
16,-1.1381296,-1.1864192,"('unpopular', 'popular')",-1.2591739,-1.2088648,-0.03072742,0.024879985,0.6274071,0.69655323,-0.450156,-0.4184628,0.0316932
17,-0.5904229,-0.51810175,"('nasty', 'nice')",-0.6955601,-0.56461257,-0.051005024,0.020171465,-0.47993323,-0.43372267,-0.4542303,-0.3740664,0.0801639
18,0.83059424,0.7899726,"('disagreeable', 'welcoming')",-0.26832885,-0.09172532,0.27928722,0.37686872,-0.081040025,-0.0978622,0.1901281,0.2443135,0.0541854
19,-0.64110035,-0.58901227,"('inhospitable', 'hospitable')",-0.89440334,-0.84241486,-0.63224137,-0.5575335,0.40942144,0.54258615,-0.4395809,-0.3615936,0.0779873
20,0.8432573,0.8959987,"('rough', 'thoughtful')",1.4391924,1.5473901,0.9845642,1.0396664,1.0318818,0.9259364,1.074724,1.102248,0.027524
21,2.2991834,2.3215883,"('immoral', 'moral')",1.4622254,1.2777165,0.53802997,0.50308716,-1.1854448,-1.1452911,0.7784985,0.7392752,-0.0392233
22,1.2872249,1.2948381,"('untrustworthy', 'trustworthy')",0.3051494,0.22754101,0.66083086,0.609895,-0.9895627,-1.0493506,0.3159106,0.2707309,-0.0451797
23,2.8170853,2.902019,"('insincere', 'sincere')",0.6965302,0.7218504,0.46266496,0.4658928,5.237899,5.1898675,2.303545,2.3199074,0.0163624
24,1.2927333,1.3248631,"('dishonest', 'honest')",-0.10223827,-0.124745324,-1.4072486,-1.4548755,0.49913347,0.4256037,0.070595,0.0427115,-0.0278835
25,-0.6428082,-0.6838545,"('egoistic', 'altruistic')",0.34845558,0.3934097,1.2667651,1.2868668,1.8921983,1.7839082,0.7161527,0.6950825,-0.0210702
26,0.20544735,0.10394147,"('hardhearted', 'benevolent')",0.86131763,0.8934797,0.55074215,0.51154596,1.7171408,1.6356981,0.833662,0.7861663,-0.0474957
27,0.7585074,0.7937244,"('hardhearted', 'softhearted')",-0.8740632,-0.6501669,0.023203898,0.14042225,1.9035271,1.7471826,0.4527938,0.5077906,0.0549968
28,0.9063771,0.860332,"('disloyal', 'loyal')",0.35139352,0.23899329,-0.18979692,-0.27305943,0.9198256,0.8070961,0.4969498,0.4083405,-0.0886093
29,0.07662198,0.0021045357,"('unfair', 'fair')",0.015863689,-0.072471544,-0.49238136,-0.5646785,-0.14248258,-0.29411379,-0.1355946,-0.2322898,-0.0966952
30,2.2891405,2.3008466,"('intolerant', 'tolerant')",0.9503683,0.89520717,1.0021611,0.9745634,0.6538371,0.63452446,1.2238767,1.2012854,-0.0225913
31,-2.4575796,-2.4746432,"('evil', 'good')",-1.2653713,-1.2541847,-0.05945595,-0.101851374,-0.09374845,-0.18663728,-0.9690388,-1.0043292,-0.0352904
32,1.472482,1.5142213,"('unkind', 'kind')",0.28091836,0.31163812,-0.75087255,-0.7438202,0.71373916,0.5471712,0.4290667,0.4073026,-0.0217641
33,0.6058957,0.50459373,"('wrong', 'right')",0.45007092,0.5341227,0.68151665,0.6899718,0.07735564,0.010634355,0.4537097,0.4348306,-0.0188791
34,0.23309068,0.34306884,"('mean', 'honorable')",-0.22504848,-0.070543945,0.24090737,0.3921307,5.6487427,5.883424,1.4744231,1.6370199,0.1625968
35,-1.3702602,-1.3922791,"('corrupt', 'incorrupt')",-0.84653986,-0.8985224,-0.24700162,-0.29803157,0.5059507,0.41648257,-0.4894628,-0.5430876,-0.0536248
36,-2.2051392,-2.2285163,"('hostile', 'amicable')",-1.3285182,-1.3781637,-0.51722157,-0.64492637,0.95574445,0.876936,-0.7737836,-0.8436676,-0.069884
37,1.1904486,1.2241971,"('fake', 'genuine')",0.7711635,0.77693474,-0.26051387,-0.26845336,0.4542959,0.4453273,0.5388486,0.5445015,0.0056529
38,0.2905362,0.32235804,"('untruthful', 'truthful')",-0.5690831,-0.5592021,-0.9834076,-0.99869096,-0.29027432,-0.2451029,-0.3880572,-0.3701595,0.0178977
39,1.4556397,1.4925293,"('exploitative', 'cooperative')",0.97800076,0.90937346,1.5003062,1.4614141,0.38495135,0.34609422,1.0797246,1.0523528,-0.0273718
40,0.8055687,0.80026567,"('stingy', 'generous')",0.19710496,0.28645736,0.25578976,0.2626124,-1.1021111,-1.2832326,0.0390881,0.0165257,-0.0225624
41,1.2889396,1.2101734,"('unforgiving', 'forgiving')",-0.27688316,-0.23691383,0.13238797,0.09222448,0.20826459,0.08920977,0.3381773,0.2886735,-0.0495038
42,0.5028797,0.57143855,"('unreliable', 'reliable')",-0.0693384,0.2359942,-0.9935817,-0.71084625,-3.4259813,-3.3464177,-0.9965054,-0.8124578,0.1840476
43,1.9912356,2.051437,"('irresponsible', 'responsible')",1.2812872,1.3781872,-0.7812901,-0.7251174,0.046357144,0.045368634,0.6343975,0.6874688,0.0530713
44,-2.4733477,-2.5131505,"('prejudiced', 'unprejudiced')",-0.022703115,0.008574754,-0.3351149,-0.25694728,-1.4357355,-1.4030567,-1.0667253,-1.041145,0.0255803
45,0.63101804,0.64338005,"('incompetent', 'competent')",-0.05632921,-0.104459286,-0.28688338,-0.28420183,-0.7471967,-0.7744718,-0.1148478,-0.1299382,-0.0150904
46,1.8984112,1.9185654,"('uncompetitive', 'competitive')",0.75181377,0.69502896,0.20024,0.22562039,-1.1091241,-1.1612803,0.4353352,0.4194836,-0.0158516
47,0.5225674,0.5330621,"('stupid', 'smart')",0.7468833,0.87153256,0.7759984,0.85608053,5.2378063,5.389255,1.8208139,1.9124825,0.0916686
48,0.7810234,0.7431919,"('unintelligent', 'intelligent')",0.16088569,0.02272594,-0.12298104,-0.2685639,0.3466109,0.26426974,0.2913847,0.1904059,-0.1009788
49,0.08400883,0.14170964,"('unable', 'able')",-0.64569044,-0.45066357,-0.11075157,0.05389032,-0.21076682,-0.06315929,-0.2208,-0.0795557,0.1412443
50,-0.9124149,-0.8781738,"('clumsy', 'skillful')",-0.3581562,-0.20832175,-0.19542515,-0.11831996,0.037317842,0.041745804,-0.3571696,-0.2907675,0.0664021
51,1.0706304,1.02975,"('uneducated', 'educated')",-0.5686094,-0.70302707,-0.8137673,-0.94223785,-0.096637495,-0.20344971,-0.1020959,-0.2047412,-0.1026453
52,-1.3454111,-1.5042965,"('irrational', 'rational')",0.10164642,-0.081409395,0.3961401,0.19960408,0.6086648,0.51548713,-0.0597399,-0.2176537,-0.1579138
53,1.093314,1.132579,"('uncreative', 'creative')",1.3693103,1.4452798,0.73608,0.6817029,1.2663412,1.1996248,1.1162614,1.1147966,-0.0014648
54,0.49934688,0.48770902,"('incapable', 'capable')",0.5231259,0.4329105,-0.18397337,-0.21260837,1.2647195,1.3736883,0.5258047,0.5204248,-0.0053799
55,1.8586593,1.9084959,"('incompetent', 'clever')",0.7700025,0.64463913,-0.13277712,-0.15623178,-0.5989946,-0.6298668,0.4742225,0.441759,-0.0324635
56,2.781603,2.8350978,"('impractical', 'practical')",1.4442956,1.5135031,-0.25082707,-0.2274988,-1.1690975,-1.1070123,0.7014935,0.7535224,0.0520289
57,0.5916443,0.55807406,"('unimaginative', 'imaginative')",0.9636019,0.9154867,-0.046910718,-0.13035306,-2.290636,-2.3593006,-0.1955752,-0.2540232,-0.058448
58,0.8683392,0.8722555,"('undiscriminating', 'discriminating')",0.5009837,0.51393056,0.78360796,0.81499785,0.028163837,0.0019317046,0.5452737,0.5507789,0.0055052
59,-0.6762426,-0.69758284,"('foolish', 'wise')",-0.027323857,-0.076441176,0.2332998,0.18217397,0.61709106,0.65738153,0.0367061,0.0163829,-0.0203232
60,2.3587627,2.4577274,"('inefficient', 'efficient')",1.0479727,1.1560872,0.5480291,0.7018748,-0.8855532,-0.8145104,0.7673029,0.8752948,0.1079919
61,1.6048522,1.5611323,"('illogical', 'logical')",-0.014147681,-0.13375242,0.68287075,0.5789835,0.17406343,0.011815179,0.6119097,0.5045446,-0.1073651
62,1.7677755,1.8259509,"('incompetent', 'brilliant')",0.6501713,0.7535943,0.18390937,0.30394357,-0.7786711,-0.6524701,0.4557963,0.5577546,0.1019583
63,2.4184573,2.4671829,"('unperceptive', 'insightful')",0.7785732,0.7613697,0.6761621,0.7308644,0.6282946,0.71565217,1.1253718,1.1687672,0.0433954
64,0.12840919,0.10509657,"('shy', 'confident')",0.4480833,0.3380651,0.19264142,0.21851467,-6.8828325,-6.91459,-1.5284246,-1.5632284,-0.0348038
65,0.9006673,0.9407272,"('insecure', 'secure')",-0.0011054464,-0.13601805,0.19431372,0.15046117,-0.7443893,-0.70624536,0.0873716,0.0622312,-0.0251404
66,-0.8680037,-0.8345545,"('inactive', 'active')",-0.40257636,-0.32766172,-0.93224585,-0.8359467,1.1407909,1.1938853,-0.2655088,-0.2010694,0.0644394
67,0.91137546,0.8257101,"('doubtful', 'determined')",0.7608825,0.86659145,0.93678355,1.02106,-0.8013036,-0.69124556,0.4519345,0.505529,0.0535945
68,0.9842304,0.97564167,"('dependent', 'independent')",-0.09899859,-0.20774236,0.060133457,0.028847497,-0.5346332,-0.53848165,0.102683,0.0645663,-0.0381167
69,-1.5374538,-1.5173906,"('lazy', 'industrious')",1.0161431,1.202848,0.66505885,0.85194844,-0.24998116,-0.17717272,-0.0265583,0.0900583,0.1166166
70,2.2807775,2.2994328,"('lethargic', 'energetic')",0.41998464,0.4626432,-0.38953945,-0.2711214,0.22297648,0.27012148,0.6335497,0.690269,0.0567193
71,1.0942067,1.1030599,"('diffident', 'self-confident')",1.0719225,1.0801289,0.51040566,0.5545373,0.59686756,0.5862579,0.8183506,0.830996,0.0126454
72,1.1966277,1.2792755,"('unambitious', 'ambitious')",0.56248057,0.63034606,-1.0591125,-1.0705715,-1.0758084,-1.0634999,-0.0939532,-0.0561125,0.0378407
73,-0.05572425,-0.035996795,"('helpless', 'self-reliant')",0.5907989,0.5378529,-0.15751147,-0.18921551,-2.88723,-2.8681645,-0.6274167,-0.638881,-0.0114643
74,2.2503643,2.3084571,"('undedicated', 'dedicated')",-0.027944677,0.13338573,0.11804174,0.19251399,0.015862219,-0.02661763,0.5890809,0.6519348,0.0628539
75,-2.3965342,-2.4067082,"('meek', 'impulsive')",-0.7988191,-0.831715,-1.0694251,-1.1148692,-0.23072769,-0.09759214,-1.1238765,-1.1127212,0.0111553
76,1.271856,1.3555874,"('anxious', 'daring')",1.0772207,1.1819218,-0.3880561,-0.22407845,-0.21627453,-0.11544193,0.4361866,0.5494972,0.1133106
77,1.3620917,1.384177,"('unmotivated', 'motivated')",0.56370115,0.49799976,0.52305526,0.542166,-1.3890588,-1.30095,0.2649473,0.2808481,0.0159008
78,-0.06772269,-0.029516656,"('nonresilient', 'resilient')",0.17708062,0.3389011,0.26223528,0.42904434,0.24556401,0.2574111,0.1542893,0.24896,0.0946707
79,-1.9994178,-2.0104792,"('wavering', 'unwavering')",-1.3444399,-1.2881844,-1.7645463,-1.7265064,0.12061918,0.2303729,-1.2469462,-1.1986992,0.048247
80,0.8017425,0.7896859,"('dominated', 'dominating')",-0.1514442,-0.093237296,-0.29785934,-0.20943664,-1.6386027,-1.6204357,-0.321541,-0.283356,0.038185
81,1.6477474,1.6025388,"('submissive', 'aggressive')",0.5114243,0.20593023,-0.6299373,-0.7136552,-1.3663412,-1.3277392,0.0407233,-0.0582314,-0.0989547
82,-0.75834197,-0.70842916,"('poor', 'rich')",-0.46063,-0.45609862,-0.6977359,-0.6454475,5.635074,5.800147,0.9295915,0.997543,0.0679515
83,0.25647914,0.2361047,"('powerless', 'powerful')",0.0035361554,0.10666831,-0.9419628,-0.8679025,-1.514155,-1.5834783,-0.5490257,-0.5271519,0.0218738
84,1.1545062,1.0773823,"('inferior', 'superior')",1.0650581,1.0003796,0.8415013,0.80422163,0.95051444,0.9061751,1.002895,0.9470397,-0.0558553
85,-1.3695866,-1.413942,"('insignificant', 'prestigious')",-0.57177556,-0.5221273,0.6149673,0.58563626,1.3626753,1.4189671,0.0090701,0.0171335,0.0080634
86,2.209824,2.168253,"('uninfluential', 'influential')",-0.17502002,-0.36140612,-0.5474466,-0.77726865,-0.35731277,-0.5600697,0.2825112,0.1173771,-0.1651341
87,1.1745592,1.1454748,"('unsuccessful', 'successful')",0.263801,0.12595011,0.93811285,0.91491777,0.8245164,0.9578555,0.8002473,0.7860495,-0.0141978
88,0.15297541,0.1385439,"('low', 'eminent')",-0.35672352,-0.37298518,-0.3244948,-0.345749,0.0608434,0.10019836,-0.1168499,-0.119998,-0.0031481
