,constellation_male,constellation_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.07935962,-0.023585975,"('unsociable', 'sociable')",-0.2588081,-0.4342947,0.06789265,-0.03867323,-0.91718715,-1.0648651,-0.2968656,-0.3903548,-0.0934892
1,-0.04442356,-0.30715483,"('unfriendly', 'friendly')",0.6008161,0.35368598,-0.113672525,-0.29258,1.9603335,1.8906661,0.6007634,0.4111543,-0.1896091
2,0.48855934,0.5190684,"('unlikable', 'likable')",1.259093,1.2792866,1.4693853,1.4734921,0.42605162,0.56622994,0.9107723,0.9595193,0.048747
3,-0.31315184,-0.14258492,"('repellent', 'pleasant')",-0.49954963,-0.44025627,0.7829366,0.8399484,0.34467852,0.33479708,0.0787284,0.1479761,0.0692477
4,-1.5085424,-1.7260206,"('disliked', 'liked')",0.6379988,0.45738754,-0.10295251,-0.22191074,-6.5771513,-6.643953,-1.8876618,-2.0336242,-0.1459624
5,-1.2253305,-1.4467883,"('distant', 'outgoing')",0.06911522,-0.010191925,-1.3790154,-1.3932406,-0.12391496,-0.05641918,-0.6647864,-0.72666,-0.0618736
6,-1.6607853,-1.9121356,"('distant', 'open')",-0.36007285,-0.48931116,-1.5874249,-1.6194183,0.4837137,0.54089206,-0.7811424,-0.8699932,-0.0888508
7,0.9129104,1.0435841,"('insensitive', 'sensitive')",1.0654014,1.0961771,0.13920471,0.21591614,1.0633656,1.019739,0.7952205,0.8438541,0.0486336
8,-0.41449675,-0.6156671,"('unaffectionate', 'affectionate')",-0.34336263,-0.4850401,-0.17135848,-0.262452,0.9916493,0.9360225,0.0156079,-0.1067842,-0.1223921
9,0.40615815,0.28204137,"('unaffectionate', 'caring')",0.54309165,0.39176983,-0.07712776,-0.15391657,1.3292323,1.2916846,0.5503386,0.4528948,-0.0974438
10,0.6874875,0.9717753,"('unsympathetic', 'sympathetic')",-0.5579737,-0.57110983,-0.72879696,-0.68954647,-0.64864933,-0.7200165,-0.3119831,-0.2522244,0.0597587
11,0.28918636,0.52268636,"('unhelpful', 'helpful')",0.138089,0.25104558,-0.44315028,-0.30154777,1.353724,1.4494593,0.3344623,0.4804109,0.1459486
12,0.74846745,0.85121727,"('unsupportive', 'supportive')",0.94635946,0.9343911,0.77233523,0.89157754,-1.6466364,-1.6750516,0.2051314,0.2505336,0.0454022
