,united_male,united_female,tuple,rentals_male,rentals_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8816457,0.75826323,"('unsociable', 'sociable')",0.5532668,0.51931584,-0.5393265,-0.6685813,0.2985287,0.2029993,-0.0955294
1,-0.057728853,-0.11301473,"('unfriendly', 'friendly')",0.5382278,0.38347855,2.349996,2.1741936,0.9434984,0.8148858,-0.1286126
2,0.3074015,0.50696015,"('unlikable', 'likable')",0.9242698,1.1220893,0.55745333,0.65410125,0.5963749,0.7610502,0.1646753
3,0.23973498,0.24303176,"('repellent', 'pleasant')",-0.109019935,0.0372174,0.31616512,0.39460033,0.1489601,0.2249498,0.0759897
4,-0.23495446,-0.32358807,"('disliked', 'liked')",-0.4621599,-0.4988528,-6.070514,-6.142002,-2.2558762,-2.3214811,-0.0656049
5,-0.09943701,0.01322059,"('distant', 'outgoing')",-0.25799438,-0.30856085,0.3980176,0.40534198,0.0135287,0.0366672,0.0231385
6,-0.16672505,0.034856185,"('distant', 'open')",-0.5399706,-0.6054588,1.0127157,0.9944927,0.1020067,0.1412967,0.03929
7,1.1177922,1.1020281,"('insensitive', 'sensitive')",0.49708125,0.64310455,1.107641,1.0572375,0.9075049,0.9341234,0.0266185
8,-0.24687895,-0.18182679,"('unaffectionate', 'affectionate')",0.1564294,0.18181565,1.4240135,1.2932723,0.4445213,0.4310871,-0.0134342
9,0.68941057,0.76390123,"('unaffectionate', 'caring')",0.7730179,0.7616532,1.5530882,1.486276,1.0051723,1.0039434,-0.0012289
10,1.0640587,1.0296005,"('unsympathetic', 'sympathetic')",-0.08587651,-0.088690676,-0.4483096,-0.45947576,0.1766242,0.160478,-0.0161462
11,0.97549444,1.0980687,"('unhelpful', 'helpful')",0.5846142,0.6530424,1.5134572,1.6503251,1.024522,1.133812,0.10929
12,1.65894,1.7754717,"('unsupportive', 'supportive')",1.1263833,1.2399921,-1.3962735,-1.4259014,0.4630165,0.5298541,0.0668376
13,0.110458374,0.032950573,"('impolite', 'polite')",0.6435599,0.59361184,-0.42732826,-0.42250192,0.1088967,0.0680202,-0.0408765
14,1.1039401,1.0517948,"('antisocial', 'social')",0.84398794,1.0426025,-0.6507808,-0.6443089,0.4323824,0.4833628,0.0509804
15,0.562206,0.5677332,"('boring', 'funny')",0.24388945,0.16271314,0.80043626,0.7767077,0.5355105,0.5023847,-0.0331258
16,-1.5529394,-1.5866456,"('unpopular', 'popular')",0.16286269,0.24518189,0.45393556,0.49766743,-0.3120471,-0.2812654,0.0307817
17,-0.19756457,-0.12394174,"('nasty', 'nice')",0.24395251,0.40996286,-0.4019909,-0.3241426,-0.1185343,-0.0127072,0.1058271
18,-0.16474727,0.022347137,"('disagreeable', 'welcoming')",-0.40991172,-0.21223399,-0.17620379,-0.16815917,-0.2502876,-0.1193487,0.1309389
19,0.13288775,0.20964706,"('inhospitable', 'hospitable')",-0.41764066,-0.4974091,0.5038208,0.5463403,0.0730226,0.0861927,0.0131701
20,-0.09220948,-0.03870437,"('rough', 'thoughtful')",-0.7368966,-0.60670334,0.6550504,0.6336858,-0.0580185,-0.0039073,0.0541112
21,0.7073788,0.6623304,"('immoral', 'moral')",0.3921691,0.4484119,-0.91083467,-0.83210063,0.0629044,0.0928806,0.0299762
22,0.69306266,0.6678629,"('untrustworthy', 'trustworthy')",-0.30242318,-0.20324859,-0.7914444,-0.8088044,-0.1336016,-0.11473,0.0188716
23,1.4538742,1.5346777,"('insincere', 'sincere')",0.7199763,0.7393114,5.5196958,5.5065293,2.5645154,2.5935062,0.0289908
24,1.7724737,1.8587486,"('dishonest', 'honest')",-0.37124568,-0.33259958,0.82601225,0.78419536,0.7424134,0.7701148,0.0277014
25,-0.7256193,-0.6906252,"('egoistic', 'altruistic')",0.46231878,0.5226003,1.8565887,1.7610455,0.5310961,0.5310069,-8.92e-05
26,1.4288304,1.2541316,"('hardhearted', 'benevolent')",1.2241611,1.2262573,1.8588367,1.7620996,1.5039428,1.4141628,-0.08978
27,0.5090354,0.6446359,"('hardhearted', 'softhearted')",-0.011580178,0.12962866,1.7072145,1.5841354,0.7348899,0.7861333,0.0512434
28,0.46612895,0.39002496,"('disloyal', 'loyal')",-0.24440208,-0.3513157,0.8054116,0.65469813,0.3423795,0.2311358,-0.1112437
29,-0.22889285,-0.2748807,"('unfair', 'fair')",-1.018816,-1.0910822,-0.16994527,-0.29755306,-0.4725513,-0.5545053,-0.081954
30,0.9298295,0.95907265,"('intolerant', 'tolerant')",0.41239634,0.57847744,0.754539,0.7817342,0.6989216,0.7730948,0.0741732
31,-1.4616874,-1.4494009,"('evil', 'good')",-0.71302575,-0.699184,-0.22822341,-0.3401928,-0.8009788,-0.8295925,-0.0286137
32,0.74323386,0.7172057,"('unkind', 'kind')",0.5763476,0.5611895,0.86002994,0.7233858,0.7265371,0.6672603,-0.0592768
33,0.065015286,-0.026114166,"('wrong', 'right')",0.47632164,0.36915836,0.18609107,0.01700462,0.242476,0.1200163,-0.1224597
34,0.3293695,0.49225408,"('mean', 'honorable')",0.23004124,0.4558846,5.5509963,5.782729,2.0368023,2.2436226,0.2068203
35,-0.9886689,-1.0628664,"('corrupt', 'incorrupt')",-0.25135693,-0.3917901,0.20146996,0.015005255,-0.3461853,-0.4798838,-0.1336985
36,-1.0794699,-1.1997266,"('hostile', 'amicable')",0.4436744,0.32299426,0.7605555,0.5364927,0.0415867,-0.1134132,-0.1549999
37,0.672867,0.71128774,"('fake', 'genuine')",-0.2883727,-0.29669526,0.6749644,0.6906935,0.3531529,0.3684287,0.0152758
38,0.33703062,0.4115871,"('untruthful', 'truthful')",0.44867525,0.37566897,-0.17304684,-0.102332994,0.2042197,0.2283077,0.024088
