,sibling_male,sibling_female,tuple,average_male,average_female,female-male
0,0.51065016,0.38513565,"('unsociable', 'sociable')",0.5106502,0.3851357,-0.1255145
1,0.69776505,0.67163235,"('unfriendly', 'friendly')",0.6977651,0.6716323,-0.0261328
2,-0.01534453,0.1251992,"('unlikable', 'likable')",-0.0153445,0.1251992,0.1405437
3,0.9893262,0.9672863,"('repellent', 'pleasant')",0.9893262,0.9672863,-0.0220399
4,-7.263938,-7.459955,"('disliked', 'liked')",-7.263938,-7.4599552,-0.1960172
5,-1.142684,-1.0806297,"('distant', 'outgoing')",-1.142684,-1.0806297,0.0620543
6,-0.7103186,-0.72793937,"('distant', 'open')",-0.7103186,-0.7279394,-0.0176208
7,1.3173944,1.2205486,"('insensitive', 'sensitive')",1.3173944,1.2205486,-0.0968458
8,0.43986842,0.44665226,"('unaffectionate', 'affectionate')",0.4398684,0.4466523,0.0067839
9,1.0057844,1.0713241,"('unaffectionate', 'caring')",1.0057844,1.0713241,0.0655397
10,1.4602497,1.3353643,"('unsympathetic', 'sympathetic')",1.4602497,1.3353643,-0.1248854
11,1.816347,1.864568,"('unhelpful', 'helpful')",1.816347,1.864568,0.048221
12,-1.6213518,-1.683455,"('unsupportive', 'supportive')",-1.6213518,-1.683455,-0.0621032
13,0.5301893,0.4740172,"('impolite', 'polite')",0.5301893,0.4740172,-0.0561721
14,0.5408651,0.31703514,"('antisocial', 'social')",0.5408651,0.3170351,-0.22383
15,0.0007234812,-0.051873263,"('boring', 'funny')",0.0007235,-0.0518733,-0.0525968
16,-0.70874065,-0.7380717,"('unpopular', 'popular')",-0.7087407,-0.7380717,-0.029331
17,-0.33985665,-0.3526224,"('nasty', 'nice')",-0.3398567,-0.3526224,-0.0127657
18,-0.3878687,-0.41121566,"('disagreeable', 'welcoming')",-0.3878687,-0.4112157,-0.023347
19,-1.4712999,-1.4271976,"('inhospitable', 'hospitable')",-1.4712999,-1.4271976,0.0441023
20,1.1557207,1.0612396,"('rough', 'thoughtful')",1.1557207,1.0612396,-0.0944811
21,0.23800471,0.20674506,"('immoral', 'moral')",0.2380047,0.2067451,-0.0312596
22,0.17299421,0.12473148,"('untrustworthy', 'trustworthy')",0.1729942,0.1247315,-0.0482627
23,5.905061,5.9985247,"('insincere', 'sincere')",5.9050608,5.9985247,0.0934639
