,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.66603106,0.57961553,"('unsociable', 'sociable')",-0.41044897,-0.5325186,-0.19530487,-0.35679027,0.0200924,-0.1032311,-0.1233235
1,-3.1230438,-3.0323358,"('unfriendly', 'friendly')",-1.6245466,-1.5766679,1.4419007,1.3598473,-1.1018966,-1.0830521,0.0188445
2,0.13936788,0.124318935,"('unlikable', 'likable')",0.85580945,0.96056926,0.72064066,0.8179572,0.5719393,0.6342818,0.0623425
3,0.6457838,0.7557604,"('repellent', 'pleasant')",-0.08324927,-0.009639699,0.26182976,0.35074332,0.2747881,0.3656213,0.0908332
4,-1.8346822,-1.7995167,"('disliked', 'liked')",-0.26446915,-0.23396423,-6.234633,-6.2870593,-2.777928,-2.7735135,0.0044145
5,-3.3761468,-3.1632252,"('distant', 'outgoing')",-1.1171126,-0.9420875,-0.556099,-0.5035197,-1.6831195,-1.5362775,0.146842
6,-3.038968,-2.8274965,"('distant', 'open')",-1.248877,-0.99599844,0.1519172,0.21630901,-1.3786427,-1.2023953,0.1762474
7,0.9960754,1.0781497,"('insensitive', 'sensitive')",-0.38704827,-0.34141985,0.2832696,0.36215806,0.2974323,0.366296,0.0688637
8,-2.3457372,-2.303379,"('unaffectionate', 'affectionate')",-1.4757398,-1.3571225,0.54898745,0.46621248,-1.0908298,-1.064763,0.0260668
9,-2.521251,-2.430286,"('unaffectionate', 'caring')",-1.5499442,-1.4634844,0.95724344,0.9262493,-1.0379839,-0.9891737,0.0488102
10,1.2665364,1.3312799,"('unsympathetic', 'sympathetic')",-0.8623412,-0.8717339,-0.12506647,-0.1827018,0.0930429,0.0922814,-0.0007615
11,0.67351186,0.7230946,"('unhelpful', 'helpful')",0.087659,0.052589223,1.8921746,1.8753581,0.8844485,0.8836807,-0.0007678
12,-0.27361068,-0.09743054,"('unsupportive', 'supportive')",-0.30366462,-0.15311038,-2.0010204,-1.9621679,-0.8594319,-0.7375696,0.1218623
13,1.6346675,1.581449,"('impolite', 'polite')",0.041142717,-0.0070332177,-0.3066679,-0.36476845,0.4563808,0.4032158,-0.053165
14,1.9290344,1.8809518,"('antisocial', 'social')",0.9682074,0.907936,-0.44709387,-0.49330324,0.816716,0.7651948,-0.0515212
15,0.10655145,-0.065309495,"('boring', 'funny')",0.24021733,0.12088221,0.7825616,0.725695,0.3764435,0.2604226,-0.1160209
16,-2.3149648,-2.341169,"('unpopular', 'popular')",-0.4650588,-0.4855238,0.52544343,0.5960229,-0.7515267,-0.7435567,0.00797
17,-0.9514164,-0.8952272,"('nasty', 'nice')",-0.44173652,-0.35724118,-0.40828365,-0.4457466,-0.6004789,-0.5660717,0.0344072
18,-1.0598404,-0.95204365,"('disagreeable', 'welcoming')",-0.6977124,-0.4825893,-0.27614942,-0.25868008,-0.6779008,-0.5644377,0.1134631
19,-2.4687624,-2.2791336,"('inhospitable', 'hospitable')",-0.98143375,-0.7604686,-0.3950522,-0.20597892,-1.2817495,-1.0818604,0.1998891
20,0.7181644,0.8034889,"('rough', 'thoughtful')",-0.058854688,-0.08643882,0.97275835,0.8908482,0.5440227,0.5359661,-0.0080566
21,2.2666922,2.229139,"('immoral', 'moral')",0.23347957,0.20520826,-0.5628757,-0.54339117,0.6457653,0.6303187,-0.0154466
