,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
21,4.714143,4.793143,"('immoral', 'moral')",0.85398144,1.1197705,2.7840621,2.9564567,0.1723946
22,3.4919703,3.4820378,"('untrustworthy', 'trustworthy')",-0.09000102,0.11339335,1.7009846,1.7977155,0.0967309
23,4.3320494,4.3113904,"('insincere', 'sincere')",6.222451,6.127315,5.2772503,5.2193527,-0.0578976
24,2.7043397,2.615572,"('dishonest', 'honest')",1.3732417,1.4166474,2.0387907,2.0161097,-0.022681
25,-2.6316428,-2.7091165,"('egoistic', 'altruistic')",0.68511665,0.46585315,-0.9732631,-1.1216316,-0.1483685
26,-0.44363475,-0.48319367,"('hardhearted', 'benevolent')",1.5266308,1.4785266,0.541498,0.4976665,-0.0438315
27,-1.0517288,-0.9946329,"('hardhearted', 'softhearted')",1.0186865,1.0668807,-0.0165212,0.0361239,0.0526451
28,1.7403662,1.6360048,"('disloyal', 'loyal')",1.5157654,1.3807483,1.6280658,1.5083766,-0.1196892
29,-1.0259145,-1.0314642,"('unfair', 'fair')",-1.353705,-1.3752099,-1.1898098,-1.2033371,-0.0135273
30,3.153809,3.0815375,"('intolerant', 'tolerant')",1.6777349,1.7126971,2.415772,2.3971174,-0.0186546
31,-6.283006,-6.2231336,"('evil', 'good')",-1.2717655,-1.4130207,-3.7773857,-3.8180771,-0.0406914
32,3.0240324,3.065662,"('unkind', 'kind')",1.6977674,1.7197521,2.3608999,2.3927069,0.031807
33,-1.538567,-1.5339408,"('wrong', 'right')",-0.3932484,-0.49508607,-0.9659077,-1.0145135,-0.0486058
34,0.70119494,0.5892133,"('mean', 'honorable')",4.938101,4.9085827,2.8196478,2.748898,-0.0707498
35,-6.1654015,-6.081618,"('corrupt', 'incorrupt')",-1.1586075,-1.4728395,-3.6620045,-3.7772286,-0.1152241
36,-6.3113303,-6.4025016,"('hostile', 'amicable')",-1.3434368,-1.5882467,-3.8273835,-3.9953742,-0.1679907
37,0.8857537,1.0765054,"('fake', 'genuine')",0.9144988,0.860093,0.9001262,0.9682992,0.068173
38,0.24135903,0.16223377,"('untruthful', 'truthful')",0.3182609,0.31798604,0.27981,0.2401099,-0.0397001
39,2.2985024,2.2516792,"('exploitative', 'cooperative')",1.1601032,1.221867,1.7293029,1.736773,0.0074701
40,0.24718408,0.2593752,"('stingy', 'generous')",-1.6772971,-1.6005493,-0.7150565,-0.6705871,0.0444694
41,1.6749555,1.785936,"('unforgiving', 'forgiving')",0.86279684,0.9212369,1.2688762,1.3535864,0.0847102
42,2.0647614,2.048378,"('unreliable', 'reliable')",-2.8004625,-2.4409997,-0.3678505,-0.1963109,0.1715396
43,4.3947577,4.482078,"('irresponsible', 'responsible')",1.6987879,1.8524064,3.046773,3.1672423,0.1204693
44,-1.7408634,-1.7916062,"('prejudiced', 'unprejudiced')",-1.6283551,-1.6718363,-1.6846093,-1.7317212,-0.0471119
45,4.1695104,4.2416315,"('incompetent', 'competent')",0.7815136,1.0033344,2.475512,2.622483,0.146971
46,5.0426207,4.985462,"('uncompetitive', 'competitive')",-0.10639355,0.13195968,2.4681137,2.5587111,0.0905974
47,2.1372983,2.110573,"('stupid', 'smart')",5.481766,5.4723663,3.8095322,3.7914696,-0.0180626
48,3.1450584,3.1589003,"('unintelligent', 'intelligent')",0.67544764,0.6993098,1.910253,1.929105,0.018852
49,1.0958158,1.0766025,"('unable', 'able')",-0.18261838,-0.09325494,0.4565987,0.4916738,0.0350751
50,-1.4383109,-1.3969465,"('clumsy', 'skillful')",-0.55408996,-0.54352903,-0.9962004,-0.9702378,0.0259626
51,3.9406495,3.7444773,"('uneducated', 'educated')",0.37614876,0.28711063,2.1583991,2.015794,-0.1426051
52,-3.6665714,-3.5769207,"('irrational', 'rational')",-0.51640356,-0.76967764,-2.0914874,-2.1732993,-0.0818119
53,-0.8024727,-0.7649589,"('uncreative', 'creative')",-0.21617289,-0.28427815,-0.5093228,-0.5246185,-0.0152957
54,0.3376072,0.30968994,"('incapable', 'capable')",0.8170815,0.73836076,0.5773444,0.5240253,-0.0533191
55,7.236573,7.1438,"('incompetent', 'clever')",0.7626845,0.91578794,3.9996288,4.0297937,0.0301649
56,5.731616,5.6791105,"('impractical', 'practical')",1.1355919,1.2915691,3.433604,3.4853399,0.0517359
57,2.3560662,2.3625486,"('unimaginative', 'imaginative')",-2.6021147,-2.447415,-0.1230242,-0.0424333,0.0805909
58,-0.3368795,-0.28230482,"('undiscriminating', 'discriminating')",-0.64196867,-0.6804336,-0.4894241,-0.4813692,0.0080549
59,-2.1983562,-2.1502764,"('foolish', 'wise')",0.22102544,0.14048529,-0.9886653,-1.0048956,-0.0162303
60,7.0208836,7.1079774,"('inefficient', 'efficient')",0.93390906,1.2235373,3.9773962,4.1657572,0.188361
61,1.8068643,1.6693845,"('illogical', 'logical')",0.55529785,0.55159307,1.1810811,1.1104888,-0.0705923
62,5.7375717,5.843564,"('incompetent', 'brilliant')",0.8770506,1.1125108,3.3073111,3.4780374,0.1707263
63,3.944216,3.9120612,"('unperceptive', 'insightful')",0.62686396,0.79986084,2.2855401,2.3559611,0.070421
64,1.574285,1.5334525,"('shy', 'confident')",-6.072242,-5.707579,-2.2489784,-2.0870633,0.1619151
65,4.2735395,4.2232,"('insecure', 'secure')",0.41594076,0.5382101,2.3447402,2.3807049,0.0359647
66,-1.7784967,-1.9631486,"('inactive', 'active')",-0.011157796,-0.1988949,-0.8948272,-1.0810218,-0.1861946
67,1.5038677,1.4815816,"('doubtful', 'determined')",0.24410194,0.23216888,0.8739848,0.8568752,-0.0171096
68,-0.17249131,-0.17666662,"('dependent', 'independent')",-0.8566243,-0.8983021,-0.5145578,-0.5374843,-0.0229265
69,-4.510224,-4.4007363,"('lazy', 'industrious')",-1.5699849,-1.659261,-3.0401044,-3.0299988,0.0101056
70,5.649653,5.421862,"('lethargic', 'energetic')",0.789613,0.91967267,3.2196331,3.1707673,-0.0488658
71,-0.42984915,-0.38394964,"('diffident', 'self-confident')",0.3847672,0.4492281,-0.022541,0.0326392,0.0551802
72,1.5813421,1.6770457,"('unambitious', 'ambitious')",0.15544777,0.15975331,0.8683949,0.9183995,0.0500046
73,-1.5633738,-1.3210144,"('helpless', 'self-reliant')",-3.549313,-3.506804,-2.5563436,-2.4139092,0.1424344
74,2.0161371,1.9267911,"('undedicated', 'dedicated')",0.73810524,0.7975459,1.3771212,1.3621686,-0.0149526
75,-3.425945,-3.2938735,"('meek', 'impulsive')",-1.8280983,-1.8765942,-2.6270218,-2.5852339,0.0417879
76,3.6923854,3.665929,"('anxious', 'daring')",0.418732,0.59080625,2.0555587,2.1283677,0.072809
77,2.3874443,2.370497,"('unmotivated', 'motivated')",-0.75053364,-0.5603778,0.8184553,0.9050596,0.0866043
78,0.872914,0.8703844,"('nonresilient', 'resilient')",0.24021095,0.43067816,0.5565625,0.6505313,0.0939688
79,-4.2588153,-4.3010516,"('wavering', 'unwavering')",-0.3632271,-0.50928134,-2.3110211,-2.4051664,-0.0941453
80,4.7646604,4.674833,"('dominated', 'dominating')",-0.3793703,-0.295374,2.1926451,2.1897295,-0.0029156
81,5.8178883,5.6581755,"('submissive', 'aggressive')",0.59278196,0.80504227,3.2053351,3.2316089,0.0262738
82,1.3841703,1.3969378,"('poor', 'rich')",5.910289,5.7074223,3.6472297,3.5521801,-0.0950496
83,1.3863393,1.225706,"('powerless', 'powerful')",-0.33152923,-0.41815525,0.527405,0.4037754,-0.1236296
84,-0.22143196,-0.13209778,"('inferior', 'superior')",-0.2090731,-0.2845,-0.2152525,-0.2082989,0.0069536
85,-6.0229015,-6.076878,"('insignificant', 'prestigious')",-0.78840756,-1.109298,-3.4056544,-3.5930882,-0.1874338
86,3.5107381,3.29379,"('uninfluential', 'influential')",0.32455072,0.30135804,1.9176444,1.797574,-0.1200704
87,1.8836124,1.7959161,"('unsuccessful', 'successful')",0.67913485,0.69180274,1.2813736,1.2438594,-0.0375142
88,0.045788392,-0.11035807,"('low', 'eminent')",-0.0985648,-0.25880396,-0.0263882,-0.184581,-0.1581928
