,fright_male,fright_female,tuple,average_male,average_female,female-male
0,0.17319794,0.02389426,"('unsociable', 'sociable')",0.1731979,0.0238943,-0.1493036
1,1.029733,0.92093045,"('unfriendly', 'friendly')",1.0297329,0.9209304,-0.1088025
2,0.5376843,0.64839816,"('unlikable', 'likable')",0.5376843,0.6483982,0.1107139
3,1.0312479,1.0059062,"('repellent', 'pleasant')",1.0312479,1.0059062,-0.0253417
4,-6.903136,-6.9712205,"('disliked', 'liked')",-6.9031358,-6.9712205,-0.0680847
5,-0.13674097,-0.11753736,"('distant', 'outgoing')",-0.136741,-0.1175374,0.0192036
6,-0.008420678,0.006410964,"('distant', 'open')",-0.0084207,0.006411,0.0148317
7,0.567366,0.5722635,"('insensitive', 'sensitive')",0.567366,0.5722635,0.0048975
8,0.6558923,0.6804635,"('unaffectionate', 'affectionate')",0.6558923,0.6804635,0.0245712
9,1.2971025,1.3690292,"('unaffectionate', 'caring')",1.2971025,1.3690292,0.0719267
10,1.3740541,1.4276748,"('unsympathetic', 'sympathetic')",1.3740541,1.4276748,0.0536207
11,1.981148,1.9863899,"('unhelpful', 'helpful')",1.981148,1.9863899,0.0052419
12,-1.4716725,-1.4689784,"('unsupportive', 'supportive')",-1.4716725,-1.4689784,0.0026941
13,0.60919607,0.540945,"('impolite', 'polite')",0.6091961,0.540945,-0.0682511
14,-0.14334913,-0.31235397,"('antisocial', 'social')",-0.1433491,-0.312354,-0.1690049
15,0.41063553,0.3219411,"('boring', 'funny')",0.4106355,0.3219411,-0.0886944
16,-0.20292178,-0.19876444,"('unpopular', 'popular')",-0.2029218,-0.1987644,0.0041574
17,-0.090419844,-0.07805278,"('nasty', 'nice')",-0.0904198,-0.0780528,0.012367
18,-0.43904448,-0.5875018,"('disagreeable', 'welcoming')",-0.4390445,-0.5875018,-0.1484573
19,-0.6091579,-0.46914738,"('inhospitable', 'hospitable')",-0.6091579,-0.4691474,0.1400105
20,0.6823199,0.5479934,"('rough', 'thoughtful')",0.6823199,0.5479934,-0.1343265
21,0.19691253,0.26556838,"('immoral', 'moral')",0.1969125,0.2655684,0.0686559
22,-0.090763725,-0.15078889,"('untrustworthy', 'trustworthy')",-0.0907637,-0.1507889,-0.0600252
23,5.9996967,5.9527073,"('insincere', 'sincere')",5.9996967,5.9527073,-0.0469894
24,1.6526287,1.6116484,"('dishonest', 'honest')",1.6526287,1.6116484,-0.0409803
25,0.332636,0.2524895,"('egoistic', 'altruistic')",0.332636,0.2524895,-0.0801465
26,0.071829155,-0.035433725,"('hardhearted', 'benevolent')",0.0718292,-0.0354337,-0.1072629
27,1.3001046,1.1652242,"('hardhearted', 'softhearted')",1.3001046,1.1652242,-0.1348804
28,0.8467882,0.7968183,"('disloyal', 'loyal')",0.8467882,0.7968183,-0.0499699
29,-0.77591324,-0.82020044,"('unfair', 'fair')",-0.7759132,-0.8202004,-0.0442872
30,0.74949485,0.70166385,"('intolerant', 'tolerant')",0.7494949,0.7016639,-0.047831
31,-1.6875522,-1.6771512,"('evil', 'good')",-1.6875522,-1.6771512,0.010401
32,1.1768637,1.1789482,"('unkind', 'kind')",1.1768637,1.1789482,0.0020845
33,-0.3666467,-0.3446761,"('wrong', 'right')",-0.3666467,-0.3446761,0.0219706
34,4.337159,4.474869,"('mean', 'honorable')",4.3371592,4.4748688,0.1377096
35,-1.3303113,-1.4223142,"('corrupt', 'incorrupt')",-1.3303113,-1.4223142,-0.0920029
36,-1.0684271,-1.0841664,"('hostile', 'amicable')",-1.0684271,-1.0841664,-0.0157393
37,0.5292512,0.5934143,"('fake', 'genuine')",0.5292512,0.5934143,0.0641631
38,-0.18887226,-0.15496069,"('untruthful', 'truthful')",-0.1888723,-0.1549607,0.0339116
39,0.04784247,0.00032362808,"('exploitative', 'cooperative')",0.0478425,0.0003236,-0.0475189
40,-1.3431851,-1.5930693,"('stingy', 'generous')",-1.3431851,-1.5930693,-0.2498842
41,-0.1358552,-0.14269322,"('unforgiving', 'forgiving')",-0.1358552,-0.1426932,-0.006838
42,-1.6579475,-1.7038652,"('unreliable', 'reliable')",-1.6579475,-1.7038652,-0.0459177
43,1.2857727,1.2838768,"('irresponsible', 'responsible')",1.2857727,1.2838768,-0.0018959
44,-1.0803559,-1.0723104,"('prejudiced', 'unprejudiced')",-1.0803559,-1.0723104,0.0080455
45,0.355688,0.323661,"('incompetent', 'competent')",0.355688,0.323661,-0.032027
46,-0.14445435,-0.1360814,"('uncompetitive', 'competitive')",-0.1444543,-0.1360814,0.0083729
47,5.132926,5.311277,"('stupid', 'smart')",5.132926,5.3112769,0.1783509
48,0.74865824,0.6009061,"('unintelligent', 'intelligent')",0.7486582,0.6009061,-0.1477521
49,0.072258875,0.20812416,"('unable', 'able')",0.0722589,0.2081242,0.1358653
50,0.06742509,0.07383027,"('clumsy', 'skillful')",0.0674251,0.0738303,0.0064052
51,0.5208914,0.45337674,"('uneducated', 'educated')",0.5208914,0.4533767,-0.0675147
52,-0.83323425,-0.85499096,"('irrational', 'rational')",-0.8332343,-0.854991,-0.0217567
53,-0.016288236,-0.0519626,"('uncreative', 'creative')",-0.0162882,-0.0519626,-0.0356744
54,0.89983356,1.0938205,"('incapable', 'capable')",0.8998336,1.0938205,0.1939869
55,0.9034925,0.7768662,"('incompetent', 'clever')",0.9034925,0.7768662,-0.1266263
56,1.0659884,1.0259112,"('impractical', 'practical')",1.0659884,1.0259112,-0.0400772
57,-2.1130366,-2.1216633,"('unimaginative', 'imaginative')",-2.1130366,-2.1216633,-0.0086267
