,royal_male,royal_female,tuple,caribbean_male,caribbean_female,cruises_male,cruises_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.17170957,0.20516165,"('unsociable', 'sociable')",0.32173592,0.34456122,0.9322079,1.163939,-0.052906,-0.045053594,0.3431868,0.4171521,0.0739653
1,0.20036814,0.18871489,"('unfriendly', 'friendly')",1.0107936,1.0627548,2.7175257,3.0157275,1.2083005,1.0130471,1.284247,1.3200611,0.0358141
2,1.1507196,1.1532767,"('unlikable', 'likable')",1.156803,1.1385381,1.6062105,1.6640766,0.61963236,0.6823592,1.1333414,1.1595626,0.0262212
3,-0.77818656,-0.67630744,"('repellent', 'pleasant')",-0.26908547,-0.24033333,-0.61770624,-0.45549923,0.6315661,0.6814726,-0.2583531,-0.1726668,0.0856863
4,0.2321505,0.30067903,"('disliked', 'liked')",0.24752858,0.31216943,0.33823693,0.3320505,-4.4475026,-4.109902,-0.9073967,-0.7912507,0.116146
5,0.35086972,0.43583107,"('distant', 'outgoing')",0.6132187,0.6510438,1.4933441,1.5503483,-0.3625669,-0.39395183,0.5237164,0.5608178,0.0371014
6,-0.24662736,-0.1598572,"('distant', 'open')",0.35339403,0.35416782,0.6594124,0.7151067,-0.049589194,-0.15032825,0.1791475,0.1897723,0.0106248
7,0.28242695,0.28192657,"('insensitive', 'sensitive')",0.12982154,0.14860186,0.05627679,0.30711806,0.16141282,0.15664825,0.1574845,0.2235737,0.0660892
8,0.32529482,0.3327822,"('unaffectionate', 'affectionate')",0.441922,0.41606763,1.3626453,1.2816132,0.019247402,-0.26714465,0.5372773,0.4408296,-0.0964477
9,1.0123944,1.0328524,"('unaffectionate', 'caring')",0.7383475,0.7433132,1.4323837,1.4854393,0.35412967,0.17053537,0.8843138,0.858035,-0.0262788
10,0.13489732,0.20329358,"('unsympathetic', 'sympathetic')",-0.93539554,-0.96363366,-0.9451418,-0.59372205,-0.102301754,-0.023623295,-0.4619854,-0.3444214,0.117564
11,0.3890539,0.2539298,"('unhelpful', 'helpful')",0.20778504,0.18290803,-0.22187397,-0.1452417,1.7018845,1.7021726,0.5192124,0.4984422,-0.0207702
12,0.9172596,1.0372089,"('unsupportive', 'supportive')",1.566334,1.6198187,0.7269351,0.8862895,-1.443684,-1.3688741,0.4417112,0.5436108,0.1018996
