,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.994987,-1.1525117,"('unsociable', 'sociable')",0.07679508,-0.14299929,-0.459096,-0.6477555,-0.1886595
1,-0.1220814,-0.2490986,"('unfriendly', 'friendly')",1.0290254,0.93649524,0.453472,0.3436983,-0.1097737
2,0.48956951,0.45655653,"('unlikable', 'likable')",0.94196284,0.89380336,0.7157662,0.67518,-0.0405862
3,-1.2060988,-1.1581417,"('repellent', 'pleasant')",0.73487103,0.64204526,-0.2356139,-0.2580482,-0.0224343
4,0.09204936,0.089214005,"('disliked', 'liked')",-6.18676,-6.348895,-3.0473552,-3.1298406,-0.0824854
5,0.2042051,0.2357342,"('distant', 'outgoing')",-1.0354983,-0.8034944,-0.4156466,-0.2838801,0.1317665
6,0.03740514,0.05747366,"('distant', 'open')",-1.2328023,-1.0141895,-0.5976986,-0.4783579,0.1193407
7,-1.1561608,-1.1532184,"('insensitive', 'sensitive')",-0.0690503,-0.0975101,-0.6126056,-0.6253642,-0.0127586
8,-0.17151038,-0.2647838,"('unaffectionate', 'affectionate')",0.29468593,0.32736433,0.0615878,0.0312903,-0.0302975
9,-0.14169681,-0.27389187,"('unaffectionate', 'caring')",0.87821996,0.95321035,0.3682616,0.3396592,-0.0286024
10,-2.2708423,-2.2951043,"('unsympathetic', 'sympathetic')",-0.6062638,-0.702068,-1.4385531,-1.4985862,-0.0600331
11,0.0006738333,-0.053771414,"('unhelpful', 'helpful')",2.1394167,2.1717274,1.0700452,1.058978,-0.0110672
12,-0.88947713,-0.7677427,"('unsupportive', 'supportive')",-2.0723739,-2.032515,-1.4809256,-1.4001288,0.0807968
13,-0.7820036,-0.858516,"('impolite', 'polite')",-0.7239431,-0.74288607,-0.7529733,-0.800701,-0.0477277
14,-0.5100752,-0.5171775,"('antisocial', 'social')",0.3344949,0.115820825,-0.0877902,-0.2006783,-0.1128881
15,1.1252267,0.91509235,"('boring', 'funny')",0.0948783,-0.025620967,0.6100525,0.4447357,-0.1653168
16,0.15196013,0.15410468,"('unpopular', 'popular')",0.5846165,0.40666234,0.3682883,0.2803835,-0.0879048
17,0.16565306,0.22750355,"('nasty', 'nice')",-0.47970366,-0.45852298,-0.1570253,-0.1155097,0.0415156
18,-0.54800045,-0.52452874,"('disagreeable', 'welcoming')",-0.6414113,-0.71916646,-0.5947059,-0.6218476,-0.0271417
19,-0.61856735,-0.69228435,"('inhospitable', 'hospitable')",-0.84084255,-0.69906265,-0.729705,-0.6956735,0.0340315
20,-0.0155882975,0.006259216,"('rough', 'thoughtful')",0.78065413,0.77309084,0.3825329,0.389675,0.0071421
21,-0.65778124,-0.8175172,"('immoral', 'moral')",-0.1085518,-0.27806085,-0.3831665,-0.547789,-0.1646225
22,-0.46836814,-0.5557732,"('untrustworthy', 'trustworthy')",-0.53402954,-0.6979079,-0.5011988,-0.6268406,-0.1256418
23,-0.6363618,-0.72533786,"('insincere', 'sincere')",5.6260257,5.604901,2.494832,2.4397814,-0.0550506
24,-0.78471595,-0.81137973,"('dishonest', 'honest')",0.7286508,0.7516001,-0.0280326,-0.0298898,-0.0018572
25,0.18981066,0.054760188,"('egoistic', 'altruistic')",0.9284715,0.85197157,0.5591411,0.4533659,-0.1057752
26,0.3893395,0.25519004,"('hardhearted', 'benevolent')",1.7803007,1.5949781,1.0848202,0.9250841,-0.1597361
27,-0.5619178,-0.5390517,"('hardhearted', 'softhearted')",0.3632338,0.35975423,-0.099342,-0.0896487,0.0096933
28,-0.5711127,-0.70765793,"('disloyal', 'loyal')",1.0746409,0.9481369,0.2517641,0.1202395,-0.1315246
29,-0.0072310586,-0.050924897,"('unfair', 'fair')",-0.32492703,-0.40970677,-0.166079,-0.2303158,-0.0642368
30,0.3182023,0.2978826,"('intolerant', 'tolerant')",1.0649028,0.9576514,0.6915525,0.627767,-0.0637855
31,0.054635517,0.13165559,"('evil', 'good')",-1.2579685,-1.2696706,-0.6016665,-0.5690075,0.032659
32,-0.54230624,-0.72467583,"('unkind', 'kind')",1.0092906,0.7693604,0.2334922,0.0223423,-0.2111499
33,0.57523143,0.49696204,"('wrong', 'right')",-0.68626845,-0.63833964,-0.0555185,-0.0706888,-0.0151703
