,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32275283,-0.48903844,"('unsociable', 'sociable')",0.6881939,0.45084342,0.7085209,0.48673314,-0.28762597,-0.46578363,0.196584,-0.0043114,-0.2008954
1,0.17940158,0.12159894,"('unfriendly', 'friendly')",-0.6851563,-0.6944905,-0.34293246,-0.44447967,1.7444847,1.6052643,0.2239494,0.1469733,-0.0769761
2,-0.003108263,-0.030104188,"('unlikable', 'likable')",0.4426471,0.5171414,1.4095773,1.3519306,0.75037056,0.8406205,0.6498716,0.6698971,0.0200255
3,0.2461759,0.39554393,"('repellent', 'pleasant')",0.22627158,0.3184956,0.74640816,0.8358564,0.019869879,0.13813256,0.3096814,0.4220071,0.1123257
4,-0.6751613,-0.7149942,"('disliked', 'liked')",1.1760287,1.169257,-0.15098546,-0.24094264,-5.7544646,-5.8430448,-1.3511456,-1.4074311,-0.0562855
5,-1.0524706,-1.0548512,"('distant', 'outgoing')",-0.28591132,-0.055293392,-1.6126295,-1.4574417,-0.26007402,-0.20004585,-0.8027713,-0.6919081,0.1108632
6,-1.3407295,-1.297343,"('distant', 'open')",-0.47960615,-0.21600817,-2.043689,-1.8815609,0.17499731,0.23500067,-0.9222568,-0.7899779,0.1322789
7,0.67097986,0.67655504,"('insensitive', 'sensitive')",1.0959833,1.0649353,0.45689517,0.49998498,0.69569606,0.70360893,0.7298886,0.7362711,0.0063825
8,0.44128695,0.4183189,"('unaffectionate', 'affectionate')",-0.14996135,-0.08744127,-0.14466266,-0.15972245,0.37375206,0.31741434,0.1301038,0.1221424,-0.0079614
9,0.5495841,0.54085255,"('unaffectionate', 'caring')",0.08515079,0.1507594,-0.16586277,-0.12824881,1.0543818,1.037295,0.3808135,0.4001645,0.019351
10,-0.055471,-0.04185897,"('unsympathetic', 'sympathetic')",0.71100116,0.73946697,-0.021935036,0.026676463,-0.104206055,-0.16407672,0.1323473,0.1400519,0.0077046
11,0.16961882,0.19859776,"('unhelpful', 'helpful')",0.598742,0.5839182,0.55635494,0.5153711,2.1357615,2.065535,0.8651193,0.8408555,-0.0242638
12,1.1387717,1.2347279,"('unsupportive', 'supportive')",1.6080699,1.8675039,1.2861079,1.5454559,-1.4230316,-1.4032261,0.6524795,0.8111154,0.1586359
13,-0.29056486,-0.40351024,"('impolite', 'polite')",1.4152869,1.3155864,0.5243407,0.43891078,0.14831805,0.06719069,0.4493452,0.3545444,-0.0948008
14,-0.1559031,-0.19104582,"('antisocial', 'social')",1.6141187,1.5121789,1.5108314,1.4920433,-0.42679822,-0.48160502,0.6355622,0.5828928,-0.0526694
15,0.032420192,-0.0905869,"('boring', 'funny')",0.091145456,0.064633146,-0.9818296,-1.0919216,0.50817025,0.46682745,-0.0875234,-0.162762,-0.0752386
16,-1.3739781,-1.3712462,"('unpopular', 'popular')",-0.247815,-0.27832004,-0.12803906,-0.15872122,0.4535764,0.47784874,-0.324064,-0.3326097,-0.0085457
17,-1.0655941,-1.0480324,"('nasty', 'nice')",-0.090206474,0.024029447,-0.7873744,-0.7154574,-0.5439138,-0.472197,-0.6217722,-0.5529143,0.0688579
18,0.22147721,0.212328,"('disagreeable', 'welcoming')",-0.3840984,-0.32331175,-0.19188952,-0.11221132,-0.39844236,-0.44041434,-0.1882383,-0.1659023,0.022336
19,-1.2306408,-1.2621602,"('inhospitable', 'hospitable')",0.12470599,0.2525322,-1.0430484,-1.0488747,0.013377065,0.052672278,-0.5339015,-0.5014576,0.0324439
20,-0.03073563,0.049690153,"('rough', 'thoughtful')",-0.26878157,-0.24850343,0.44714248,0.46459913,0.8231334,0.8570608,0.2426897,0.2807117,0.038022
21,0.3859879,0.32691556,"('immoral', 'moral')",2.4824734,2.3477435,0.6576724,0.6010667,-0.58463943,-0.5726188,0.7353736,0.6757768,-0.0595968
22,-0.7769859,-0.76895523,"('untrustworthy', 'trustworthy')",0.3171019,0.26272562,1.0477917,0.9426237,-1.0699515,-1.0454936,-0.120511,-0.1522749,-0.0317639
23,0.7030047,0.6680813,"('insincere', 'sincere')",0.7269864,0.6627977,0.6310795,0.60033786,5.7335033,5.6102595,1.9486434,1.8853691,-0.0632743
24,0.42891872,0.41614994,"('dishonest', 'honest')",0.5709578,0.54261875,-0.084477946,-0.12424336,0.7469947,0.69026935,0.4155983,0.3811987,-0.0343996
25,-0.1550326,-0.2161789,"('egoistic', 'altruistic')",-0.33456486,-0.33620992,-0.25568184,-0.30532256,1.3049024,1.2818547,0.1399058,0.1060359,-0.0338699
26,1.3519853,1.2976389,"('hardhearted', 'benevolent')",1.0923219,1.0382103,0.75324076,0.7879907,1.6774497,1.5755644,1.2187495,1.1748511,-0.0438984
27,0.70273554,0.81462824,"('hardhearted', 'softhearted')",0.7973827,1.0310823,-0.14943078,0.070503876,1.4312993,1.4589458,0.6954967,0.8437901,0.1482934
28,-0.21220759,-0.382243,"('disloyal', 'loyal')",-0.09874076,-0.25717467,-0.10010134,-0.32121232,0.9663297,0.7230344,0.13882,-0.0593989,-0.1982189
29,-0.45643848,-0.4884001,"('unfair', 'fair')",-1.4176707,-1.4436452,-0.6447692,-0.72078145,-0.616116,-0.756995,-0.7837486,-0.8524554,-0.0687068
30,0.7037607,0.6147137,"('intolerant', 'tolerant')",1.7326905,1.6634959,0.5463198,0.42464802,1.5390823,1.4384071,1.1304634,1.0353162,-0.0951472
31,-0.90465057,-0.8299857,"('evil', 'good')",-1.9549272,-1.8235347,-1.601448,-1.4590394,-1.3926209,-1.3849297,-1.4634117,-1.3743724,0.0890393
32,0.09820546,0.03829802,"('unkind', 'kind')",0.015781429,-0.0004373826,1.3307577,1.2005336,1.2388704,1.1060901,0.6709037,0.5861211,-0.0847826
33,0.5505647,0.514741,"('wrong', 'right')",0.1879177,0.24045378,-0.25020623,-0.2663844,-0.6065591,-0.59499943,-0.0295707,-0.0265473,0.0030234
34,-0.032703392,0.054105133,"('mean', 'honorable')",0.92444897,0.9804297,0.057587802,0.175506,5.9156294,5.976078,1.7162406,1.7965298,0.0802892
35,-0.56051755,-0.59130186,"('corrupt', 'incorrupt')",-2.3541327,-2.346247,-1.8811499,-1.8960652,-0.30187804,-0.43040922,-1.2744195,-1.3160059,-0.0415864
36,-1.1882447,-1.2232252,"('hostile', 'amicable')",-1.7551757,-1.7743415,-1.7798772,-1.8689423,0.017628483,-0.11179647,-1.1764172,-1.2445763,-0.0681591
37,-0.13061015,-0.12853973,"('fake', 'genuine')",0.20961475,0.26774088,-0.026339144,-0.017177679,0.16240664,0.1717395,0.053768,0.0734407,0.0196727
38,-0.67213714,-0.68731594,"('untruthful', 'truthful')",-0.044996645,0.002792649,-0.67099667,-0.6604315,0.20336081,0.18081997,-0.2961924,-0.2910337,0.0051587
39,0.87280756,0.9055055,"('exploitative', 'cooperative')",0.09213866,0.07232788,1.8642473,1.820923,-0.05424887,-0.03639894,0.6937362,0.6905894,-0.0031468
40,-0.009162229,0.026111271,"('stingy', 'generous')",0.012363642,0.077056244,0.2363213,0.3787586,-1.6841456,-1.7206054,-0.3611557,-0.3096698,0.0514859
41,-0.5384761,-0.53233474,"('unforgiving', 'forgiving')",-0.5153007,-0.4547742,1.1464154,1.1196774,0.3478952,0.2652475,0.1101335,0.099454,-0.0106795
42,-0.35949162,-0.30991167,"('unreliable', 'reliable')",1.472126,1.6049523,1.212302,1.3292333,-2.6636786,-2.5586383,-0.0846856,0.0164089,0.1010945
43,0.033635072,0.07843403,"('irresponsible', 'responsible')",1.6418021,1.8224663,0.7297852,0.79075384,0.6981647,0.7306556,0.7758468,0.8555775,0.0797307
