,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-1.0207175,-1.1816783,"('unsociable', 'sociable')",-0.35866874,-0.4569116,-0.13625588,-0.25858116,-0.505214,-0.6323903,-0.1271763
1,2.2079844,2.131194,"('unfriendly', 'friendly')",0.68390566,0.42637217,1.4257234,1.3700444,1.4392045,1.3092035,-0.130001
2,0.7383897,0.8544606,"('unlikable', 'likable')",1.2154353,1.1584971,0.8933553,1.0087378,0.9490601,1.0072318,0.0581717
3,-1.2970916,-1.3244059,"('repellent', 'pleasant')",-0.1447419,-0.14170252,0.7846549,0.7829304,-0.2190595,-0.227726,-0.0086665
4,1.3842721,1.3683213,"('disliked', 'liked')",1.0161281,0.8100536,-6.9928284,-7.0688667,-1.5308094,-1.630164,-0.0993546
5,1.5497068,1.5571274,"('distant', 'outgoing')",0.45565113,0.3441416,-0.9471351,-0.8225907,0.352741,0.3595594,0.0068184
6,1.6568234,1.6966153,"('distant', 'open')",0.1275202,-0.09552336,-0.68755656,-0.5851967,0.3655957,0.3386318,-0.0269639
7,-0.024864955,-0.077569745,"('insensitive', 'sensitive')",0.58502996,0.6433341,0.47257414,0.4222985,0.3442464,0.3293543,-0.0148921
8,1.0902741,1.0438315,"('unaffectionate', 'affectionate')",-0.110857844,-0.35610282,0.43386215,0.39988697,0.4710928,0.3625385,-0.1085543
9,1.790919,1.7813389,"('unaffectionate', 'caring')",0.72168887,0.56792384,0.9792614,0.95643586,1.1639564,1.1018995,-0.0620569
10,-1.5728097,-1.6593244,"('unsympathetic', 'sympathetic')",-0.649886,-0.74934506,-0.01465122,-0.12053384,-0.7457824,-0.8430678,-0.0972854
11,-1.5948342,-1.7352586,"('unhelpful', 'helpful')",0.122369535,0.17605568,1.9189903,1.9231864,0.1488419,0.1213278,-0.0275141
12,1.3383768,1.2965838,"('unsupportive', 'supportive')",1.1294713,1.0818229,-1.8451746,-1.8759668,0.2075578,0.1674799,-0.0400779
13,-2.001554,-2.0758107,"('impolite', 'polite')",-0.34391442,-0.15163699,-0.17904414,-0.1929191,-0.8415043,-0.8067889,0.0347154
14,-1.1959102,-1.3546076,"('antisocial', 'social')",0.36994433,0.38500544,0.08597202,-0.045071684,-0.2466646,-0.3382246,-0.09156
15,0.03293413,-0.0036487468,"('boring', 'funny')",-0.102172226,-0.15246716,0.14593455,0.15247792,0.0255655,-0.0012127,-0.0267782
16,0.17401817,0.079153836,"('unpopular', 'popular')",0.12162936,-0.09086942,0.08260729,-0.05835423,0.1260849,-0.0233566,-0.1494415
17,-0.49978685,-0.47342542,"('nasty', 'nice')",-0.8291356,-0.7005305,-0.5189841,-0.44712213,-0.6159689,-0.5403593,0.0756096
18,-0.2725131,-0.14638805,"('disagreeable', 'welcoming')",-1.1025426,-1.1496742,-0.9573338,-0.9630259,-0.7774632,-0.7530293,0.0244339
19,0.985979,1.1133871,"('inhospitable', 'hospitable')",-0.4075121,-0.49042487,-0.5582275,-0.4096343,0.0067465,0.0711093,0.0643628
20,-0.012550535,0.036937397,"('rough', 'thoughtful')",-0.0032975934,0.05873617,0.7387394,0.69241196,0.2409638,0.2626952,0.0217314
21,-1.2258582,-1.1535364,"('immoral', 'moral')",0.5199381,0.5478029,-0.49180835,-0.4468897,-0.3992428,-0.3508744,0.0483684
22,-0.75127983,-0.83539605,"('untrustworthy', 'trustworthy')",-0.72258526,-0.8237074,-0.22222567,-0.24289025,-0.5653636,-0.6339979,-0.0686343
23,-0.65939647,-0.8044691,"('insincere', 'sincere')",-0.2085686,-0.21733901,6.140846,6.0367346,1.7576269,1.6716421,-0.0859848
24,-0.05288246,-0.042565644,"('dishonest', 'honest')",0.37088037,0.46097493,0.86604005,0.82472026,0.3946793,0.4143765,0.0196972
25,0.9744388,0.9843302,"('egoistic', 'altruistic')",0.96360147,0.8611193,1.0392914,0.9673998,0.9924439,0.9376164,-0.0548275
26,2.8283687,2.8280237,"('hardhearted', 'benevolent')",0.4823878,0.41631714,1.713475,1.6521287,1.6747438,1.6321565,-0.0425873
27,0.23074625,0.2855003,"('hardhearted', 'softhearted')",-0.01641003,-0.004667476,0.9564911,0.7951725,0.3902758,0.3586684,-0.0316074
28,0.52020943,0.23694894,"('disloyal', 'loyal')",0.1596125,-0.017248925,1.0589844,0.9521767,0.5796021,0.3906256,-0.1889765
29,0.16201228,0.17693599,"('unfair', 'fair')",-0.47862187,-0.4787817,-0.6839586,-0.74876034,-0.3335227,-0.350202,-0.0166793
30,-0.51502216,-0.49627364,"('intolerant', 'tolerant')",0.4000413,0.47668973,0.4511686,0.47498766,0.1120626,0.1518012,0.0397386
31,1.503994,1.7436923,"('evil', 'good')",-0.5312635,-0.56228346,-1.2925174,-1.1675673,-0.1065956,0.0046139,0.1112095
32,0.19793561,0.16554302,"('unkind', 'kind')",0.060563743,-0.0034269616,1.3066682,1.1234661,0.5217225,0.4285274,-0.0931951
