,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,0.047802463,0.084698915,"('hardhearted', 'softhearted')",1.571468,1.4364247,0.8096352,0.7605618,-0.0490734
28,-0.15975401,-0.3620918,"('disloyal', 'loyal')",0.8829749,0.7457874,0.3616105,0.1918478,-0.1697627
29,-1.0913434,-1.224034,"('unfair', 'fair')",-0.103805915,-0.34998098,-0.5975747,-0.7870075,-0.1894328
30,1.2367961,1.2528838,"('intolerant', 'tolerant')",1.2482153,1.3016438,1.2425058,1.2772639,0.0347581
31,-1.3525504,-1.3822997,"('evil', 'good')",-0.6456167,-0.7918842,-0.9990835,-1.0870919,-0.0880084
32,0.51071775,0.45090577,"('unkind', 'kind')",0.9354264,0.7939719,0.7230721,0.6224388,-0.1006333
33,0.1136361,0.0631445,"('wrong', 'right')",-0.012493068,-0.17104217,0.0505715,-0.0539488,-0.1045203
34,-0.56965506,-0.3808492,"('mean', 'honorable')",5.501247,5.7886724,2.465796,2.7039115,0.2381155
35,-0.5271077,-0.77047974,"('corrupt', 'incorrupt')",0.21992216,-0.07440854,-0.1535928,-0.4224441,-0.2688513
36,-1.183214,-1.4420432,"('hostile', 'amicable')",0.44360113,0.17853917,-0.3698064,-0.631752,-0.2619456
37,0.4810065,0.4846415,"('fake', 'genuine')",0.62256026,0.62012386,0.5517834,0.5523827,0.0005993
38,-0.7671069,-0.7586048,"('untruthful', 'truthful')",-0.46157575,-0.37390712,-0.6143413,-0.566256,0.0480853
39,0.60619384,0.8597804,"('exploitative', 'cooperative')",0.4386877,0.41727543,0.5224408,0.6385279,0.1160871
40,0.5830604,0.54477423,"('stingy', 'generous')",-1.2644665,-1.3674167,-0.3407031,-0.4113213,-0.0706182
41,0.6764029,0.6333842,"('unforgiving', 'forgiving')",-0.017519832,-0.108738124,0.3294415,0.2623231,-0.0671184
42,1.0321834,1.0708169,"('unreliable', 'reliable')",-2.9543283,-2.8633442,-0.9610724,-0.8962637,0.0648087
43,0.02552934,0.21471691,"('irresponsible', 'responsible')",0.6543748,0.699455,0.3399521,0.457086,0.1171339
44,0.5081214,0.5689941,"('prejudiced', 'unprejudiced')",-1.423702,-1.3645707,-0.4577903,-0.3977883,0.060002
45,0.32179147,0.2750778,"('incompetent', 'competent')",-0.16981284,-0.19156867,0.0759893,0.0417546,-0.0342347
46,0.1164888,0.22095232,"('uncompetitive', 'competitive')",-1.026029,-1.0041354,-0.4547701,-0.3915915,0.0631786
47,0.29682574,0.34181017,"('stupid', 'smart')",5.272273,5.4115596,2.7845495,2.8766849,0.0921354
48,0.13673632,0.23314868,"('unintelligent', 'intelligent')",0.3155216,0.43942726,0.226129,0.336288,0.110159
49,-0.37352648,-0.14609437,"('unable', 'able')",-0.30516532,-0.17147021,-0.3393459,-0.1587823,0.1805636
50,0.5669964,0.513817,"('clumsy', 'skillful')",-0.2018086,-0.18675366,0.1825939,0.1635317,-0.0190622
51,0.24314936,0.109232634,"('uneducated', 'educated')",0.375722,0.3836562,0.3094357,0.2464444,-0.0629913
52,-0.568732,-0.71805006,"('irrational', 'rational')",0.4222462,0.2949906,-0.0732429,-0.2115297,-0.1382868
53,-1.3918345,-1.3964636,"('uncreative', 'creative')",0.7887438,0.77460396,-0.3015454,-0.3109298,-0.0093844
54,-0.6317392,-0.7258506,"('incapable', 'capable')",1.2597532,1.2755321,0.314007,0.2748408,-0.0391662
55,0.72828245,0.8026184,"('incompetent', 'clever')",0.0550429,0.1390683,0.3916627,0.4708433,0.0791806
56,0.3182273,0.3551487,"('impractical', 'practical')",-0.22996537,-0.1548598,0.044131,0.1001445,0.0560135
57,-0.18361619,-0.20591384,"('unimaginative', 'imaginative')",-2.0766013,-2.120664,-1.1301087,-1.1632888,-0.0331801
58,0.17610778,0.09739134,"('undiscriminating', 'discriminating')",0.2937156,0.24976224,0.2349117,0.1735768,-0.0613349
59,-0.2623203,-0.33580232,"('foolish', 'wise')",0.37401637,0.38899198,0.055848,0.0265948,-0.0292532
60,1.160067,1.4440317,"('inefficient', 'efficient')",-0.48615482,-0.2255109,0.3369561,0.6092604,0.2723043
61,-0.0812264,-0.128106,"('illogical', 'logical')",0.43133146,0.21346812,0.1750525,0.0426811,-0.1323714
62,0.6084653,0.84499955,"('incompetent', 'brilliant')",-0.06451911,0.15009438,0.2719731,0.497547,0.2255739
63,-0.07827146,0.037670806,"('unperceptive', 'insightful')",0.41085076,0.58954835,0.1662897,0.3136096,0.1473199
64,0.3184332,0.37162963,"('shy', 'confident')",-6.746519,-6.715689,-3.2140429,-3.1720297,0.0420132
65,1.0509648,1.0211759,"('insecure', 'secure')",-0.33977985,-0.3107786,0.3555925,0.3551986,-0.0003939
66,-1.0044024,-1.1833678,"('inactive', 'active')",0.5052923,0.39385375,-0.2495551,-0.394757,-0.1452019
67,0.3335958,0.35655832,"('doubtful', 'determined')",-0.39896968,-0.30479622,-0.0326869,0.0258811,0.058568
68,-0.46491897,-0.48986727,"('dependent', 'independent')",-0.7052314,-0.6801033,-0.5850752,-0.5849853,8.99e-05
69,0.2524758,0.28349298,"('lazy', 'industrious')",-0.50013316,-0.57485676,-0.1238287,-0.1456819,-0.0218532
70,0.47013417,0.5609169,"('lethargic', 'energetic')",0.645696,0.6772328,0.5579151,0.6190748,0.0611597
71,-1.0057195,-1.0123268,"('diffident', 'self-confident')",0.4181264,0.39082724,-0.2937966,-0.3107498,-0.0169532
72,0.031964965,0.06993697,"('unambitious', 'ambitious')",-0.37250772,-0.41666812,-0.1702714,-0.1733656,-0.0030942
73,0.70468915,0.7351581,"('helpless', 'self-reliant')",-2.6505268,-2.6397104,-0.9729188,-0.9522762,0.0206426
74,0.6535847,0.67256796,"('undedicated', 'dedicated')",0.37496012,0.3615527,0.5142725,0.5170603,0.0027878
75,-0.45827472,-0.53179777,"('meek', 'impulsive')",-0.28444308,-0.23639339,-0.3713589,-0.3840956,-0.0127367
76,1.327457,1.455546,"('anxious', 'daring')",0.0351541,0.18481983,0.6813055,0.8201829,0.1388774
77,-0.20808342,-0.02488404,"('unmotivated', 'motivated')",-1.5367236,-1.3778112,-0.8724035,-0.7013476,0.1710559
78,-0.4489083,-0.3512284,"('nonresilient', 'resilient')",-0.35240576,-0.28397447,-0.400657,-0.3176014,0.0830556
79,-1.1437279,-1.3443574,"('wavering', 'unwavering')",0.24492767,0.19038057,-0.4494001,-0.5769884,-0.1275883
80,1.066502,1.0990541,"('dominated', 'dominating')",-1.3389846,-1.309282,-0.1362413,-0.1051139,0.0311274
81,1.4020821,1.4116908,"('submissive', 'aggressive')",-0.85507464,-0.73885417,0.2735037,0.3364183,0.0629146
82,0.11106003,-0.022959352,"('poor', 'rich')",5.9458714,6.039431,3.0284657,3.0082359,-0.0202298
83,0.031021964,-0.051082797,"('powerless', 'powerful')",-0.9061998,-1.0104166,-0.4375889,-0.5307497,-0.0931608
84,0.16792451,0.066443965,"('inferior', 'superior')",0.75904596,0.6819658,0.4634852,0.3742049,-0.0892803
85,-0.65632206,-0.68999237,"('insignificant', 'prestigious')",0.62404937,0.686243,-0.0161363,-0.0018747,0.0142616
86,-0.7141369,-0.86239475,"('uninfluential', 'influential')",0.18998867,-0.011255316,-0.2620741,-0.436825,-0.1747509
87,0.3225792,0.29496452,"('unsuccessful', 'successful')",0.6951318,0.740484,0.5088555,0.5177243,0.0088688
88,0.17559452,0.14977603,"('low', 'eminent')",0.16343471,0.18788128,0.1695146,0.1688287,-0.0006859
