,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.99839973,-1.2017797,"('unsociable', 'sociable')",1.3192894,1.1386018,0.10458228,-0.088994935,0.141824,-0.0507243,-0.1925483
1,-1.1954063,-1.3220615,"('unfriendly', 'friendly')",-2.4066315,-2.5136747,1.2384815,1.0459145,-0.7878521,-0.9299405,-0.1420884
2,0.45245138,0.54915595,"('unlikable', 'likable')",0.399513,0.4642528,0.5927948,0.6453392,0.4815864,0.552916,0.0713296
3,-0.48191842,-0.4547494,"('repellent', 'pleasant')",0.3158292,0.45267648,0.2471718,0.31654695,0.0270275,0.1048247,0.0777972
4,0.0962153,-0.020245194,"('disliked', 'liked')",-2.2770123,-2.3789883,-5.7374215,-5.758723,-2.6394062,-2.7193187,-0.0799125
5,-0.512751,-0.48746443,"('distant', 'outgoing')",-2.6914604,-2.6321564,-0.5600465,-0.57115966,-1.2547526,-1.2302601,0.0244925
6,-0.4984215,-0.44561812,"('distant', 'open')",-2.9854543,-2.8646476,-0.3320598,-0.32847124,-1.2719785,-1.2129123,0.0590662
7,-0.6712729,-0.7356655,"('insensitive', 'sensitive')",1.4833703,1.4994531,0.58444107,0.56809044,0.4655128,0.4439593,-0.0215535
8,-0.3561943,-0.37856704,"('unaffectionate', 'affectionate')",-1.7589265,-1.7476021,0.4219671,0.27206165,-0.5643846,-0.6180359,-0.0536513
9,-0.22217008,-0.33596295,"('unaffectionate', 'caring')",-0.798302,-0.84143484,0.84004027,0.69009167,-0.0601439,-0.1624354,-0.1022915
10,-1.1341814,-1.2707942,"('unsympathetic', 'sympathetic')",1.7218634,1.6044259,0.1094203,-0.06940894,0.2323674,0.0880743,-0.1442931
11,-0.78816056,-0.8780863,"('unhelpful', 'helpful')",1.6265163,1.6126846,2.1053514,1.9993567,0.9812357,0.9113183,-0.0699174
12,-0.5363065,-0.6286999,"('unsupportive', 'supportive')",0.506559,0.48171905,-1.4055814,-1.4287022,-0.4784429,-0.5252277,-0.0467848
