,purse_male,purse_female,tuple,average_male,average_female,female-male
0,-0.8803429,-0.8266522,"('unsociable', 'sociable')",-0.8803429,-0.8266522,0.0536907
1,1.7238591,1.6367291,"('unfriendly', 'friendly')",1.7238591,1.6367291,-0.08713
2,0.18402058,0.37092993,"('unlikable', 'likable')",0.1840206,0.3709299,0.1869093
3,-0.23801453,-0.3357677,"('repellent', 'pleasant')",-0.2380145,-0.3357677,-0.0977532
4,-7.4284463,-7.3591084,"('disliked', 'liked')",-7.4284463,-7.3591084,0.0693379
5,-0.07900508,-0.17957105,"('distant', 'outgoing')",-0.0790051,-0.179571,-0.1005659
6,0.61359644,0.42124254,"('distant', 'open')",0.6135964,0.4212425,-0.1923539
7,0.5488619,0.68287617,"('insensitive', 'sensitive')",0.5488619,0.6828762,0.1340143
8,2.0318205,1.785022,"('unaffectionate', 'affectionate')",2.0318205,1.785022,-0.2467985
9,2.0079508,1.9442819,"('unaffectionate', 'caring')",2.0079508,1.9442819,-0.0636689
10,0.011518866,-0.065946214,"('unsympathetic', 'sympathetic')",0.0115189,-0.0659462,-0.0774651
11,1.2988406,1.4207519,"('unhelpful', 'helpful')",1.2988406,1.4207519,0.1219113
12,-1.9729977,-1.8306179,"('unsupportive', 'supportive')",-1.9729977,-1.8306179,0.1423798
13,-0.85932124,-0.69135535,"('impolite', 'polite')",-0.8593212,-0.6913553,0.1679659
14,-0.39788967,-0.3005349,"('antisocial', 'social')",-0.3978897,-0.3005349,0.0973548
15,0.42359525,0.4242435,"('boring', 'funny')",0.4235952,0.4242435,0.0006483
16,-0.4389162,-0.5241053,"('unpopular', 'popular')",-0.4389162,-0.5241053,-0.0851891
17,0.3252072,0.3174345,"('nasty', 'nice')",0.3252072,0.3174345,-0.0077727
18,-0.35158294,-0.39650673,"('disagreeable', 'welcoming')",-0.3515829,-0.3965067,-0.0449238
19,0.25825423,0.1882334,"('inhospitable', 'hospitable')",0.2582542,0.1882334,-0.0700208
20,0.7722566,0.6952815,"('rough', 'thoughtful')",0.7722566,0.6952815,-0.0769751
21,-1.1013623,-0.9144108,"('immoral', 'moral')",-1.1013623,-0.9144108,0.1869515
22,-0.8980434,-0.7178166,"('untrustworthy', 'trustworthy')",-0.8980434,-0.7178166,0.1802268
23,6.310137,6.328172,"('insincere', 'sincere')",6.3101368,6.3281722,0.0180354
24,1.4932362,1.4320275,"('dishonest', 'honest')",1.4932362,1.4320275,-0.0612087
25,1.2431092,1.0698977,"('egoistic', 'altruistic')",1.2431092,1.0698977,-0.1732115
26,1.678513,1.6939377,"('hardhearted', 'benevolent')",1.6785131,1.6939377,0.0154246
27,1.7730336,1.3927997,"('hardhearted', 'softhearted')",1.7730336,1.3927997,-0.3802339
28,1.3740584,1.3099636,"('disloyal', 'loyal')",1.3740584,1.3099636,-0.0640948
29,-0.5306919,-0.7460375,"('unfair', 'fair')",-0.5306919,-0.7460375,-0.2153456
30,0.60870326,0.76985365,"('intolerant', 'tolerant')",0.6087033,0.7698537,0.1611504
31,-0.24123421,-0.45154124,"('evil', 'good')",-0.2412342,-0.4515412,-0.210307
32,1.0481734,1.0482215,"('unkind', 'kind')",1.0481734,1.0482215,4.81e-05
33,-0.078853235,0.06407179,"('wrong', 'right')",-0.0788532,0.0640718,0.142925
34,4.8314676,4.849658,"('mean', 'honorable')",4.8314676,4.849658,0.0181904
35,0.41903844,0.07619076,"('corrupt', 'incorrupt')",0.4190384,0.0761908,-0.3428476
36,0.51150256,0.39876458,"('hostile', 'amicable')",0.5115026,0.3987646,-0.112738
37,0.9401257,0.8100438,"('fake', 'genuine')",0.9401257,0.8100438,-0.1300819
38,0.10245085,0.30199826,"('untruthful', 'truthful')",0.1024508,0.3019983,0.1995475
39,0.35217184,0.48083875,"('exploitative', 'cooperative')",0.3521718,0.4808387,0.1286669
40,-1.7697785,-1.981016,"('stingy', 'generous')",-1.7697785,-1.981016,-0.2112375
41,0.0030733272,0.16640691,"('unforgiving', 'forgiving')",0.0030733,0.1664069,0.1633336
42,-3.0808206,-2.997502,"('unreliable', 'reliable')",-3.0808206,-2.9975021,0.0833185
43,0.38106972,0.45932588,"('irresponsible', 'responsible')",0.3810697,0.4593259,0.0782562
44,-0.9094274,-0.9615556,"('prejudiced', 'unprejudiced')",-0.9094274,-0.9615556,-0.0521282
45,-0.3582295,-0.33765796,"('incompetent', 'competent')",-0.3582295,-0.337658,0.0205715
46,-1.9349461,-1.8681743,"('uncompetitive', 'competitive')",-1.9349461,-1.8681743,0.0667718
47,5.7007375,5.8351154,"('stupid', 'smart')",5.7007375,5.8351154,0.1343779
48,-0.07340563,-0.0033166725,"('unintelligent', 'intelligent')",-0.0734056,-0.0033167,0.0700889
49,-0.021946846,-0.05395405,"('unable', 'able')",-0.0219468,-0.053954,-0.0320072
50,-0.028518792,-0.035230923,"('clumsy', 'skillful')",-0.0285188,-0.0352309,-0.0067121
51,-0.5035615,-0.5544868,"('uneducated', 'educated')",-0.5035615,-0.5544868,-0.0509253
52,0.3522565,0.14361036,"('irrational', 'rational')",0.3522565,0.1436104,-0.2086461
53,0.34897888,0.32827437,"('uncreative', 'creative')",0.3489789,0.3282744,-0.0207045
54,1.1727524,1.2414904,"('incapable', 'capable')",1.1727524,1.2414904,0.068738
55,0.022970444,0.17439456,"('incompetent', 'clever')",0.0229704,0.1743946,0.1514242
56,0.24655974,0.5694608,"('impractical', 'practical')",0.2465597,0.5694608,0.3229011
57,-3.5815418,-3.4693668,"('unimaginative', 'imaginative')",-3.5815418,-3.4693668,0.112175
58,0.102532476,0.12905008,"('undiscriminating', 'discriminating')",0.1025325,0.1290501,0.0265176
59,0.6149174,0.53790104,"('foolish', 'wise')",0.6149174,0.537901,-0.0770164
60,-0.43927097,-0.081023455,"('inefficient', 'efficient')",-0.439271,-0.0810235,0.3582475
61,-0.057311162,-0.22193553,"('illogical', 'logical')",-0.0573112,-0.2219355,-0.1646243
62,-0.5222752,-0.31785047,"('incompetent', 'brilliant')",-0.5222752,-0.3178505,0.2044247
63,-0.45667496,-0.26737332,"('unperceptive', 'insightful')",-0.456675,-0.2673733,0.1893017
64,-7.1461573,-6.7490964,"('shy', 'confident')",-7.1461573,-6.7490964,0.3970609
65,-0.57369524,-0.3978591,"('insecure', 'secure')",-0.5736952,-0.3978591,0.1758361
66,0.45609397,0.23933676,"('inactive', 'active')",0.456094,0.2393368,-0.2167572
67,-0.24723598,-0.027026199,"('doubtful', 'determined')",-0.247236,-0.0270262,0.2202098
68,-1.5445359,-1.6935827,"('dependent', 'independent')",-1.5445359,-1.6935827,-0.1490468
69,-1.3571774,-1.3952186,"('lazy', 'industrious')",-1.3571774,-1.3952186,-0.0380412
70,0.31617513,0.35189217,"('lethargic', 'energetic')",0.3161751,0.3518922,0.0357171
71,1.4000009,1.3998235,"('diffident', 'self-confident')",1.4000009,1.3998235,-0.0001774
72,0.4153225,0.53160644,"('unambitious', 'ambitious')",0.4153225,0.5316064,0.1162839
73,-3.138436,-3.059414,"('helpless', 'self-reliant')",-3.1384361,-3.0594139,0.0790222
74,-0.08622313,-0.08238971,"('undedicated', 'dedicated')",-0.0862231,-0.0823897,0.0038334
75,-0.5779568,-0.54417944,"('meek', 'impulsive')",-0.5779568,-0.5441794,0.0337774
76,-0.11457066,-0.18730217,"('anxious', 'daring')",-0.1145707,-0.1873022,-0.0727315
77,-1.6501023,-1.3170656,"('unmotivated', 'motivated')",-1.6501023,-1.3170656,0.3330367
78,-0.8142683,-0.880555,"('nonresilient', 'resilient')",-0.8142683,-0.880555,-0.0662867
79,0.5090645,0.43975174,"('wavering', 'unwavering')",0.5090645,0.4397517,-0.0693128
80,-0.77982014,-0.76470953,"('dominated', 'dominating')",-0.7798201,-0.7647095,0.0151106
81,-0.9386411,-0.71342206,"('submissive', 'aggressive')",-0.9386411,-0.7134221,0.225219
82,6.060377,5.8005376,"('poor', 'rich')",6.0603771,5.8005376,-0.2598395
83,-0.22010261,-0.09628445,"('powerless', 'powerful')",-0.2201026,-0.0962844,0.1238182
84,0.48800212,0.294378,"('inferior', 'superior')",0.4880021,0.294378,-0.1936241
85,0.49876112,0.37369794,"('insignificant', 'prestigious')",0.4987611,0.3736979,-0.1250632
86,-0.39243275,-0.41429377,"('uninfluential', 'influential')",-0.3924327,-0.4142938,-0.0218611
87,-0.7982362,-0.67235726,"('unsuccessful', 'successful')",-0.7982362,-0.6723573,0.1258789
88,0.0526691,0.13008423,"('low', 'eminent')",0.0526691,0.1300842,0.0774151
