,tyler_male,tyler_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.94057274,0.74602383,"('unsociable', 'sociable')",-0.18685225,-0.33808935,-0.66190326,-0.833092,0.0306058,-0.1417192,-0.172325
1,0.73753643,0.54880834,"('unfriendly', 'friendly')",0.5166425,0.28260744,1.7407572,1.5671103,0.9983121,0.7995087,-0.1988034
2,1.2372354,1.2562706,"('unlikable', 'likable')",0.44194287,0.5475121,0.32312936,0.44617423,0.6674359,0.7499856,0.0825497
3,-0.056797292,-0.0051040854,"('repellent', 'pleasant')",0.27221563,0.36603567,-0.03596331,0.013407182,0.0598183,0.1247796,0.0649613
4,-0.36983827,-0.4895494,"('disliked', 'liked')",-0.81561047,-0.8451508,-5.788568,-5.9567933,-2.3246722,-2.4304978,-0.1058256
5,-0.6856826,-0.61869603,"('distant', 'outgoing')",-0.4798655,-0.41278762,-0.163993,-0.0839739,-0.4431804,-0.3718192,0.0713612
6,-0.15785997,-0.11154185,"('distant', 'open')",-0.86385113,-0.8341455,0.49240452,0.55075276,-0.1764355,-0.1316449,0.0447906
7,1.1078615,0.9981606,"('insensitive', 'sensitive')",0.53336096,0.599332,0.7063436,0.6928275,0.782522,0.7634401,-0.0190819
8,0.16147104,0.18053043,"('unaffectionate', 'affectionate')",0.2908901,0.24335097,0.9968792,0.91041225,0.4830801,0.4447645,-0.0383156
9,1.366529,1.3291954,"('unaffectionate', 'caring')",0.46235535,0.40343925,1.2081552,1.1628455,1.0123465,0.9651601,-0.0471864
10,0.24495152,0.13707641,"('unsympathetic', 'sympathetic')",-0.27860636,-0.284681,-0.6548682,-0.70932585,-0.2295077,-0.2856435,-0.0561358
11,0.051642135,0.11694662,"('unhelpful', 'helpful')",1.1047362,1.1664963,1.452136,1.5194868,0.8695048,0.9343099,0.0648051
12,1.316392,1.3561757,"('unsupportive', 'supportive')",0.7927364,0.919121,-1.5199193,-1.5595912,0.1964031,0.2385685,0.0421654
13,0.61000687,0.58027637,"('impolite', 'polite')",-0.3496716,-0.3375401,-0.6485967,-0.6697157,-0.1294205,-0.1423265,-0.012906
14,-0.14059217,-0.19579925,"('antisocial', 'social')",0.7487387,0.7966515,-0.95796114,-0.9424511,-0.1166049,-0.1138663,0.0027386
15,-0.5502088,-0.5668782,"('boring', 'funny')",-0.18454671,-0.23270571,0.49645782,0.48346722,-0.0794326,-0.1053722,-0.0259396
16,-0.83431864,-0.8424996,"('unpopular', 'popular')",-0.4205821,-0.4166667,0.36763024,0.37266552,-0.2957568,-0.2955002,0.0002566
17,-0.64175475,-0.57547235,"('nasty', 'nice')",-0.832081,-0.76476085,-0.65637326,-0.54421985,-0.7100697,-0.628151,0.0819187
18,0.23381901,0.1648183,"('disagreeable', 'welcoming')",0.15551262,0.22289959,-0.31683654,-0.34201786,0.024165,0.0152333,-0.0089317
19,0.852666,0.91025573,"('inhospitable', 'hospitable')",-0.6144551,-0.62100285,0.0045864955,0.09400891,0.0809325,0.1277539,0.0468214
20,0.41876793,0.4202805,"('rough', 'thoughtful')",0.8086201,0.92367005,0.98164755,0.9097099,0.7363452,0.7512201,0.0148749
21,0.03938875,-0.05182001,"('immoral', 'moral')",0.68055356,0.654891,-1.0017719,-1.0076516,-0.0939432,-0.1348602,-0.040917
22,0.41155815,0.34178108,"('untrustworthy', 'trustworthy')",0.23225217,0.19069614,-0.8688743,-0.94128376,-0.0750213,-0.1362689,-0.0612476
23,1.3402307,1.2346032,"('insincere', 'sincere')",0.105339795,0.05875648,4.949086,4.951238,2.1315522,2.0815326,-0.0500196
