,enphase_male,enphase_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7813218,-1.8912741,"('unsociable', 'sociable')",0.50450456,0.33338135,-0.33617207,-0.5722984,-0.5376631,-0.7100638,-0.1724007
1,-2.3106208,-2.4526334,"('unfriendly', 'friendly')",0.3803922,0.13547412,1.6288006,1.5314933,-0.100476,-0.2618886,-0.1614126
2,0.5042989,0.52181137,"('unlikable', 'likable')",1.3563192,1.3121121,0.9654141,1.0680832,0.9420107,0.9673355,0.0253248
3,-0.5503623,-0.5218655,"('repellent', 'pleasant')",-0.117352106,-0.031097695,0.06336463,0.042066403,-0.2014499,-0.1702989,0.031151
4,-0.1378286,-0.2238112,"('disliked', 'liked')",0.3439814,0.23428407,-5.1402464,-5.314894,-1.6446978,-1.7681405,-0.1234427
5,-0.719571,-0.7584276,"('distant', 'outgoing')",-0.22015086,-0.24873127,0.0051675737,0.045071803,-0.3115181,-0.3206957,-0.0091776
6,-0.77265424,-0.83070815,"('distant', 'open')",-0.85843456,-0.9500018,0.17298526,0.20874257,-0.4860345,-0.5239891,-0.0379546
7,-0.7810751,-0.80163354,"('insensitive', 'sensitive')",0.73076534,0.7344375,0.47687137,0.44762856,0.1421872,0.1268108,-0.0153764
8,-1.7935859,-1.8493382,"('unaffectionate', 'affectionate')",-0.69607306,-0.8661079,0.41659722,0.42924175,-0.6910206,-0.7620681,-0.0710475
9,-2.0733385,-2.170629,"('unaffectionate', 'caring')",0.45707318,0.32559907,0.8953392,0.92066264,-0.2403087,-0.3081224,-0.0678137
10,-1.6836903,-1.7575164,"('unsympathetic', 'sympathetic')",-0.31359774,-0.39240587,-0.5715468,-0.7051908,-0.8562783,-0.9517043,-0.095426
11,-0.85558695,-0.8289343,"('unhelpful', 'helpful')",0.83289486,0.8415903,1.7249614,1.8400278,0.5674231,0.6175613,0.0501382
12,-1.1015292,-1.1613656,"('unsupportive', 'supportive')",0.8084483,0.80814326,-1.4790037,-1.5267866,-0.5906949,-0.6266696,-0.0359747
