,ketch_male,ketch_female,tuple,average_male,average_female,female-male
0,-0.23343132,-0.16454309,"('unsociable', 'sociable')",-0.2334313,-0.1645431,0.0688882
1,0.11983561,0.09213932,"('unfriendly', 'friendly')",0.1198356,0.0921393,-0.0276963
2,0.593659,0.6836028,"('unlikable', 'likable')",0.593659,0.6836028,0.0899438
3,-0.9190735,-0.6913413,"('repellent', 'pleasant')",-0.9190735,-0.6913413,0.2277322
4,-1.1136787,-0.9247715,"('disliked', 'liked')",-1.1136787,-0.9247715,0.1889072
5,0.21603115,0.06775839,"('distant', 'outgoing')",0.2160311,0.0677584,-0.1482727
6,0.4130294,0.17125742,"('distant', 'open')",0.4130294,0.1712574,-0.241772
7,-0.36347303,-0.12912166,"('insensitive', 'sensitive')",-0.363473,-0.1291217,0.2343513
8,0.34008124,0.054252356,"('unaffectionate', 'affectionate')",0.3400812,0.0542524,-0.2858288
9,0.12086744,-0.063090816,"('unaffectionate', 'caring')",0.1208674,-0.0630908,-0.1839582
10,-0.7950844,-0.75331086,"('unsympathetic', 'sympathetic')",-0.7950844,-0.7533109,0.0417735
11,-0.5267314,-0.3158506,"('unhelpful', 'helpful')",-0.5267314,-0.3158506,0.2108808
12,-0.68651444,-0.5117243,"('unsupportive', 'supportive')",-0.6865144,-0.5117243,0.1747901
13,-1.1347088,-0.9167058,"('impolite', 'polite')",-1.1347088,-0.9167058,0.218003
14,0.48670343,0.67423505,"('antisocial', 'social')",0.4867034,0.674235,0.1875316
15,1.7610433,1.5790353,"('boring', 'funny')",1.7610433,1.5790353,-0.182008
16,-0.22108763,-0.33683652,"('unpopular', 'popular')",-0.2210876,-0.3368365,-0.1157489
17,0.24131517,0.25760522,"('nasty', 'nice')",0.2413152,0.2576052,0.01629
18,-0.1302665,0.04669568,"('disagreeable', 'welcoming')",-0.1302665,0.0466957,0.1769622
19,-1.856832,-1.822649,"('inhospitable', 'hospitable')",-1.856832,-1.822649,0.034183
20,-0.51413053,-0.4995544,"('rough', 'thoughtful')",-0.5141305,-0.4995544,0.0145761
21,-1.2808248,-0.9766575,"('immoral', 'moral')",-1.2808248,-0.9766575,0.3041673
22,0.07114667,0.2656413,"('untrustworthy', 'trustworthy')",0.0711467,0.2656413,0.1944946
23,0.4268227,0.56416863,"('insincere', 'sincere')",0.4268227,0.5641686,0.1373459
24,-0.3618119,-0.24077806,"('dishonest', 'honest')",-0.3618119,-0.2407781,0.1210338
25,0.72329795,0.5771719,"('egoistic', 'altruistic')",0.723298,0.5771719,-0.1461261
26,1.4369532,1.1309453,"('hardhearted', 'benevolent')",1.4369532,1.1309453,-0.3060079
27,0.94392186,0.689038,"('hardhearted', 'softhearted')",0.9439219,0.689038,-0.2548839
28,0.04555921,0.014720641,"('disloyal', 'loyal')",0.0455592,0.0147206,-0.0308386
29,-0.66394067,-0.583099,"('unfair', 'fair')",-0.6639407,-0.583099,0.0808417
30,-0.45455867,-0.1672612,"('intolerant', 'tolerant')",-0.4545587,-0.1672612,0.2872975
31,0.26415557,0.28068098,"('evil', 'good')",0.2641556,0.280681,0.0165254
32,0.045363266,-0.13543372,"('unkind', 'kind')",0.0453633,-0.1354337,-0.180797
33,0.12770826,0.16502342,"('wrong', 'right')",0.1277083,0.1650234,0.0373151
34,0.30336297,0.47831073,"('mean', 'honorable')",0.303363,0.4783107,0.1749477
35,0.7495326,0.37099233,"('corrupt', 'incorrupt')",0.7495326,0.3709923,-0.3785403
36,0.9680259,0.83023834,"('hostile', 'amicable')",0.9680259,0.8302383,-0.1377876
37,-0.65372396,-0.5251282,"('fake', 'genuine')",-0.653724,-0.5251282,0.1285958
38,-0.9867656,-0.94593596,"('untruthful', 'truthful')",-0.9867656,-0.945936,0.0408296
39,0.05589865,0.28522432,"('exploitative', 'cooperative')",0.0558987,0.2852243,0.2293256
40,-0.06446016,0.085248254,"('stingy', 'generous')",-0.0644602,0.0852483,0.1497085
41,0.83133864,1.0284704,"('unforgiving', 'forgiving')",0.8313386,1.0284704,0.1971318
42,-0.008495022,0.2413502,"('unreliable', 'reliable')",-0.008495,0.2413502,0.2498452
43,-0.72151226,-0.5345849,"('irresponsible', 'responsible')",-0.7215123,-0.5345849,0.1869274
44,-0.9589463,-0.8264839,"('prejudiced', 'unprejudiced')",-0.9589463,-0.8264839,0.1324624
45,0.5875305,0.68705225,"('incompetent', 'competent')",0.5875305,0.6870522,0.0995217
46,-0.9839378,-0.78473693,"('uncompetitive', 'competitive')",-0.9839378,-0.7847369,0.1992009
47,1.9345037,1.822804,"('stupid', 'smart')",1.9345037,1.822804,-0.1116997
48,-0.71245694,-0.54726136,"('unintelligent', 'intelligent')",-0.7124569,-0.5472614,0.1651955
49,-0.16376042,-0.033277284,"('unable', 'able')",-0.1637604,-0.0332773,0.1304831
50,-0.2041935,-0.40910718,"('clumsy', 'skillful')",-0.2041935,-0.4091072,-0.2049137
51,-0.9538895,-0.8747097,"('uneducated', 'educated')",-0.9538895,-0.8747097,0.0791798
52,0.5955691,0.41924724,"('irrational', 'rational')",0.5955691,0.4192472,-0.1763219
53,-0.74927026,-0.8155135,"('uncreative', 'creative')",-0.7492703,-0.8155135,-0.0662432
54,-0.03456305,-0.09748814,"('incapable', 'capable')",-0.034563,-0.0974881,-0.0629251
55,0.28514495,0.49531054,"('incompetent', 'clever')",0.285145,0.4953105,0.2101655
56,-0.6618858,-0.3581814,"('impractical', 'practical')",-0.6618858,-0.3581814,0.3037044
57,-0.45848876,-0.30889022,"('unimaginative', 'imaginative')",-0.4584888,-0.3088902,0.1495986
58,0.49920952,0.5276727,"('undiscriminating', 'discriminating')",0.4992095,0.5276727,0.0284632
59,0.29142195,0.19545285,"('foolish', 'wise')",0.2914219,0.1954529,-0.095969
60,-1.3203741,-0.8961542,"('inefficient', 'efficient')",-1.3203741,-0.8961542,0.4242199
61,-0.41099107,-0.51559746,"('illogical', 'logical')",-0.4109911,-0.5155975,-0.1046064
62,-0.28686422,0.05030509,"('incompetent', 'brilliant')",-0.2868642,0.0503051,0.3371693
63,-1.022059,-0.79492086,"('unperceptive', 'insightful')",-1.022059,-0.7949209,0.2271381
64,-1.8305058,-1.5014951,"('shy', 'confident')",-1.8305058,-1.5014951,0.3290107
65,-0.34162536,-0.062070966,"('insecure', 'secure')",-0.3416254,-0.062071,0.2795544
66,0.19122122,-0.032025076,"('inactive', 'active')",0.1912212,-0.0320251,-0.2232463
67,-0.0076830015,0.09201859,"('doubtful', 'determined')",-0.007683,0.0920186,0.0997016
68,-1.428183,-1.3333895,"('dependent', 'independent')",-1.428183,-1.3333895,0.0947935
69,0.39348304,0.15617172,"('lazy', 'industrious')",0.393483,0.1561717,-0.2373113
70,-0.541096,-0.36488214,"('lethargic', 'energetic')",-0.541096,-0.3648821,0.1762139
71,-0.50808084,-0.40243793,"('diffident', 'self-confident')",-0.5080808,-0.4024379,0.1056429
72,-0.71329284,-0.71203595,"('unambitious', 'ambitious')",-0.7132928,-0.712036,0.0012568
73,-0.9157324,-0.86679244,"('helpless', 'self-reliant')",-0.9157324,-0.8667924,0.04894
74,0.19700909,0.2046818,"('undedicated', 'dedicated')",0.1970091,0.2046818,0.0076727
75,0.35078025,0.35901344,"('meek', 'impulsive')",0.3507802,0.3590134,0.0082332
76,-0.053198036,0.22386311,"('anxious', 'daring')",-0.053198,0.2238631,0.2770611
77,-0.9303967,-0.67726415,"('unmotivated', 'motivated')",-0.9303967,-0.6772642,0.2531325
78,-0.41252333,-0.57720345,"('nonresilient', 'resilient')",-0.4125233,-0.5772035,-0.1646802
79,-0.19783264,-0.37807727,"('wavering', 'unwavering')",-0.1978326,-0.3780773,-0.1802447
80,0.33339208,0.28787288,"('dominated', 'dominating')",0.3333921,0.2878729,-0.0455192
81,-0.81450534,-0.49611992,"('submissive', 'aggressive')",-0.8145053,-0.4961199,0.3183854
82,1.086272,1.0060804,"('poor', 'rich')",1.086272,1.0060804,-0.0801916
83,-0.7974706,-0.7524804,"('powerless', 'powerful')",-0.7974706,-0.7524804,0.0449902
84,0.5176785,0.49918973,"('inferior', 'superior')",0.5176785,0.4991897,-0.0184888
85,0.27968043,0.09649444,"('insignificant', 'prestigious')",0.2796804,0.0964944,-0.183186
86,-0.75644875,-0.8223111,"('uninfluential', 'influential')",-0.7564487,-0.8223111,-0.0658624
87,0.13041586,-0.05465561,"('unsuccessful', 'successful')",0.1304159,-0.0546556,-0.1850715
88,-1.1034079,-1.1666476,"('low', 'eminent')",-1.1034079,-1.1666476,-0.0632397
