,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
33,0.7594608,0.6566534,"('wrong', 'right')",0.48937064,0.3946712,0.39170974,0.3537138,-0.43451053,-0.4467504,0.3015077,0.239572,-0.0619357
34,-0.1013202,0.005865488,"('mean', 'honorable')",0.27611083,0.44439584,0.46519586,0.5351102,5.9246464,5.9614615,1.6411582,1.7367083,0.0955501
35,0.030429564,0.072366886,"('corrupt', 'incorrupt')",-1.8484433,-1.8984528,0.6015036,0.5493103,-0.5626545,-0.6465017,-0.4447911,-0.4808193,-0.0360282
36,0.49028805,0.34894037,"('hostile', 'amicable')",-1.451388,-1.7787813,0.16881378,0.07612629,0.15066288,0.049634427,-0.1604058,-0.32602,-0.1656142
37,-0.16581932,-0.09570664,"('fake', 'genuine')",-0.023443192,0.08863961,-0.30811584,-0.3005792,0.38837412,0.35686323,-0.0272511,0.0123043,0.0395554
38,-0.06151134,-0.09237687,"('untruthful', 'truthful')",0.080516964,0.031847257,-1.4520096,-1.4611033,0.09999591,0.052506845,-0.333252,-0.3672815,-0.0340295
39,1.4434828,1.4777166,"('exploitative', 'cooperative')",0.9658012,0.9412014,0.32504418,0.3032068,0.13275155,0.082473874,0.7167699,0.7011496,-0.0156203
40,0.5531224,0.53798604,"('stingy', 'generous')",0.11058323,0.11100329,-0.6453538,-0.6416121,-1.3670957,-1.3994486,-0.337186,-0.3480179,-0.0108319
41,-0.53173965,-0.5605639,"('unforgiving', 'forgiving')",-0.82480884,-0.8644341,-0.51722956,-0.538312,0.21071334,0.18511984,-0.4157662,-0.4445475,-0.0287813
42,0.93494177,0.9853341,"('unreliable', 'reliable')",0.6940181,0.9240159,0.22916128,0.28908375,-3.145345,-3.0074942,-0.321806,-0.2022651,0.1195409
43,-0.6701668,-0.5956654,"('irresponsible', 'responsible')",0.46348453,0.6412131,-1.5382035,-1.5326657,0.8290837,0.79095757,-0.2289505,-0.1740401,0.0549104
44,0.07775729,0.20178911,"('prejudiced', 'unprejudiced')",-0.76876754,-0.6317847,0.101925075,0.15135029,-1.4861751,-1.5340931,-0.518815,-0.4531846,0.0656304
45,-0.6973749,-0.62263817,"('incompetent', 'competent')",0.19669966,0.31167972,-0.89007306,-1.0051768,-0.08236434,-0.11034164,-0.3682781,-0.3566192,0.0116589
46,-0.3734699,-0.44364285,"('uncompetitive', 'competitive')",1.5441835,1.5377033,-1.2175827,-1.2668067,-0.18125156,-0.14092544,-0.0570301,-0.0784179,-0.0213878
47,-0.65993184,-0.4845847,"('stupid', 'smart')",0.5923659,0.73223084,0.07736717,0.039455764,5.3836446,5.3645062,1.3483615,1.412902,0.0645405
48,-1.0167717,-1.1328598,"('unintelligent', 'intelligent')",0.095432825,0.054023147,-1.6513104,-1.7469647,0.57631356,0.48132908,-0.4990839,-0.5861181,-0.0870342
49,-1.2999861,-1.2362696,"('unable', 'able')",-0.9969169,-0.8617598,-0.76475406,-0.7568579,-0.55295366,-0.4259585,-0.9036527,-0.8202114,0.0834413
50,0.25902689,0.27076957,"('clumsy', 'skillful')",0.025481872,0.023926385,0.48570335,0.3816824,0.12851524,0.12304857,0.2246818,0.1998567,-0.0248251
51,-0.46821874,-0.6518677,"('uneducated', 'educated')",0.56484807,0.4358019,-0.020009696,-0.17730854,0.7951925,0.6797819,0.217953,0.0716019,-0.1463511
52,1.0053648,0.91022843,"('irrational', 'rational')",-0.3294091,-0.6083318,-0.8792458,-0.9107507,-0.2195913,-0.34161732,-0.1057204,-0.2376179,-0.1318975
53,-1.1415619,-1.1966159,"('uncreative', 'creative')",0.6092564,0.6406735,-0.67645144,-0.69752014,1.3220513,1.2060897,0.0283236,-0.0118432,-0.0401668
54,-0.6276521,-0.67203873,"('incapable', 'capable')",-1.12359,-1.0322634,-0.5004475,-0.54217416,0.89893734,0.8690375,-0.3381881,-0.3443597,-0.0061716
55,-1.1544116,-1.1593786,"('incompetent', 'clever')",0.12461355,0.15414041,-1.2406256,-1.3574462,0.3241765,0.29083446,-0.4865618,-0.5179625,-0.0314007
56,-0.22539243,-0.21627599,"('impractical', 'practical')",1.1702069,1.3298302,0.019972973,0.04538151,-0.2372195,-0.1958693,0.181892,0.2407666,0.0588746
57,-1.464911,-1.6048627,"('unimaginative', 'imaginative')",-0.4154238,-0.4652652,-1.1663581,-1.1807308,-2.5740163,-2.5680182,-1.4051774,-1.4547193,-0.0495419
58,-0.18397196,-0.27814102,"('undiscriminating', 'discriminating')",0.9747828,0.9927449,-0.8216531,-0.91823184,-0.11122604,-0.15519778,-0.0355171,-0.0897064,-0.0541893
59,0.9529187,0.95940095,"('foolish', 'wise')",-0.026414998,-0.07851781,0.31312335,0.29988807,0.0775625,0.062348694,0.3292974,0.31078,-0.0185174
60,-0.79987806,-0.78867733,"('inefficient', 'efficient')",1.7562561,1.8538971,-0.75992835,-0.82028085,0.3435264,0.37828246,0.134994,0.1558053,0.0208113
61,-0.3220336,-0.4748911,"('illogical', 'logical')",0.9530504,0.78398174,-0.045530792,-0.19443291,0.6015806,0.47382638,0.2967666,0.147121,-0.1496456
62,-0.21869595,-0.15006751,"('incompetent', 'brilliant')",1.0416858,1.2724708,-1.039367,-1.003515,0.42943683,0.54646474,0.0532649,0.1663383,0.1130734
63,-0.2578174,-0.29973033,"('unperceptive', 'insightful')",1.4820185,1.5263197,-0.7340329,-0.7470394,1.0156909,1.1516393,0.3764648,0.4077973,0.0313325
64,0.14446805,0.08082217,"('shy', 'confident')",0.21193613,0.22777148,-0.8963915,-0.8519334,-6.5628185,-6.4881377,-1.7757015,-1.7578694,0.0178321
65,-0.37754175,-0.41343924,"('insecure', 'secure')",0.34292722,0.29173863,-0.13162777,-0.16577324,-0.04438217,-0.03492743,-0.0526561,-0.0806003,-0.0279442
66,0.22489537,0.20560178,"('inactive', 'active')",-0.3674579,-0.34079713,1.3754517,1.3547533,0.9720895,1.0182903,0.5512447,0.5594621,0.0082174
67,0.11874934,0.095101975,"('doubtful', 'determined')",-0.2033508,-0.12300435,1.0381031,1.0255712,-0.17434259,-0.14936358,0.1947898,0.2120763,0.0172865
68,-0.49111784,-0.5324422,"('dependent', 'independent')",-0.31141466,-0.3100697,-0.21628101,-0.21763158,-0.6576912,-0.6912967,-0.4191262,-0.43786,-0.0187338
69,0.8000246,0.86074275,"('lazy', 'industrious')",-0.04050267,0.01905018,1.4805113,1.5234256,-0.727773,-0.60608923,0.378065,0.4492823,0.0712173
70,-0.4657203,-0.43647182,"('lethargic', 'energetic')",0.7823669,1.0087396,-0.14736949,-0.15259755,0.86477226,0.96188015,0.2585123,0.3453876,0.0868753
71,0.40778267,0.4065436,"('diffident', 'self-confident')",0.54853743,0.55627656,-0.7473027,-0.7487761,0.31579033,0.26359373,0.1312019,0.1194095,-0.0117924
72,-0.94395787,-0.9437969,"('unambitious', 'ambitious')",-0.57194394,-0.4547252,-1.2352369,-1.2345784,-0.5853426,-0.6013515,-0.8341203,-0.808613,0.0255073
73,1.2580693,1.2691113,"('helpless', 'self-reliant')",0.38378578,0.33585182,-0.8097849,-0.7515624,-4.0572953,-3.9351025,-0.8063063,-0.7704254,0.0358809
74,-0.10291654,-0.035048544,"('undedicated', 'dedicated')",0.23189814,0.34929478,-0.6384401,-0.6604609,-0.25480482,-0.25440994,-0.1910658,-0.1501561,0.0409097
75,-0.1758109,-0.049515598,"('meek', 'impulsive')",-0.9726793,-0.85032666,0.13713822,0.28314114,-0.40360665,-0.28997135,-0.3537396,-0.2266681,0.1270715
76,0.55257136,0.6288119,"('anxious', 'daring')",0.9771938,1.2002659,0.43742457,0.4828842,0.27452108,0.354266,0.5604277,0.666557,0.1061293
77,-0.9054813,-1.0126803,"('unmotivated', 'motivated')",0.68577474,0.6210196,-0.6876151,-0.69870216,-0.46689707,-0.3673162,-0.3435547,-0.3644198,-0.0208651
78,-1.042378,-1.0209886,"('nonresilient', 'resilient')",0.64804953,0.6906233,-0.5630625,-0.5719685,0.20778897,0.3430447,-0.1874005,-0.1398223,0.0475782
79,0.31105036,0.29330054,"('wavering', 'unwavering')",-0.7508486,-0.7600451,0.18664883,0.23539712,-0.04028834,-0.01023142,-0.0733594,-0.0603947,0.0129647
80,0.07639843,0.08147347,"('dominated', 'dominating')",0.63093364,0.6968996,-0.18067452,-0.17047873,-1.0130583,-0.9074721,-0.1216002,-0.0748944,0.0467058
81,-1.1881428,-1.2687266,"('submissive', 'aggressive')",1.0340489,1.0745101,0.08278516,0.06013144,-0.636521,-0.53815544,-0.1769574,-0.1680601,0.0088973
82,-0.8605018,-0.77909213,"('poor', 'rich')",0.82571924,0.9285063,1.144204,1.0554614,6.2409353,6.2424846,1.8375893,1.86184,0.0242507
83,-0.18848562,-0.34402978,"('powerless', 'powerful')",0.63792384,0.61806273,-1.0519435,-1.070363,-0.46419424,-0.5453977,-0.2666749,-0.3354319,-0.068757
84,0.34772968,0.25303534,"('inferior', 'superior')",0.020019922,0.0067322794,0.49452832,0.48568198,0.60603726,0.6361017,0.3670788,0.3453878,-0.021691
85,0.6274284,0.60450554,"('insignificant', 'prestigious')",-0.8248625,-0.8973371,-0.97584504,-0.998454,0.26926252,0.17645414,-0.2260041,-0.2787078,-0.0527037
86,-1.4813802,-1.72247,"('uninfluential', 'influential')",0.66151434,0.4900825,-1.7702653,-1.8623068,-0.10477075,-0.2026276,-0.6737255,-0.8243305,-0.150605
87,0.3406004,0.2757026,"('unsuccessful', 'successful')",1.1695126,1.1826824,0.5859363,0.5066928,0.43811548,0.5688,0.6335412,0.6334695,-7.17e-05
88,-0.3205964,-0.4696089,"('low', 'eminent')",-0.081721745,-0.11492449,-1.0433766,-1.1314647,-0.042897575,-0.09563142,-0.3721481,-0.4529074,-0.0807593
