,hurry_male,hurry_female,tuple,average_male,average_female,female-male
70,2.078057,2.078261,"('lethargic', 'energetic')",2.0780571,2.0782609,0.0002038
71,0.18753216,0.26615608,"('diffident', 'self-confident')",0.1875322,0.2661561,0.0786239
72,0.82511485,1.122165,"('unambitious', 'ambitious')",0.8251148,1.122165,0.2970502
73,-2.7767577,-2.8400624,"('helpless', 'self-reliant')",-2.7767577,-2.8400624,-0.0633047
74,0.42182273,0.2582754,"('undedicated', 'dedicated')",0.4218227,0.2582754,-0.1635473
75,-0.6199149,-0.6562239,"('meek', 'impulsive')",-0.6199149,-0.6562239,-0.036309
76,0.5913929,0.69038725,"('anxious', 'daring')",0.5913929,0.6903872,0.0989943
77,-1.2557294,-1.1393751,"('unmotivated', 'motivated')",-1.2557294,-1.1393751,0.1163543
78,-0.9682693,-0.9990343,"('nonresilient', 'resilient')",-0.9682693,-0.9990343,-0.030765
79,-0.37120786,-0.372693,"('wavering', 'unwavering')",-0.3712079,-0.372693,-0.0014851
80,0.47689646,0.3605264,"('dominated', 'dominating')",0.4768965,0.3605264,-0.1163701
81,0.46781278,0.533159,"('submissive', 'aggressive')",0.4678128,0.533159,0.0653462
82,5.796055,6.152601,"('poor', 'rich')",5.7960548,6.1526008,0.356546
83,-0.20891681,-0.21873733,"('powerless', 'powerful')",-0.2089168,-0.2187373,-0.0098205
84,0.16629757,0.18132903,"('inferior', 'superior')",0.1662976,0.181329,0.0150314
85,-1.4725633,-1.5787172,"('insignificant', 'prestigious')",-1.4725633,-1.5787172,-0.1061539
86,0.9188959,0.87597275,"('uninfluential', 'influential')",0.9188959,0.8759727,-0.0429232
87,-0.17747176,0.018093735,"('unsuccessful', 'successful')",-0.1774718,0.0180937,0.1955655
88,-0.0035312911,0.012929757,"('low', 'eminent')",-0.0035313,0.0129298,0.0164611
