,mouser_male,mouser_female,tuple,average_male,average_female,female-male
0,0.2547156,-0.011894925,"('unsociable', 'sociable')",0.2547156,-0.0118949,-0.2666105
1,0.23908065,0.2103821,"('unfriendly', 'friendly')",0.2390807,0.2103821,-0.0286986
2,-0.1293962,-0.05331471,"('unlikable', 'likable')",-0.1293962,-0.0533147,0.0760815
3,-0.46159768,-0.5063046,"('repellent', 'pleasant')",-0.4615977,-0.5063046,-0.0447069
4,-3.5297716,-3.593832,"('disliked', 'liked')",-3.5297716,-3.593832,-0.0640604
5,-1.1888592,-0.973198,"('distant', 'outgoing')",-1.1888592,-0.973198,0.2156612
6,-1.3828907,-1.1503111,"('distant', 'open')",-1.3828907,-1.1503111,0.2325796
7,0.5223688,0.4487077,"('insensitive', 'sensitive')",0.5223688,0.4487077,-0.0736611
8,0.5771248,0.5975649,"('unaffectionate', 'affectionate')",0.5771248,0.5975649,0.0204401
9,0.73790306,0.74560183,"('unaffectionate', 'caring')",0.7379031,0.7456018,0.0076987
10,0.27745783,0.07551455,"('unsympathetic', 'sympathetic')",0.2774578,0.0755145,-0.2019433
11,1.9718925,1.8959063,"('unhelpful', 'helpful')",1.9718925,1.8959063,-0.0759862
12,-0.913075,-0.9300579,"('unsupportive', 'supportive')",-0.913075,-0.9300579,-0.0169829
13,0.58654493,0.3949236,"('impolite', 'polite')",0.5865449,0.3949236,-0.1916213
14,0.29695246,0.047162663,"('antisocial', 'social')",0.2969525,0.0471627,-0.2497898
15,1.1211051,1.1110263,"('boring', 'funny')",1.1211051,1.1110263,-0.0100788
16,-0.22830585,-0.254204,"('unpopular', 'popular')",-0.2283058,-0.254204,-0.0258982
17,-0.025555529,0.010441605,"('nasty', 'nice')",-0.0255555,0.0104416,0.0359971
18,-0.88517123,-0.97397995,"('disagreeable', 'welcoming')",-0.8851712,-0.9739799,-0.0888087
19,-0.7620635,-0.6142989,"('inhospitable', 'hospitable')",-0.7620635,-0.6142989,0.1477646
20,0.72784674,0.67501974,"('rough', 'thoughtful')",0.7278467,0.6750197,-0.052827
