,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.936759,-1.0878831,"('unsociable', 'sociable')",0.009407454,-0.10684812,-0.73021305,-0.88027585,-0.25892642,-0.37884596,-0.4791228,-0.6134632,-0.1343404
1,-2.183768,-2.2319176,"('unfriendly', 'friendly')",1.0029752,0.9794923,-0.4357731,-0.5215953,1.6871089,1.5295856,0.0176357,-0.0611088,-0.0787445
2,1.1564003,1.1882986,"('unlikable', 'likable')",1.4514763,1.4806166,1.8556006,1.9055074,0.8281858,0.943274,1.3229158,1.3794242,0.0565084
3,0.10411079,0.18660398,"('repellent', 'pleasant')",-1.1605788,-0.9877915,0.07102327,0.12144833,0.24957174,0.31271857,-0.1839682,-0.0917552,0.092213
4,-0.6621527,-0.69256884,"('disliked', 'liked')",0.7160616,0.7202896,0.6752053,0.66938114,-5.742185,-5.6446643,-1.2532678,-1.2368906,0.0163772
5,-1.1365582,-1.1040363,"('distant', 'outgoing')",0.5927068,0.69473153,-0.65070605,-0.5981024,-0.21277443,-0.21681516,-0.351833,-0.3060556,0.0457774
6,-1.0654328,-0.99173254,"('distant', 'open')",0.70229757,0.8336875,-0.70847833,-0.67396164,0.5701639,0.5151547,-0.1253624,-0.079213,0.0461494
7,0.3926343,0.38712734,"('insensitive', 'sensitive')",-0.2402984,-0.1602467,0.13318616,0.09322083,0.961157,0.98125565,0.3116698,0.3253393,0.0136695
8,-1.5412006,-1.4727107,"('unaffectionate', 'affectionate')",0.38402668,0.37678036,-0.47568446,-0.4875731,0.62027586,0.50996876,-0.2531457,-0.2683837,-0.015238
9,-0.9433604,-0.9112771,"('unaffectionate', 'caring')",1.1702754,1.1846067,0.058773726,-0.039530054,1.2556869,1.1866966,0.3853439,0.355124,-0.0302199
10,-0.4306906,-0.46595266,"('unsympathetic', 'sympathetic')",-0.47798035,-0.41512328,-0.83445036,-0.8982782,0.22646925,0.20232105,-0.379163,-0.3942583,-0.0150953
11,0.32932618,0.34002927,"('unhelpful', 'helpful')",-0.107628554,-0.09386769,-0.504835,-0.50380313,1.9417827,1.9692469,0.4146613,0.4279013,0.01324
12,0.5009365,0.5549269,"('unsupportive', 'supportive')",2.193878,2.3720996,0.056146353,0.15232207,-1.4380987,-1.3883936,0.3282155,0.4227387,0.0945232
13,0.50815946,0.4452052,"('impolite', 'polite')",0.37691134,0.30806047,0.049065292,0.017211393,0.05042999,0.04933208,0.2461415,0.2049523,-0.0411892
14,0.40279168,0.36380988,"('antisocial', 'social')",0.19727446,0.13618062,1.2480346,1.2250152,-0.3786987,-0.36784533,0.3673505,0.3392901,-0.0280604
15,-0.10261465,-0.1752214,"('boring', 'funny')",0.47688204,0.3556077,-0.49422204,-0.51274997,0.5522522,0.5005757,0.1080744,0.042053,-0.0660214
16,-0.7396171,-0.6983856,"('unpopular', 'popular')",-0.062464796,-0.0010594279,-0.6095237,-0.5267466,0.42397928,0.46997416,-0.2469066,-0.1890543,0.0578523
17,-0.48546216,-0.42996532,"('nasty', 'nice')",-0.32482678,-0.12722912,-0.7082593,-0.6535664,-0.18206088,-0.14056052,-0.4251523,-0.3378303,0.087322
18,-0.4982443,-0.42717057,"('disagreeable', 'welcoming')",-0.32325512,-0.2672913,0.3473891,0.4630184,-0.12253122,-0.11059619,-0.1491604,-0.0855099,0.0636505
19,-0.26257065,-0.19464687,"('inhospitable', 'hospitable')",0.3406828,0.36388052,-0.502716,-0.47996512,0.12996806,0.14830492,-0.0736589,-0.0406066,0.0330523
20,-0.27094638,-0.2554158,"('rough', 'thoughtful')",-0.64834434,-0.54246813,-0.66907835,-0.59418315,0.8711187,0.8666613,-0.1793126,-0.1313514,0.0479612
21,0.1472045,0.09389569,"('immoral', 'moral')",0.7705876,0.708274,0.011582369,-0.053320836,-0.6188208,-0.5801188,0.0776384,0.0421825,-0.0354559
22,-0.26317927,-0.2438445,"('untrustworthy', 'trustworthy')",-0.00676509,-0.053961627,-0.13881876,-0.1551525,-0.95811695,-0.9225868,-0.34172,-0.3438863,-0.0021663
23,0.06172823,0.017838692,"('insincere', 'sincere')",-0.055479392,-0.042471543,-0.6347493,-0.70216864,5.7199693,5.570293,1.2728672,1.2108729,-0.0619943
24,0.19344044,0.18435279,"('dishonest', 'honest')",0.7389692,0.6998393,-0.65009093,-0.7160349,1.0348572,0.99150735,0.329294,0.2899162,-0.0393778
25,-1.1714324,-1.1350913,"('egoistic', 'altruistic')",0.13646832,0.15316129,1.0591664,1.0429096,1.4888315,1.4256862,0.3782585,0.3716665,-0.006592
26,-0.2700009,-0.3089852,"('hardhearted', 'benevolent')",1.73056,1.7184751,1.8095739,1.7664407,1.7883102,1.6947025,1.2646108,1.2176583,-0.0469525
27,-0.5999667,-0.5068539,"('hardhearted', 'softhearted')",0.4898284,0.6439263,0.08137319,0.09737736,1.6088628,1.5343994,0.3950244,0.4422123,0.0471879
28,-0.6889351,-0.79138124,"('disloyal', 'loyal')",0.16382793,0.054976866,0.040563267,-0.1162276,1.1908674,1.0592315,0.1765809,0.0516499,-0.124931
29,-0.8202535,-0.8525547,"('unfair', 'fair')",-0.08923195,-0.06686687,-0.9009015,-0.84389573,-0.7450183,-0.8626606,-0.6388513,-0.6564945,-0.0176432
30,0.8501746,0.81396437,"('intolerant', 'tolerant')",0.39209005,0.3694484,1.1971995,1.1559592,1.501052,1.4897054,0.985129,0.9572694,-0.0278596
31,-1.1575502,-1.0798981,"('evil', 'good')",-0.42676574,-0.37508425,-1.0364325,-0.9839644,-1.0058305,-1.0768416,-0.9066448,-0.8789471,0.0276977
32,0.4937519,0.48622736,"('unkind', 'kind')",1.6953769,1.6866901,0.6872446,0.607895,1.1809789,1.0908214,1.0143381,0.9679084,-0.0464297
