,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5152127,-1.9035101,"('unsociable', 'sociable')",0.69739026,0.12105334,-0.13195235,-0.37421682,-0.3165916,-0.7188912,-0.4022996
1,-1.7017865,-1.6844962,"('unfriendly', 'friendly')",-0.6374157,-0.8276741,1.4961656,1.0823786,-0.2810122,-0.4765972,-0.195585
2,-0.18474692,-0.19032882,"('unlikable', 'likable')",0.9294972,0.9036521,0.25657022,0.26781273,0.3337735,0.3270453,-0.0067282
3,-0.80536526,-0.76232594,"('repellent', 'pleasant')",0.06480487,0.1386772,-0.0078011965,0.05639015,-0.2494539,-0.1890862,0.0603677
4,0.5764785,0.6481715,"('disliked', 'liked')",-0.8482235,-0.7207949,-6.3075194,-6.193033,-2.1930882,-2.0885522,0.104536
5,0.034977783,0.069758445,"('distant', 'outgoing')",-0.5054153,-0.338764,-0.19965252,-0.30765757,-0.2233634,-0.192221,0.0311424
6,-0.04556688,0.08706305,"('distant', 'open')",-0.6679193,-0.4251509,0.027185608,-0.18005264,-0.2287668,-0.1727135,0.0560533
7,-0.44248486,-0.5351168,"('insensitive', 'sensitive')",1.1540633,0.96397066,1.0170122,0.955297,0.5761969,0.4613836,-0.1148133
8,-1.1721518,-1.1632694,"('unaffectionate', 'affectionate')",-0.7521734,-0.7677517,0.6280622,0.33328047,-0.4320877,-0.5325802,-0.1004925
9,-1.1460415,-1.119232,"('unaffectionate', 'caring')",0.65203786,0.612529,1.2758459,1.0639018,0.2606141,0.1857329,-0.0748812
10,-1.3963199,-1.652041,"('unsympathetic', 'sympathetic')",0.8231737,0.4269968,0.5956613,0.44813836,0.007505,-0.2589686,-0.2664736
11,-1.186089,-1.237192,"('unhelpful', 'helpful')",0.7069378,0.6444865,2.37285,2.3567743,0.6312329,0.5880229,-0.04321
12,-0.5506265,-0.5577935,"('unsupportive', 'supportive')",1.3830851,1.225598,-1.157773,-1.1632593,-0.1084381,-0.1651516,-0.0567135
13,-0.5304024,-0.75023496,"('impolite', 'polite')",0.12328975,-0.19530866,0.1776043,0.14812006,-0.0765028,-0.2658079,-0.1893051
14,-0.52052814,-0.66696966,"('antisocial', 'social')",0.7450663,0.3301615,-0.45713472,-0.40735534,-0.0775322,-0.2480545,-0.1705223
15,-0.17417,-0.24837735,"('boring', 'funny')",-0.73826367,-0.79114646,-0.0054057,-0.0735214,-0.3059465,-0.3710151,-0.0650686
16,-0.42790663,-0.37534615,"('unpopular', 'popular')",-0.9842288,-0.83559096,0.44772965,0.48431095,-0.3214686,-0.2422087,0.0792599
17,-0.33853626,-0.41372362,"('nasty', 'nice')",0.32409778,0.30883187,-0.38739347,-0.37737942,-0.133944,-0.1607571,-0.0268131
18,-0.56832504,-0.44893187,"('disagreeable', 'welcoming')",-0.3410111,-0.32518372,-0.7091206,-0.891815,-0.5394856,-0.5553102,-0.0158246
19,0.6620021,0.7187922,"('inhospitable', 'hospitable')",-0.5045303,-0.3647751,-0.08608498,-0.22517301,0.0237956,0.042948,0.0191524
20,-0.48091066,-0.44218367,"('rough', 'thoughtful')",0.53299236,0.4405359,1.2330967,1.1535165,0.4283928,0.3839563,-0.0444365
21,-0.25932717,-0.36336666,"('immoral', 'moral')",0.17044106,0.0012799161,-0.53732485,-0.48251697,-0.208737,-0.2815346,-0.0727976
22,-0.23977211,-0.3177225,"('untrustworthy', 'trustworthy')",-0.23366886,-0.30524534,-0.99157465,-0.9782739,-0.4883385,-0.5337473,-0.0454088
23,-1.6027548,-1.6567544,"('insincere', 'sincere')",1.2501179,1.0444272,5.9155483,5.7829347,1.8543038,1.7235359,-0.1307679
24,-0.0866859,-0.17173631,"('dishonest', 'honest')",0.9375598,0.7651527,0.87241185,0.74304795,0.5744286,0.4454881,-0.1289405
25,-0.25825056,-0.21132514,"('egoistic', 'altruistic')",0.033077765,-0.012674687,0.787304,0.698091,0.1873771,0.1580304,-0.0293467
26,-0.747555,-0.8202399,"('hardhearted', 'benevolent')",0.13928394,-0.15422718,1.3848927,0.9947164,0.2588739,0.0067498,-0.2521241
27,-1.13288,-1.0098195,"('hardhearted', 'softhearted')",-0.07672162,-0.06281643,1.4211112,1.1974454,0.0705032,0.0416032,-0.0289
28,-1.1721337,-1.312285,"('disloyal', 'loyal')",0.7346378,0.55566216,0.92453635,0.710745,0.1623468,-0.0152926,-0.1776394
29,0.3188423,0.37224984,"('unfair', 'fair')",-0.026242116,-0.010029679,-0.5980795,-0.79061264,-0.1018264,-0.1427975,-0.0409711
30,-0.061362676,-0.18541908,"('intolerant', 'tolerant')",0.53808033,0.30813137,1.3803327,1.2662667,0.6190168,0.462993,-0.1560238
31,-0.29535156,-0.2687434,"('evil', 'good')",-1.0488861,-0.9425093,-1.3985741,-1.5797994,-0.9142706,-0.9303507,-0.0160801
32,-0.94927096,-1.0891896,"('unkind', 'kind')",0.41441965,0.11592336,1.0956191,0.87398005,0.1869226,-0.0330954,-0.220018
33,0.70750386,0.68973756,"('wrong', 'right')",0.3966883,0.44407526,-0.59539354,-0.65386754,0.1695995,0.1599817,-0.0096178
34,-0.88708925,-0.77226967,"('mean', 'honorable')",0.21349475,0.19691685,5.985852,5.951593,1.7707524,1.7920801,0.0213277
35,0.7737723,0.84246826,"('corrupt', 'incorrupt')",-0.44087434,-0.26811355,-0.78652537,-0.9295696,-0.1512091,-0.118405,0.0328041
36,-0.26004994,-0.20863263,"('hostile', 'amicable')",-1.217993,-1.2883469,-0.50408435,-0.86910284,-0.6607091,-0.7886941,-0.127985
37,-0.12279901,-0.16395432,"('fake', 'genuine')",-0.23323317,-0.18904257,0.47184408,0.46009946,0.038604,0.0357009,-0.0029031
38,-0.6187255,-0.6446534,"('untruthful', 'truthful')",0.91554755,0.904141,0.44806445,0.5021924,0.2482955,0.2538933,0.0055978
39,0.020032324,0.010845627,"('exploitative', 'cooperative')",0.4285599,0.31779462,-0.07897024,-0.057527028,0.1232073,0.0903711,-0.0328362
40,-0.65340954,-0.64616513,"('stingy', 'generous')",0.5033946,0.41596687,-1.4077213,-1.4161153,-0.5192454,-0.5487712,-0.0295258
41,-1.0715725,-1.1974689,"('unforgiving', 'forgiving')",0.66450477,0.40982,0.015458271,-0.2055026,-0.1305365,-0.3310505,-0.200514
42,0.8904117,0.8571911,"('unreliable', 'reliable')",0.48789558,0.35169163,-2.5984707,-2.4949434,-0.4067212,-0.4286869,-0.0219657
43,-0.782653,-0.84341216,"('irresponsible', 'responsible')",1.4765024,1.1928325,1.0198762,0.8814738,0.5712419,0.410298,-0.1609439
44,0.43936098,0.48608902,"('prejudiced', 'unprejudiced')",-0.8255831,-0.76885664,-1.8276521,-1.7669412,-0.7379581,-0.6832363,0.0547218
45,-0.4168222,-0.59887785,"('incompetent', 'competent')",1.0462532,0.7246274,0.2536694,0.09968628,0.2943668,0.0751453,-0.2192215
46,-0.6049252,-0.75467384,"('uncompetitive', 'competitive')",-0.13607457,-0.25547978,0.066922806,0.10212575,-0.2246923,-0.302676,-0.0779837
47,-0.22603583,-0.11577904,"('stupid', 'smart')",0.24766213,0.047322616,5.1194353,5.0183067,1.7136873,1.64995,-0.0637373
48,-1.9038439,-2.0240388,"('unintelligent', 'intelligent')",0.4000215,0.2523503,0.7536019,0.6876636,-0.2500735,-0.3613416,-0.1112681
49,-1.0766379,-0.93093,"('unable', 'able')",-0.9873199,-0.895277,-0.17903283,-0.100713275,-0.7476635,-0.6423068,0.1053567
50,0.49033934,0.49003124,"('clumsy', 'skillful')",0.34247798,0.3661285,0.64135695,0.5501826,0.4913914,0.4687808,-0.0226106
51,0.18349904,0.005503771,"('uneducated', 'educated')",0.69904,0.6351502,0.696888,0.64179164,0.5264757,0.4274819,-0.0989938
52,-0.8839102,-0.85065836,"('irrational', 'rational')",-0.70012915,-0.56307054,-0.2880214,-0.4185824,-0.6240203,-0.6107705,0.0132498
