,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,0.71260446,0.7540399,"('unsociable', 'sociable')",-0.3818607,-0.45086908,-0.23507705,-0.3443761,0.0318889,-0.0137351,-0.045624
1,-0.9869856,-0.976038,"('unfriendly', 'friendly')",-0.3778806,-0.5085236,1.2066593,1.1039499,-0.0527356,-0.1268706,-0.074135
2,0.1320728,0.13918784,"('unlikable', 'likable')",0.013612663,0.055377465,0.6532146,0.6200957,0.2663,0.2715537,0.0052537
3,0.20399033,0.31203625,"('repellent', 'pleasant')",-0.056211412,0.003161287,0.62826014,0.62998855,0.2586797,0.315062,0.0563823
4,-1.8631431,-1.9828335,"('disliked', 'liked')",-0.5300917,-0.55699325,-7.044196,-7.3432174,-3.1458104,-3.2943481,-0.1485377
5,-1.2008827,-1.2677687,"('distant', 'outgoing')",-0.59084874,-0.5672562,-0.6596041,-0.6666333,-0.8171118,-0.8338861,-0.0167743
6,-1.3323195,-1.4026482,"('distant', 'open')",-0.817501,-0.8137108,-0.31255582,-0.2868221,-0.8207921,-0.8343937,-0.0136016
7,1.5756342,1.6196431,"('insensitive', 'sensitive')",0.17037827,0.19666314,0.11865014,0.13470167,0.6215542,0.6503359,0.0287817
8,-0.4818434,-0.48442474,"('unaffectionate', 'affectionate')",-0.18874845,-0.22892058,0.52855074,0.53936005,-0.047347,-0.0579951,-0.0106481
9,0.62383693,0.6602218,"('unaffectionate', 'caring')",-0.49030748,-0.51823056,0.96178406,1.0288681,0.3651045,0.3902864,0.0251819
10,1.1350466,1.2694739,"('unsympathetic', 'sympathetic')",-1.0601177,-1.046947,-0.6455913,-0.58420825,-0.1902208,-0.1205604,0.0696604
11,0.5228489,0.60083944,"('unhelpful', 'helpful')",0.67968,0.6976356,1.5159553,1.5316811,0.9061615,0.9433854,0.0372239
12,0.11858912,0.26265118,"('unsupportive', 'supportive')",-0.024463184,0.14272718,-2.4159327,-2.4478335,-0.7739356,-0.6808184,0.0931172
13,0.6110827,0.6555935,"('impolite', 'polite')",-0.55717176,-0.49661353,-0.8507384,-0.81845915,-0.2656092,-0.2198264,0.0457828
14,1.3108599,1.3632265,"('antisocial', 'social')",0.91984504,0.931318,0.02745111,-0.10289049,0.7527187,0.7305513,-0.0221674
15,0.99544924,0.87866247,"('boring', 'funny')",0.12253764,0.025546895,0.18991566,0.10184635,0.4359675,0.3353519,-0.1006156
16,-1.5937023,-1.6387639,"('unpopular', 'popular')",-0.2557015,-0.27449042,0.34871647,0.2811028,-0.5002291,-0.5440505,-0.0438214
17,-0.98408115,-0.9079491,"('nasty', 'nice')",-1.0922844,-1.0072467,-0.38186544,-0.35334933,-0.8194103,-0.7561817,0.0632286
18,-0.69382983,-0.6703766,"('disagreeable', 'welcoming')",0.4474746,0.52014405,-0.432815,-0.5198396,-0.2263901,-0.2233574,0.0030327
19,-1.2344115,-1.2251194,"('inhospitable', 'hospitable')",-1.0656518,-1.0868309,-0.7999805,-0.72348666,-1.0333479,-1.0118123,0.0215356
20,0.61569035,0.6664111,"('rough', 'thoughtful')",1.0318286,1.1014023,0.62912863,0.62139446,0.7588825,0.7964026,0.0375201
21,1.6628326,1.7141325,"('immoral', 'moral')",0.37137297,0.3542451,-0.73002815,-0.7108904,0.4347258,0.4524958,0.01777
22,0.18648112,0.20711376,"('untrustworthy', 'trustworthy')",-0.4125189,-0.42853516,-0.8000464,-0.8881004,-0.3420281,-0.3698406,-0.0278125
23,0.97139776,0.994775,"('insincere', 'sincere')",-0.47679505,-0.5154116,5.754293,5.8020105,2.0829652,2.0937913,0.0108261
24,1.1555694,1.1768829,"('dishonest', 'honest')",-1.8372221,-1.8396202,0.43657196,0.38346902,-0.0816936,-0.0930895,-0.0113959
25,-0.8010899,-0.8018766,"('egoistic', 'altruistic')",0.58777267,0.54858446,1.291525,1.2577544,0.3594026,0.3348207,-0.0245819
26,-0.3723738,-0.42769766,"('hardhearted', 'benevolent')",0.6322126,0.6170413,1.5111462,1.4084718,0.5903283,0.5326052,-0.0577231
27,0.6873424,0.7401649,"('hardhearted', 'softhearted')",0.095843524,0.1199114,1.2487952,1.2109687,0.677327,0.6903483,0.0130213
28,0.71560514,0.6703054,"('disloyal', 'loyal')",0.1269982,0.02136428,1.3196295,1.2394236,0.7207443,0.6436977,-0.0770466
29,-0.31810656,-0.40688705,"('unfair', 'fair')",-0.91110635,-0.90603185,-0.39462614,-0.56873935,-0.5412797,-0.6272194,-0.0859397
30,1.5106118,1.5927234,"('intolerant', 'tolerant')",1.4001286,1.3536997,0.7893691,0.7392968,1.2333698,1.2285733,-0.0047965
31,-2.5173826,-2.4742434,"('evil', 'good')",-0.6898313,-0.6954172,-0.7357244,-0.7922256,-1.3143128,-1.3206287,-0.0063159
32,0.25894818,0.23414956,"('unkind', 'kind')",-0.37394574,-0.41796893,0.54754984,0.42469698,0.1441841,0.0802925,-0.0638916
33,-0.43351752,-0.5314997,"('wrong', 'right')",-0.17869766,-0.14867145,-0.5636004,-0.5691586,-0.3919385,-0.4164433,-0.0245048
34,-0.3210822,-0.17087837,"('mean', 'honorable')",-0.08789439,-0.0090107955,5.5320964,5.7172446,1.7077066,1.8457851,0.1380785
35,-1.960276,-2.1601682,"('corrupt', 'incorrupt')",-0.48517033,-0.56903327,-0.17036878,-0.2142961,-0.8719383,-0.9811658,-0.1092275
36,-2.8007662,-2.8824704,"('hostile', 'amicable')",-0.8046523,-0.9532605,0.34937727,0.26247784,-1.085347,-1.1910843,-0.1057373
37,0.43850672,0.4572759,"('fake', 'genuine')",-0.39367545,-0.37235916,0.09503885,0.096164316,0.0466234,0.0603604,0.013737
38,-1.1015388,-1.0459455,"('untruthful', 'truthful')",-1.2967259,-1.2365162,-0.6014624,-0.5917139,-0.999909,-0.9580585,0.0418505
39,2.2273517,2.234531,"('exploitative', 'cooperative')",0.5795083,0.6280213,0.4813634,0.5001019,1.0960744,1.1208847,0.0248103
40,-0.53234947,-0.49132124,"('stingy', 'generous')",-0.06623911,0.009113546,-2.0558107,-2.2215984,-0.8847998,-0.9012687,-0.0164689
41,0.004232958,0.08922079,"('unforgiving', 'forgiving')",-0.6939027,-0.65777177,0.078512125,-0.1252009,-0.2037192,-0.2312506,-0.0275314
42,0.6008712,0.65033096,"('unreliable', 'reliable')",-0.84487027,-0.71449727,-3.2594817,-3.3321586,-1.1678269,-1.1321083,0.0357186
