,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23199461,-0.60505563,"('unsociable', 'sociable')",1.4036645,1.0982207,-0.13288215,-0.28140247,0.3462626,0.0705875,-0.2756751
1,-1.9470797,-1.9161488,"('unfriendly', 'friendly')",-1.3523413,-1.5487207,1.3501438,1.1980242,-0.649759,-0.7556151,-0.1058561
2,1.1269685,1.1517975,"('unlikable', 'likable')",1.5182211,1.4913404,0.7959408,0.89443815,1.1470435,1.1791921,0.0321486
3,0.073323004,0.087350644,"('repellent', 'pleasant')",0.94189423,0.9791308,0.21223688,0.28993276,0.4091514,0.4521381,0.0429867
4,0.15653282,0.22138028,"('disliked', 'liked')",-0.023734363,-0.03482619,-5.5925503,-5.605092,-1.8199172,-1.8061794,0.0137378
5,-0.6237776,-0.3586741,"('distant', 'outgoing')",-1.8641354,-1.6021425,-0.26359236,-0.18553646,-0.9171685,-0.715451,0.2017175
6,-0.9890116,-0.68268067,"('distant', 'open')",-2.8622437,-2.5917602,0.18851864,0.2189112,-1.2209121,-1.0185099,0.2024022
7,0.03571605,-0.12471814,"('insensitive', 'sensitive')",0.77458763,0.70909804,0.53182316,0.5565899,0.4473756,0.3803233,-0.0670523
8,-1.6378764,-1.5177417,"('unaffectionate', 'affectionate')",-1.4160643,-1.491973,-0.065758504,-0.10207779,-1.0398997,-1.0372641,0.0026356
9,-1.3810282,-1.3667384,"('unaffectionate', 'caring')",-0.45086944,-0.5730384,0.8846327,0.87944406,-0.315755,-0.3534443,-0.0376893
10,-0.68700385,-1.0325215,"('unsympathetic', 'sympathetic')",1.1791552,0.9660677,0.119254135,0.030385159,0.2038018,-0.0120229,-0.2158247
11,0.32386342,0.12642875,"('unhelpful', 'helpful')",1.9691613,1.7514696,2.5665061,2.5339806,1.6198436,1.4706264,-0.1492172
12,-0.25214282,-0.16891518,"('unsupportive', 'supportive')",1.2321638,1.4142922,-1.5743843,-1.4663705,-0.1981211,-0.0736645,0.1244566
13,0.7981005,0.6013057,"('impolite', 'polite')",1.5518286,1.4754196,0.3904588,0.41944468,0.9134626,0.8320567,-0.0814059
14,0.3927935,0.19681622,"('antisocial', 'social')",2.4130397,2.2580786,-0.3001113,-0.34258804,0.8352406,0.7041023,-0.1311383
15,0.16381443,0.09746487,"('boring', 'funny')",-0.2818585,-0.41668677,0.37177277,0.34255815,0.0845762,0.0077787,-0.0767975
16,0.1008411,0.19672124,"('unpopular', 'popular')",-0.60221255,-0.6254404,1.0435903,1.0557802,0.1807396,0.2090203,0.0282807
17,0.058519777,0.16117574,"('nasty', 'nice')",-0.5220559,-0.47620612,-0.14617434,-0.15532252,-0.2032368,-0.1567843,0.0464525
18,-0.5592332,-0.50784755,"('disagreeable', 'welcoming')",-0.48326683,-0.44150814,-0.48394728,-0.4964361,-0.5088158,-0.4819306,0.0268852
19,-0.57768553,-0.4519975,"('inhospitable', 'hospitable')",-1.2031182,-1.2279248,-0.26327163,-0.2426013,-0.6813584,-0.6408412,0.0405172
20,-0.46353123,-0.48045248,"('rough', 'thoughtful')",-0.18736021,-0.15059966,0.4928865,0.54019374,-0.0526683,-0.0302861,0.0223822
21,0.81461287,0.5017636,"('immoral', 'moral')",2.0853703,1.8388381,-0.453284,-0.45548272,0.8155664,0.628373,-0.1871934
22,0.44495726,0.31832463,"('untrustworthy', 'trustworthy')",0.8879118,0.7305133,-1.0995514,-1.066894,0.0777725,-0.0060187,-0.0837912
23,-0.28875738,-0.5003485,"('insincere', 'sincere')",1.1576362,1.0213567,5.8880725,5.7890267,2.2523171,2.1033449,-0.1489722
24,0.30690014,0.21975504,"('dishonest', 'honest')",-0.094837524,-0.26299578,0.9521505,0.9073647,0.3880711,0.2880413,-0.1000298
25,-0.90897435,-0.84667414,"('egoistic', 'altruistic')",-0.040902637,-0.11827871,1.0657585,0.95597374,0.0386272,-0.002993,-0.0416202
