,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.149737,-1.204283,"('unsociable', 'sociable')",1.016216,0.8020449,-0.31965223,-0.4736569,-0.1510577,-0.291965,-0.1409073
1,-1.8125676,-1.6634136,"('unfriendly', 'friendly')",0.30650437,0.3524175,1.2561185,1.2206383,-0.0833149,-0.0301193,0.0531956
2,0.95784086,0.94995666,"('unlikable', 'likable')",1.1210526,1.1934022,0.90599364,1.0301133,0.9949624,1.057824,0.0628616
3,-1.10968,-1.0190542,"('repellent', 'pleasant')",-0.5131912,-0.3493643,-0.151627,-0.15050441,-0.5914994,-0.5063076,0.0851918
4,0.059775908,0.08085663,"('disliked', 'liked')",-0.33944812,-0.30513096,-5.460895,-5.559893,-1.9135224,-1.9280558,-0.0145334
5,-0.4357422,-0.32627276,"('distant', 'outgoing')",-0.3518653,-0.17759377,-0.32612365,-0.24294579,-0.3712437,-0.2489374,0.1223063
6,-0.7883024,-0.5929752,"('distant', 'open')",-0.8711149,-0.6942954,0.0979363,0.13109541,-0.5204937,-0.3853917,0.135102
7,-0.94175035,-0.8894711,"('insensitive', 'sensitive')",0.5766942,0.5410276,0.35718802,0.31294522,-0.0026227,-0.0118328,-0.0092101
8,-0.8716619,-0.82666034,"('unaffectionate', 'affectionate')",-0.5451189,-0.47268882,0.0452978,0.012441369,-0.457161,-0.4289693,0.0281917
9,-1.3399502,-1.2950051,"('unaffectionate', 'caring')",0.30942425,0.31851295,0.48567528,0.4839509,-0.1816169,-0.1641804,0.0174365
10,-1.3157018,-1.248117,"('unsympathetic', 'sympathetic')",0.5750236,0.45980975,-0.40410107,-0.5146558,-0.3815931,-0.434321,-0.0527279
11,-0.9306164,-1.0192175,"('unhelpful', 'helpful')",0.40561417,0.39549598,1.9778862,1.9904644,0.4842947,0.455581,-0.0287137
12,-0.6888806,-0.4947784,"('unsupportive', 'supportive')",0.5807193,0.77649695,-1.725879,-1.6577138,-0.6113468,-0.4586651,0.1526817
13,-0.290027,-0.39584497,"('impolite', 'polite')",0.9400453,0.7885705,-0.18036315,-0.26341295,0.1565517,0.0431042,-0.1134475
14,-0.2648457,-0.30914018,"('antisocial', 'social')",1.3452729,1.2373143,-0.44981658,-0.5484794,0.2102035,0.1265649,-0.0836386
15,0.56392246,0.35105518,"('boring', 'funny')",0.48610994,0.36080912,0.6830622,0.63643855,0.5776982,0.4494343,-0.1282639
16,-0.42429942,-0.37349308,"('unpopular', 'popular')",-0.7569461,-0.6050303,0.47152182,0.4902219,-0.2365746,-0.1627672,0.0738074
17,-0.18345231,-0.14453126,"('nasty', 'nice')",-0.57635945,-0.47969696,-0.46331486,-0.41551536,-0.4077089,-0.3465812,0.0611277
18,-0.41873452,-0.3445922,"('disagreeable', 'welcoming')",-0.48585826,-0.34817785,-0.4428043,-0.4354448,-0.4491324,-0.3760716,0.0730608
19,-0.6542186,-0.56403947,"('inhospitable', 'hospitable')",-0.44616213,-0.39128733,-0.17182605,-0.019092273,-0.4240689,-0.3248064,0.0992625
20,-0.6877831,-0.6589505,"('rough', 'thoughtful')",0.47459194,0.566717,0.8643944,0.82371145,0.2170678,0.243826,0.0267582
21,-0.20768622,-0.28865036,"('immoral', 'moral')",0.9543228,0.8865245,-0.38472453,-0.4286559,0.1206374,0.0564061,-0.0642313
22,0.018453114,0.034679383,"('untrustworthy', 'trustworthy')",0.51063097,0.44551346,-0.8233937,-0.90770155,-0.0981032,-0.1425029,-0.0443997
23,-1.0448006,-1.0627874,"('insincere', 'sincere')",0.9730422,0.89937955,5.1921296,5.11167,1.7067904,1.6494207,-0.0573697
24,0.011680182,-0.0014934391,"('dishonest', 'honest')",0.043383762,-0.03328525,0.5359353,0.47333848,0.1969997,0.1461866,-0.0508131
25,0.26137957,0.27886716,"('egoistic', 'altruistic')",-0.42168316,-0.39519605,1.1386311,1.1145835,0.3261092,0.3327515,0.0066423
26,-0.32278353,-0.28882897,"('hardhearted', 'benevolent')",0.98867905,0.99086374,1.5323431,1.4628011,0.7327462,0.721612,-0.0111342
27,-0.9568593,-0.8715415,"('hardhearted', 'softhearted')",0.1751349,0.17425606,0.8255489,0.7216715,0.0146082,0.0081287,-0.0064795
28,-0.7157112,-0.82107013,"('disloyal', 'loyal')",-0.23755354,-0.41482523,0.93751705,0.7860106,-0.0052492,-0.1499616,-0.1447124
29,-0.45077807,-0.49085295,"('unfair', 'fair')",-0.90031797,-0.9242738,-0.6827525,-0.76281035,-0.6779495,-0.725979,-0.0480295
30,-0.057861622,-0.11440307,"('intolerant', 'tolerant')",1.9498869,1.8423907,1.5418274,1.4564172,1.1446176,1.0614683,-0.0831493
31,-0.97453815,-0.75470346,"('evil', 'good')",-1.85493,-1.6747203,-1.3684464,-1.3255734,-1.3993049,-1.2516658,0.1476391
32,-0.15319046,-0.26454717,"('unkind', 'kind')",0.968274,0.75155216,0.85878897,0.6840838,0.5579575,0.3903629,-0.1675946
33,0.8602365,0.84357196,"('wrong', 'right')",0.50684786,0.5434409,-0.53414416,-0.51204884,0.2776467,0.2916547,0.014008
34,-0.30348626,-0.17123298,"('mean', 'honorable')",-0.26773795,-0.12000625,5.8365645,5.9280987,1.7551134,1.8789531,0.1238397
35,0.79987746,0.733862,"('corrupt', 'incorrupt')",-2.046047,-2.0755768,-0.32330838,-0.42816287,-0.5231593,-0.5899592,-0.0667999
36,-0.7935799,-0.72984624,"('hostile', 'amicable')",-2.0221572,-1.9100624,-0.029765472,-0.13227357,-0.9485008,-0.9240608,0.02444
37,-0.09151687,-0.06423561,"('fake', 'genuine')",-0.07104984,-0.065967575,0.030675914,0.0416114,-0.0439636,-0.0295306,0.014433
38,-0.36063442,-0.3456632,"('untruthful', 'truthful')",-0.47594753,-0.42840502,0.026999164,0.09240191,-0.2698609,-0.2272221,0.0426388
39,0.75362766,0.7262018,"('exploitative', 'cooperative')",1.5745862,1.4477346,0.3263065,0.28997475,0.8848401,0.8213037,-0.0635364
40,-0.40221122,-0.26685017,"('stingy', 'generous')",-0.46415737,-0.36974937,-1.5522611,-1.68052,-0.8062099,-0.7723732,0.0338367
41,-0.34291214,-0.22917971,"('unforgiving', 'forgiving')",-0.3757331,-0.31464264,0.20660782,0.120868996,-0.1706791,-0.1409845,0.0296946
42,0.635816,0.65982956,"('unreliable', 'reliable')",0.8845263,0.9283752,-2.496902,-2.4987838,-0.3255199,-0.3035264,0.0219935
43,-0.8183317,-0.72229177,"('irresponsible', 'responsible')",1.4611633,1.4801562,0.49134535,0.51141393,0.378059,0.4230928,0.0450338
44,1.0838162,0.99484193,"('prejudiced', 'unprejudiced')",0.24593824,0.31665567,-1.1886209,-1.1707668,0.0470445,0.0469102,-0.0001343
45,-1.0419935,-0.84134966,"('incompetent', 'competent')",0.45004398,0.46151912,-0.3476475,-0.39799702,-0.313199,-0.2592759,0.0539231
46,-0.8123471,-0.7909607,"('uncompetitive', 'competitive')",1.4329638,1.4282964,-0.025759587,-0.12040761,0.1982857,0.1723094,-0.0259763
47,-0.23046282,-0.10048826,"('stupid', 'smart')",1.4616855,1.4622589,5.0232277,5.1259465,2.0848168,2.1625724,0.0777556
48,-0.9929457,-0.9766812,"('unintelligent', 'intelligent')",-0.61952406,-0.64547735,0.20361355,0.15526122,-0.4696187,-0.4889657,-0.019347
49,-0.6317528,-0.5934674,"('unable', 'able')",0.5245375,0.5668858,-0.20858967,-0.116336696,-0.1052683,-0.0476394,0.0576289
50,0.073842354,0.028097019,"('clumsy', 'skillful')",-0.014955569,0.031714533,0.22324331,0.14875579,0.0940434,0.0695224,-0.024521
51,-0.8402196,-0.959097,"('uneducated', 'educated')",0.07289291,-0.11621448,0.6982898,0.5808063,-0.0230123,-0.1648351,-0.1418228
52,-0.5976494,-0.7182118,"('irrational', 'rational')",-1.0529213,-1.1140288,-0.28558427,-0.31136096,-0.6453849,-0.7145338,-0.0691489
53,-1.345,-1.2280904,"('uncreative', 'creative')",0.8418774,0.88876724,0.5934423,0.5609014,0.0301066,0.0738594,0.0437528
54,-0.71655107,-0.7297399,"('incapable', 'capable')",1.0374116,1.0094556,1.0025786,1.0991248,0.4411464,0.4596135,0.0184671
55,-0.63039833,-0.5738951,"('incompetent', 'clever')",0.93556833,0.89962095,0.09434028,0.023128778,0.1331701,0.1162849,-0.0168852
56,0.46611488,0.43174517,"('impractical', 'practical')",1.9715681,1.8866893,0.43985495,0.42699087,0.9591793,0.9151417,-0.0440376
57,-1.7017732,-1.6478982,"('unimaginative', 'imaginative')",-0.41579297,-0.4167229,-2.1329422,-2.2190986,-1.4168361,-1.4279065,-0.0110704
58,-0.50732124,-0.41596732,"('undiscriminating', 'discriminating')",0.46882936,0.5370457,0.14886363,0.10874832,0.0367906,0.0766089,0.0398183
59,0.52319455,0.45152766,"('foolish', 'wise')",0.09816853,0.052609563,0.23445,0.26770478,0.285271,0.2572807,-0.0279903
60,-0.38586587,-0.3672621,"('inefficient', 'efficient')",1.8297305,1.7745651,-0.039427146,0.032509383,0.4681458,0.4799374,0.0117916
61,-0.40390822,-0.4734254,"('illogical', 'logical')",-0.012476904,-0.16189544,0.21520215,0.09984906,-0.067061,-0.1784906,-0.1114296
62,-0.3099033,-0.2460273,"('incompetent', 'brilliant')",1.2861605,1.3544933,0.075025484,0.21765539,0.3504275,0.4420404,0.0916129
63,-0.7212765,-0.6277903,"('unperceptive', 'insightful')",0.6101722,0.69439954,1.0311259,1.10504,0.3066739,0.3905497,0.0838758
64,0.09106296,0.0022309823,"('shy', 'confident')",0.25744206,0.17712753,-5.824567,-5.8365536,-1.8253539,-1.8857317,-0.0603778
65,-0.3148476,-0.55030245,"('insecure', 'secure')",0.81738776,0.48935694,-0.09084565,-0.20013721,0.1372315,-0.0870276,-0.2242591
66,0.16845419,0.21920034,"('inactive', 'active')",-0.45537555,-0.41801214,0.92060715,0.9136654,0.2112286,0.2382845,0.0270559
67,0.81649095,0.74695224,"('doubtful', 'determined')",0.23978151,0.23410212,-0.21757065,-0.14612105,0.2795673,0.2783111,-0.0012562
68,-0.50162363,-0.62599814,"('dependent', 'independent')",-0.48221922,-0.6067688,-0.56798023,-0.59313476,-0.5172744,-0.6086339,-0.0913595
69,0.9838161,1.0447712,"('lazy', 'industrious')",-0.044277415,0.03682048,-0.6925454,-0.6087897,0.0823311,0.1576007,0.0752696
70,-0.53149235,-0.47467974,"('lethargic', 'energetic')",0.5097126,0.56282556,0.74119174,0.7365482,0.239804,0.274898,0.035094
71,0.039135378,0.10140663,"('diffident', 'self-confident')",2.167888,2.132558,0.47270828,0.47562748,0.8932439,0.9031974,0.0099535
72,-0.9447433,-1.0233041,"('unambitious', 'ambitious')",-0.67761993,-0.68632156,-1.3966004,-1.3495154,-1.0063212,-1.0197137,-0.0133925
73,1.0572698,1.0038171,"('helpless', 'self-reliant')",0.95876694,1.0269172,-2.9378433,-2.93097,-0.3072689,-0.3000786,0.0071903
74,0.3217801,0.44147635,"('undedicated', 'dedicated')",1.0202303,1.0866642,0.5905717,0.5798118,0.644194,0.7026508,0.0584568
75,-0.17380954,-0.13795683,"('meek', 'impulsive')",-1.550154,-1.3396183,-0.43800956,-0.354628,-0.7206577,-0.6107344,0.1099233
76,0.6276674,0.6101147,"('anxious', 'daring')",1.5405427,1.5182623,0.80094004,0.7577769,0.9897167,0.9620513,-0.0276654
77,-1.1961017,-1.1157861,"('unmotivated', 'motivated')",-0.08643199,-0.018981144,-1.2300948,-1.1044346,-0.8375429,-0.7464006,0.0911423
78,-1.2751244,-1.1160192,"('nonresilient', 'resilient')",0.50078213,0.6316081,0.34143755,0.39759952,-0.1443016,-0.0289372,0.1153644
79,-0.058812678,-0.037680335,"('wavering', 'unwavering')",-1.1906077,-1.090671,0.00016644225,0.07345243,-0.416418,-0.351633,0.064785
80,0.059691332,-0.06881636,"('dominated', 'dominating')",0.87130994,0.753634,-1.0154663,-1.0069616,-0.028155,-0.1073813,-0.0792263
81,-0.3760047,-0.58917224,"('submissive', 'aggressive')",0.6263132,0.40914834,-0.51708734,-0.5693819,-0.0889263,-0.2498019,-0.1608756
82,-0.31269115,-0.2527411,"('poor', 'rich')",0.49608675,0.49023312,5.6773386,5.651919,1.953578,1.963137,0.009559
83,-0.03983057,-0.11117824,"('powerless', 'powerful')",0.65157795,0.6793252,-0.692333,-0.72222984,-0.0268619,-0.0513609,-0.024499
84,0.7028651,0.49332458,"('inferior', 'superior')",0.053253844,-0.06844388,0.9538106,0.90022576,0.5699765,0.4417021,-0.1282744
85,0.2894526,0.30674598,"('insignificant', 'prestigious')",-0.12735641,-0.0124518685,0.853004,0.8764567,0.3383667,0.3902503,0.0518836
86,-2.208356,-2.1433554,"('uninfluential', 'influential')",0.12772244,0.015124284,-0.06732939,-0.2097659,-0.7159876,-0.7793323,-0.0633447
87,0.6331307,0.5286657,"('unsuccessful', 'successful')",1.9171727,1.7918977,0.911991,0.9968278,1.1540982,1.1057971,-0.0483011
88,-0.28149903,-0.51041657,"('low', 'eminent')",0.7701295,0.6400477,0.51527333,0.48075145,0.3346346,0.2034609,-0.1311737
