,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.45550248,-0.56805307,"('unsociable', 'sociable')",0.4459108,0.46929136,-0.7896485,-0.8653973,0.008630227,-0.18807276,-0.1976525,-0.288058,-0.0904055
1,-0.7319894,-0.7372715,"('unfriendly', 'friendly')",-1.597369,-1.6516092,-1.7836548,-1.8149679,1.100317,0.98609024,-0.7531741,-0.8044397,-0.0512656
2,0.28864798,0.45111746,"('unlikable', 'likable')",0.61150074,0.7028278,-0.12429868,0.032376304,0.63645715,0.72315586,0.3530768,0.4773693,0.1242925
3,-0.012636997,0.15295753,"('repellent', 'pleasant')",-0.17287026,-0.03374905,-0.675503,-0.5878868,0.7268773,0.8750722,-0.0335333,0.1015985,0.1351318
4,-1.0885009,-1.1861142,"('disliked', 'liked')",0.07790655,-0.01486779,0.7325625,0.62119,-6.2910347,-6.2064614,-1.6422666,-1.6965634,-0.0542968
5,-0.6892907,-0.5441581,"('distant', 'outgoing')",-0.690265,-0.7052894,0.84819925,0.8560873,-0.39794418,-0.336171,-0.2323252,-0.1823828,0.0499424
6,-0.06609243,0.076152675,"('distant', 'open')",-0.75293684,-0.6761285,0.43935442,0.50813127,-0.45454407,-0.36616,-0.2085547,-0.1145011,0.0940536
7,0.24531716,0.29186738,"('insensitive', 'sensitive')",-0.21971817,-0.031864934,-0.29713655,-0.2766553,0.47807348,0.4195523,0.051634,0.1007249,0.0490909
8,0.27948028,0.304259,"('unaffectionate', 'affectionate')",-0.34832042,-0.39878157,-0.7902121,-0.78014743,0.8960502,0.86948633,0.0092495,-0.0012959,-0.0105454
9,0.59930277,0.6057156,"('unaffectionate', 'caring')",-0.787146,-0.8281088,-0.8571359,-0.9017863,1.453022,1.3688376,0.1020107,0.0611645,-0.0408462
10,0.22980008,0.14566095,"('unsympathetic', 'sympathetic')",0.3581706,0.47805038,-0.68982714,-0.7259183,0.20845577,0.0032744799,0.0266498,-0.0247331,-0.0513829
11,-0.49864632,-0.56030726,"('unhelpful', 'helpful')",-0.7852792,-0.7823428,-0.98811334,-1.0109727,1.9069024,1.8325897,-0.0912841,-0.1302583,-0.0389742
12,0.59104484,0.6255025,"('unsupportive', 'supportive')",0.48873395,0.67393994,0.17183714,0.1705657,-1.5170394,-1.4995375,-0.0663559,-0.0073823,0.0589736
13,-0.32062083,-0.40590477,"('impolite', 'polite')",0.020231787,0.07372163,-0.46335188,-0.52978575,-0.77123725,-0.9312309,-0.3837445,-0.4482999,-0.0645554
14,-0.454149,-0.4615675,"('antisocial', 'social')",1.1250141,1.2288688,-0.52756953,-0.4517172,-0.12766232,-0.18837768,0.0039083,0.0318016,0.0278933
15,-0.5027771,-0.61208725,"('boring', 'funny')",0.3070938,0.23217033,-0.2828719,-0.29703936,-0.20640294,-0.1575985,-0.1712395,-0.2086387,-0.0373992
16,-1.0092355,-0.9470981,"('unpopular', 'popular')",-0.073749945,0.021242253,-0.6008313,-0.55777556,0.004383303,0.07237363,-0.4198583,-0.3528144,0.0670439
17,0.091089845,0.12148121,"('nasty', 'nice')",0.55235875,0.60512525,-0.090562776,-0.04573728,-0.50192004,-0.38416356,0.0127414,0.0741764,0.061435
18,-0.57563454,-0.4604387,"('disagreeable', 'welcoming')",0.23405857,0.52014345,-0.20175275,-0.060064755,-0.8526116,-0.8129224,-0.3489851,-0.2033206,0.1456645
19,0.68527967,0.82778823,"('inhospitable', 'hospitable')",-1.0166298,-0.89853823,1.0500102,1.070771,-0.42876017,-0.31739342,0.072475,0.1706569,0.0981819
20,0.122742616,0.17180823,"('rough', 'thoughtful')",0.7755752,0.8673025,-0.30291903,-0.32906413,0.9459958,1.0005099,0.3853486,0.4276391,0.0422905
