,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6091367,-0.78492755,"('unsociable', 'sociable')",-0.3546282,-0.46611187,-0.4818825,-0.6255197,-0.1436372
1,-1.4526439,-1.4934039,"('unfriendly', 'friendly')",1.9565171,1.7944775,0.2519366,0.1505368,-0.1013998
2,0.48705065,0.46719998,"('unlikable', 'likable')",0.6212333,0.71644795,0.554142,0.5918239,0.0376819
3,-0.29456264,-0.25223303,"('repellent', 'pleasant')",0.4005336,0.39841902,0.0529855,0.073093,0.0201075
4,-0.29888287,-0.2782404,"('disliked', 'liked')",-7.0712576,-7.1262507,-3.6850703,-3.7022455,-0.0171752
5,-1.208232,-1.1516536,"('distant', 'outgoing')",-0.14137873,-0.16352762,-0.6748054,-0.6575906,0.0172148
6,-1.6759685,-1.5650797,"('distant', 'open')",0.24515437,0.20387302,-0.7154071,-0.6806033,0.0348038
7,-0.63885224,-0.55675447,"('insensitive', 'sensitive')",0.39559773,0.4759443,-0.1216273,-0.0404051,0.0812222
8,-0.7886497,-0.7831942,"('unaffectionate', 'affectionate')",0.983989,0.9390652,0.0976697,0.0779355,-0.0197342
9,-1.5098008,-1.4862506,"('unaffectionate', 'caring')",1.1177111,1.193887,-0.1960449,-0.1461818,0.0498631
10,-1.0519935,-1.0095228,"('unsympathetic', 'sympathetic')",-0.3262791,-0.23396748,-0.6891363,-0.6217451,0.0673912
11,-0.13877466,-0.19251521,"('unhelpful', 'helpful')",1.9194262,2.0854824,0.8903258,0.9464836,0.0561578
12,-0.7864845,-0.6619851,"('unsupportive', 'supportive')",-1.991529,-1.9138682,-1.3890067,-1.2879267,0.10108
13,0.027805038,-0.091085024,"('impolite', 'polite')",-0.3283592,-0.25180522,-0.1502771,-0.1714451,-0.021168
14,0.49170503,0.4301911,"('antisocial', 'social')",-0.28926894,-0.36308452,0.101218,0.0335533,-0.0676647
15,-0.042138606,-0.115552664,"('boring', 'funny')",0.5189223,0.49015364,0.2383919,0.1873005,-0.0510914
16,-0.67466277,-0.6490504,"('unpopular', 'popular')",0.39161074,0.34389955,-0.141526,-0.1525754,-0.0110494
17,-0.40609255,-0.3356486,"('nasty', 'nice')",-0.14209656,-0.11717063,-0.2740946,-0.2264096,0.047685
18,-0.07137819,0.03408698,"('disagreeable', 'welcoming')",-0.12926532,-0.21095793,-0.1003218,-0.0884355,0.0118863
19,-1.2051687,-1.1515743,"('inhospitable', 'hospitable')",-0.14469099,-0.063608244,-0.6749299,-0.6075913,0.0673386
20,0.086420745,0.14524184,"('rough', 'thoughtful')",1.2184957,1.1998221,0.6524583,0.672532,0.0200737
21,0.39732125,0.32885695,"('immoral', 'moral')",-0.33417273,-0.21649307,0.0315743,0.0561819,0.0246076
22,0.4292631,0.4048223,"('untrustworthy', 'trustworthy')",-0.8015311,-0.8217671,-0.186134,-0.2084724,-0.0223384
23,-0.5366188,-0.58687377,"('insincere', 'sincere')",6.163801,6.193938,2.8135912,2.8035321,-0.0100591
24,-0.39688888,-0.47599053,"('dishonest', 'honest')",0.9858552,0.9858124,0.2944832,0.2549109,-0.0395723
25,-0.4246045,-0.50221205,"('egoistic', 'altruistic')",1.1773422,1.0050426,0.3763688,0.2514153,-0.1249535
26,0.017653711,-0.11153084,"('hardhearted', 'benevolent')",1.6209248,1.4241184,0.8192893,0.6562937,-0.1629956
27,0.061870053,0.16566548,"('hardhearted', 'softhearted')",1.5750582,1.5087644,0.8184642,0.8372149,0.0187507
28,-0.5795652,-0.5929119,"('disloyal', 'loyal')",1.0753794,1.0432332,0.2479071,0.2251606,-0.0227465
29,-0.46675926,-0.4546972,"('unfair', 'fair')",-0.23684251,-0.44409612,-0.3518009,-0.4493967,-0.0975958
30,0.8415275,0.765146,"('intolerant', 'tolerant')",1.5749285,1.6023085,1.208228,1.1837273,-0.0245007
31,-1.2872214,-1.1479183,"('evil', 'good')",-1.1881833,-1.3558798,-1.2377024,-1.251899,-0.0141966
32,-0.22765286,-0.3365003,"('unkind', 'kind')",1.0746526,0.95612895,0.4234999,0.3098143,-0.1136856
33,-0.04208693,-0.09732196,"('wrong', 'right')",-0.56376976,-0.65815663,-0.3029283,-0.3777393,-0.074811
34,-0.04336683,-0.034793444,"('mean', 'honorable')",6.53043,6.6378736,3.2435315,3.3015401,0.0580086
35,0.09063485,0.07297089,"('corrupt', 'incorrupt')",-0.39775312,-0.5923681,-0.1535591,-0.2596986,-0.1061395
36,-0.8547538,-0.8256336,"('hostile', 'amicable')",0.13012008,-0.11888315,-0.3623168,-0.4722584,-0.1099416
37,-0.122497045,-0.05990526,"('fake', 'genuine')",0.2982622,0.31923202,0.0878826,0.1296634,0.0417808
38,-0.7473615,-0.7515628,"('untruthful', 'truthful')",0.048927315,0.1788674,-0.3492171,-0.2863477,0.0628694
39,0.43205473,0.38401717,"('exploitative', 'cooperative')",0.33803028,0.36695758,0.3850425,0.3754874,-0.0095551
40,0.19258127,0.21191671,"('stingy', 'generous')",-1.8160682,-1.9924574,-0.8117434,-0.8902704,-0.078527
41,0.27054757,0.3411128,"('unforgiving', 'forgiving')",0.22400217,0.20615685,0.2472749,0.2736348,0.0263599
42,0.3687461,0.45837605,"('unreliable', 'reliable')",-3.3788729,-3.2357523,-1.5050634,-1.3886881,0.1163753
43,-0.47877803,-0.52717596,"('irresponsible', 'responsible')",0.7733018,0.79855657,0.1472619,0.1356903,-0.0115716
44,0.67281306,0.605472,"('prejudiced', 'unprejudiced')",-1.4670057,-1.5209898,-0.3970963,-0.4577589,-0.0606626
45,-0.6914511,-0.64588606,"('incompetent', 'competent')",-0.011663409,0.015027118,-0.3515573,-0.3154295,0.0361278
46,-0.31065762,-0.28880364,"('uncompetitive', 'competitive')",-0.52228034,-0.4509668,-0.416469,-0.3698852,0.0465838
47,-0.28968665,-0.27578634,"('stupid', 'smart')",6.1783113,6.2808104,2.9443123,3.002512,0.0581997
48,0.25227904,0.3465579,"('unintelligent', 'intelligent')",1.0347421,1.1520299,0.6435106,0.7492939,0.1057833
49,0.046283156,0.3159598,"('unable', 'able')",0.15345101,0.38275552,0.0998671,0.3493577,0.2494906
50,0.051861696,0.21093875,"('clumsy', 'skillful')",0.091905154,0.14965326,0.0718834,0.180296,0.1084126
51,-0.41486537,-0.5102949,"('uneducated', 'educated')",0.3010673,0.32638603,-0.056899,-0.0919544,-0.0350554
52,-0.8642313,-0.9649782,"('irrational', 'rational')",0.2602867,0.05201359,-0.3019723,-0.4564823,-0.15451
53,-1.2390451,-1.1770954,"('uncreative', 'creative')",0.7481374,0.69003475,-0.2454539,-0.2435303,0.0019236
54,-0.96067804,-0.9608221,"('incapable', 'capable')",1.4188986,1.530906,0.2291103,0.2850419,0.0559316
55,0.50920266,0.552711,"('incompetent', 'clever')",0.29575855,0.42808214,0.4024806,0.4903966,0.087916
56,0.20339607,0.10442683,"('impractical', 'practical')",0.23578994,0.3282345,0.219593,0.2163307,-0.0032623
57,-0.76706797,-0.80024296,"('unimaginative', 'imaginative')",-2.858409,-2.8590608,-1.8127384,-1.8296518,-0.0169134
58,-0.34363815,-0.26320693,"('undiscriminating', 'discriminating')",0.1838366,0.18526064,-0.0799008,-0.0389731,0.0409277
59,-0.10058443,-0.051800326,"('foolish', 'wise')",0.4421218,0.44069928,0.1707687,0.1944495,0.0236808
60,0.7791847,0.8437785,"('inefficient', 'efficient')",0.31651223,0.6190041,0.5478485,0.7313913,0.1835428
61,-0.91344523,-0.98219216,"('illogical', 'logical')",0.38671428,0.20424592,-0.2633655,-0.3889731,-0.1256076
62,0.035911772,0.19453146,"('incompetent', 'brilliant')",0.48977172,0.842078,0.2628418,0.5183047,0.2554629
63,-0.560879,-0.4446101,"('unperceptive', 'insightful')",0.8032564,0.9756341,0.1211887,0.265512,0.1443233
64,0.08228193,0.022954106,"('shy', 'confident')",-6.9493217,-6.9235916,-3.4335198,-3.4503188,-0.016799
65,0.49146456,0.3730834,"('insecure', 'secure')",-0.30675825,-0.25869915,0.0923532,0.0571921,-0.0351611
66,-1.4689718,-1.4751865,"('inactive', 'active')",0.38188618,0.28740808,-0.5435429,-0.5938892,-0.0503463
67,0.31901103,0.24333283,"('doubtful', 'determined')",-0.31030664,-0.37630033,0.0043522,-0.0664838,-0.070836
68,-0.28318587,-0.22547439,"('dependent', 'independent')",-0.36217326,-0.28049737,-0.3226796,-0.2529859,0.0696937
69,-0.260113,-0.18726824,"('lazy', 'industrious')",-0.8546208,-0.9145215,-0.5573669,-0.5508949,0.006472
70,-0.08988893,-0.031681377,"('lethargic', 'energetic')",0.35200986,0.43655828,0.1310605,0.2024384,0.0713779
71,-0.89420706,-0.89780873,"('diffident', 'self-confident')",0.44895017,0.37490773,-0.2226284,-0.2614505,-0.0388221
72,-0.07059015,-0.053768504,"('unambitious', 'ambitious')",-0.4187188,-0.28786182,-0.2446545,-0.1708152,0.0738393
73,1.0095489,0.9516559,"('helpless', 'self-reliant')",-3.2561343,-3.2289999,-1.1232927,-1.138672,-0.0153793
74,-0.3636244,-0.3593839,"('undedicated', 'dedicated')",-0.1785061,-0.27109015,-0.2710652,-0.315237,-0.0441718
75,0.33295524,0.29560918,"('meek', 'impulsive')",-0.61428356,-0.5241652,-0.1406642,-0.114278,0.0263862
76,0.5195787,0.5910875,"('anxious', 'daring')",0.31035727,0.41817212,0.414968,0.5046299,0.0896619
77,-0.6125549,-0.5050064,"('unmotivated', 'motivated')",-1.2147418,-1.0349172,-0.9136484,-0.7699618,0.1436866
78,-0.8063418,-0.6115835,"('nonresilient', 'resilient')",-0.0053464035,0.107774176,-0.4058441,-0.2519046,0.1539395
79,-1.4771862,-1.4248575,"('wavering', 'unwavering')",-0.18724068,-0.14361216,-0.8322135,-0.7842348,0.0479787
80,-0.0916306,-0.1604153,"('dominated', 'dominating')",-1.4803176,-1.4290553,-0.7859741,-0.7947353,-0.0087612
81,0.4367735,0.22813451,"('submissive', 'aggressive')",-0.53390735,-0.32790327,-0.0485669,-0.0498844,-0.0013175
82,0.1341593,0.08315819,"('poor', 'rich')",6.685754,6.797101,3.4099565,3.4401295,0.030173
83,-0.4041421,-0.46525773,"('powerless', 'powerful')",-0.73521084,-0.75765544,-0.5696765,-0.6114566,-0.0417801
84,0.5151466,0.47656557,"('inferior', 'superior')",1.0558857,1.0701107,0.7855161,0.7733381,-0.012178
85,-0.34982678,-0.4190952,"('insignificant', 'prestigious')",0.43032598,0.28489378,0.0402496,-0.0671007,-0.1073503
86,-1.1719202,-1.2354953,"('uninfluential', 'influential')",-0.19263832,-0.23168862,-0.6822792,-0.733592,-0.0513128
87,-0.57167566,-0.6919986,"('unsuccessful', 'successful')",0.34411275,0.3850814,-0.1137815,-0.1534586,-0.0396771
88,-0.5761251,-0.663322,"('low', 'eminent')",0.34856904,0.38402042,-0.113778,-0.1396508,-0.0258728
