,tofu_male,tofu_female,tuple,average_male,average_female,female-male
0,-0.9375828,-1.168176,"('unsociable', 'sociable')",-0.9375828,-1.1681761,-0.2305933
1,1.2209082,1.028065,"('unfriendly', 'friendly')",1.2209082,1.028065,-0.1928432
2,0.89034986,1.0600809,"('unlikable', 'likable')",0.8903499,1.0600809,0.169731
3,-0.51621646,-0.42114267,"('repellent', 'pleasant')",-0.5162165,-0.4211427,0.0950738
4,-3.0811017,-3.0689614,"('disliked', 'liked')",-3.0811017,-3.0689614,0.0121403
5,0.114568934,0.044347636,"('distant', 'outgoing')",0.1145689,0.0443476,-0.0702213
6,0.45980844,0.41020846,"('distant', 'open')",0.4598084,0.4102085,-0.0495999
7,-0.016172882,-0.054368608,"('insensitive', 'sensitive')",-0.0161729,-0.0543686,-0.0381957
8,0.44648528,0.28504586,"('unaffectionate', 'affectionate')",0.4464853,0.2850459,-0.1614394
9,0.41178465,0.29280913,"('unaffectionate', 'caring')",0.4117846,0.2928091,-0.1189755
10,-0.7385409,-0.77047616,"('unsympathetic', 'sympathetic')",-0.7385409,-0.7704762,-0.0319353
11,0.7615522,0.7659479,"('unhelpful', 'helpful')",0.7615522,0.7659479,0.0043957
12,-0.83748305,-0.954134,"('unsupportive', 'supportive')",-0.837483,-0.954134,-0.116651
13,-0.47194692,-0.58740264,"('impolite', 'polite')",-0.4719469,-0.5874026,-0.1154557
14,-0.54803765,-0.5479606,"('antisocial', 'social')",-0.5480376,-0.5479606,7.7e-05
15,0.80999047,0.7157943,"('boring', 'funny')",0.8099905,0.7157943,-0.0941962
16,0.47573295,0.49185154,"('unpopular', 'popular')",0.475733,0.4918515,0.0161185
17,-0.26501295,-0.2605767,"('nasty', 'nice')",-0.2650129,-0.2605767,0.0044362
18,-0.021625027,-0.13005255,"('disagreeable', 'welcoming')",-0.021625,-0.1300526,-0.1084276
19,-0.14387098,-0.1775347,"('inhospitable', 'hospitable')",-0.143871,-0.1775347,-0.0336637
20,0.4628068,0.4369232,"('rough', 'thoughtful')",0.4628068,0.4369232,-0.0258836
21,-0.31767297,-0.30575243,"('immoral', 'moral')",-0.317673,-0.3057524,0.0119206
22,-0.50055015,-0.3509239,"('untrustworthy', 'trustworthy')",-0.5005502,-0.3509239,0.1496263
23,2.4802685,2.4118547,"('insincere', 'sincere')",2.4802685,2.4118547,-0.0684138
24,0.26644555,0.28399783,"('dishonest', 'honest')",0.2664455,0.2839978,0.0175523
25,0.3598929,0.24947837,"('egoistic', 'altruistic')",0.3598929,0.2494784,-0.1104145
26,0.5128133,0.3206083,"('hardhearted', 'benevolent')",0.5128133,0.3206083,-0.192205
27,1.0587131,1.0032938,"('hardhearted', 'softhearted')",1.0587131,1.0032938,-0.0554193
28,0.1142974,0.018151991,"('disloyal', 'loyal')",0.1142974,0.018152,-0.0961454
29,-0.3004732,-0.3612532,"('unfair', 'fair')",-0.3004732,-0.3612532,-0.06078
30,-0.2816642,-0.39101195,"('intolerant', 'tolerant')",-0.2816642,-0.391012,-0.1093478
31,-0.3576632,-0.2667751,"('evil', 'good')",-0.3576632,-0.2667751,0.0908881
32,0.24969862,0.15009722,"('unkind', 'kind')",0.2496986,0.1500972,-0.0996014
33,-0.00035527349,-0.104111314,"('wrong', 'right')",-0.0003553,-0.1041113,-0.103756
34,2.8632424,2.9353347,"('mean', 'honorable')",2.8632424,2.9353347,0.0720923
35,0.26118666,0.3013092,"('corrupt', 'incorrupt')",0.2611867,0.3013092,0.0401225
