,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
0,0.81474257,0.7352259,"('unsociable', 'sociable')",1.0301834,1.0004067,-0.24942493,-0.2298561,0.5318337,0.5019255,-0.0299082
1,-1.0009497,-0.9937506,"('unfriendly', 'friendly')",-1.7338624,-1.7945635,1.4988923,1.3079678,-0.4119733,-0.4934488,-0.0814755
2,0.8830018,0.9311342,"('unlikable', 'likable')",1.3324301,1.4250196,0.7455869,0.76663256,0.9870063,1.0409288,0.0539225
3,0.16084829,0.2031017,"('repellent', 'pleasant')",0.32110676,0.51637655,0.57553875,0.69690055,0.3524979,0.4721262,0.1196283
4,-0.8109934,-0.7327265,"('disliked', 'liked')",-0.74111575,-0.7709236,-7.877071,-8.001333,-3.14306,-3.168328,-0.025268
5,-1.1731507,-1.12794,"('distant', 'outgoing')",-1.6223831,-1.6894212,-0.5142612,-0.65456414,-1.103265,-1.1573085,-0.0540435
6,-1.2169774,-1.1539923,"('distant', 'open')",-2.2005687,-2.2349014,-0.31544906,-0.47316235,-1.2443317,-1.287352,-0.0430203
7,1.0755293,1.0491745,"('insensitive', 'sensitive')",1.0273377,1.167095,0.780077,0.86693823,0.9609814,1.0277359,0.0667545
8,-1.217276,-1.16919,"('unaffectionate', 'affectionate')",-1.1734473,-1.24996,0.66183156,0.5800466,-0.5762972,-0.6130344,-0.0367372
9,-0.07735201,-0.026822085,"('unaffectionate', 'caring')",-0.8447936,-0.85759264,1.2936043,1.2874488,0.1238195,0.1343447,0.0105252
10,0.78202754,0.7224031,"('unsympathetic', 'sympathetic')",0.3518707,0.48312792,-0.38810664,-0.22884771,0.2485972,0.3255611,0.0769639
11,1.2697365,1.1816672,"('unhelpful', 'helpful')",1.5334457,1.5926057,1.9458225,1.9884665,1.5830015,1.5875797,0.0045782
12,1.7579027,1.8287356,"('unsupportive', 'supportive')",0.74544746,0.90721774,-2.0912495,-2.0243008,0.1373669,0.2372175,0.0998506
13,1.3714722,1.2664785,"('impolite', 'polite')",1.4480137,1.4829092,-0.31821808,-0.18591559,0.833756,0.8544908,0.0207348
14,2.0785828,2.05263,"('antisocial', 'social')",3.0338075,3.0472057,0.22118174,0.3265312,1.7778575,1.8087889,0.0309314
15,-0.58699375,-0.642412,"('boring', 'funny')",0.21723685,0.08847928,0.17936435,0.10753961,-0.0634642,-0.1487977,-0.0853335
16,-0.7615381,-0.7524013,"('unpopular', 'popular')",-0.99562943,-0.99962693,0.09188305,0.022959918,-0.5550948,-0.5763561,-0.0212613
17,-0.28060293,-0.17278561,"('nasty', 'nice')",0.14472985,0.2478036,-0.05076486,-0.027215995,-0.0622126,0.015934,0.0781466
18,0.7736534,0.830904,"('disagreeable', 'welcoming')",0.2776501,0.40034208,-0.43310633,-0.48289207,0.2060657,0.2494514,0.0433857
19,-1.1764678,-1.1504228,"('inhospitable', 'hospitable')",-1.015835,-1.0050921,-0.72826177,-0.7681916,-0.9735215,-0.9745688,-0.0010473
20,0.193815,0.25345492,"('rough', 'thoughtful')",-0.0042986646,0.17055567,0.63067836,0.6558475,0.2733982,0.3599527,0.0865545
21,1.5957114,1.510084,"('immoral', 'moral')",1.681107,1.7128526,-0.2706814,-0.0810283,1.0020456,1.0473028,0.0452572
22,0.77389014,0.7476917,"('untrustworthy', 'trustworthy')",0.9933022,1.086923,-0.7658381,-0.68985784,0.3337847,0.3815856,0.0478009
23,1.2085589,1.1022819,"('insincere', 'sincere')",1.0579218,1.1117051,6.710273,6.7429914,2.9922511,2.9856593,-0.0065918
24,1.1724346,1.1865133,"('dishonest', 'honest')",0.5425327,0.5246545,0.988366,1.0025914,0.9011111,0.9045864,0.0034753
25,-1.0567889,-0.99983144,"('egoistic', 'altruistic')",-1.0766832,-1.1156565,1.2316719,1.1037163,-0.3006,-0.3372573,-0.0366573
26,1.0214252,1.0070094,"('hardhearted', 'benevolent')",0.22927445,0.14334957,1.7557113,1.6336824,1.002137,0.9280138,-0.0741232
27,-0.99039596,-0.86355,"('hardhearted', 'softhearted')",-0.97185695,-0.84450006,1.0471205,1.0179317,-0.3050441,-0.2300394,0.0750047
28,1.3062785,1.2150897,"('disloyal', 'loyal')",0.18613943,0.06935987,1.4641649,1.3568531,0.9855276,0.8804342,-0.1050934
29,-0.19615121,-0.15523978,"('unfair', 'fair')",-0.14395511,-0.15224081,-0.18881106,-0.31237954,-0.1763058,-0.20662,-0.0303142
30,1.0715703,1.0260229,"('intolerant', 'tolerant')",1.7575593,1.8063118,1.1938659,1.2082002,1.3409985,1.346845,0.0058465
31,-1.5203267,-1.3863175,"('evil', 'good')",-1.6957507,-1.7269604,-1.0242183,-1.2172375,-1.4134318,-1.4435051,-0.0300733
32,1.3641422,1.3034198,"('unkind', 'kind')",0.85157084,0.8357257,1.1930684,1.1591754,1.1362605,1.0994403,-0.0368202
33,0.3511611,0.37683803,"('wrong', 'right')",-0.23055099,-0.24921784,-0.2536813,-0.34591964,-0.0443571,-0.0727665,-0.0284094
34,-0.5724929,-0.49318716,"('mean', 'honorable')",0.005216852,0.09358814,5.635375,5.753925,1.6893663,1.7847753,0.095409
35,-1.6416534,-1.636552,"('corrupt', 'incorrupt')",-2.247733,-2.4062798,-0.54750144,-0.7899262,-1.4789627,-1.6109193,-0.1319566
36,-2.8488407,-2.8392873,"('hostile', 'amicable')",-2.7505043,-2.837525,-0.543266,-0.73141253,-2.047537,-2.1360749,-0.0885379
37,-0.39215267,-0.34911475,"('fake', 'genuine')",-0.54109174,-0.47134012,-0.02511879,0.015862992,-0.3194544,-0.2681973,0.0512571
38,1.0058614,1.0103042,"('untruthful', 'truthful')",0.12889901,0.0888785,0.057912834,0.059781075,0.3975577,0.3863213,-0.0112364
39,2.1581917,2.1555665,"('exploitative', 'cooperative')",1.6198438,1.6260921,0.560467,0.59145963,1.4461676,1.4577061,0.0115385
40,0.6026108,0.65246475,"('stingy', 'generous')",0.16502185,0.21436295,-2.272339,-2.3770072,-0.5015688,-0.5033932,-0.0018244
41,0.6217438,0.63948005,"('unforgiving', 'forgiving')",0.33964393,0.41397604,0.05077319,-0.024819566,0.337387,0.3428788,0.0054918
42,1.285692,1.3284004,"('unreliable', 'reliable')",0.8939724,0.9958229,-2.9766123,-2.8844886,-0.2656493,-0.1867551,0.0788942
43,1.1339628,1.1107677,"('irresponsible', 'responsible')",1.2507344,1.4162048,0.655294,0.75066316,1.0133304,1.0925452,0.0792148
44,0.20153713,0.23783632,"('prejudiced', 'unprejudiced')",-0.32933694,-0.30744344,-1.2756957,-1.2430303,-0.4678319,-0.4375458,0.0302861
45,0.11409951,0.118708655,"('incompetent', 'competent')",0.5383026,0.66472656,-0.26791227,-0.25504163,0.1281633,0.1761312,0.0479679
46,0.6183095,0.5428536,"('uncompetitive', 'competitive')",1.4901656,1.6748228,-1.4211698,-1.2577941,0.2291018,0.3199608,0.090859
47,0.18137841,0.18615818,"('stupid', 'smart')",0.6236887,0.68659407,5.8718247,5.962054,2.2256306,2.2782687,0.0526381
48,0.8283401,0.8102256,"('unintelligent', 'intelligent')",0.36100793,0.38966012,0.92273766,0.91612935,0.7040285,0.7053383,0.0013098
49,-0.69635093,-0.59371376,"('unable', 'able')",-0.9126572,-0.76312935,-0.44290164,-0.32482547,-0.6839699,-0.5605562,0.1234137
50,-1.2309917,-1.2403239,"('clumsy', 'skillful')",-0.84419674,-0.81671345,-0.21876314,-0.24825269,-0.7646505,-0.76843,-0.0037795
51,0.67839664,0.49481693,"('uneducated', 'educated')",1.1077102,0.9921092,0.4111254,0.434197,0.7324107,0.6403743,-0.0920364
52,-1.3771846,-1.4191285,"('irrational', 'rational')",-1.0017008,-1.211072,-0.1739843,-0.37575462,-0.8509565,-1.001985,-0.1510285
53,-1.031123,-1.073487,"('uncreative', 'creative')",-0.44262865,-0.44079667,0.33808714,0.2367533,-0.3785548,-0.4258434,-0.0472886
54,-0.43295148,-0.5047683,"('incapable', 'capable')",-0.9593622,-1.0530434,0.75748426,0.7673906,-0.2116098,-0.2634737,-0.0518639
55,0.64841205,0.6342362,"('incompetent', 'clever')",1.6151956,1.7171727,0.25268167,0.39960605,0.8387632,0.917005,0.0782418
56,2.0399466,1.9624784,"('impractical', 'practical')",2.3590941,2.373041,0.168114,0.22759569,1.522385,1.5210384,-0.0013466
57,-0.52729994,-0.6182622,"('unimaginative', 'imaginative')",0.560066,0.5848082,-3.521765,-3.4793198,-1.1629996,-1.1709246,-0.007925
58,-0.23624294,-0.17245992,"('undiscriminating', 'discriminating')",0.14882082,0.26005024,-0.15251045,-0.13746594,-0.0799775,-0.0166252,0.0633523
59,0.043502927,0.032456808,"('foolish', 'wise')",-0.5930238,-0.68808776,0.29892406,0.22128907,-0.0835323,-0.1447806,-0.0612483
60,1.2115575,1.2242632,"('inefficient', 'efficient')",2.0363321,2.2601337,0.11573125,0.37610495,1.1212069,1.2868339,0.165627
61,0.67615235,0.62861544,"('illogical', 'logical')",-0.22177725,-0.22825815,0.7465254,0.6339157,0.4003002,0.3447577,-0.0555425
62,1.5768293,1.5898424,"('incompetent', 'brilliant')",1.8572166,2.027422,0.60044086,0.73005074,1.3448289,1.4491049,0.104276
63,1.2880664,1.2217219,"('unperceptive', 'insightful')",0.9808678,1.1209458,0.20967044,0.3081476,0.8262016,0.8836051,0.0574035
64,0.17856945,0.16765678,"('shy', 'confident')",0.41878173,0.397748,-6.8301144,-6.741611,-2.0775878,-2.0587354,0.0188524
65,1.2623407,1.1496863,"('insecure', 'secure')",1.063564,1.0689515,0.14880937,0.26967934,0.8249047,0.8294391,0.0045344
66,-0.83453906,-0.8554556,"('inactive', 'active')",-0.9914412,-1.0908452,0.24400675,0.22096512,-0.5273245,-0.5751119,-0.0477874
67,1.1529468,1.0714084,"('doubtful', 'determined')",1.3498946,1.2548039,-0.114555106,-0.14607272,0.7960955,0.7267133,-0.0693822
68,0.14820974,0.016569648,"('dependent', 'independent')",-0.030700516,-0.10777441,-1.1126553,-1.1045396,-0.3317153,-0.3985815,-0.0668662
69,-0.7767249,-0.66233945,"('lazy', 'industrious')",-1.1409597,-1.1940043,-0.852182,-1.0061659,-0.9232888,-0.9541699,-0.0308811
70,1.1114672,1.0559938,"('lethargic', 'energetic')",1.0742853,1.2159505,0.3013086,0.44366813,0.8290203,0.9052041,0.0761838
71,0.7962751,0.82806766,"('diffident', 'self-confident')",0.82446706,0.79054606,0.6033509,0.5704878,0.7413643,0.7297005,-0.0116638
72,0.19294411,0.18410379,"('unambitious', 'ambitious')",1.4441522,1.4024054,-0.07687457,0.06755316,0.5200739,0.5513541,0.0312802
73,0.5200396,0.6059084,"('helpless', 'self-reliant')",0.08459739,0.07727437,-3.6971276,-3.658776,-1.0308302,-0.9918644,0.0389658
74,1.0979375,1.1064711,"('undedicated', 'dedicated')",1.015695,1.0774899,-0.5820683,-0.5820519,0.5105214,0.5339697,0.0234483
