,novell_male,novell_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.11632772,-0.26761183,"('unsociable', 'sociable')",-0.36136243,-0.512891,-0.2388451,-0.3902514,-0.1514063
1,-0.6210555,-0.8607807,"('unfriendly', 'friendly')",1.5457572,1.2775049,0.4623508,0.2083621,-0.2539887
2,0.61555344,0.70307,"('unlikable', 'likable')",0.5015012,0.5668368,0.5585274,0.6349534,0.076426
3,-0.04284007,0.049964033,"('repellent', 'pleasant')",0.11431444,0.25183487,0.0357372,0.1508995,0.1151623
4,-0.5724151,-0.5928217,"('disliked', 'liked')",-6.1273146,-6.177674,-3.349865,-3.3852477,-0.0353827
5,-0.25070497,-0.36424407,"('distant', 'outgoing')",-0.14403518,-0.270722,-0.1973701,-0.317483,-0.1201129
6,-0.509792,-0.62078905,"('distant', 'open')",0.20475608,0.035193942,-0.1525179,-0.2927976,-0.1402797
7,-0.13902208,-0.08459985,"('insensitive', 'sensitive')",0.36968622,0.4113507,0.1153321,0.1633754,0.0480433
8,-0.56962734,-0.7169722,"('unaffectionate', 'affectionate')",0.5683653,0.4038635,-0.000631,-0.1565543,-0.1559233
9,-0.4851494,-0.5976872,"('unaffectionate', 'caring')",1.0166887,0.91736513,0.2657697,0.159839,-0.1059307
10,-0.45670542,-0.44669196,"('unsympathetic', 'sympathetic')",-0.43386117,-0.44050333,-0.4452833,-0.4435976,0.0016857
11,-0.059006587,-0.005114752,"('unhelpful', 'helpful')",1.5085906,1.5254475,0.724792,0.7601663,0.0353743
12,-0.12403415,-0.07579432,"('unsupportive', 'supportive')",-1.8397706,-1.8529034,-0.9819024,-0.9643489,0.0175535
13,-0.056121815,-0.077407405,"('impolite', 'polite')",-0.42235583,-0.38220876,-0.2392388,-0.2298081,0.0094307
14,0.87980705,0.91698885,"('antisocial', 'social')",-0.5019752,-0.4592044,0.1889159,0.2288922,0.0399763
15,-0.3899931,-0.4571338,"('boring', 'funny')",0.4655584,0.41574255,0.0377827,-0.0206956,-0.0584783
16,-0.38043526,-0.34513092,"('unpopular', 'popular')",0.71066755,0.70511705,0.1651161,0.1799931,0.014877
17,-0.31261063,-0.299562,"('nasty', 'nice')",-0.27623463,-0.25484654,-0.2944226,-0.2772043,0.0172183
18,0.077934824,0.030595452,"('disagreeable', 'welcoming')",-0.24712975,-0.339264,-0.0845975,-0.1543343,-0.0697368
19,-0.7630001,-0.8037291,"('inhospitable', 'hospitable')",-0.0052848356,-0.060549833,-0.3841425,-0.4321395,-0.047997
20,0.46342388,0.49035856,"('rough', 'thoughtful')",1.2135994,1.1817267,0.8385116,0.8360426,-0.002469
21,-0.008572623,0.025554866,"('immoral', 'moral')",-0.5057071,-0.42759565,-0.2571399,-0.2010204,0.0561195
22,-0.08604071,-0.04937323,"('untrustworthy', 'trustworthy')",-1.3495317,-1.391033,-0.7177862,-0.7202032,-0.002417
23,-0.10760063,-0.17184407,"('insincere', 'sincere')",5.453338,5.363044,2.6728687,2.5955999,-0.0772688
24,0.07711214,0.047672413,"('dishonest', 'honest')",0.68658996,0.62986857,0.381851,0.3387705,-0.0430805
25,0.17548926,0.10284103,"('egoistic', 'altruistic')",1.3382403,1.288821,0.7568648,0.695831,-0.0610338
26,-0.22807026,-0.38226637,"('hardhearted', 'benevolent')",1.4899244,1.3731695,0.6309271,0.4954516,-0.1354755
27,-0.53149116,-0.5438539,"('hardhearted', 'softhearted')",1.5104611,1.3978724,0.489485,0.4270093,-0.0624757
28,-0.59753495,-0.7301997,"('disloyal', 'loyal')",0.6420356,0.50935477,0.0222503,-0.1104225,-0.1326728
29,0.040275604,-0.0140668545,"('unfair', 'fair')",-0.35873365,-0.5363015,-0.159229,-0.2751842,-0.1159552
30,0.34318906,0.33053908,"('intolerant', 'tolerant')",1.4893717,1.433841,0.9162804,0.88219,-0.0340904
31,-1.0308967,-1.0986487,"('evil', 'good')",-0.8591658,-1.0535498,-0.9450312,-1.0760992,-0.131068
32,-0.15152168,-0.20304066,"('unkind', 'kind')",0.68672955,0.5851815,0.2676039,0.1910704,-0.0765335
33,0.41225094,0.31436956,"('wrong', 'right')",-0.35604793,-0.41564912,0.0281015,-0.0506398,-0.0787413
34,0.37836185,0.45601857,"('mean', 'honorable')",5.837469,5.910093,3.1079154,3.1830556,0.0751402
35,-0.46499988,-0.53056335,"('corrupt', 'incorrupt')",-0.058166604,-0.185663,-0.2615832,-0.3581132,-0.09653
36,-0.8938795,-1.0436128,"('hostile', 'amicable')",0.23884371,-0.0013040453,-0.3275179,-0.5224584,-0.1949405
37,0.21827036,0.21859947,"('fake', 'genuine')",0.16883972,0.17101492,0.193555,0.1948072,0.0012522
